instance,n,prob,num_type,value
12_0.2_15-47,15,0.2,orig_simpl_obj,379
12_0.2_15-48,15,0.2,orig_minAB_obj,325
12_0.2_15-48,15,0.2,orig_simpl_obj,391
12_0.2_15-49,15,0.2,orig_minAB_obj,350
12_0.2_15-49,15,0.2,orig_simpl_obj,333
13_0.2_15-0,15,0.2,orig_minAB_obj,381
13_0.2_15-0,15,0.2,orig_simpl_obj,463
13_0.2_15-1,15,0.2,orig_minAB_obj,234
13_0.2_15-1,15,0.2,orig_simpl_obj,246
13_0.2_15-2,15,0.2,orig_minAB_obj,545
13_0.2_15-2,15,0.2,orig_simpl_obj,504
13_0.2_15-3,15,0.2,orig_minAB_obj,242
13_0.2_15-3,15,0.2,orig_simpl_obj,246
13_0.2_15-4,15,0.2,orig_minAB_obj,311
13_0.2_15-4,15,0.2,orig_simpl_obj,355
13_0.2_15-5,15,0.2,orig_minAB_obj,103
13_0.2_15-5,15,0.2,orig_simpl_obj,125
13_0.2_15-6,15,0.2,orig_minAB_obj,159
13_0.2_15-6,15,0.2,orig_simpl_obj,152
13_0.2_15-7,15,0.2,orig_minAB_obj,170
13_0.2_15-7,15,0.2,orig_simpl_obj,213
13_0.2_15-8,15,0.2,orig_minAB_obj,309
13_0.2_15-8,15,0.2,orig_simpl_obj,360
13_0.2_15-9,15,0.2,orig_minAB_obj,130
13_0.2_15-9,15,0.2,orig_simpl_obj,140
13_0.2_15-10,15,0.2,orig_minAB_obj,216
13_0.2_15-10,15,0.2,orig_simpl_obj,257
13_0.2_15-11,15,0.2,orig_minAB_obj,149
13_0.2_15-11,15,0.2,orig_simpl_obj,175
13_0.2_15-12,15,0.2,orig_minAB_obj,272
13_0.2_15-12,15,0.2,orig_simpl_obj,357
13_0.2_15-13,15,0.2,orig_minAB_obj,162
13_0.2_15-13,15,0.2,orig_simpl_obj,189
13_0.2_15-14,15,0.2,orig_minAB_obj,102
13_0.2_15-14,15,0.2,orig_simpl_obj,133
13_0.2_15-15,15,0.2,orig_minAB_obj,299
13_0.2_15-15,15,0.2,orig_simpl_obj,387
13_0.2_15-16,15,0.2,orig_minAB_obj,206
13_0.2_15-16,15,0.2,orig_simpl_obj,211
13_0.2_15-17,15,0.2,orig_minAB_obj,183
13_0.2_15-17,15,0.2,orig_simpl_obj,201
