instance,n,prob,num_type,value
27-3,20,0.3,orig_minAB_obj,837
27-3,20,0.3,orig_simpl_obj,1109
27-4,20,0.3,orig_minAB_obj,46
27-4,20,0.3,orig_simpl_obj,47
27-5,20,0.3,orig_minAB_obj,2406
27-5,20,0.3,orig_simpl_obj,2368
27-6,20,0.3,orig_minAB_obj,950
27-6,20,0.3,orig_simpl_obj,1044
27-7,20,0.3,orig_minAB_obj,1856
27-7,20,0.3,orig_simpl_obj,2220
27-8,20,0.3,orig_minAB_obj,685
27-8,20,0.3,orig_simpl_obj,889
27-9,20,0.3,orig_minAB_obj,39
27-9,20,0.3,orig_simpl_obj,39
27-10,20,0.3,orig_minAB_obj,360
27-10,20,0.3,orig_simpl_obj,401
27-11,20,0.3,orig_minAB_obj,2386
27-11,20,0.3,orig_simpl_obj,2336
27-12,20,0.3,orig_minAB_obj,970
27-12,20,0.3,orig_simpl_obj,1024
27-13,20,0.3,orig_minAB_obj,74
27-13,20,0.3,orig_simpl_obj,67
27-14,20,0.3,orig_minAB_obj,1404
27-14,20,0.3,orig_simpl_obj,1457
27-15,20,0.3,orig_minAB_obj,121
27-15,20,0.3,orig_simpl_obj,113
28-0,20,0.3,orig_minAB_obj,1023
28-0,20,0.3,orig_simpl_obj,1122
28-1,20,0.3,orig_minAB_obj,2403
28-1,20,0.3,orig_simpl_obj,2639
28-2,20,0.3,orig_minAB_obj,2396
28-2,20,0.3,orig_simpl_obj,2167
28-3,20,0.3,orig_minAB_obj,1028
28-3,20,0.3,orig_simpl_obj,1107
28-4,20,0.3,orig_minAB_obj,514
28-4,20,0.3,orig_simpl_obj,569
28-5,20,0.3,orig_minAB_obj,195
28-5,20,0.3,orig_simpl_obj,215
28-6,20,0.3,orig_minAB_obj,149
28-6,20,0.3,orig_simpl_obj,158
28-7,20,0.3,orig_minAB_obj,845
28-7,20,0.3,orig_simpl_obj,1190
28-8,20,0.3,orig_minAB_obj,216
28-8,20,0.3,orig_simpl_obj,201
28-9,20,0.3,orig_minAB_obj,1623
28-9,20,0.3,orig_simpl_obj,1609
28-10,20,0.3,orig_minAB_obj,1534
28-10,20,0.3,orig_simpl_obj,1811
28-11,20,0.3,orig_minAB_obj,1609
28-11,20,0.3,orig_simpl_obj,1578
28-12,20,0.3,orig_minAB_obj,67
28-12,20,0.3,orig_simpl_obj,71
28-13,20,0.3,orig_minAB_obj,671
28-13,20,0.3,orig_simpl_obj,717
28-14,20,0.3,orig_minAB_obj,1163
28-14,20,0.3,orig_simpl_obj,1130
28-15,20,0.3,orig_minAB_obj,378
28-15,20,0.3,orig_simpl_obj,534
29-0,20,0.3,orig_minAB_obj,558
29-0,20,0.3,orig_simpl_obj,817
29-1,20,0.3,orig_minAB_obj,413
29-1,20,0.3,orig_simpl_obj,466
29-2,20,0.3,orig_minAB_obj,1015
29-2,20,0.3,orig_simpl_obj,1130
29-3,20,0.3,orig_minAB_obj,1917
29-3,20,0.3,orig_simpl_obj,2872
29-4,20,0.3,orig_minAB_obj,155
29-4,20,0.3,orig_simpl_obj,166
29-5,20,0.3,orig_minAB_obj,2678
29-5,20,0.3,orig_simpl_obj,3285
29-6,20,0.3,orig_minAB_obj,382
29-6,20,0.3,orig_simpl_obj,403
29-7,20,0.3,orig_minAB_obj,1287
29-7,20,0.3,orig_simpl_obj,1416
29-8,20,0.3,orig_minAB_obj,1873
29-8,20,0.3,orig_simpl_obj,1761
29-9,20,0.3,orig_minAB_obj,1125
29-9,20,0.3,orig_simpl_obj,1191
29-10,20,0.3,orig_minAB_obj,2014
29-10,20,0.3,orig_simpl_obj,1840
29-11,20,0.3,orig_minAB_obj,2508
29-11,20,0.3,orig_simpl_obj,2934
29-12,20,0.3,orig_minAB_obj,1950
29-12,20,0.3,orig_simpl_obj,2584
29-13,20,0.3,orig_minAB_obj,109
29-13,20,0.3,orig_simpl_obj,137
29-14,20,0.3,orig_minAB_obj,2574
29-14,20,0.3,orig_simpl_obj,2834
29-15,20,0.3,orig_minAB_obj,984
29-15,20,0.3,orig_simpl_obj,1000
3-0,20,0.3,orig_minAB_obj,896
3-0,20,0.3,orig_simpl_obj,931
3-1,20,0.3,orig_minAB_obj,512
3-1,20,0.3,orig_simpl_obj,505
3-2,20,0.3,orig_minAB_obj,2329
3-2,20,0.3,orig_simpl_obj,2435
3-3,20,0.3,orig_minAB_obj,902
3-3,20,0.3,orig_simpl_obj,672
3-4,20,0.3,orig_minAB_obj,950
3-4,20,0.3,orig_simpl_obj,1210
3-5,20,0.3,orig_minAB_obj,1749
3-5,20,0.3,orig_simpl_obj,2102
3-6,20,0.3,orig_minAB_obj,1589
3-6,20,0.3,orig_simpl_obj,1572
3-7,20,0.3,orig_minAB_obj,130
3-7,20,0.3,orig_simpl_obj,163
3-8,20,0.3,orig_minAB_obj,511
3-8,20,0.3,orig_simpl_obj,618
3-9,20,0.3,orig_minAB_obj,242
3-9,20,0.3,orig_simpl_obj,269
3-10,20,0.3,orig_minAB_obj,1364
3-10,20,0.3,orig_simpl_obj,1460
3-11,20,0.3,orig_minAB_obj,1157
3-11,20,0.3,orig_simpl_obj,1889
3-12,20,0.3,orig_minAB_obj,3760
3-12,20,0.3,orig_simpl_obj,3554
3-13,20,0.3,orig_minAB_obj,2488
3-13,20,0.3,orig_simpl_obj,2656
3-14,20,0.3,orig_minAB_obj,2585
3-14,20,0.3,orig_simpl_obj,3819
3-15,20,0.3,orig_minAB_obj,1650
3-15,20,0.3,orig_simpl_obj,2213
30-0,20,0.3,orig_minAB_obj,1698
30-0,20,0.3,orig_simpl_obj,1585
30-1,20,0.3,orig_minAB_obj,2174
30-1,20,0.3,orig_simpl_obj,2132
30-2,20,0.3,orig_minAB_obj,1568
30-2,20,0.3,orig_simpl_obj,1828
30-3,20,0.3,orig_minAB_obj,269
30-3,20,0.3,orig_simpl_obj,256
30-4,20,0.3,orig_minAB_obj,1752
30-4,20,0.3,orig_simpl_obj,1857
30-5,20,0.3,orig_minAB_obj,492
30-5,20,0.3,orig_simpl_obj,483
30-6,20,0.3,orig_minAB_obj,1102
30-6,20,0.3,orig_simpl_obj,1505
30-7,20,0.3,orig_minAB_obj,671
30-7,20,0.3,orig_simpl_obj,684
30-8,20,0.3,orig_minAB_obj,369
30-8,20,0.3,orig_simpl_obj,369
30-9,20,0.3,orig_minAB_obj,39
30-9,20,0.3,orig_simpl_obj,39
30-10,20,0.3,orig_minAB_obj,1425
30-10,20,0.3,orig_simpl_obj,1640
30-11,20,0.3,orig_minAB_obj,755
30-11,20,0.3,orig_simpl_obj,830
30-12,20,0.3,orig_minAB_obj,2190
30-12,20,0.3,orig_simpl_obj,2460
30-13,20,0.3,orig_minAB_obj,2559
30-13,20,0.3,orig_simpl_obj,2474
30-14,20,0.3,orig_minAB_obj,3196
30-14,20,0.3,orig_simpl_obj,3833
30-15,20,0.3,orig_minAB_obj,1657
30-15,20,0.3,orig_simpl_obj,1469
31-0,20,0.3,orig_minAB_obj,1747
31-0,20,0.3,orig_simpl_obj,1749
31-1,20,0.3,orig_minAB_obj,2889
31-1,20,0.3,orig_simpl_obj,3428
31-2,20,0.3,orig_minAB_obj,1041
31-2,20,0.3,orig_simpl_obj,1018
31-3,20,0.3,orig_minAB_obj,342
31-3,20,0.3,orig_simpl_obj,418
31-4,20,0.3,orig_minAB_obj,2109
31-4,20,0.3,orig_simpl_obj,1850
31-5,20,0.3,orig_minAB_obj,2175
31-5,20,0.3,orig_simpl_obj,2439
31-6,20,0.3,orig_minAB_obj,1122
31-6,20,0.3,orig_simpl_obj,1178
31-7,20,0.3,orig_minAB_obj,284
31-7,20,0.3,orig_simpl_obj,274
31-8,20,0.3,orig_minAB_obj,184
31-8,20,0.3,orig_simpl_obj,179
31-9,20,0.3,orig_minAB_obj,91
31-9,20,0.3,orig_simpl_obj,118
31-10,20,0.3,orig_minAB_obj,170
31-10,20,0.3,orig_simpl_obj,213
31-11,20,0.3,orig_minAB_obj,456
31-11,20,0.3,orig_simpl_obj,491
31-12,20,0.3,orig_minAB_obj,349
31-12,20,0.3,orig_simpl_obj,465
31-13,20,0.3,orig_minAB_obj,1503
31-13,20,0.3,orig_simpl_obj,2634
31-14,20,0.3,orig_minAB_obj,260
31-14,20,0.3,orig_simpl_obj,298
31-15,20,0.3,orig_minAB_obj,1973
31-15,20,0.3,orig_simpl_obj,2134
32-0,20,0.3,orig_minAB_obj,572
32-0,20,0.3,orig_simpl_obj,594
32-1,20,0.3,orig_minAB_obj,1166
32-1,20,0.3,orig_simpl_obj,1245
32-2,20,0.3,orig_minAB_obj,2882
32-2,20,0.3,orig_simpl_obj,2575
32-3,20,0.3,orig_minAB_obj,2710
32-3,20,0.3,orig_simpl_obj,2953
32-4,20,0.3,orig_minAB_obj,1780
32-4,20,0.3,orig_simpl_obj,2314
32-5,20,0.3,orig_minAB_obj,2482
32-5,20,0.3,orig_simpl_obj,2322
32-6,20,0.3,orig_minAB_obj,49
32-6,20,0.3,orig_simpl_obj,53
32-7,20,0.3,orig_minAB_obj,317
32-7,20,0.3,orig_simpl_obj,288
32-8,20,0.3,orig_minAB_obj,1977
32-8,20,0.3,orig_simpl_obj,2061
32-9,20,0.3,orig_minAB_obj,1436
32-9,20,0.3,orig_simpl_obj,1674
32-10,20,0.3,orig_minAB_obj,160
32-10,20,0.3,orig_simpl_obj,172
32-11,20,0.3,orig_minAB_obj,300
32-11,20,0.3,orig_simpl_obj,291
32-12,20,0.3,orig_minAB_obj,1791
32-12,20,0.3,orig_simpl_obj,2364
32-13,20,0.3,orig_minAB_obj,1540
32-13,20,0.3,orig_simpl_obj,1845
32-14,20,0.3,orig_minAB_obj,799
32-14,20,0.3,orig_simpl_obj,836
32-15,20,0.3,orig_minAB_obj,819
32-15,20,0.3,orig_simpl_obj,858
33-0,20,0.3,orig_minAB_obj,2197
33-0,20,0.3,orig_simpl_obj,1973
33-1,20,0.3,orig_minAB_obj,515
33-1,20,0.3,orig_simpl_obj,523
33-2,20,0.3,orig_minAB_obj,1095
33-2,20,0.3,orig_simpl_obj,1157
33-3,20,0.3,orig_minAB_obj,3203
33-3,20,0.3,orig_simpl_obj,3327
33-4,20,0.3,orig_minAB_obj,1611
33-4,20,0.3,orig_simpl_obj,2069
33-5,20,0.3,orig_minAB_obj,52
33-5,20,0.3,orig_simpl_obj,53
33-6,20,0.3,orig_minAB_obj,1016
33-6,20,0.3,orig_simpl_obj,922
33-7,20,0.3,orig_minAB_obj,565
33-7,20,0.3,orig_simpl_obj,557
33-8,20,0.3,orig_minAB_obj,1593
33-8,20,0.3,orig_simpl_obj,1514
33-9,20,0.3,orig_minAB_obj,1607
33-9,20,0.3,orig_simpl_obj,1759
33-10,20,0.3,orig_minAB_obj,469
33-10,20,0.3,orig_simpl_obj,513
33-11,20,0.3,orig_minAB_obj,1801
33-11,20,0.3,orig_simpl_obj,1681
33-12,20,0.3,orig_minAB_obj,1995
33-12,20,0.3,orig_simpl_obj,2046
33-13,20,0.3,orig_minAB_obj,311
33-13,20,0.3,orig_simpl_obj,308
33-14,20,0.3,orig_minAB_obj,1131
33-14,20,0.3,orig_simpl_obj,1005
33-15,20,0.3,orig_minAB_obj,760
33-15,20,0.3,orig_simpl_obj,891
34-0,20,0.3,orig_minAB_obj,1679
34-0,20,0.3,orig_simpl_obj,1855
34-1,20,0.3,orig_minAB_obj,1195
34-1,20,0.3,orig_simpl_obj,1581
34-2,20,0.3,orig_minAB_obj,1334
34-2,20,0.3,orig_simpl_obj,1352
34-3,20,0.3,orig_minAB_obj,133
34-3,20,0.3,orig_simpl_obj,131
34-4,20,0.3,orig_minAB_obj,39
34-4,20,0.3,orig_simpl_obj,39
34-5,20,0.3,orig_minAB_obj,1911
34-5,20,0.3,orig_simpl_obj,1951
34-6,20,0.3,orig_minAB_obj,1678
34-6,20,0.3,orig_simpl_obj,1612
34-7,20,0.3,orig_minAB_obj,1893
34-7,20,0.3,orig_simpl_obj,1620
34-8,20,0.3,orig_minAB_obj,152
34-8,20,0.3,orig_simpl_obj,149
34-9,20,0.3,orig_minAB_obj,1961
34-9,20,0.3,orig_simpl_obj,2096
34-10,20,0.3,orig_minAB_obj,2616
34-10,20,0.3,orig_simpl_obj,2617
34-11,20,0.3,orig_minAB_obj,1138
34-11,20,0.3,orig_simpl_obj,1345
34-12,20,0.3,orig_minAB_obj,2829
34-12,20,0.3,orig_simpl_obj,2554
34-13,20,0.3,orig_minAB_obj,405
34-13,20,0.3,orig_simpl_obj,434
34-14,20,0.3,orig_minAB_obj,1313
34-14,20,0.3,orig_simpl_obj,1492
34-15,20,0.3,orig_minAB_obj,768
34-15,20,0.3,orig_simpl_obj,957
35-0,20,0.3,orig_minAB_obj,1729
35-0,20,0.3,orig_simpl_obj,1934
35-1,20,0.3,orig_minAB_obj,1030
35-1,20,0.3,orig_simpl_obj,1311
35-2,20,0.3,orig_minAB_obj,2249
35-2,20,0.3,orig_simpl_obj,2161
35-3,20,0.3,orig_minAB_obj,1423
35-3,20,0.3,orig_simpl_obj,1033
35-4,20,0.3,orig_minAB_obj,365
35-4,20,0.3,orig_simpl_obj,411
35-5,20,0.3,orig_minAB_obj,2144
35-5,20,0.3,orig_simpl_obj,2428
35-6,20,0.3,orig_minAB_obj,1857
35-6,20,0.3,orig_simpl_obj,3113
35-7,20,0.3,orig_minAB_obj,1780
35-7,20,0.3,orig_simpl_obj,1762
35-8,20,0.3,orig_minAB_obj,950
35-8,20,0.3,orig_simpl_obj,1218
35-9,20,0.3,orig_minAB_obj,2755
35-9,20,0.3,orig_simpl_obj,3810
35-10,20,0.3,orig_minAB_obj,39
35-10,20,0.3,orig_simpl_obj,39
35-11,20,0.3,orig_minAB_obj,3889
35-11,20,0.3,orig_simpl_obj,3700
35-12,20,0.3,orig_minAB_obj,711
35-12,20,0.3,orig_simpl_obj,792
35-13,20,0.3,orig_minAB_obj,1752
35-13,20,0.3,orig_simpl_obj,1862
35-14,20,0.3,orig_minAB_obj,1760
35-14,20,0.3,orig_simpl_obj,1893
35-15,20,0.3,orig_minAB_obj,575
35-15,20,0.3,orig_simpl_obj,551
36-0,20,0.3,orig_minAB_obj,2403
36-0,20,0.3,orig_simpl_obj,2632
36-1,20,0.3,orig_minAB_obj,1482
36-1,20,0.3,orig_simpl_obj,1547
36-2,20,0.3,orig_minAB_obj,1615
36-2,20,0.3,orig_simpl_obj,1530
36-3,20,0.3,orig_minAB_obj,1155
36-3,20,0.3,orig_simpl_obj,1484
36-4,20,0.3,orig_minAB_obj,1200
36-4,20,0.3,orig_simpl_obj,1258
36-5,20,0.3,orig_minAB_obj,3651
36-5,20,0.3,orig_simpl_obj,3626
36-6,20,0.3,orig_minAB_obj,1259
36-6,20,0.3,orig_simpl_obj,1216
36-7,20,0.3,orig_minAB_obj,533
36-7,20,0.3,orig_simpl_obj,577
36-8,20,0.3,orig_minAB_obj,630
36-8,20,0.3,orig_simpl_obj,488
36-9,20,0.3,orig_minAB_obj,1640
36-9,20,0.3,orig_simpl_obj,1526
36-10,20,0.3,orig_minAB_obj,146
36-10,20,0.3,orig_simpl_obj,154
36-11,20,0.3,orig_minAB_obj,365
36-11,20,0.3,orig_simpl_obj,456
36-12,20,0.3,orig_minAB_obj,68
36-12,20,0.3,orig_simpl_obj,73
36-13,20,0.3,orig_minAB_obj,931
36-13,20,0.3,orig_simpl_obj,936
36-14,20,0.3,orig_minAB_obj,1771
36-14,20,0.3,orig_simpl_obj,1842
36-15,20,0.3,orig_minAB_obj,657
36-15,20,0.3,orig_simpl_obj,668
37-0,20,0.3,orig_minAB_obj,284
37-0,20,0.3,orig_simpl_obj,287
37-1,20,0.3,orig_minAB_obj,3412
37-1,20,0.3,orig_simpl_obj,3020
37-2,20,0.3,orig_minAB_obj,791
37-2,20,0.3,orig_simpl_obj,934
37-3,20,0.3,orig_minAB_obj,2559
37-3,20,0.3,orig_simpl_obj,2525
37-4,20,0.3,orig_minAB_obj,3191
37-4,20,0.3,orig_simpl_obj,4051
37-5,20,0.3,orig_minAB_obj,1472
37-5,20,0.3,orig_simpl_obj,1535
37-6,20,0.3,orig_minAB_obj,1154
37-6,20,0.3,orig_simpl_obj,1586
37-7,20,0.3,orig_minAB_obj,39
37-7,20,0.3,orig_simpl_obj,39
37-8,20,0.3,orig_minAB_obj,2333
37-8,20,0.3,orig_simpl_obj,1809
37-9,20,0.3,orig_minAB_obj,2581
37-9,20,0.3,orig_simpl_obj,2560
37-10,20,0.3,orig_minAB_obj,1133
37-10,20,0.3,orig_simpl_obj,897
37-11,20,0.3,orig_minAB_obj,673
37-11,20,0.3,orig_simpl_obj,571
37-12,20,0.3,orig_minAB_obj,277
37-12,20,0.3,orig_simpl_obj,344
37-13,20,0.3,orig_minAB_obj,999
37-13,20,0.3,orig_simpl_obj,1033
37-14,20,0.3,orig_minAB_obj,82
37-14,20,0.3,orig_simpl_obj,92
37-15,20,0.3,orig_minAB_obj,1861
37-15,20,0.3,orig_simpl_obj,1934
38-0,20,0.3,orig_minAB_obj,722
38-0,20,0.3,orig_simpl_obj,749
38-1,20,0.3,orig_minAB_obj,610
38-1,20,0.3,orig_simpl_obj,623
38-2,20,0.3,orig_minAB_obj,797
38-2,20,0.3,orig_simpl_obj,893
38-3,20,0.3,orig_minAB_obj,2068
38-3,20,0.3,orig_simpl_obj,1946
38-4,20,0.3,orig_minAB_obj,2535
38-4,20,0.3,orig_simpl_obj,2861
38-5,20,0.3,orig_minAB_obj,722
38-5,20,0.3,orig_simpl_obj,648
38-6,20,0.3,orig_minAB_obj,106
38-6,20,0.3,orig_simpl_obj,85
38-7,20,0.3,orig_minAB_obj,1965
38-7,20,0.3,orig_simpl_obj,1664
38-8,20,0.3,orig_minAB_obj,3137
38-8,20,0.3,orig_simpl_obj,4404
38-9,20,0.3,orig_minAB_obj,890
38-9,20,0.3,orig_simpl_obj,845
38-10,20,0.3,orig_minAB_obj,1030
38-10,20,0.3,orig_simpl_obj,1158
38-11,20,0.3,orig_minAB_obj,2220
38-11,20,0.3,orig_simpl_obj,2521
38-12,20,0.3,orig_minAB_obj,2397
38-12,20,0.3,orig_simpl_obj,2362
38-13,20,0.3,orig_minAB_obj,2347
38-13,20,0.3,orig_simpl_obj,2232
38-14,20,0.3,orig_minAB_obj,1110
38-14,20,0.3,orig_simpl_obj,1119
38-15,20,0.3,orig_minAB_obj,1253
38-15,20,0.3,orig_simpl_obj,1315
39-0,20,0.3,orig_minAB_obj,1945
39-0,20,0.3,orig_simpl_obj,1784
39-1,20,0.3,orig_minAB_obj,318
39-1,20,0.3,orig_simpl_obj,414
39-2,20,0.3,orig_minAB_obj,2787
39-2,20,0.3,orig_simpl_obj,3003
39-3,20,0.3,orig_minAB_obj,1568
39-3,20,0.3,orig_simpl_obj,1861
39-4,20,0.3,orig_minAB_obj,1889
39-4,20,0.3,orig_simpl_obj,2387
39-5,20,0.3,orig_minAB_obj,698
39-5,20,0.3,orig_simpl_obj,652
39-6,20,0.3,orig_minAB_obj,365
39-6,20,0.3,orig_simpl_obj,378
39-7,20,0.3,orig_minAB_obj,571
39-7,20,0.3,orig_simpl_obj,734
39-8,20,0.3,orig_minAB_obj,402
39-8,20,0.3,orig_simpl_obj,487
39-9,20,0.3,orig_minAB_obj,55
39-9,20,0.3,orig_simpl_obj,59
39-10,20,0.3,orig_minAB_obj,2642
39-10,20,0.3,orig_simpl_obj,2536
39-11,20,0.3,orig_minAB_obj,1347
39-11,20,0.3,orig_simpl_obj,1531
39-12,20,0.3,orig_minAB_obj,183
39-12,20,0.3,orig_simpl_obj,191
39-13,20,0.3,orig_minAB_obj,2673
39-13,20,0.3,orig_simpl_obj,2815
39-14,20,0.3,orig_minAB_obj,1011
39-14,20,0.3,orig_simpl_obj,947
39-15,20,0.3,orig_minAB_obj,4629
39-15,20,0.3,orig_simpl_obj,4611
4-0,20,0.3,orig_minAB_obj,1666
4-0,20,0.3,orig_simpl_obj,1783
4-1,20,0.3,orig_minAB_obj,622
4-1,20,0.3,orig_simpl_obj,857
4-2,20,0.3,orig_minAB_obj,2110
4-2,20,0.3,orig_simpl_obj,2450
4-3,20,0.3,orig_minAB_obj,254
4-3,20,0.3,orig_simpl_obj,237
4-4,20,0.3,orig_minAB_obj,1280
4-4,20,0.3,orig_simpl_obj,1462
4-5,20,0.3,orig_minAB_obj,830
4-5,20,0.3,orig_simpl_obj,1241
4-6,20,0.3,orig_minAB_obj,879
4-6,20,0.3,orig_simpl_obj,861
4-7,20,0.3,orig_minAB_obj,440
4-7,20,0.3,orig_simpl_obj,490
4-8,20,0.3,orig_minAB_obj,1467
4-8,20,0.3,orig_simpl_obj,1781
4-9,20,0.3,orig_minAB_obj,204
4-9,20,0.3,orig_simpl_obj,246
4-10,20,0.3,orig_minAB_obj,2167
4-10,20,0.3,orig_simpl_obj,2430
4-11,20,0.3,orig_minAB_obj,1980
4-11,20,0.3,orig_simpl_obj,1906
4-12,20,0.3,orig_minAB_obj,2341
4-12,20,0.3,orig_simpl_obj,2208
4-13,20,0.3,orig_minAB_obj,1009
4-13,20,0.3,orig_simpl_obj,1309
4-14,20,0.3,orig_minAB_obj,930
4-14,20,0.3,orig_simpl_obj,944
4-15,20,0.3,orig_minAB_obj,39
4-15,20,0.3,orig_simpl_obj,39
40-0,20,0.3,orig_minAB_obj,1498
40-0,20,0.3,orig_simpl_obj,2256
40-1,20,0.3,orig_minAB_obj,1488
40-1,20,0.3,orig_simpl_obj,1477
40-2,20,0.3,orig_minAB_obj,899
40-2,20,0.3,orig_simpl_obj,1020
40-3,20,0.3,orig_minAB_obj,3243
40-3,20,0.3,orig_simpl_obj,2962
40-4,20,0.3,orig_minAB_obj,2539
40-4,20,0.3,orig_simpl_obj,2835
40-5,20,0.3,orig_minAB_obj,2035
40-5,20,0.3,orig_simpl_obj,1827
40-6,20,0.3,orig_minAB_obj,1880
40-6,20,0.3,orig_simpl_obj,1993
40-7,20,0.3,orig_minAB_obj,2609
40-7,20,0.3,orig_simpl_obj,2659
40-8,20,0.3,orig_minAB_obj,1950
40-8,20,0.3,orig_simpl_obj,1839
40-9,20,0.3,orig_minAB_obj,1634
40-9,20,0.3,orig_simpl_obj,2312
40-10,20,0.3,orig_minAB_obj,651
40-10,20,0.3,orig_simpl_obj,746
40-11,20,0.3,orig_minAB_obj,3070
40-11,20,0.3,orig_simpl_obj,2811
40-12,20,0.3,orig_minAB_obj,2201
40-12,20,0.3,orig_simpl_obj,1921
40-13,20,0.3,orig_minAB_obj,762
40-13,20,0.3,orig_simpl_obj,570
40-14,20,0.3,orig_minAB_obj,1611
40-14,20,0.3,orig_simpl_obj,1918
40-15,20,0.3,orig_minAB_obj,1433
40-15,20,0.3,orig_simpl_obj,2318
41-0,20,0.3,orig_minAB_obj,1574
41-0,20,0.3,orig_simpl_obj,1643
41-1,20,0.3,orig_minAB_obj,2166
41-1,20,0.3,orig_simpl_obj,2553
41-2,20,0.3,orig_minAB_obj,679
41-2,20,0.3,orig_simpl_obj,861
41-3,20,0.3,orig_minAB_obj,1970
41-3,20,0.3,orig_simpl_obj,2185
41-4,20,0.3,orig_minAB_obj,2350
41-4,20,0.3,orig_simpl_obj,3296
41-5,20,0.3,orig_minAB_obj,654
41-5,20,0.3,orig_simpl_obj,715
41-6,20,0.3,orig_minAB_obj,119
41-6,20,0.3,orig_simpl_obj,116
41-7,20,0.3,orig_minAB_obj,1463
41-7,20,0.3,orig_simpl_obj,1562
41-8,20,0.3,orig_minAB_obj,854
41-8,20,0.3,orig_simpl_obj,1080
41-9,20,0.3,orig_minAB_obj,300
41-9,20,0.3,orig_simpl_obj,336
41-10,20,0.3,orig_minAB_obj,1397
41-10,20,0.3,orig_simpl_obj,1976
41-11,20,0.3,orig_minAB_obj,1788
41-11,20,0.3,orig_simpl_obj,2093
41-12,20,0.3,orig_minAB_obj,244
41-12,20,0.3,orig_simpl_obj,246
41-13,20,0.3,orig_minAB_obj,1879
41-13,20,0.3,orig_simpl_obj,2218
41-14,20,0.3,orig_minAB_obj,222
41-14,20,0.3,orig_simpl_obj,234
41-15,20,0.3,orig_minAB_obj,335
41-15,20,0.3,orig_simpl_obj,375
42-0,20,0.3,orig_minAB_obj,1853
42-0,20,0.3,orig_simpl_obj,2358
42-1,20,0.3,orig_minAB_obj,2052
42-1,20,0.3,orig_simpl_obj,2097
42-2,20,0.3,orig_minAB_obj,2242
42-2,20,0.3,orig_simpl_obj,2635
42-3,20,0.3,orig_minAB_obj,266
42-3,20,0.3,orig_simpl_obj,277
42-4,20,0.3,orig_minAB_obj,1000
42-4,20,0.3,orig_simpl_obj,1329
42-5,20,0.3,orig_minAB_obj,804
42-5,20,0.3,orig_simpl_obj,799
42-6,20,0.3,orig_minAB_obj,1986
42-6,20,0.3,orig_simpl_obj,2029
42-7,20,0.3,orig_minAB_obj,829
42-7,20,0.3,orig_simpl_obj,1026
42-8,20,0.3,orig_minAB_obj,2281
42-8,20,0.3,orig_simpl_obj,3248
42-9,20,0.3,orig_minAB_obj,898
42-9,20,0.3,orig_simpl_obj,1122
42-10,20,0.3,orig_minAB_obj,1173
42-10,20,0.3,orig_simpl_obj,1431
42-11,20,0.3,orig_minAB_obj,2790
42-11,20,0.3,orig_simpl_obj,3263
42-12,20,0.3,orig_minAB_obj,1192
42-12,20,0.3,orig_simpl_obj,1304
42-13,20,0.3,orig_minAB_obj,1905
42-13,20,0.3,orig_simpl_obj,2343
42-14,20,0.3,orig_minAB_obj,2224
42-14,20,0.3,orig_simpl_obj,2473
42-15,20,0.3,orig_minAB_obj,423
42-15,20,0.3,orig_simpl_obj,444
43-0,20,0.3,orig_minAB_obj,1792
43-0,20,0.3,orig_simpl_obj,1899
43-1,20,0.3,orig_minAB_obj,58
43-1,20,0.3,orig_simpl_obj,55
43-2,20,0.3,orig_minAB_obj,785
43-2,20,0.3,orig_simpl_obj,892
43-3,20,0.3,orig_minAB_obj,2497
43-3,20,0.3,orig_simpl_obj,2951
43-4,20,0.3,orig_minAB_obj,1789
43-4,20,0.3,orig_simpl_obj,2220
43-5,20,0.3,orig_minAB_obj,1562
43-5,20,0.3,orig_simpl_obj,1659
43-6,20,0.3,orig_minAB_obj,1539
43-6,20,0.3,orig_simpl_obj,1397
43-7,20,0.3,orig_minAB_obj,353
43-7,20,0.3,orig_simpl_obj,418
43-8,20,0.3,orig_minAB_obj,901
43-8,20,0.3,orig_simpl_obj,760
43-9,20,0.3,orig_minAB_obj,209
43-9,20,0.3,orig_simpl_obj,207
43-10,20,0.3,orig_minAB_obj,3145
43-10,20,0.3,orig_simpl_obj,4035
43-11,20,0.3,orig_minAB_obj,1813
43-11,20,0.3,orig_simpl_obj,1725
43-12,20,0.3,orig_minAB_obj,1406
43-12,20,0.3,orig_simpl_obj,1560
43-13,20,0.3,orig_minAB_obj,637
43-13,20,0.3,orig_simpl_obj,715
43-14,20,0.3,orig_minAB_obj,1997
43-14,20,0.3,orig_simpl_obj,2691
43-15,20,0.3,orig_minAB_obj,560
43-15,20,0.3,orig_simpl_obj,567
44-0,20,0.3,orig_minAB_obj,1892
44-0,20,0.3,orig_simpl_obj,1361
44-1,20,0.3,orig_minAB_obj,2535
44-1,20,0.3,orig_simpl_obj,2961
44-2,20,0.3,orig_minAB_obj,799
44-2,20,0.3,orig_simpl_obj,927
44-3,20,0.3,orig_minAB_obj,545
44-3,20,0.3,orig_simpl_obj,595
44-4,20,0.3,orig_minAB_obj,1535
44-4,20,0.3,orig_simpl_obj,1104
44-5,20,0.3,orig_minAB_obj,1893
44-5,20,0.3,orig_simpl_obj,1777
44-6,20,0.3,orig_minAB_obj,212
44-6,20,0.3,orig_simpl_obj,205
44-7,20,0.3,orig_minAB_obj,554
44-7,20,0.3,orig_simpl_obj,610
