instance,n,prob,num_type,value
14-6,20,0.3,orig_simpl_obj,705
14-7,20,0.3,orig_minAB_obj,316
14-7,20,0.3,orig_simpl_obj,376
14-8,20,0.3,orig_minAB_obj,577
14-8,20,0.3,orig_simpl_obj,572
14-9,20,0.3,orig_minAB_obj,484
14-9,20,0.3,orig_simpl_obj,592
14-10,20,0.3,orig_minAB_obj,1909
14-10,20,0.3,orig_simpl_obj,2057
14-11,20,0.3,orig_minAB_obj,631
14-11,20,0.3,orig_simpl_obj,762
14-12,20,0.3,orig_minAB_obj,1921
14-12,20,0.3,orig_simpl_obj,2323
14-13,20,0.3,orig_minAB_obj,601
14-13,20,0.3,orig_simpl_obj,594
14-14,20,0.3,orig_minAB_obj,332
14-14,20,0.3,orig_simpl_obj,335
14-15,20,0.3,orig_minAB_obj,401
14-15,20,0.3,orig_simpl_obj,431
14-16,20,0.3,orig_minAB_obj,369
14-16,20,0.3,orig_simpl_obj,397
14-17,20,0.3,orig_minAB_obj,821
14-17,20,0.3,orig_simpl_obj,1001
14-18,20,0.3,orig_minAB_obj,1042
14-18,20,0.3,orig_simpl_obj,1047
14-19,20,0.3,orig_minAB_obj,1793
14-19,20,0.3,orig_simpl_obj,2017
14-20,20,0.3,orig_minAB_obj,547
14-20,20,0.3,orig_simpl_obj,562
14-21,20,0.3,orig_minAB_obj,39
14-21,20,0.3,orig_simpl_obj,39
14-22,20,0.3,orig_minAB_obj,2262
14-22,20,0.3,orig_simpl_obj,3780
14-23,20,0.3,orig_minAB_obj,430
14-23,20,0.3,orig_simpl_obj,424
14-24,20,0.3,orig_minAB_obj,281
14-24,20,0.3,orig_simpl_obj,342
14-25,20,0.3,orig_minAB_obj,706
14-25,20,0.3,orig_simpl_obj,744
14-26,20,0.3,orig_minAB_obj,2583
14-26,20,0.3,orig_simpl_obj,2710
14-27,20,0.3,orig_minAB_obj,832
14-27,20,0.3,orig_simpl_obj,1423
14-28,20,0.3,orig_minAB_obj,739
14-28,20,0.3,orig_simpl_obj,742
14-29,20,0.3,orig_minAB_obj,1227
14-29,20,0.3,orig_simpl_obj,1267
14-30,20,0.3,orig_minAB_obj,303
14-30,20,0.3,orig_simpl_obj,300
14-31,20,0.3,orig_minAB_obj,368
14-31,20,0.3,orig_simpl_obj,484
15-0,20,0.3,orig_minAB_obj,96
15-0,20,0.3,orig_simpl_obj,133
15-1,20,0.3,orig_minAB_obj,87
15-1,20,0.3,orig_simpl_obj,93
15-2,20,0.3,orig_minAB_obj,1433
15-2,20,0.3,orig_simpl_obj,1842
15-3,20,0.3,orig_minAB_obj,1177
15-3,20,0.3,orig_simpl_obj,1178
15-4,20,0.3,orig_minAB_obj,1320
15-4,20,0.3,orig_simpl_obj,1309
15-5,20,0.3,orig_minAB_obj,65
15-5,20,0.3,orig_simpl_obj,65
15-6,20,0.3,orig_minAB_obj,722
15-6,20,0.3,orig_simpl_obj,782
15-7,20,0.3,orig_minAB_obj,339
15-7,20,0.3,orig_simpl_obj,393
15-8,20,0.3,orig_minAB_obj,1658
15-8,20,0.3,orig_simpl_obj,1535
15-9,20,0.3,orig_minAB_obj,854
15-9,20,0.3,orig_simpl_obj,1130
15-10,20,0.3,orig_minAB_obj,1123
15-10,20,0.3,orig_simpl_obj,1407
15-11,20,0.3,orig_minAB_obj,1129
15-11,20,0.3,orig_simpl_obj,1559
15-12,20,0.3,orig_minAB_obj,1114
15-12,20,0.3,orig_simpl_obj,1965
15-13,20,0.3,orig_minAB_obj,963
15-13,20,0.3,orig_simpl_obj,1126
15-14,20,0.3,orig_minAB_obj,852
15-14,20,0.3,orig_simpl_obj,900
15-15,20,0.3,orig_minAB_obj,88
15-15,20,0.3,orig_simpl_obj,106
15-16,20,0.3,orig_minAB_obj,376
15-16,20,0.3,orig_simpl_obj,412
15-17,20,0.3,orig_minAB_obj,441
15-17,20,0.3,orig_simpl_obj,524
15-18,20,0.3,orig_minAB_obj,337
15-18,20,0.3,orig_simpl_obj,519
15-19,20,0.3,orig_minAB_obj,1024
15-19,20,0.3,orig_simpl_obj,1287
15-20,20,0.3,orig_minAB_obj,392
15-20,20,0.3,orig_simpl_obj,392
15-21,20,0.3,orig_minAB_obj,51
15-21,20,0.3,orig_simpl_obj,52
15-22,20,0.3,orig_minAB_obj,901
15-22,20,0.3,orig_simpl_obj,1309
15-23,20,0.3,orig_minAB_obj,714
15-23,20,0.3,orig_simpl_obj,729
15-24,20,0.3,orig_minAB_obj,874
