run,k,n,method,step,time
test,46,6,CPP,intersection-gsifts-build,0.1
test,46,6,CPP,intersection-gsifts-SP-solve,0.0
test,47,6,gen_instance,all, 3.0
test,47,6,plain_MIP,build+solve,0.5
test,47,6,CPP,BDD-build,3.2
test,47,6,CPP,MIP-build,1.4
test,47,6,CPP,MIP-solve,0.3
test,47,6,CPP,VS-build+solve,0.5
test,47,6,CPP,BDD-align-to-vs,2.1
test,47,6,CPP,intersection-build,0.1
test,47,6,CPP,intersection-SP-solve,0.0
test,47,6,CPP,BDD-align-gsifts,16.4
test,47,6,CPP,intersection-gsifts-build,0.1
test,47,6,CPP,intersection-gsifts-SP-solve,0.0
test,48,6,gen_instance,all, 3.2
test,48,6,plain_MIP,build+solve,0.7
test,48,6,CPP,BDD-build,3.0
test,48,6,CPP,MIP-build,1.7
test,48,6,CPP,MIP-solve,0.3
test,48,6,CPP,VS-build+solve,0.7
test,48,6,CPP,BDD-align-to-vs,1.4
test,48,6,CPP,intersection-build,0.1
test,48,6,CPP,intersection-SP-solve,0.0
test,48,6,CPP,BDD-align-gsifts,18.1
test,48,6,CPP,intersection-gsifts-build,0.1
test,48,6,CPP,intersection-gsifts-SP-solve,0.0
test,49,6,gen_instance,all, 4.0
test,49,6,plain_MIP,build+solve,1.0
test,49,6,CPP,BDD-build,5.0
test,49,6,CPP,MIP-build,1.8
test,49,6,CPP,MIP-solve,0.9
test,49,6,CPP,VS-build+solve,1.9
test,49,6,CPP,BDD-align-to-vs,2.5
test,49,6,CPP,intersection-build,0.2
test,49,6,CPP,intersection-SP-solve,0.0
test,49,6,CPP,BDD-align-gsifts,24.0
test,49,6,CPP,intersection-gsifts-build,0.1
test,49,6,CPP,intersection-gsifts-SP-solve,0.0
test,50,6,gen_instance,all, 2.9
test,50,6,plain_MIP,build+solve,0.5
test,50,6,CPP,BDD-build,3.6
test,50,6,CPP,MIP-build,1.8
test,50,6,CPP,MIP-solve,0.3
test,50,6,CPP,VS-build+solve,0.5
test,50,6,CPP,BDD-align-to-vs,2.4
test,50,6,CPP,intersection-build,0.3
test,50,6,CPP,intersection-SP-solve,0.1
test,50,6,CPP,BDD-align-gsifts,22.5
test,50,6,CPP,intersection-gsifts-build,0.2
test,50,6,CPP,intersection-gsifts-SP-solve,0.0
test,51,6,gen_instance,all, 3.1
test,51,6,plain_MIP,build+solve,0.5
test,51,6,CPP,BDD-build,3.0
test,51,6,CPP,MIP-build,1.6
test,51,6,CPP,MIP-solve,0.6
test,51,6,CPP,VS-build+solve,0.8
test,51,6,CPP,BDD-align-to-vs,1.6
test,51,6,CPP,intersection-build,0.1
test,51,6,CPP,intersection-SP-solve,0.0
test,51,6,CPP,BDD-align-gsifts,17.9
test,51,6,CPP,intersection-gsifts-build,0.1
test,51,6,CPP,intersection-gsifts-SP-solve,0.0
test,52,6,gen_instance,all, 2.9
test,52,6,plain_MIP,build+solve,0.4
test,52,6,CPP,BDD-build,3.1
test,52,6,CPP,MIP-build,1.4
test,52,6,CPP,MIP-solve,0.3
test,52,6,CPP,VS-build+solve,0.5
test,52,6,CPP,BDD-align-to-vs,1.3
test,52,6,CPP,intersection-build,0.1
test,52,6,CPP,intersection-SP-solve,0.0
test,52,6,CPP,BDD-align-gsifts,16.1
test,52,6,CPP,intersection-gsifts-build,0.1
test,52,6,CPP,intersection-gsifts-SP-solve,0.0
test,53,6,gen_instance,all, 3.1
test,53,6,plain_MIP,build+solve,0.8
test,53,6,CPP,BDD-build,4.1
test,53,6,CPP,MIP-build,1.8
test,53,6,CPP,MIP-solve,0.3
test,53,6,CPP,VS-build+solve,2.6
test,53,6,CPP,BDD-align-to-vs,2.1
test,53,6,CPP,intersection-build,0.2
test,53,6,CPP,intersection-SP-solve,0.0
test,53,6,CPP,BDD-align-gsifts,22.6
test,53,6,CPP,intersection-gsifts-build,0.4
test,53,6,CPP,intersection-gsifts-SP-solve,0.0
test,54,6,gen_instance,all, 3.3
test,54,6,plain_MIP,build+solve,0.6
test,54,6,CPP,BDD-build,3.7
test,54,6,CPP,MIP-build,1.6
test,54,6,CPP,MIP-solve,0.6
test,54,6,CPP,VS-build+solve,0.5
test,54,6,CPP,BDD-align-to-vs,1.5
test,54,6,CPP,intersection-build,0.1
test,54,6,CPP,intersection-SP-solve,0.0
test,54,6,CPP,BDD-align-gsifts,18.3
test,54,6,CPP,intersection-gsifts-build,0.1
test,54,6,CPP,intersection-gsifts-SP-solve,0.0
test,55,6,gen_instance,all, 3.5
test,55,6,plain_MIP,build+solve,0.7
test,55,6,CPP,BDD-build,3.9
test,55,6,CPP,MIP-build,1.6
test,55,6,CPP,MIP-solve,0.3
test,55,6,CPP,VS-build+solve,2.5
test,55,6,CPP,BDD-align-to-vs,2.0
test,55,6,CPP,intersection-build,0.1
test,55,6,CPP,intersection-SP-solve,0.0
test,55,6,CPP,BDD-align-gsifts,19.5
test,55,6,CPP,intersection-gsifts-build,0.1
test,55,6,CPP,intersection-gsifts-SP-solve,0.0
test,56,6,gen_instance,all, 3.5
test,56,6,plain_MIP,build+solve,0.9
test,56,6,CPP,BDD-build,3.0
test,56,6,CPP,MIP-build,1.5
test,56,6,CPP,MIP-solve,0.2
test,56,6,CPP,VS-build+solve,0.5
test,56,6,CPP,BDD-align-to-vs,1.4
test,56,6,CPP,intersection-build,0.2
test,56,6,CPP,intersection-SP-solve,0.0
test,56,6,CPP,BDD-align-gsifts,15.5
test,56,6,CPP,intersection-gsifts-build,0.1
test,56,6,CPP,intersection-gsifts-SP-solve,0.0
test,57,6,gen_instance,all, 3.5
test,57,6,plain_MIP,build+solve,0.6
test,57,6,CPP,BDD-build,6.3
test,57,6,CPP,MIP-build,1.8
test,57,6,CPP,MIP-solve,0.9
test,57,6,CPP,VS-build+solve,1.8
test,57,6,CPP,BDD-align-to-vs,3.2
test,57,6,CPP,intersection-build,0.2
test,57,6,CPP,intersection-SP-solve,0.1
test,57,6,CPP,BDD-align-gsifts,23.5
test,57,6,CPP,intersection-gsifts-build,0.1
test,57,6,CPP,intersection-gsifts-SP-solve,0.0
test,58,6,gen_instance,all, 3.4
test,58,6,plain_MIP,build+solve,0.9
test,58,6,CPP,BDD-build,5.1
test,58,6,CPP,MIP-build,1.9
test,58,6,CPP,MIP-solve,0.7
test,58,6,CPP,VS-build+solve,3.5
test,58,6,CPP,BDD-align-to-vs,2.4
test,58,6,CPP,intersection-build,0.2
test,58,6,CPP,intersection-SP-solve,0.0
test,58,6,CPP,BDD-align-gsifts,22.4
test,58,6,CPP,intersection-gsifts-build,0.2
test,58,6,CPP,intersection-gsifts-SP-solve,0.1
test,59,6,gen_instance,all, 3.1
test,59,6,plain_MIP,build+solve,0.6
test,59,6,CPP,BDD-build,6.1
test,59,6,CPP,MIP-build,2.2
test,59,6,CPP,MIP-solve,0.8
test,59,6,CPP,VS-build+solve,0.6
test,59,6,CPP,BDD-align-to-vs,1.9
test,59,6,CPP,intersection-build,0.1
test,59,6,CPP,intersection-SP-solve,0.0
test,59,6,CPP,BDD-align-gsifts,20.6
test,59,6,CPP,intersection-gsifts-build,0.1
test,59,6,CPP,intersection-gsifts-SP-solve,0.0
test,60,6,gen_instance,all, 2.9
test,60,6,plain_MIP,build+solve,0.9
test,60,6,CPP,BDD-build,4.2
test,60,6,CPP,MIP-build,1.7
test,60,6,CPP,MIP-solve,0.8
test,60,6,CPP,VS-build+solve,0.5
test,60,6,CPP,BDD-align-to-vs,1.7
test,60,6,CPP,intersection-build,0.1
test,60,6,CPP,intersection-SP-solve,0.0
test,60,6,CPP,BDD-align-gsifts,19.3
test,60,6,CPP,intersection-gsifts-build,0.1
test,60,6,CPP,intersection-gsifts-SP-solve,0.0
test,61,6,gen_instance,all, 2.9
test,61,6,plain_MIP,build+solve,0.7
test,61,6,CPP,BDD-build,3.9
test,61,6,CPP,MIP-build,1.9
test,61,6,CPP,MIP-solve,0.3
test,61,6,CPP,VS-build+solve,2.2
test,61,6,CPP,BDD-align-to-vs,1.6
test,61,6,CPP,intersection-build,0.2
test,61,6,CPP,intersection-SP-solve,0.0
test,61,6,CPP,BDD-align-gsifts,22.0
test,61,6,CPP,intersection-gsifts-build,0.2
test,61,6,CPP,intersection-gsifts-SP-solve,0.0
test,62,6,gen_instance,all, 3.6
test,62,6,plain_MIP,build+solve,0.8
test,62,6,CPP,BDD-build,4.2
test,62,6,CPP,MIP-build,1.6
test,62,6,CPP,MIP-solve,0.7
test,62,6,CPP,VS-build+solve,1.2
test,62,6,CPP,BDD-align-to-vs,1.7
test,62,6,CPP,intersection-build,0.1
test,62,6,CPP,intersection-SP-solve,0.0
test,62,6,CPP,BDD-align-gsifts,23.9
test,62,6,CPP,intersection-gsifts-build,0.2
test,62,6,CPP,intersection-gsifts-SP-solve,0.0
test,63,6,gen_instance,all, 3.4
test,63,6,plain_MIP,build+solve,0.8
test,63,6,CPP,BDD-build,5.3
test,63,6,CPP,MIP-build,2.0
test,63,6,CPP,MIP-solve,0.8
test,63,6,CPP,VS-build+solve,0.7
test,63,6,CPP,BDD-align-to-vs,2.4
test,63,6,CPP,intersection-build,0.1
test,63,6,CPP,intersection-SP-solve,0.0
test,63,6,CPP,BDD-align-gsifts,19.7
test,63,6,CPP,intersection-gsifts-build,0.1
test,63,6,CPP,intersection-gsifts-SP-solve,0.0
test,64,6,gen_instance,all, 5.6
test,64,6,plain_MIP,build+solve,0.7
test,64,6,CPP,BDD-build,4.3
test,64,6,CPP,MIP-build,2.5
test,64,6,CPP,MIP-solve,0.4
test,64,6,CPP,VS-build+solve,1.3
test,64,6,CPP,BDD-align-to-vs,1.9
test,64,6,CPP,intersection-build,0.1
test,64,6,CPP,intersection-SP-solve,0.0
test,64,6,CPP,BDD-align-gsifts,21.6
test,64,6,CPP,intersection-gsifts-build,0.1
test,64,6,CPP,intersection-gsifts-SP-solve,0.0
test,65,6,gen_instance,all, 3.4
test,65,6,plain_MIP,build+solve,0.5
test,65,6,CPP,BDD-build,4.2
test,65,6,CPP,MIP-build,1.8
test,65,6,CPP,MIP-solve,0.7
test,65,6,CPP,VS-build+solve,2.0
test,65,6,CPP,BDD-align-to-vs,1.7
test,65,6,CPP,intersection-build,0.1
test,65,6,CPP,intersection-SP-solve,0.0
test,65,6,CPP,BDD-align-gsifts,19.0
test,65,6,CPP,intersection-gsifts-build,0.1
test,65,6,CPP,intersection-gsifts-SP-solve,0.0
test,66,6,gen_instance,all, 2.8
test,66,6,plain_MIP,build+solve,0.5
test,66,6,CPP,BDD-build,4.3
test,66,6,CPP,MIP-build,1.7
test,66,6,CPP,MIP-solve,0.3
test,66,6,CPP,VS-build+solve,1.2
test,66,6,CPP,BDD-align-to-vs,1.7
test,66,6,CPP,intersection-build,0.1
test,66,6,CPP,intersection-SP-solve,0.0
test,66,6,CPP,BDD-align-gsifts,17.7
test,66,6,CPP,intersection-gsifts-build,0.1
test,66,6,CPP,intersection-gsifts-SP-solve,0.0
test,67,6,gen_instance,all, 2.8
test,67,6,plain_MIP,build+solve,0.6
test,67,6,CPP,BDD-build,5.4
test,67,6,CPP,MIP-build,2.9
test,67,6,CPP,MIP-solve,0.7
test,67,6,CPP,VS-build+solve,2.5
test,67,6,CPP,BDD-align-to-vs,2.4
test,67,6,CPP,intersection-build,0.1
test,67,6,CPP,intersection-SP-solve,0.0
test,67,6,CPP,BDD-align-gsifts,21.3
test,67,6,CPP,intersection-gsifts-build,0.1
test,67,6,CPP,intersection-gsifts-SP-solve,0.0
test,68,6,gen_instance,all, 3.3
test,68,6,plain_MIP,build+solve,0.7
test,68,6,CPP,BDD-build,3.4
test,68,6,CPP,MIP-build,1.5
test,68,6,CPP,MIP-solve,0.3
test,68,6,CPP,VS-build+solve,2.0
test,68,6,CPP,BDD-align-to-vs,1.8
test,68,6,CPP,intersection-build,0.1
test,68,6,CPP,intersection-SP-solve,0.0
test,68,6,CPP,BDD-align-gsifts,21.8
test,68,6,CPP,intersection-gsifts-build,0.1
test,68,6,CPP,intersection-gsifts-SP-solve,0.0
test,69,6,gen_instance,all, 3.5
test,69,6,plain_MIP,build+solve,0.7
test,69,6,CPP,BDD-build,4.1
test,69,6,CPP,MIP-build,1.5
test,69,6,CPP,MIP-solve,0.6
test,69,6,CPP,VS-build+solve,1.9
test,69,6,CPP,BDD-align-to-vs,1.9
test,69,6,CPP,intersection-build,0.1
test,69,6,CPP,intersection-SP-solve,0.0
test,69,6,CPP,BDD-align-gsifts,18.8
test,69,6,CPP,intersection-gsifts-build,0.1
test,69,6,CPP,intersection-gsifts-SP-solve,0.0
test,70,6,gen_instance,all, 3.6
test,70,6,plain_MIP,build+solve,0.7
test,70,6,CPP,BDD-build,3.4
test,70,6,CPP,MIP-build,2.0
test,70,6,CPP,MIP-solve,0.6
test,70,6,CPP,VS-build+solve,0.6
test,70,6,CPP,BDD-align-to-vs,1.9
test,70,6,CPP,intersection-build,0.1
test,70,6,CPP,intersection-SP-solve,0.0
test,70,6,CPP,BDD-align-gsifts,19.6
test,70,6,CPP,intersection-gsifts-build,0.1
test,70,6,CPP,intersection-gsifts-SP-solve,0.0
test,71,6,gen_instance,all, 3.6
test,71,6,plain_MIP,build+solve,0.7
test,71,6,CPP,BDD-build,3.8
test,71,6,CPP,MIP-build,1.7
test,71,6,CPP,MIP-solve,0.3
test,71,6,CPP,VS-build+solve,0.6
test,71,6,CPP,BDD-align-to-vs,1.3
test,71,6,CPP,intersection-build,0.1
test,71,6,CPP,intersection-SP-solve,0.0
test,71,6,CPP,BDD-align-gsifts,15.6
test,71,6,CPP,intersection-gsifts-build,0.1
test,71,6,CPP,intersection-gsifts-SP-solve,0.0
test,72,6,gen_instance,all, 3.0
test,72,6,plain_MIP,build+solve,0.6
test,72,6,CPP,BDD-build,3.8
test,72,6,CPP,MIP-build,1.9
test,72,6,CPP,MIP-solve,0.4
test,72,6,CPP,VS-build+solve,2.9
test,72,6,CPP,BDD-align-to-vs,1.7
test,72,6,CPP,intersection-build,0.1
test,72,6,CPP,intersection-SP-solve,0.0
test,72,6,CPP,BDD-align-gsifts,15.2
test,72,6,CPP,intersection-gsifts-build,0.1
test,72,6,CPP,intersection-gsifts-SP-solve,0.0
test,73,6,gen_instance,all, 2.8
test,73,6,plain_MIP,build+solve,0.5
test,73,6,CPP,BDD-build,3.9
test,73,6,CPP,MIP-build,1.9
test,73,6,CPP,MIP-solve,0.8
test,73,6,CPP,VS-build+solve,0.9
test,73,6,CPP,BDD-align-to-vs,2.2
test,73,6,CPP,intersection-build,0.2
test,73,6,CPP,intersection-SP-solve,0.1
test,73,6,CPP,BDD-align-gsifts,20.9
test,73,6,CPP,intersection-gsifts-build,0.1
test,73,6,CPP,intersection-gsifts-SP-solve,0.0
test,74,6,gen_instance,all, 2.8
test,74,6,plain_MIP,build+solve,0.5
test,74,6,CPP,BDD-build,3.0
test,74,6,CPP,MIP-build,2.2
test,74,6,CPP,MIP-solve,0.9
test,74,6,CPP,VS-build+solve,1.0
test,74,6,CPP,BDD-align-to-vs,1.4
test,74,6,CPP,intersection-build,0.1
test,74,6,CPP,intersection-SP-solve,0.0
test,74,6,CPP,BDD-align-gsifts,15.7
test,74,6,CPP,intersection-gsifts-build,0.1
test,74,6,CPP,intersection-gsifts-SP-solve,0.0
test,75,6,gen_instance,all, 2.4
test,75,6,plain_MIP,build+solve,0.7
test,75,6,CPP,BDD-build,3.9
test,75,6,CPP,MIP-build,2.0
test,75,6,CPP,MIP-solve,0.4
test,75,6,CPP,VS-build+solve,0.5
test,75,6,CPP,BDD-align-to-vs,2.3
test,75,6,CPP,intersection-build,0.3
test,75,6,CPP,intersection-SP-solve,0.1
test,75,6,CPP,BDD-align-gsifts,22.3
test,75,6,CPP,intersection-gsifts-build,0.2
test,75,6,CPP,intersection-gsifts-SP-solve,0.0
test,76,6,gen_instance,all, 2.8
test,76,6,plain_MIP,build+solve,0.6
test,76,6,CPP,BDD-build,4.8
test,76,6,CPP,MIP-build,2.2
test,76,6,CPP,MIP-solve,1.1
test,76,6,CPP,VS-build+solve,0.8
test,76,6,CPP,BDD-align-to-vs,2.2
test,76,6,CPP,intersection-build,0.2
test,76,6,CPP,intersection-SP-solve,0.0
test,76,6,CPP,BDD-align-gsifts,19.6
test,76,6,CPP,intersection-gsifts-build,0.2
test,76,6,CPP,intersection-gsifts-SP-solve,0.0
test,77,6,gen_instance,all, 3.5
test,77,6,plain_MIP,build+solve,1.0
test,77,6,CPP,BDD-build,5.7
test,77,6,CPP,MIP-build,2.2
test,77,6,CPP,MIP-solve,1.1
test,77,6,CPP,VS-build+solve,1.7
test,77,6,CPP,BDD-align-to-vs,2.1
test,77,6,CPP,intersection-build,0.1
test,77,6,CPP,intersection-SP-solve,0.0
test,77,6,CPP,BDD-align-gsifts,23.5
test,77,6,CPP,intersection-gsifts-build,0.2
test,77,6,CPP,intersection-gsifts-SP-solve,0.0
test,78,6,gen_instance,all, 3.1
test,78,6,plain_MIP,build+solve,0.9
test,78,6,CPP,BDD-build,4.4
test,78,6,CPP,MIP-build,1.8
test,78,6,CPP,MIP-solve,0.6
test,78,6,CPP,VS-build+solve,0.5
test,78,6,CPP,BDD-align-to-vs,1.8
test,78,6,CPP,intersection-build,0.2
test,78,6,CPP,intersection-SP-solve,0.0
test,78,6,CPP,BDD-align-gsifts,20.1
test,78,6,CPP,intersection-gsifts-build,0.1
test,78,6,CPP,intersection-gsifts-SP-solve,0.0
test,79,6,gen_instance,all, 3.9
test,79,6,plain_MIP,build+solve,0.9
test,79,6,CPP,BDD-build,4.0
test,79,6,CPP,MIP-build,1.9
test,79,6,CPP,MIP-solve,0.5
test,79,6,CPP,VS-build+solve,0.6
test,79,6,CPP,BDD-align-to-vs,1.6
test,79,6,CPP,intersection-build,0.2
test,79,6,CPP,intersection-SP-solve,0.0
test,79,6,CPP,BDD-align-gsifts,24.8
test,79,6,CPP,intersection-gsifts-build,0.2
test,79,6,CPP,intersection-gsifts-SP-solve,0.1
test,80,6,gen_instance,all, 3.3
test,80,6,plain_MIP,build+solve,1.4
test,80,6,CPP,BDD-build,5.7
test,80,6,CPP,MIP-build,2.6
test,80,6,CPP,MIP-solve,1.2
test,80,6,CPP,VS-build+solve,0.7
test,80,6,CPP,BDD-align-to-vs,2.9
test,80,6,CPP,intersection-build,0.2
test,80,6,CPP,intersection-SP-solve,0.1
test,80,6,CPP,BDD-align-gsifts,24.5
test,80,6,CPP,intersection-gsifts-build,0.2
test,80,6,CPP,intersection-gsifts-SP-solve,0.1
test,81,6,gen_instance,all, 3.5
test,81,6,plain_MIP,build+solve,0.9
test,81,6,CPP,BDD-build,5.4
test,81,6,CPP,MIP-build,1.8
test,81,6,CPP,MIP-solve,0.7
test,81,6,CPP,VS-build+solve,0.6
test,81,6,CPP,BDD-align-to-vs,1.5
test,81,6,CPP,intersection-build,0.1
test,81,6,CPP,intersection-SP-solve,0.0
test,81,6,CPP,BDD-align-gsifts,19.2
test,81,6,CPP,intersection-gsifts-build,0.1
test,81,6,CPP,intersection-gsifts-SP-solve,0.0
test,82,6,gen_instance,all, 3.7
test,82,6,plain_MIP,build+solve,0.9
test,82,6,CPP,BDD-build,4.5
test,82,6,CPP,MIP-build,2.2
test,82,6,CPP,MIP-solve,0.5
test,82,6,CPP,VS-build+solve,0.5
test,82,6,CPP,BDD-align-to-vs,1.3
test,82,6,CPP,intersection-build,0.2
test,82,6,CPP,intersection-SP-solve,0.0
test,82,6,CPP,BDD-align-gsifts,18.2
test,82,6,CPP,intersection-gsifts-build,0.1
test,82,6,CPP,intersection-gsifts-SP-solve,0.0
test,83,6,gen_instance,all, 3.7
test,83,6,plain_MIP,build+solve,0.9
test,83,6,CPP,BDD-build,4.7
test,83,6,CPP,MIP-build,1.9
test,83,6,CPP,MIP-solve,0.8
test,83,6,CPP,VS-build+solve,1.6
test,83,6,CPP,BDD-align-to-vs,2.1
test,83,6,CPP,intersection-build,0.2
test,83,6,CPP,intersection-SP-solve,0.0
test,83,6,CPP,BDD-align-gsifts,24.0
test,83,6,CPP,intersection-gsifts-build,0.2
test,83,6,CPP,intersection-gsifts-SP-solve,0.1
test,84,6,gen_instance,all, 3.3
test,84,6,plain_MIP,build+solve,0.7
test,84,6,CPP,BDD-build,3.5
test,84,6,CPP,MIP-build,1.9
test,84,6,CPP,MIP-solve,0.3
test,84,6,CPP,VS-build+solve,0.5
test,84,6,CPP,BDD-align-to-vs,1.5
test,84,6,CPP,intersection-build,0.2
test,84,6,CPP,intersection-SP-solve,0.1
test,84,6,CPP,BDD-align-gsifts,25.6
test,84,6,CPP,intersection-gsifts-build,0.2
test,84,6,CPP,intersection-gsifts-SP-solve,0.0
test,85,6,gen_instance,all, 3.4
test,85,6,plain_MIP,build+solve,0.7
test,85,6,CPP,BDD-build,5.7
test,85,6,CPP,MIP-build,2.5
test,85,6,CPP,MIP-solve,0.8
test,85,6,CPP,VS-build+solve,1.7
test,85,6,CPP,BDD-align-to-vs,2.1
test,85,6,CPP,intersection-build,0.1
test,85,6,CPP,intersection-SP-solve,0.0
test,85,6,CPP,BDD-align-gsifts,22.8
test,85,6,CPP,intersection-gsifts-build,0.2
test,85,6,CPP,intersection-gsifts-SP-solve,0.1
test,86,6,gen_instance,all, 3.8
test,86,6,plain_MIP,build+solve,1.2
test,86,6,CPP,BDD-build,3.8
test,86,6,CPP,MIP-build,2.0
test,86,6,CPP,MIP-solve,0.6
test,86,6,CPP,VS-build+solve,0.6
test,86,6,CPP,BDD-align-to-vs,1.2
test,86,6,CPP,intersection-build,0.2
test,86,6,CPP,intersection-SP-solve,0.0
test,86,6,CPP,BDD-align-gsifts,18.7
test,86,6,CPP,intersection-gsifts-build,0.2
test,86,6,CPP,intersection-gsifts-SP-solve,0.0
test,87,6,gen_instance,all, 3.4
test,87,6,plain_MIP,build+solve,0.7
test,87,6,CPP,BDD-build,4.4
test,87,6,CPP,MIP-build,2.0
test,87,6,CPP,MIP-solve,0.5
test,87,6,CPP,VS-build+solve,1.8
test,87,6,CPP,BDD-align-to-vs,2.2
test,87,6,CPP,intersection-build,0.2
test,87,6,CPP,intersection-SP-solve,0.0
test,87,6,CPP,BDD-align-gsifts,26.4
test,87,6,CPP,intersection-gsifts-build,0.2
test,87,6,CPP,intersection-gsifts-SP-solve,0.0
test,88,6,gen_instance,all, 2.7
test,88,6,plain_MIP,build+solve,0.5
test,88,6,CPP,BDD-build,4.3
test,88,6,CPP,MIP-build,2.2
test,88,6,CPP,MIP-solve,0.4
test,88,6,CPP,VS-build+solve,0.6
test,88,6,CPP,BDD-align-to-vs,1.9
test,88,6,CPP,intersection-build,0.2
test,88,6,CPP,intersection-SP-solve,0.0
test,88,6,CPP,BDD-align-gsifts,22.2
test,88,6,CPP,intersection-gsifts-build,0.1
test,88,6,CPP,intersection-gsifts-SP-solve,0.0
test,89,6,gen_instance,all, 2.9
test,89,6,plain_MIP,build+solve,0.6
test,89,6,CPP,BDD-build,4.8
test,89,6,CPP,MIP-build,2.0
test,89,6,CPP,MIP-solve,1.0
test,89,6,CPP,VS-build+solve,0.5
test,89,6,CPP,BDD-align-to-vs,2.0
test,89,6,CPP,intersection-build,0.2
test,89,6,CPP,intersection-SP-solve,0.0
test,89,6,CPP,BDD-align-gsifts,21.3
test,89,6,CPP,intersection-gsifts-build,0.1
test,89,6,CPP,intersection-gsifts-SP-solve,0.0
test,90,6,gen_instance,all, 3.0
test,90,6,plain_MIP,build+solve,0.6
test,90,6,CPP,BDD-build,6.2
test,90,6,CPP,MIP-build,2.1
test,90,6,CPP,MIP-solve,0.8
test,90,6,CPP,VS-build+solve,1.8
test,90,6,CPP,BDD-align-to-vs,2.0
test,90,6,CPP,intersection-build,0.1
test,90,6,CPP,intersection-SP-solve,0.0
test,90,6,CPP,BDD-align-gsifts,23.3
test,90,6,CPP,intersection-gsifts-build,0.2
test,90,6,CPP,intersection-gsifts-SP-solve,0.0
test,91,6,gen_instance,all, 3.2
test,91,6,plain_MIP,build+solve,0.6
test,91,6,CPP,BDD-build,3.0
test,91,6,CPP,MIP-build,1.4
test,91,6,CPP,MIP-solve,0.3
test,91,6,CPP,VS-build+solve,0.5
test,91,6,CPP,BDD-align-to-vs,1.5
test,91,6,CPP,intersection-build,0.2
test,91,6,CPP,intersection-SP-solve,0.0
test,91,6,CPP,BDD-align-gsifts,15.5
test,91,6,CPP,intersection-gsifts-build,0.1
test,91,6,CPP,intersection-gsifts-SP-solve,0.0
test,92,6,gen_instance,all, 3.3
test,92,6,plain_MIP,build+solve,0.7
test,92,6,CPP,BDD-build,4.9
test,92,6,CPP,MIP-build,1.7
test,92,6,CPP,MIP-solve,0.7
test,92,6,CPP,VS-build+solve,1.7
test,92,6,CPP,BDD-align-to-vs,2.1
test,92,6,CPP,intersection-build,0.2
test,92,6,CPP,intersection-SP-solve,0.0
test,92,6,CPP,BDD-align-gsifts,22.7
test,92,6,CPP,intersection-gsifts-build,0.1
test,92,6,CPP,intersection-gsifts-SP-solve,0.0
test,93,6,gen_instance,all, 3.4
test,93,6,plain_MIP,build+solve,0.7
test,93,6,CPP,BDD-build,3.7
test,93,6,CPP,MIP-build,1.9
test,93,6,CPP,MIP-solve,0.3
test,93,6,CPP,VS-build+solve,0.5
test,93,6,CPP,BDD-align-to-vs,1.3
test,93,6,CPP,intersection-build,0.1
test,93,6,CPP,intersection-SP-solve,0.0
test,93,6,CPP,BDD-align-gsifts,16.1
test,93,6,CPP,intersection-gsifts-build,0.1
test,93,6,CPP,intersection-gsifts-SP-solve,0.0
test,94,6,gen_instance,all, 3.3
test,94,6,plain_MIP,build+solve,0.6
test,94,6,CPP,BDD-build,4.5
test,94,6,CPP,MIP-build,1.4
test,94,6,CPP,MIP-solve,0.3
test,94,6,CPP,VS-build+solve,3.6
test,94,6,CPP,BDD-align-to-vs,1.8
test,94,6,CPP,intersection-build,0.1
test,94,6,CPP,intersection-SP-solve,0.0
test,94,6,CPP,BDD-align-gsifts,17.4
test,94,6,CPP,intersection-gsifts-build,0.1
test,94,6,CPP,intersection-gsifts-SP-solve,0.0
test,95,6,gen_instance,all, 3.2
test,95,6,plain_MIP,build+solve,0.8
test,95,6,CPP,BDD-build,5.4
test,95,6,CPP,MIP-build,1.6
test,95,6,CPP,MIP-solve,0.5
test,95,6,CPP,VS-build+solve,0.5
test,95,6,CPP,BDD-align-to-vs,1.5
test,95,6,CPP,intersection-build,0.1
test,95,6,CPP,intersection-SP-solve,0.0
test,95,6,CPP,BDD-align-gsifts,19.7
test,95,6,CPP,intersection-gsifts-build,0.1
test,95,6,CPP,intersection-gsifts-SP-solve,0.0
test,96,6,gen_instance,all, 3.0
test,96,6,plain_MIP,build+solve,0.8
test,96,6,CPP,BDD-build,4.5
test,96,6,CPP,MIP-build,2.0
test,96,6,CPP,MIP-solve,0.4
test,96,6,CPP,VS-build+solve,1.5
test,96,6,CPP,BDD-align-to-vs,1.8
test,96,6,CPP,intersection-build,0.2
test,96,6,CPP,intersection-SP-solve,0.0
test,96,6,CPP,BDD-align-gsifts,23.5
test,96,6,CPP,intersection-gsifts-build,0.2
test,96,6,CPP,intersection-gsifts-SP-solve,0.0
test,97,6,gen_instance,all, 3.4
test,97,6,plain_MIP,build+solve,0.6
test,97,6,CPP,BDD-build,3.9
test,97,6,CPP,MIP-build,1.8
test,97,6,CPP,MIP-solve,0.3
test,97,6,CPP,VS-build+solve,0.5
test,97,6,CPP,BDD-align-to-vs,1.4
test,97,6,CPP,intersection-build,0.1
test,97,6,CPP,intersection-SP-solve,0.0
test,97,6,CPP,BDD-align-gsifts,19.5
test,97,6,CPP,intersection-gsifts-build,0.1
test,97,6,CPP,intersection-gsifts-SP-solve,0.0
test,98,6,gen_instance,all, 3.1
test,98,6,plain_MIP,build+solve,0.8
test,98,6,CPP,BDD-build,3.4
