test,21,22,gen_instance,all, 14.2
test,21,22,plain_MIP,build+solve,1.9
test,21,22,CPP,BDD-build,401.2
test,21,22,CPP,MIP-build,63.5
test,21,22,CPP,MIP-solve,47.0
test,21,22,CPP,VS-build+solve,61.6
test,21,22,CPP,BDD-align-to-vs,197.3
test,21,22,CPP,intersection-build,25.4
test,21,22,CPP,intersection-SP-solve,3.9
test,21,22,CPP,BDD-align-gsifts,18341.1
test,21,22,CPP,intersection-gsifts-build,16.5
test,21,22,CPP,intersection-gsifts-SP-solve,2.8
test,22,22,gen_instance,all, 32.7
test,22,22,plain_MIP,build+solve,11.8
test,22,22,CPP,BDD-build,739.6
test,22,22,CPP,MIP-build,74.1
test,22,22,CPP,MIP-solve,48.2
test,22,22,CPP,VS-build+solve,69.2
test,22,22,CPP,BDD-align-to-vs,180.8
test,22,22,CPP,intersection-build,117.9
test,22,22,CPP,intersection-SP-solve,5.4
test,22,22,CPP,BDD-align-gsifts,22143.3
test,22,22,CPP,intersection-gsifts-build,109.3
test,22,22,CPP,intersection-gsifts-SP-solve,4.1
test,23,22,gen_instance,all, 18.0
test,23,22,plain_MIP,build+solve,5.0
test,23,22,CPP,BDD-build,441.6
test,23,22,CPP,MIP-build,47.5
test,23,22,CPP,MIP-solve,28.9
test,23,22,CPP,VS-build+solve,104.2
test,23,22,CPP,BDD-align-to-vs,254.9
test,23,22,CPP,intersection-build,18.7
test,23,22,CPP,intersection-SP-solve,3.5
test,23,22,CPP,BDD-align-gsifts,14942.1
test,23,22,CPP,intersection-gsifts-build,16.7
test,23,22,CPP,intersection-gsifts-SP-solve,3.5
test,24,22,gen_instance,all, 13.9
test,24,22,plain_MIP,build+solve,1.6
test,24,22,CPP,BDD-build,360.3
test,24,22,CPP,MIP-build,51.9
test,24,22,CPP,MIP-solve,22.3
test,24,22,CPP,VS-build+solve,476.8
test,24,22,CPP,BDD-align-to-vs,174.8
test,24,22,CPP,intersection-build,15.3
test,24,22,CPP,intersection-SP-solve,4.2
test,24,22,CPP,BDD-align-gsifts,13264.7
test,24,22,CPP,intersection-gsifts-build,16.8
test,24,22,CPP,intersection-gsifts-SP-solve,3.4
test,25,22,gen_instance,all, 19.5
test,25,22,plain_MIP,build+solve,3.0
test,25,22,CPP,BDD-build,457.7
test,25,22,CPP,MIP-build,62.3
test,25,22,CPP,MIP-solve,31.5
test,25,22,CPP,VS-build+solve,86.8
test,25,22,CPP,BDD-align-to-vs,200.0
test,25,22,CPP,intersection-build,89.1
test,25,22,CPP,intersection-SP-solve,6.0
test,25,22,CPP,BDD-align-gsifts,12294.5
test,25,22,CPP,intersection-gsifts-build,11.9
test,25,22,CPP,intersection-gsifts-SP-solve,3.4
test,26,22,gen_instance,all, 13.8
test,26,22,plain_MIP,build+solve,1.9
test,26,22,CPP,BDD-build,658.6
