instance,inversions,reducedA,reducedB,gen_trial
790,55,True,True,1
791,44,True,True,1
792,70,True,True,1
793,49,True,True,1
794,66,True,True,1
795,51,True,True,1
796,50,True,True,1
797,50,True,True,1
798,55,True,True,1
799,51,True,True,1
800,49,True,True,1
801,48,True,True,1
802,50,True,True,1
803,60,True,True,1
804,43,True,True,1
805,47,True,True,1
806,55,True,True,1
807,41,True,True,1
808,44,True,True,1
809,62,True,True,1
810,45,True,True,1
811,50,True,True,1
812,57,True,True,1
813,45,True,True,1
814,53,True,True,1
815,49,True,True,1
816,53,True,True,1
817,53,True,True,1
818,61,True,True,1
819,44,True,True,1
820,64,True,True,1
821,66,True,True,1
822,46,True,True,1
823,60,True,True,1
824,68,True,True,1
825,54,True,True,1
826,33,True,True,1
827,31,True,True,1
828,75,True,True,1
829,55,True,True,1
830,47,True,True,1
831,49,True,True,1
832,34,True,True,1
833,56,True,True,1
834,69,True,True,1
835,54,True,True,1
836,48,True,True,1
837,59,True,True,1
838,43,True,True,1
839,46,True,True,1
840,39,True,True,1
841,43,True,True,1
842,53,True,True,1
843,59,True,True,1
844,52,True,True,1
845,46,True,True,1
846,63,True,True,1
847,54,True,True,1
848,45,True,True,1
849,55,True,True,1
850,62,True,True,1
851,47,True,True,1
852,32,True,True,1
853,72,True,True,1
854,55,True,True,1
855,51,True,True,1
856,64,True,True,1
857,67,True,True,1
858,57,True,True,1
859,81,True,True,1
860,82,True,True,1
861,50,True,True,1
862,53,True,True,1
863,60,True,True,1
864,44,True,True,1
865,69,True,True,1
866,38,True,True,1
867,56,True,True,1
868,52,True,True,1
869,50,True,True,1
870,50,True,True,1
871,55,True,True,1
872,57,True,True,1
873,48,True,True,1
874,69,True,True,1
875,57,True,True,1
876,53,True,True,1
877,57,True,True,1
878,52,True,True,1
879,41,True,True,1
880,59,True,True,1
881,49,True,True,1
882,58,True,True,1
883,51,True,True,1
884,51,True,True,1
885,41,True,True,1
886,56,True,True,1
887,57,True,True,1
888,56,True,True,1
889,55,True,True,1
890,46,True,True,1
891,61,True,True,1
892,42,True,True,1
893,54,True,True,1
894,24,True,True,1
895,62,True,True,1
896,34,True,True,1
897,56,True,True,1
898,60,True,True,1
899,51,True,True,1
900,52,True,True,1
901,52,True,True,1
902,40,True,True,1
903,71,True,True,1
904,56,True,True,1
905,61,True,True,1
906,55,True,True,1
907,44,True,True,1
908,40,True,True,1
909,50,True,True,1
910,46,True,True,1
911,56,True,True,1
912,35,True,True,1
913,58,True,True,1
914,55,True,True,1
915,58,True,True,1
916,71,True,True,1
917,61,True,True,1
918,68,True,True,1
919,47,True,True,1
920,43,True,True,1
921,54,True,True,1
922,66,True,True,1
923,70,True,True,1
924,57,True,True,1
925,58,True,True,1
926,45,True,True,1
927,66,True,True,1
928,51,True,True,1
929,65,True,True,1
930,49,True,True,1
931,55,True,True,1
932,61,True,True,1
933,54,True,True,1
934,37,True,True,1
935,55,True,True,1
936,58,True,True,1
937,44,True,True,1
938,39,True,True,1
939,28,True,True,1
940,38,True,True,1
941,41,True,True,1
942,68,True,True,1
943,50,True,True,1
944,54,True,True,1
945,44,True,True,1
946,81,True,True,1
947,60,True,True,1
948,69,True,True,1
949,48,True,True,1
950,72,True,True,1
951,63,True,True,1
952,59,True,True,1
953,39,True,True,1
954,60,True,True,1
955,40,True,True,1
956,64,True,True,1
957,76,True,True,1
958,60,True,True,1
959,60,True,True,1
960,55,True,True,1
961,57,True,True,1
962,30,True,True,1
963,40,True,True,1
964,48,True,True,1
965,45,True,True,1
966,55,True,True,1
967,66,True,True,1
968,26,True,True,1
969,57,True,True,1
970,48,True,True,1
971,59,True,True,1
972,40,True,True,1
973,45,True,True,1
974,50,True,True,1
975,42,True,True,1
976,50,True,True,1
977,43,True,True,1
978,40,True,True,1
979,47,True,True,1
980,46,True,True,1
981,57,True,True,1
982,64,True,True,1
983,39,True,True,1
984,63,True,True,1
985,60,True,True,1
986,51,True,True,1
987,30,True,True,1
988,55,True,True,1
989,53,True,True,1
990,75,True,True,1
991,51,True,True,1
992,49,True,True,1
993,52,True,True,1
994,56,True,True,1
995,71,True,True,1
996,71,True,True,1
997,63,True,True,1
998,64,True,True,1
999,62,True,True,1
1000,79,True,True,1
1001,65,True,True,1
1002,63,True,True,1
1003,48,True,True,1
1004,45,True,True,1
1005,55,True,True,1
1006,48,True,True,1
1007,61,True,True,1
1008,59,True,True,1
1009,69,True,True,1
1010,52,True,True,1
1011,30,True,True,1
1012,35,True,True,1
1013,48,True,True,1
1014,61,True,True,1
1015,66,True,True,1
1016,65,True,True,1
1017,58,True,True,1
1018,66,True,True,1
1019,61,True,True,1
1020,45,True,True,1
1021,49,True,True,1
1022,52,True,True,1
1023,37,True,True,1
1024,44,True,True,1
1025,38,True,True,1
1026,38,True,True,1
1027,44,True,True,1
1028,59,True,True,1
1029,58,True,True,1
1030,43,True,True,1
1031,69,True,True,1
1032,55,True,True,1
1033,41,True,True,1
1034,59,True,True,1
1035,54,True,True,1
1036,56,True,True,1
1037,45,True,True,1
1038,43,True,True,1
1039,44,True,True,1
1040,69,True,True,1
1041,61,True,True,1
1042,54,True,True,1
1043,71,True,True,1
1044,37,True,True,1
1045,51,True,True,1
1046,56,True,True,1
1047,62,True,True,1
1048,65,True,True,1
1049,28,True,True,1
1050,37,True,True,1
1051,45,True,True,1
1052,57,True,True,1
1053,51,True,True,1
1054,47,True,True,1
1055,41,True,True,1
1056,44,True,True,1
1057,46,True,True,1
1058,42,True,True,1
1059,48,True,True,1
1060,41,True,True,1
1061,70,True,True,1
1062,43,True,True,1
1063,70,True,True,1
1064,43,True,True,1
1065,46,True,True,1
1066,61,True,True,1
1067,55,True,True,1
1068,61,True,True,1
1069,54,True,True,1
1070,48,True,True,1
1071,43,True,True,1
1072,40,True,True,1
1073,48,True,True,1
1074,62,True,True,1
1075,47,True,True,1
1076,47,True,True,1
1077,46,True,True,1
1078,56,True,True,1
1079,62,True,True,1
1080,63,True,True,1
1081,34,True,True,1
1082,51,True,True,1
1083,48,True,True,1
1084,57,True,True,1
1085,47,True,True,1
1086,44,True,True,1
1087,58,True,True,1
1088,61,True,True,1
1089,49,True,True,1
1090,60,True,True,1
1091,64,True,True,1
1092,48,True,True,1
1093,48,True,True,1
1094,47,True,True,1
1095,47,True,True,1
1096,45,True,True,1
1097,53,True,True,1
1098,39,True,True,1
1099,56,True,True,1
1100,45,True,True,1
1101,66,True,True,1
1102,52,True,True,1
1103,61,True,True,1
1104,50,True,True,1
1105,57,True,True,1
1106,42,True,True,1
1107,61,True,True,1
1108,41,True,True,1
1109,38,True,True,1
1110,69,True,True,1
1111,53,True,True,1
1112,45,True,True,1
1113,51,True,True,1
1114,54,True,True,1
1115,54,True,True,1
1116,45,True,True,1
1117,55,True,True,1
1118,31,True,True,1
1119,62,True,True,1
1120,56,True,True,1
1121,50,True,True,1
1122,60,True,True,1
1123,44,True,True,1
1124,59,True,True,1
1125,50,True,True,1
1126,32,True,True,1
1127,43,True,True,1
1128,57,True,True,1
1129,45,True,True,1
1130,55,True,True,1
1131,48,True,True,1
1132,39,True,True,1
1133,69,True,True,1
1134,35,True,True,1
1135,69,True,True,1
1136,54,True,True,1
1137,59,True,True,1
1138,57,True,True,1
1139,48,True,True,1
1140,45,True,True,1
1141,53,True,True,1
1142,40,True,True,1
1143,51,True,True,1
1144,45,True,True,1
1145,54,True,True,1
1146,64,True,True,1
1147,58,True,True,1
1148,42,True,True,1
1149,59,True,True,1
1150,62,True,True,1
1151,33,True,True,1
1152,49,True,True,1
1153,41,True,True,1
1154,62,True,True,1
1155,44,True,True,1
1156,60,True,True,1
1157,48,True,True,1
1158,49,True,True,1
1159,48,True,True,1
1160,67,True,True,1
1161,52,True,True,1
1162,55,True,True,1
1163,38,True,True,1
1164,29,True,True,1
1165,58,True,True,1
1166,48,True,True,1
1167,38,True,True,1
1168,60,True,True,1
1169,38,True,True,1
1170,61,True,True,1
1171,55,True,True,1
1172,60,True,True,1
1173,42,True,True,1
1174,55,True,True,1
1175,59,True,True,1
1176,71,True,True,1
1177,62,True,True,1
1178,47,True,True,1
1179,63,True,True,1
1180,54,True,True,1
1181,54,True,True,1
1182,57,True,True,1
1183,33,True,True,1
1184,57,True,True,1
1185,72,True,True,1
1186,56,True,True,1
1187,36,True,True,1
1188,46,True,True,1
1189,48,True,True,1
1190,43,True,True,1
1191,53,True,True,1
1192,65,True,True,1
1193,59,True,True,1
1194,53,True,True,1
1195,69,True,True,1
1196,46,True,True,1
1197,60,True,True,1
1198,35,True,True,1
1199,59,True,True,1
1200,55,True,True,1
1201,73,True,True,1
1202,31,True,True,1
1203,48,True,True,1
1204,52,True,True,1
1205,48,True,True,1
1206,58,True,True,1
1207,36,True,True,1
1208,53,True,True,1
1209,41,True,True,1
1210,35,True,True,1
1211,47,True,True,1
1212,49,True,True,1
1213,62,True,True,1
1214,60,True,True,1
1215,56,True,True,1
1216,75,True,True,1
1217,32,True,True,1
1218,42,True,True,1
1219,61,True,True,1
1220,42,True,True,1
1221,52,True,True,1
1222,41,True,True,1
1223,58,True,True,1
1224,59,True,True,1
1225,56,True,True,1
1226,61,True,True,1
1227,40,True,True,1
1228,59,True,True,1
1229,71,True,True,1
1230,61,True,True,1
1231,52,True,True,1
1232,39,True,True,1
1233,72,True,True,1
1234,63,True,True,1
1235,52,True,True,1
1236,67,True,True,1
1237,52,True,True,1
1238,60,True,True,1
1239,57,True,True,1
1240,55,True,True,1
1241,49,True,True,1
1242,48,True,True,1
1243,55,True,True,1
1244,53,True,True,1
1245,39,True,True,1
1246,65,True,True,1
1247,63,True,True,1
1248,70,True,True,1
1249,66,True,True,1
1250,58,True,True,1
1251,57,True,True,1
1252,56,True,True,1
1253,61,True,True,1
1254,38,True,True,1
1255,71,True,True,1
1256,68,True,True,1
1257,57,True,True,1
1258,63,True,True,1
1259,55,True,True,1
1260,55,True,True,1
1261,49,True,True,1
1262,68,True,True,1
1263,42,True,True,1
1264,68,True,True,1
1265,36,True,True,1
1266,60,True,True,1
1267,69,True,True,1
1268,70,True,True,1
1269,61,True,True,1
1270,41,True,True,1
1271,33,True,True,1
1272,53,True,True,1
1273,58,True,True,1
1274,64,True,True,1
1275,47,True,True,1
1276,64,True,True,1
1277,46,True,True,1
1278,68,True,True,1
1279,50,True,True,1
1280,46,True,True,1
1281,58,True,True,1
1282,55,True,True,1
1283,42,True,True,1
1284,52,True,True,1
1285,45,True,True,1
1286,71,True,True,1
1287,54,True,True,1
1288,68,True,True,1
1289,66,True,True,1
1290,34,True,True,1
1291,67,True,True,1
1292,48,True,True,1
1293,42,True,True,1
1294,47,True,True,1
1295,44,True,True,1
1296,56,True,True,1
1297,54,True,True,1
1298,65,True,True,1
1299,53,True,True,1
1300,58,True,True,1
1301,27,True,True,1
1302,54,True,True,1
1303,51,True,True,1
1304,68,True,True,1
1305,65,True,True,1
1306,62,True,True,1
1307,56,True,True,1
1308,52,True,True,1
1309,56,True,True,1
1310,40,True,True,1
1311,44,True,True,1
1312,48,True,True,1
1313,46,True,True,1
1314,59,True,True,1
1315,45,True,True,1
1316,49,True,True,1
1317,60,True,True,1
1318,46,True,True,1
1319,58,True,True,1
1320,46,True,True,1
1321,36,True,True,1
1322,59,True,True,1
1323,33,True,True,1
1324,41,True,True,1
1325,33,True,True,1
1326,49,True,True,1
1327,68,True,True,1
1328,40,True,True,1
1329,61,True,True,1
1330,38,True,True,1
1331,50,True,True,1
1332,54,True,True,1
1333,54,True,True,1
1334,49,True,True,1
1335,39,True,True,1
1336,47,True,True,1
1337,34,True,True,1
1338,54,True,True,1
1339,51,True,True,1
1340,41,True,True,1
1341,56,True,True,1
1342,51,True,True,1
1343,50,True,True,1
1344,57,True,True,1
1345,60,True,True,1
1346,58,True,True,1
1347,34,True,True,1
1348,57,True,True,1
1349,61,True,True,1
1350,53,True,True,1
1351,58,True,True,1
1352,46,True,True,1
