instance,inversions,reducedA,reducedB,gen_trial
789,51,True,True,1
790,43,True,True,1
791,44,True,True,1
792,56,True,True,1
793,54,True,True,1
794,34,True,True,1
795,58,True,True,1
796,58,True,True,1
797,70,True,True,1
798,48,True,True,1
799,46,True,True,1
800,55,True,True,1
801,62,True,True,1
802,43,True,True,1
803,40,True,True,1
804,54,True,True,1
805,64,True,True,1
806,46,True,True,1
807,40,True,True,1
808,57,True,True,1
809,61,True,True,1
810,59,True,True,1
811,77,True,True,1
812,63,True,True,1
813,53,True,True,1
814,47,True,True,1
815,53,True,True,1
816,65,True,True,1
817,46,True,True,1
818,63,True,True,1
819,50,True,True,1
820,59,True,True,1
821,48,True,True,1
822,53,True,True,1
823,49,True,True,1
824,49,True,True,1
825,59,True,True,1
826,40,True,True,1
827,41,True,True,1
828,66,True,True,1
829,52,True,True,1
830,35,True,True,1
831,59,True,True,1
832,45,True,True,1
833,51,True,True,1
834,39,True,True,1
835,52,True,True,1
836,49,True,True,1
837,55,True,True,1
838,55,True,True,1
839,44,True,True,1
840,50,True,True,1
841,51,True,True,1
842,51,True,True,1
843,44,True,True,1
844,53,True,True,1
845,53,True,True,1
846,63,True,True,1
847,53,True,True,1
848,60,True,True,1
849,70,True,True,1
850,46,True,True,1
851,62,True,True,1
852,55,True,True,1
853,57,True,True,1
854,45,True,True,1
855,44,True,True,1
856,46,True,True,1
857,38,True,True,1
858,49,True,True,1
859,37,True,True,1
860,52,True,True,1
861,47,True,True,1
862,46,True,True,1
863,49,True,True,1
864,39,True,True,1
865,35,True,True,1
866,49,True,True,1
867,66,True,True,1
868,51,True,True,1
869,59,True,True,1
870,45,True,True,1
871,59,True,True,1
872,44,True,True,1
873,58,True,True,1
874,51,True,True,1
875,56,True,True,1
876,46,True,True,1
877,46,True,True,1
878,54,True,True,1
879,56,True,True,1
880,76,True,True,1
881,47,True,True,1
882,33,True,True,1
883,66,True,True,1
884,56,True,True,1
885,53,True,True,1
886,64,True,True,1
887,56,True,True,1
888,67,True,True,1
889,58,True,True,1
890,36,True,True,1
891,34,True,True,1
892,50,True,True,1
893,38,True,True,1
894,64,True,True,1
895,52,True,True,1
896,46,True,True,1
897,61,True,True,1
898,61,True,True,1
899,54,True,True,1
900,65,True,True,1
901,54,True,True,1
902,56,True,True,1
903,48,True,True,1
904,57,True,True,1
905,56,True,True,1
906,51,True,True,1
907,52,True,True,1
908,69,True,True,1
909,43,True,True,1
910,35,True,True,1
911,54,True,True,1
912,59,True,True,1
913,30,True,True,1
914,37,True,True,1
915,52,True,True,1
916,53,True,True,1
917,56,True,True,1
918,66,True,True,1
919,51,True,True,1
920,52,True,True,1
921,48,True,True,1
922,42,True,True,1
923,59,True,True,1
924,55,True,True,1
925,59,True,True,1
926,34,True,True,1
927,58,True,True,1
928,48,True,True,1
929,65,True,True,1
930,65,True,True,1
931,49,True,True,1
932,55,True,True,1
933,49,True,True,1
934,72,True,True,1
935,43,True,True,1
936,64,True,True,1
937,69,True,True,1
938,63,True,True,1
939,70,True,True,1
940,49,True,True,1
941,50,True,True,1
942,41,True,True,1
943,49,True,True,1
944,55,True,True,1
945,52,True,True,1
946,67,True,True,1
947,54,True,True,1
948,59,True,True,1
949,58,True,True,1
950,48,True,True,1
951,73,True,True,1
952,62,True,True,1
953,51,True,True,1
954,51,True,True,1
955,54,True,True,1
956,64,True,True,1
957,50,True,True,1
958,56,True,True,1
959,64,True,True,1
960,54,True,True,1
961,66,True,True,1
962,34,True,True,1
963,47,True,True,1
964,49,True,True,1
965,57,True,True,1
966,55,True,True,1
967,60,True,True,1
968,58,True,True,1
969,57,True,True,1
970,40,True,True,1
971,47,True,True,1
972,53,True,True,1
973,58,True,True,1
974,47,True,True,1
975,64,True,True,1
976,65,True,True,1
977,54,True,True,1
978,66,True,True,1
979,47,True,True,1
980,44,True,True,1
981,43,True,True,1
982,54,True,True,1
983,74,True,True,1
984,52,True,True,1
985,62,True,True,1
986,30,True,True,1
987,69,True,True,1
988,41,True,True,1
989,52,True,True,1
990,59,True,True,1
991,56,True,True,1
992,50,True,True,1
993,38,True,True,1
994,49,True,True,1
995,63,True,True,1
996,62,True,True,1
997,57,True,True,1
998,52,True,True,1
999,51,True,True,1
1000,54,True,True,1
