instance,num_type,step,LB,UB,comment
1037,steplog,70,329,330,--none--
1037,steplog,75,330,330,status:optimal
1037,timelog,75,0.13636136054992676,0,--none--
1038,steplog,10,463,657,--none--
1038,steplog,20,577,634,--none--
1038,steplog,30,597,624,--none--
1038,steplog,40,606,615,--none--
1038,steplog,50,609,615,--none--
1038,steplog,56,611,611,status:optimal
1038,timelog,56,0.10139942169189453,0,--none--
1039,steplog,10,224,388,--none--
1039,steplog,20,318,354,--none--
1039,steplog,30,332,340,--none--
1039,steplog,35,336,336,status:optimal
1039,timelog,35,0.07424497604370117,0,--none--
103,steplog,10,2772,2916,--none--
103,steplog,20,2884,2914,--none--
103,steplog,30,2904,2907,--none--
103,steplog,31,2907,2907,status:optimal
103,timelog,31,0.06147313117980957,0,--none--
1040,steplog,10,1921,1988,--none--
1040,steplog,20,1964,1988,--none--
1040,steplog,30,1975,1988,--none--
1040,steplog,40,1987,1988,--none--
1040,steplog,42,1988,1988,status:optimal
1040,timelog,42,0.07130002975463867,0,--none--
1041,steplog,10,1139,1281,--none--
1041,steplog,20,1236,1262,--none--
1041,steplog,26,1244,1244,status:optimal
1041,timelog,26,0.045580148696899414,0,--none--
1042,steplog,10,2465,2657,--none--
1042,steplog,20,2613,2657,--none--
1042,steplog,24,2637,2637,status:optimal
1042,timelog,24,0.04425382614135742,0,--none--
1043,steplog,10,1781,1868,--none--
1043,steplog,20,1847,1868,--none--
1043,steplog,28,1868,1868,status:optimal
1043,timelog,28,0.05026578903198242,0,--none--
1044,steplog,10,426,450,--none--
1044,steplog,15,448,448,status:optimal
1044,timelog,15,0.0276486873626709,0,--none--
1045,steplog,10,611,784,--none--
1045,steplog,20,665,703,--none--
1045,steplog,30,686,693,--none--
1045,steplog,40,690,693,--none--
1045,steplog,49,693,693,status:optimal
1045,timelog,49,0.09137535095214844,0,--none--
1046,steplog,10,1954,2132,--none--
1046,steplog,20,2101,2132,--none--
1046,steplog,30,2130,2132,--none--
1046,steplog,30,2132,2132,status:optimal
1046,timelog,30,0.05137372016906738,0,--none--
1047,steplog,10,3268,3489,--none--
1047,steplog,20,3462,3483,--none--
1047,steplog,24,3467,3467,status:optimal
1047,timelog,24,0.04523658752441406,0,--none--
1048,steplog,10,2925,3161,--none--
1048,steplog,20,3088,3158,--none--
1048,steplog,30,3141,3158,--none--
1048,steplog,40,3151,3158,--none--
1048,steplog,50,3157,3158,--none--
1048,steplog,50,3158,3158,status:optimal
1048,timelog,50,0.08568692207336426,0,--none--
1049,steplog,10,708,908,--none--
1049,steplog,20,838,881,--none--
1049,steplog,30,864,880,--none--
1049,steplog,37,879,879,status:optimal
1049,timelog,37,0.06498408317565918,0,--none--
104,steplog,10,2692,3214,--none--
104,steplog,20,2949,3018,--none--
104,steplog,29,2999,2999,status:optimal
104,timelog,29,0.05512380599975586,0,--none--
1050,steplog,10,388,537,--none--
1050,steplog,20,417,505,--none--
1050,steplog,30,455,499,--none--
1050,steplog,40,475,494,--none--
1050,steplog,50,480,494,--none--
1050,steplog,60,489,494,--none--
1050,steplog,70,491,494,--none--
1050,steplog,80,493,494,--none--
1050,steplog,87,493,493,status:optimal
1050,timelog,87,0.1412639617919922,0,--none--
1051,steplog,10,1103,1155,--none--
1051,steplog,20,1148,1155,--none--
1051,steplog,26,1153,1153,status:optimal
1051,timelog,26,0.045275211334228516,0,--none--
1052,steplog,10,724,871,--none--
1052,steplog,20,815,830,--none--
1052,steplog,27,830,830,status:optimal
1052,timelog,27,0.05487489700317383,0,--none--
1053,steplog,10,970,1385,--none--
1053,steplog,20,1195,1385,--none--
1053,steplog,30,1271,1365,--none--
1053,steplog,40,1342,1365,--none--
1053,steplog,43,1365,1365,status:optimal
1053,timelog,43,0.08876204490661621,0,--none--
1054,steplog,10,1150,1360,--none--
1054,steplog,20,1230,1360,--none--
1054,steplog,30,1275,1360,--none--
1054,steplog,40,1315,1360,--none--
1054,steplog,50,1353,1354,--none--
1054,steplog,51,1354,1354,status:optimal
1054,timelog,51,0.08913040161132812,0,--none--
1055,steplog,10,496,583,--none--
1055,steplog,20,559,571,--none--
1055,steplog,30,568,569,--none--
1055,steplog,31,569,569,status:optimal
1055,timelog,31,0.04931044578552246,0,--none--
1056,steplog,10,907,969,--none--
1056,steplog,20,947,957,--none--
1056,steplog,26,957,957,status:optimal
1056,timelog,26,0.045534610748291016,0,--none--
1057,steplog,10,1022,1072,--none--
1057,steplog,20,1051,1072,--none--
1057,steplog,30,1065,1070,--none--
1057,steplog,39,1070,1070,status:optimal
1057,timelog,39,0.06837797164916992,0,--none--
1058,steplog,10,832,988,--none--
1058,steplog,20,891,901,--none--
1058,steplog,27,901,901,status:optimal
1058,timelog,27,0.0505373477935791,0,--none--
1059,steplog,10,903,993,--none--
1059,steplog,20,949,977,--none--
1059,steplog,27,969,969,status:optimal
1059,timelog,27,0.05271100997924805,0,--none--
105,steplog,10,845,1170,--none--
105,steplog,20,1075,1150,--none--
105,steplog,30,1107,1150,--none--
105,steplog,40,1126,1150,--none--
105,steplog,50,1142,1150,--none--
105,steplog,60,1148,1150,--none--
105,steplog,61,1149,1149,status:optimal
105,timelog,61,0.11275649070739746,0,--none--
1060,steplog,10,980,1165,--none--
1060,steplog,20,1084,1165,--none--
1060,steplog,30,1115,1165,--none--
1060,steplog,40,1162,1165,--none--
1060,steplog,42,1163,1163,status:optimal
1060,timelog,42,0.07714414596557617,0,--none--
1061,steplog,10,2539,2676,--none--
1061,steplog,20,2631,2676,--none--
1061,steplog,30,2666,2676,--none--
1061,steplog,38,2676,2676,status:optimal
1061,timelog,38,0.06685209274291992,0,--none--
1062,steplog,10,692,1038,--none--
1062,steplog,20,772,972,--none--
1062,steplog,30,803,892,--none--
1062,steplog,40,834,874,--none--
1062,steplog,50,854,870,--none--
1062,steplog,60,860,865,--none--
1062,steplog,70,863,865,--none--
1062,steplog,75,865,865,status:optimal
1062,timelog,75,0.15187835693359375,0,--none--
1063,steplog,10,1965,2064,--none--
1063,steplog,20,2050,2064,--none--
1063,steplog,26,2061,2061,status:optimal
1063,timelog,26,0.04865765571594238,0,--none--
1064,steplog,10,758,924,--none--
1064,steplog,20,826,916,--none--
1064,steplog,30,885,895,--none--
1064,steplog,34,895,895,status:optimal
1064,timelog,34,0.06779909133911133,0,--none--
1065,steplog,10,555,753,--none--
1065,steplog,20,691,747,--none--
1065,steplog,30,704,706,--none--
1065,steplog,32,705,705,status:optimal
1065,timelog,32,0.0678558349609375,0,--none--
1066,steplog,10,1610,1903,--none--
1066,steplog,20,1728,1895,--none--
1066,steplog,30,1829,1895,--none--
1066,steplog,40,1853,1895,--none--
1066,steplog,50,1890,1894,--none--
1066,steplog,55,1894,1894,status:optimal
1066,timelog,55,0.09853935241699219,0,--none--
1067,steplog,10,1394,1549,--none--
1067,steplog,20,1477,1488,--none--
1067,steplog,30,1485,1486,--none--
1067,steplog,30,1486,1486,status:optimal
1067,timelog,30,0.056566476821899414,0,--none--
1068,steplog,10,1802,2196,--none--
1068,steplog,20,2066,2181,--none--
1068,steplog,30,2143,2161,--none--
1068,steplog,40,2154,2159,--none--
1068,steplog,44,2159,2159,status:optimal
1068,timelog,44,0.07602405548095703,0,--none--
1069,steplog,10,717,1043,--none--
1069,steplog,20,807,965,--none--
1069,steplog,30,868,940,--none--
1069,steplog,40,906,940,--none--
1069,steplog,50,928,932,--none--
1069,steplog,56,932,932,status:optimal
1069,timelog,56,0.17630219459533691,0,--none--
106,steplog,10,1137,1246,--none--
106,steplog,20,1200,1246,--none--
106,steplog,30,1235,1240,--none--
106,steplog,35,1240,1240,status:optimal
106,timelog,35,0.06306862831115723,0,--none--
1070,steplog,10,771,1013,--none--
1070,steplog,20,842,865,--none--
1070,steplog,30,864,865,--none--
1070,steplog,30,865,865,status:optimal
1070,timelog,30,0.056063175201416016,0,--none--
1071,steplog,10,1314,1367,--none--
1071,steplog,20,1332,1346,--none--
1071,steplog,27,1340,1340,status:optimal
1071,timelog,27,0.04599118232727051,0,--none--
1072,steplog,10,479,585,--none--
1072,steplog,20,550,585,--none--
1072,steplog,30,577,585,--none--
1072,steplog,40,582,583,--none--
1072,steplog,40,583,583,status:optimal
1072,timelog,40,0.07666397094726562,0,--none--
1073,steplog,10,354,527,--none--
1073,steplog,20,427,465,--none--
1073,steplog,30,446,459,--none--
1073,steplog,40,455,458,--none--
1073,steplog,50,457,458,--none--
1073,steplog,51,458,458,status:optimal
1073,timelog,51,0.09682059288024902,0,--none--
1074,steplog,10,1218,1571,--none--
1074,steplog,20,1370,1539,--none--
1074,steplog,30,1472,1481,--none--
1074,steplog,33,1481,1481,status:optimal
1074,timelog,33,0.06718826293945312,0,--none--
1075,steplog,10,1767,2106,--none--
1075,steplog,20,1811,2018,--none--
1075,steplog,30,1947,1991,--none--
1075,steplog,40,1965,1987,--none--
1075,steplog,50,1974,1980,--none--
1075,steplog,59,1980,1980,status:optimal
1075,timelog,59,0.11300015449523926,0,--none--
1076,steplog,10,1033,1195,--none--
1076,steplog,20,1112,1154,--none--
1076,steplog,30,1121,1149,--none--
1076,steplog,40,1130,1149,--none--
1076,steplog,50,1137,1149,--none--
1076,steplog,60,1143,1149,--none--
1076,steplog,63,1149,1149,status:optimal
1076,timelog,63,0.10930275917053223,0,--none--
1077,steplog,10,1014,1095,--none--
1077,steplog,20,1076,1078,--none--
1077,steplog,21,1077,1077,status:optimal
1077,timelog,21,0.03911614418029785,0,--none--
1078,steplog,10,737,787,--none--
1078,steplog,20,781,785,--none--
1078,steplog,23,785,785,status:optimal
1078,timelog,23,0.04093742370605469,0,--none--
1079,steplog,10,2173,2552,--none--
1079,steplog,20,2492,2552,--none--
1079,steplog,29,2552,2552,status:optimal
1079,timelog,29,0.05945754051208496,0,--none--
107,steplog,10,1002,1174,--none--
107,steplog,20,1119,1148,--none--
107,steplog,30,1146,1147,--none--
107,steplog,32,1147,1147,status:optimal
107,timelog,32,0.058882951736450195,0,--none--
1080,steplog,10,1420,1516,--none--
1080,steplog,20,1490,1512,--none--
1080,steplog,30,1497,1509,--none--
1080,steplog,40,1501,1503,--none--
1080,steplog,42,1503,1503,status:optimal
1080,timelog,42,0.0749964714050293,0,--none--
1081,steplog,10,618,689,--none--
1081,steplog,20,630,666,--none--
1081,steplog,30,639,666,--none--
1081,steplog,40,663,666,--none--
1081,steplog,44,665,665,status:optimal
1081,timelog,44,0.08115029335021973,0,--none--
1082,steplog,10,1791,1963,--none--
1082,steplog,20,1926,1963,--none--
1082,steplog,30,1950,1954,--none--
1082,steplog,31,1954,1954,status:optimal
1082,timelog,31,0.05901026725769043,0,--none--
1083,steplog,10,1701,1786,--none--
1083,steplog,20,1751,1774,--none--
1083,steplog,30,1762,1769,--none--
1083,steplog,37,1769,1769,status:optimal
1083,timelog,37,0.07063865661621094,0,--none--
1084,steplog,10,2022,2259,--none--
1084,steplog,20,2184,2222,--none--
1084,steplog,30,2216,2222,--none--
1084,steplog,32,2222,2222,status:optimal
1084,timelog,32,0.06287956237792969,0,--none--
1085,steplog,10,497,618,--none--
1085,steplog,20,564,581,--none--
1085,steplog,30,574,578,--none--
1085,steplog,36,578,578,status:optimal
1085,timelog,36,0.06307339668273926,0,--none--
1086,steplog,10,746,965,--none--
1086,steplog,20,863,919,--none--
1086,steplog,30,890,919,--none--
1086,steplog,40,912,919,--none--
1086,steplog,50,918,919,--none--
1086,steplog,50,919,919,status:optimal
1086,timelog,50,0.08575940132141113,0,--none--
1087,steplog,10,1845,2142,--none--
1087,steplog,20,2037,2103,--none--
1087,steplog,30,2085,2090,--none--
1087,steplog,36,2090,2090,status:optimal
1087,timelog,36,0.06276154518127441,0,--none--
1088,steplog,10,1480,1647,--none--
1088,steplog,20,1539,1610,--none--
1088,steplog,30,1571,1608,--none--
1088,steplog,40,1584,1592,--none--
1088,steplog,47,1592,1592,status:optimal
1088,timelog,47,0.08341407775878906,0,--none--
1089,steplog,10,811,1067,--none--
1089,steplog,20,980,1067,--none--
1089,steplog,30,1023,1029,--none--
1089,steplog,37,1029,1029,status:optimal
1089,timelog,37,0.06541800498962402,0,--none--
108,steplog,10,303,344,--none--
108,steplog,20,318,330,--none--
108,steplog,30,324,330,--none--
108,steplog,40,328,329,--none--
108,steplog,41,329,329,status:optimal
108,timelog,41,0.07397103309631348,0,--none--
1090,steplog,10,1041,1167,--none--
1090,steplog,20,1117,1158,--none--
1090,steplog,30,1153,1154,--none--
1090,steplog,32,1154,1154,status:optimal
1090,timelog,32,0.06293320655822754,0,--none--
1091,steplog,10,921,1042,--none--
1091,steplog,20,970,1042,--none--
1091,steplog,30,1017,1020,--none--
1091,steplog,34,1019,1019,status:optimal
1091,timelog,34,0.06066274642944336,0,--none--
1092,steplog,10,1182,1302,--none--
1092,steplog,20,1217,1290,--none--
1092,steplog,30,1254,1276,--none--
1092,steplog,39,1276,1276,status:optimal
1092,timelog,39,0.07150697708129883,0,--none--
1093,steplog,10,598,915,--none--
1093,steplog,20,744,883,--none--
1093,steplog,30,786,852,--none--
1093,steplog,40,810,818,--none--
1093,steplog,46,818,818,status:optimal
1093,timelog,46,0.08874392509460449,0,--none--
1094,steplog,10,1336,1560,--none--
1094,steplog,20,1491,1519,--none--
1094,steplog,30,1509,1517,--none--
1094,steplog,40,1514,1515,--none--
1094,steplog,42,1514,1514,status:optimal
1094,timelog,42,0.07476568222045898,0,--none--
1095,steplog,10,913,1235,--none--
1095,steplog,20,983,1128,--none--
1095,steplog,30,1063,1092,--none--
1095,steplog,40,1090,1092,--none--
1095,steplog,42,1092,1092,status:optimal
1095,timelog,42,0.08298635482788086,0,--none--
1096,steplog,10,657,746,--none--
1096,steplog,20,692,746,--none--
1096,steplog,30,708,725,--none--
1096,steplog,40,722,725,--none--
1096,steplog,43,725,725,status:optimal
1096,timelog,43,0.07962346076965332,0,--none--
1097,steplog,10,1749,2099,--none--
1097,steplog,20,1872,1896,--none--
1097,steplog,25,1896,1896,status:optimal
1097,timelog,25,0.05527186393737793,0,--none--
1098,steplog,10,879,1070,--none--
1098,steplog,20,971,1026,--none--
1098,steplog,30,1006,1026,--none--
1098,steplog,37,1026,1026,status:optimal
1098,timelog,37,0.07097053527832031,0,--none--
1099,steplog,10,2158,2375,--none--
1099,steplog,20,2272,2340,--none--
1099,steplog,30,2311,2340,--none--
1099,steplog,40,2326,2340,--none--
1099,steplog,48,2331,2331,status:optimal
1099,timelog,48,0.0818490982055664,0,--none--
109,steplog,10,443,518,--none--
109,steplog,20,478,518,--none--
109,steplog,30,504,509,--none--
109,steplog,39,509,509,status:optimal
109,timelog,39,0.07751822471618652,0,--none--
10,steplog,10,1100,1204,--none--
10,steplog,20,1128,1155,--none--
10,steplog,30,1136,1155,--none--
10,steplog,40,1147,1155,--none--
10,steplog,50,1152,1155,--none--
10,steplog,60,1154,1155,--none--
10,steplog,61,1155,1155,status:optimal
10,timelog,61,0.09923553466796875,0,--none--
1100,steplog,10,1117,1232,--none--
1100,steplog,20,1218,1232,--none--
1100,steplog,27,1223,1223,status:optimal
1100,timelog,27,0.04749274253845215,0,--none--
1101,steplog,10,1566,1727,--none--
1101,steplog,20,1668,1686,--none--
1101,steplog,29,1681,1681,status:optimal
1101,timelog,29,0.0566709041595459,0,--none--
1102,steplog,10,779,804,--none--
1102,steplog,17,799,799,status:optimal
1102,timelog,17,0.03388690948486328,0,--none--
1103,steplog,10,779,904,--none--
1103,steplog,20,833,855,--none--
1103,steplog,30,847,855,--none--
1103,steplog,38,851,851,status:optimal
1103,timelog,38,0.07115387916564941,0,--none--
1104,steplog,10,449,528,--none--
1104,steplog,20,471,526,--none--
1104,steplog,30,503,526,--none--
1104,steplog,40,513,524,--none--
1104,steplog,50,521,523,--none--
1104,steplog,57,523,523,status:optimal
1104,timelog,57,0.09936070442199707,0,--none--
1105,steplog,10,1841,2103,--none--
1105,steplog,20,1945,2010,--none--
1105,steplog,30,1978,1994,--none--
1105,steplog,37,1993,1993,status:optimal
1105,timelog,37,0.06770205497741699,0,--none--
1106,steplog,10,398,434,--none--
1106,steplog,20,419,432,--none--
1106,steplog,30,430,431,--none--
1106,steplog,33,431,431,status:optimal
1106,timelog,33,0.057897329330444336,0,--none--
1107,steplog,10,475,948,--none--
1107,steplog,20,540,721,--none--
1107,steplog,30,659,703,--none--
1107,steplog,40,679,685,--none--
1107,steplog,45,685,685,status:optimal
1107,timelog,45,0.13634157180786133,0,--none--
1108,steplog,10,317,324,--none--
1108,steplog,15,320,320,status:optimal
1108,timelog,15,0.029834508895874023,0,--none--
1109,steplog,10,831,954,--none--
1109,steplog,20,874,922,--none--
1109,steplog,30,887,922,--none--
1109,steplog,40,906,920,--none--
1109,steplog,50,912,918,--none--
1109,steplog,60,915,918,--none--
1109,steplog,70,917,918,--none--
1109,steplog,71,918,918,status:optimal
1109,timelog,71,0.1210932731628418,0,--none--
110,steplog,10,981,1072,--none--
110,steplog,20,1032,1070,--none--
110,steplog,30,1050,1054,--none--
110,steplog,38,1053,1053,status:optimal
110,timelog,38,0.06767868995666504,0,--none--
1110,steplog,10,1971,2258,--none--
1110,steplog,20,2181,2258,--none--
1110,steplog,30,2245,2249,--none--
1110,steplog,34,2249,2249,status:optimal
1110,timelog,34,0.060904502868652344,0,--none--
1111,steplog,10,514,629,--none--
1111,steplog,20,528,535,--none--
1111,steplog,30,533,535,--none--
1111,steplog,32,534,534,status:optimal
1111,timelog,32,0.06482648849487305,0,--none--
1112,steplog,10,1071,1177,--none--
1112,steplog,20,1115,1134,--none--
1112,steplog,30,1130,1134,--none--
1112,steplog,40,1132,1134,--none--
1112,steplog,47,1134,1134,status:optimal
1112,timelog,47,0.07423043251037598,0,--none--
1113,steplog,10,775,1010,--none--
1113,steplog,20,820,1010,--none--
1113,steplog,30,837,883,--none--
