3-0,color_size_nat,49,--none--
3-0,cover_size_nat,1412,--none--
3-0,orig_simpl_nat_obj,3019,--none--
3-0,orig_minAB_nat_obj,2536,--none--
3-0,color_size_rnd,55,--none--
3-0,cover_size_rnd,2753,--none--
3-0,orig_simpl_rnd_obj,6939,--none--
3-0,orig_minAB_rnd_obj,4573,--none--
