instance,inversions,reducedA,reducedB,gen_trial
1,29,True,True,1
2,61,True,True,1
3,69,True,True,1
4,42,True,True,1
5,47,True,True,1
6,56,True,True,1
7,40,True,True,1
8,41,True,True,1
9,33,True,True,1
10,56,True,True,1
11,58,True,True,1
12,46,True,True,1
13,51,True,True,1
14,54,True,True,1
15,54,True,True,1
16,35,True,True,1
17,60,True,True,1
18,47,True,True,1
19,50,True,True,1
20,40,True,True,1
21,66,True,True,1
22,50,True,True,1
23,53,True,True,1
24,75,True,True,1
25,36,True,True,1
26,44,True,True,1
27,54,True,True,1
28,60,True,True,1
29,65,True,True,1
30,34,True,True,1
31,53,True,True,1
32,57,True,True,1
33,49,True,True,1
34,57,True,True,1
35,66,True,True,1
36,54,True,True,1
37,49,True,True,1
38,24,True,True,1
39,27,True,True,1
40,60,True,True,1
41,63,True,True,1
42,50,True,True,1
43,38,True,True,1
44,47,True,True,1
45,45,True,True,1
46,56,True,True,1
47,68,True,True,1
48,47,True,True,1
49,53,True,True,1
50,45,True,True,1
51,66,True,True,1
52,42,True,True,1
53,57,True,True,1
54,50,True,True,1
55,66,True,True,1
56,51,True,True,1
57,50,True,True,1
58,41,True,True,1
59,53,True,True,1
60,70,True,True,1
61,42,True,True,1
62,57,True,True,1
63,43,True,True,1
64,49,True,True,1
65,36,True,True,1
66,76,True,True,1
67,56,True,True,1
68,33,True,True,1
69,43,True,True,1
70,61,True,True,1
71,53,True,True,1
72,66,True,True,1
73,46,True,True,1
74,57,True,True,1
75,56,True,True,1
76,42,True,True,1
77,62,True,True,1
78,42,True,True,1
79,73,True,True,1
80,44,True,True,1
81,55,True,True,1
82,52,True,True,1
83,45,True,True,1
84,43,True,True,1
85,50,True,True,1
86,39,True,True,1
87,49,True,True,1
88,71,True,True,1
89,52,True,True,1
90,57,True,True,1
91,46,True,True,1
92,48,True,True,1
93,57,True,True,1
94,75,True,True,1
95,52,True,True,1
96,47,True,True,1
97,63,True,True,1
98,40,True,True,1
99,24,True,True,1
100,60,True,True,1
101,47,True,True,1
102,60,True,True,1
103,61,True,True,1
104,38,True,True,1
105,52,True,True,1
106,51,True,True,1
107,58,True,True,1
108,62,True,True,1
109,43,True,True,1
110,60,True,True,1
111,47,True,True,1
112,42,True,True,1
113,46,True,True,1
114,48,True,True,1
115,61,True,True,1
116,42,True,True,1
117,48,True,True,1
118,52,True,True,1
119,46,True,True,1
120,54,True,True,1
121,53,True,True,1
122,67,True,True,1
123,59,True,True,1
124,52,True,True,1
125,50,True,True,1
126,54,True,True,1
127,57,True,True,1
128,52,True,True,1
129,60,True,True,1
130,45,True,True,1
131,45,True,True,1
132,57,True,True,1
133,67,True,True,1
134,54,True,True,1
135,60,True,True,1
136,48,True,True,1
137,50,True,True,1
138,46,True,True,1
139,36,True,True,1
140,58,True,True,1
141,53,True,True,1
142,48,True,True,1
143,56,True,True,1
144,47,True,True,1
145,59,True,True,1
146,46,True,True,1
147,52,True,True,1
148,67,True,True,1
149,46,True,True,1
150,42,True,True,1
151,40,True,True,1
152,42,True,True,1
153,44,True,True,1
154,66,True,True,1
155,65,True,True,1
156,63,True,True,1
157,49,True,True,1
158,55,True,True,1
159,62,True,True,1
160,51,True,True,1
161,54,True,True,1
162,44,True,True,1
163,42,True,True,1
164,33,True,True,1
165,54,True,True,1
166,50,True,True,1
167,53,True,True,1
168,51,True,True,1
169,57,True,True,1
170,55,True,True,1
171,77,True,True,1
172,60,True,True,1
173,37,True,True,1
174,45,True,True,1
175,55,True,True,1
176,39,True,True,1
177,47,True,True,1
178,55,True,True,1
179,50,True,True,1
180,56,True,True,1
181,45,True,True,1
182,63,True,True,1
183,53,True,True,1
184,44,True,True,1
185,74,True,True,1
186,67,True,True,1
187,44,True,True,1
188,55,True,True,1
189,53,True,True,1
190,26,True,True,1
191,48,True,True,1
192,60,True,True,1
193,32,True,True,1
194,38,True,True,1
195,53,True,True,1
196,61,True,True,1
197,64,True,True,1
198,43,True,True,1
199,62,True,True,1
200,54,True,True,1
201,42,True,True,1
202,44,True,True,1
203,41,True,True,1
204,56,True,True,1
205,65,True,True,1
206,50,True,True,1
207,66,True,True,1
208,51,True,True,1
209,69,True,True,1
210,63,True,True,1
211,70,True,True,1
212,39,True,True,1
213,49,True,True,1
214,43,True,True,1
215,49,True,True,1
216,63,True,True,1
217,45,True,True,1
218,45,True,True,1
219,51,True,True,1
220,52,True,True,1
221,45,True,True,1
222,61,True,True,1
223,54,True,True,1
224,52,True,True,1
225,50,True,True,1
226,46,True,True,1
227,58,True,True,1
228,60,True,True,1
229,40,True,True,1
230,50,True,True,1
231,55,True,True,1
232,59,True,True,1
233,54,True,True,1
234,54,True,True,1
235,47,True,True,1
236,62,True,True,1
237,52,True,True,1
238,64,True,True,1
239,49,True,True,1
240,44,True,True,1
241,50,True,True,1
242,59,True,True,1
243,38,True,True,1
244,44,True,True,1
245,47,True,True,1
246,41,True,True,1
247,45,True,True,1
248,49,True,True,1
249,48,True,True,1
250,57,True,True,1
251,36,True,True,1
252,62,True,True,1
253,67,True,True,1
254,61,True,True,1
255,45,True,True,1
256,32,True,True,1
257,50,True,True,1
258,65,True,True,1
259,49,True,True,1
260,55,True,True,1
261,68,True,True,1
262,74,True,True,1
263,50,True,True,1
264,43,True,True,1
265,55,True,True,1
266,52,True,True,1
267,48,True,True,1
268,64,True,True,1
269,52,True,True,1
270,44,True,True,1
271,46,True,True,1
272,55,True,True,1
273,51,True,True,1
274,44,True,True,1
275,48,True,True,1
276,43,True,True,1
277,42,True,True,1
278,62,True,True,1
279,49,True,True,1
280,51,True,True,1
281,46,True,True,1
282,32,True,True,1
283,63,True,True,1
284,56,True,True,1
285,57,True,True,1
286,38,True,True,1
287,60,True,True,1
288,43,True,True,1
289,62,True,True,1
290,58,True,True,1
291,61,True,True,1
292,42,True,True,1
293,75,True,True,1
294,64,True,True,1
295,64,True,True,1
296,44,True,True,1
297,48,True,True,1
298,42,True,True,1
299,41,True,True,1
300,55,True,True,1
301,33,True,True,1
302,47,True,True,1
303,40,True,True,1
304,56,True,True,1
305,51,True,True,1
306,46,True,True,1
307,50,True,True,1
308,78,True,True,1
309,64,True,True,1
310,66,True,True,1
311,59,True,True,1
312,50,True,True,1
313,68,True,True,1
314,57,True,True,1
315,71,True,True,1
316,51,True,True,1
317,54,True,True,1
318,47,True,True,1
319,53,True,True,1
320,44,True,True,1
321,59,True,True,1
322,34,True,True,1
323,49,True,True,1
324,59,True,True,1
325,36,True,True,1
326,64,True,True,1
327,69,True,True,1
328,50,True,True,1
329,40,True,True,1
330,62,True,True,1
331,59,True,True,1
332,48,True,True,1
333,63,True,True,1
334,47,True,True,1
335,54,True,True,1
336,52,True,True,1
337,45,True,True,1
338,44,True,True,1
339,56,True,True,1
340,56,True,True,1
341,69,True,True,1
342,60,True,True,1
343,57,True,True,1
344,71,True,True,1
345,70,True,True,1
346,37,True,True,1
347,27,True,True,1
348,62,True,True,1
