instance,inversions,reducedA,reducedB,gen_trial
275,24,True,True,1
276,22,True,True,1
277,15,True,True,1
278,15,True,True,1
279,19,True,True,1
280,24,True,True,1
281,30,True,True,1
282,20,True,True,1
283,21,True,True,1
284,21,True,True,1
285,20,True,True,1
286,11,True,True,1
287,17,True,True,1
288,25,True,True,1
289,18,True,True,1
290,24,True,True,1
291,24,True,True,1
292,23,True,True,1
293,25,True,True,1
294,24,True,True,1
295,27,True,True,1
296,31,True,True,1
297,22,True,True,1
298,24,True,True,1
299,25,True,True,1
300,29,True,True,1
301,21,True,True,1
302,28,True,True,1
303,18,True,True,1
304,30,True,True,1
305,19,True,True,1
306,23,True,True,1
307,22,True,True,1
308,25,True,True,1
309,26,True,True,1
310,18,True,True,1
311,26,True,True,1
312,24,True,True,1
313,13,True,True,1
314,20,True,True,1
315,22,True,True,1
316,28,True,True,1
317,25,True,True,1
318,21,True,True,1
319,14,True,True,1
320,21,True,True,1
321,26,True,True,1
322,25,True,True,1
323,24,True,True,1
324,11,True,True,1
325,23,True,True,1
326,18,True,True,1
327,25,True,True,1
328,15,True,True,1
329,19,True,True,1
330,25,True,True,1
331,17,True,True,1
332,25,True,True,1
333,23,True,True,1
334,32,True,True,1
335,24,True,True,1
336,11,True,True,1
337,21,True,True,1
338,18,True,True,1
339,22,True,True,1
340,19,True,True,1
341,33,True,True,1
342,28,True,True,1
343,15,True,True,1
344,30,True,True,1
345,17,True,True,1
346,21,True,True,1
347,26,True,True,1
348,24,True,True,1
349,12,True,True,1
350,17,True,True,1
351,33,True,True,1
352,19,True,True,1
353,24,True,True,1
354,20,True,True,1
355,22,True,True,1
356,16,True,True,1
357,39,True,True,1
358,9,True,True,1
359,27,True,True,1
360,24,True,True,1
361,16,True,True,1
362,27,True,True,1
363,18,True,True,1
364,25,True,True,1
365,25,True,True,1
366,14,True,True,1
367,31,True,True,1
368,20,True,True,1
369,20,True,True,1
370,26,True,True,1
371,18,True,True,1
372,29,True,True,1
373,19,True,True,1
374,28,True,True,1
375,32,True,True,1
376,21,True,True,1
377,26,True,True,1
378,24,True,True,1
379,19,True,True,1
380,22,True,True,1
381,19,True,True,1
382,34,True,True,1
383,26,True,True,1
384,29,True,True,1
385,19,True,True,1
386,27,True,True,1
387,20,True,True,1
388,20,True,True,1
389,33,True,True,1
390,32,True,True,1
391,11,True,True,1
392,21,True,True,1
393,20,True,True,1
394,28,True,True,1
395,36,True,True,1
396,26,True,True,1
397,27,True,True,1
398,21,True,True,1
399,26,True,True,1
400,25,True,True,1
401,24,True,True,1
402,17,True,True,1
403,22,True,True,1
404,20,True,True,1
405,28,True,True,1
406,26,True,True,1
407,25,True,True,1
408,19,True,True,1
409,27,True,True,1
410,27,True,True,1
411,30,True,True,1
412,20,True,True,1
413,21,True,True,1
414,23,True,True,1
415,26,True,True,1
416,15,True,True,1
417,23,True,True,1
418,26,True,True,1
419,19,True,True,1
420,25,True,True,1
421,30,True,True,1
422,21,True,True,1
423,25,True,True,1
424,20,True,True,1
425,22,True,True,1
426,22,True,True,1
427,31,True,True,1
428,28,True,True,1
429,22,True,True,1
430,22,True,True,1
431,24,True,True,1
432,23,True,True,1
433,21,True,True,1
434,20,True,True,1
435,20,True,True,1
436,25,True,True,1
437,29,True,True,1
438,18,True,True,1
439,25,True,True,1
440,20,True,True,1
441,19,True,True,1
442,27,True,True,1
443,31,True,True,1
444,16,True,True,1
445,25,True,True,1
446,32,True,True,1
447,23,True,True,1
448,29,True,True,1
449,38,True,True,1
450,21,True,True,1
451,26,True,True,1
452,12,True,True,1
453,22,True,True,1
454,25,True,True,1
455,25,True,True,1
456,33,True,True,1
457,25,True,True,1
458,20,True,True,1
459,26,True,True,1
460,34,True,True,1
461,24,True,True,1
462,22,True,True,1
463,35,True,True,1
464,24,True,True,1
465,27,True,True,1
466,17,True,True,1
467,22,True,True,1
468,25,True,True,1
469,26,True,True,1
470,21,True,True,1
471,27,True,True,1
472,24,True,True,1
473,22,True,True,1
474,19,True,True,1
475,23,True,True,1
476,25,True,True,1
477,19,True,True,1
478,22,True,True,1
479,21,True,True,1
480,22,True,True,1
481,23,True,True,1
482,25,True,True,1
483,31,True,True,1
484,15,True,True,1
485,15,True,True,1
486,21,True,True,1
487,19,True,True,1
488,31,True,True,1
489,28,True,True,1
490,25,True,True,1
491,26,True,True,1
492,20,True,True,1
493,19,True,True,1
494,32,True,True,1
495,15,True,True,1
496,24,True,True,1
497,18,True,True,1
498,19,True,True,1
499,12,True,True,1
500,28,True,True,1
501,26,True,True,1
502,21,True,True,1
503,14,True,True,1
504,16,True,True,1
505,21,True,True,1
506,18,True,True,1
507,29,True,True,1
508,28,True,True,1
509,27,True,True,1
510,30,True,True,1
511,21,True,True,1
512,27,True,True,1
513,29,True,True,1
514,22,True,True,1
515,16,True,True,1
516,30,True,True,1
517,26,True,True,1
518,26,True,True,1
519,17,True,True,1
520,22,True,True,1
521,25,True,True,1
522,28,True,True,1
523,26,True,True,1
524,25,True,True,1
525,27,True,True,1
526,15,True,True,1
527,21,True,True,1
528,32,True,True,1
529,24,True,True,1
530,26,True,True,1
531,16,True,True,1
532,25,True,True,1
533,21,True,True,1
534,24,True,True,1
535,17,True,True,1
536,22,True,True,1
537,21,True,True,1
538,23,True,True,1
539,25,True,True,1
540,19,True,True,1
541,25,True,True,1
542,28,True,True,1
543,21,True,True,1
544,16,True,True,1
545,26,True,True,1
546,21,True,True,1
547,28,True,True,1
548,23,True,True,1
549,23,True,True,1
550,19,True,True,1
551,17,True,True,1
552,19,True,True,1
553,14,True,True,1
554,23,True,True,1
555,28,True,True,1
556,22,True,True,1
557,24,True,True,1
558,31,True,True,1
559,19,True,True,1
560,17,True,True,1
561,15,True,True,1
562,27,True,True,1
563,26,True,True,1
564,23,True,True,1
565,16,True,True,1
566,15,True,True,1
567,29,True,True,1
568,13,True,True,1
569,31,True,True,1
570,27,True,True,1
571,18,True,True,1
572,17,True,True,1
573,22,True,True,1
574,14,True,True,1
575,15,True,True,1
576,26,True,True,1
577,25,True,True,1
578,29,True,True,1
579,26,True,True,1
580,21,True,True,1
581,19,True,True,1
582,29,True,True,1
583,27,True,True,1
584,24,True,True,1
585,24,True,True,1
586,19,True,True,1
587,18,True,True,1
588,18,True,True,1
589,21,True,True,1
590,23,True,True,1
591,24,True,True,1
592,19,True,True,1
593,25,True,True,1
594,33,True,True,1
595,18,True,True,1
596,24,True,True,1
597,30,True,True,1
598,20,True,True,1
599,26,True,True,1
600,16,True,True,1
601,27,True,True,1
602,34,True,True,1
603,30,True,True,1
604,29,True,True,1
605,26,True,True,1
606,30,True,True,1
607,20,True,True,1
608,16,True,True,1
609,27,True,True,1
610,25,True,True,1
611,21,True,True,1
612,28,True,True,1
613,16,True,True,1
614,15,True,True,1
615,19,True,True,1
616,25,True,True,1
617,19,True,True,1
618,22,True,True,1
619,14,True,True,1
620,18,True,True,1
621,13,True,True,1
622,19,True,True,1
623,26,True,True,1
624,15,True,True,1
625,18,True,True,1
626,22,True,True,1
627,20,True,True,1
628,28,True,True,1
629,18,True,True,1
630,28,True,True,1
631,7,True,True,1
632,14,True,True,1
633,25,True,True,1
634,15,True,True,1
635,16,True,True,1
636,27,True,True,1
637,26,True,True,1
638,30,True,True,1
639,28,True,True,1
640,27,True,True,1
641,12,True,True,1
642,28,True,True,1
643,22,True,True,1
644,31,True,True,1
645,21,True,True,1
646,22,True,True,1
647,29,True,True,1
648,23,True,True,1
649,19,True,True,1
650,24,True,True,1
651,25,True,True,1
652,24,True,True,1
653,15,True,True,1
654,23,True,True,1
655,25,True,True,1
656,28,True,True,1
657,24,True,True,1
658,25,True,True,1
659,20,True,True,1
660,12,True,True,1
661,17,True,True,1
662,18,True,True,1
663,25,True,True,1
664,28,True,True,1
665,19,True,True,1
666,23,True,True,1
667,21,True,True,1
668,27,True,True,1
669,19,True,True,1
670,22,True,True,1
671,20,True,True,1
672,25,True,True,1
673,23,True,True,1
674,17,True,True,1
675,22,True,True,1
676,16,True,True,1
677,22,True,True,1
678,17,True,True,1
679,19,True,True,1
680,22,True,True,1
681,20,True,True,1
682,30,True,True,1
683,30,True,True,1
684,18,True,True,1
685,27,True,True,1
686,20,True,True,1
687,18,True,True,1
688,17,True,True,1
689,26,True,True,1
690,29,True,True,1
691,26,True,True,1
692,34,True,True,1
693,24,True,True,1
694,22,True,True,1
695,25,True,True,1
696,21,True,True,1
697,27,True,True,1
698,23,True,True,1
699,29,True,True,1
700,32,True,True,1
701,21,True,True,1
702,30,True,True,1
703,19,True,True,1
704,25,True,True,1
705,29,True,True,1
706,13,True,True,1
707,18,True,True,1
708,25,True,True,1
709,10,True,True,1
710,23,True,True,1
711,17,True,True,1
712,14,True,True,1
713,24,True,True,1
714,30,True,True,1
715,20,True,True,1
716,17,True,True,1
717,13,True,True,1
718,26,True,True,1
719,17,True,True,1
720,20,True,True,1
721,29,True,True,1
722,29,True,True,1
723,18,True,True,1
724,18,True,True,1
725,24,True,True,1
726,19,True,True,1
727,28,True,True,1
728,27,True,True,1
729,20,True,True,1
730,29,True,True,1
731,18,True,True,1
732,22,True,True,1
733,22,True,True,1
734,23,True,True,1
735,26,True,True,1
736,5,True,True,1
737,28,True,True,1
738,20,True,True,1
739,21,True,True,1
740,32,True,True,1
741,23,True,True,1
742,21,True,True,1
743,7,True,True,1
744,20,True,True,1
745,31,True,True,1
746,19,True,True,1
747,17,True,True,1
748,23,True,True,1
749,31,True,True,1
750,20,True,True,1
751,17,True,True,1
752,31,True,True,1
753,17,True,True,1
754,11,True,True,1
755,18,True,True,1
756,14,True,True,1
757,20,True,True,1
758,20,True,True,1
759,23,True,True,1
760,31,True,True,1
761,28,True,True,1
762,15,True,True,1
763,19,True,True,1
764,22,True,True,1
765,17,True,True,1
766,19,True,True,1
767,21,True,True,1
768,10,True,True,1
769,18,True,True,1
770,26,True,True,1
771,19,True,True,1
772,28,True,True,1
773,22,True,True,1
774,29,True,True,1
775,16,True,True,1
776,18,True,True,1
777,25,True,True,1
778,27,True,True,1
779,30,True,True,1
780,21,True,True,1
781,22,True,True,1
782,22,True,True,1
783,15,True,True,1
784,19,True,True,1
785,19,True,True,1
786,16,True,True,1
787,34,True,True,1
788,22,True,True,1
789,26,True,True,1
790,18,True,True,1
791,10,True,True,1
792,27,True,True,1
793,26,True,True,1
794,27,True,True,1
795,15,True,True,1
796,29,True,True,1
797,18,True,True,1
798,19,True,True,1
799,23,True,True,1
800,24,True,True,1
801,17,True,True,1
802,25,True,True,1
803,28,True,True,1
804,11,True,True,1
805,28,True,True,1
806,16,True,True,1
807,22,True,True,1
808,25,True,True,1
809,18,True,True,1
810,28,True,True,1
811,20,True,True,1
812,7,True,True,1
813,20,True,True,1
814,18,True,True,1
815,22,True,True,1
816,18,True,True,1
817,29,True,True,1
818,28,True,True,1
819,16,True,True,1
820,23,True,True,1
821,15,True,True,1
822,24,True,True,1
823,16,True,True,1
824,24,True,True,1
825,14,True,True,1
826,27,True,True,1
827,8,True,True,1
828,23,True,True,1
829,20,True,True,1
830,17,True,True,1
831,24,True,True,1
832,16,True,True,1
833,18,True,True,1
834,18,True,True,1
835,22,True,True,1
836,29,True,True,1
837,15,True,True,1
838,22,True,True,1
839,18,True,True,1
840,22,True,True,1
841,18,True,True,1
842,29,True,True,1
843,27,True,True,1
844,18,True,True,1
845,19,True,True,1
846,19,True,True,1
847,18,True,True,1
848,23,True,True,1
849,26,True,True,1
850,15,True,True,1
851,23,True,True,1
852,21,True,True,1
853,24,True,True,1
854,30,True,True,1
855,27,True,True,1
856,31,True,True,1
857,26,True,True,1
858,16,True,True,1
859,17,True,True,1
860,26,True,True,1
861,29,True,True,1
862,17,True,True,1
863,20,True,True,1
864,27,True,True,1
865,16,True,True,1
866,26,True,True,1
867,19,True,True,1
868,15,True,True,1
869,24,True,True,1
870,30,True,True,1
871,17,True,True,1
872,26,True,True,1
873,29,True,True,1
874,26,True,True,1
875,25,True,True,1
876,28,True,True,1
877,16,True,True,1
878,23,True,True,1
879,23,True,True,1
880,22,True,True,1
881,20,True,True,1
882,15,True,True,1
883,24,True,True,1
884,21,True,True,1
885,21,True,True,1
886,23,True,True,1
887,30,True,True,1
888,20,True,True,1
889,28,True,True,1
890,20,True,True,1
891,20,True,True,1
892,16,True,True,1
893,25,True,True,1
894,21,True,True,1
895,17,True,True,1
896,24,True,True,1
897,23,True,True,1
898,18,True,True,1
899,23,True,True,1
900,21,True,True,1
901,24,True,True,1
902,25,True,True,1
903,24,True,True,1
904,23,True,True,1
905,25,True,True,1
906,19,True,True,1
907,24,True,True,1
908,23,True,True,1
909,30,True,True,1
910,20,True,True,1
911,23,True,True,1
912,29,True,True,1
913,20,True,True,1
914,15,True,True,1
915,23,True,True,1
916,25,True,True,1
917,19,True,True,1
918,16,True,True,1
919,20,True,True,1
920,30,True,True,1
921,19,True,True,1
922,28,True,True,1
923,20,True,True,1
924,19,True,True,1
925,6,True,True,1
926,33,True,True,1
927,26,True,True,1
928,10,True,True,1
929,26,True,True,1
930,23,True,True,1
931,35,True,True,1
932,14,True,True,1
933,18,True,True,1
934,22,True,True,1
935,17,True,True,1
936,14,True,True,1
937,16,True,True,1
938,30,True,True,1
939,23,True,True,1
940,27,True,True,1
941,27,True,True,1
942,27,True,True,1
943,26,True,True,1
944,16,True,True,1
945,17,True,True,1
946,20,True,True,1
947,22,True,True,1
948,27,True,True,1
949,27,True,True,1
950,25,True,True,1
951,23,True,True,1
952,19,True,True,1
953,38,True,True,1
954,25,True,True,1
955,18,True,True,1
956,31,True,True,1
957,26,True,True,1
958,21,True,True,1
959,18,True,True,1
960,26,True,True,1
961,27,True,True,1
962,14,True,True,1
963,27,True,True,1
964,27,True,True,1
965,21,True,True,1
966,28,True,True,1
967,21,True,True,1
968,29,True,True,1
969,20,True,True,1
970,25,True,True,1
971,16,True,True,1
972,28,True,True,1
973,28,True,True,1
974,28,True,True,1
975,27,True,True,1
976,24,True,True,1
977,27,True,True,1
978,29,True,True,1
979,14,True,True,1
980,21,True,True,1
981,27,True,True,1
982,18,True,True,1
983,23,True,True,1
984,27,True,True,1
985,21,True,True,1
986,29,True,True,1
987,22,True,True,1
988,23,True,True,1
989,21,True,True,1
990,21,True,True,1
991,27,True,True,1
992,28,True,True,1
993,21,True,True,1
994,20,True,True,1
995,24,True,True,1
996,15,True,True,1
997,16,True,True,1
998,18,True,True,1
999,22,True,True,1
1000,23,True,True,1
