# instance,N,is_reduced,<comma-separated layer-widths>,<suffix>
0,15,False,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,0.3
1,15,False,1,1,1,2,1,2,1,1,1,1,1,2,3,1,1,0.3
2,15,False,1,2,3,1,1,1,1,1,1,2,2,2,3,3,2,0.3
3,15,True,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0.3
4,15,False,1,2,2,2,3,2,2,2,1,1,2,2,3,1,1,0.3
5,15,False,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,0.3
6,15,False,1,2,1,1,1,1,1,1,1,1,2,2,3,2,3,0.3
7,15,False,1,1,1,1,1,1,2,2,2,2,4,3,1,2,1,0.3
8,15,False,1,2,2,4,2,1,1,1,2,2,2,2,1,2,2,0.3
9,15,False,1,1,1,1,1,1,1,1,1,2,3,3,2,3,2,0.3
10,15,False,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,0.3
11,15,False,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,0.3
12,15,False,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0.3
13,15,False,1,1,1,2,1,2,3,2,2,1,1,1,1,2,3,0.3
14,15,False,1,1,1,1,1,1,1,1,2,3,3,3,2,1,1,0.3
15,15,False,1,2,2,2,1,1,1,2,2,2,1,2,1,1,1,0.3
16,15,False,1,2,2,3,3,1,1,1,1,1,2,1,1,1,1,0.3
17,15,False,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0.3
18,15,False,1,1,1,2,2,1,2,1,1,2,3,2,2,2,4,0.3
19,15,False,1,1,2,1,1,1,1,2,2,2,3,4,2,1,2,0.3
20,15,False,1,1,2,3,2,2,3,3,2,2,1,1,1,1,2,0.3
21,15,False,1,2,2,3,2,2,1,2,2,1,1,1,1,2,2,0.3
22,15,False,1,1,1,1,2,2,1,1,1,2,1,1,2,3,2,0.3
23,15,False,1,1,1,1,1,1,1,1,2,3,3,3,2,1,2,0.3
24,15,False,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,0.3
25,15,False,1,1,1,1,1,2,1,1,2,2,3,1,1,1,1,0.3
26,15,False,1,1,1,2,2,2,3,5,3,2,1,2,2,1,2,0.3
27,15,False,1,1,1,2,2,4,3,1,1,2,1,1,2,1,2,0.3
28,15,False,1,1,1,1,1,1,2,3,2,2,2,2,1,1,1,0.3
29,15,False,1,2,2,3,2,2,3,3,4,3,2,2,2,1,1,0.3
30,15,False,1,1,1,2,4,3,2,2,4,1,2,1,1,1,2,0.3
31,15,False,1,2,2,1,2,2,1,1,1,1,1,2,1,1,2,0.3
32,15,False,1,2,1,2,3,3,3,1,2,4,1,2,2,3,4,0.3
33,15,False,1,1,2,3,4,3,3,4,3,3,3,3,1,1,2,0.3
34,15,False,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,0.3
35,15,False,1,1,1,1,1,1,1,2,2,1,1,1,1,2,3,0.3
36,15,False,1,1,1,1,2,1,2,3,1,2,2,1,1,2,3,0.3
37,15,False,1,1,1,2,1,2,3,1,1,1,1,2,2,2,1,0.3
38,15,False,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,0.3
39,15,False,1,1,1,1,2,3,2,1,1,2,2,2,3,1,1,0.3
40,15,False,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,0.3
41,15,False,1,2,2,2,3,1,1,2,3,2,1,1,1,1,1,0.3
42,15,False,1,1,1,2,1,1,2,1,2,2,3,4,4,1,2,0.3
43,15,False,1,1,2,1,2,2,2,3,3,3,1,1,1,1,1,0.3
44,15,False,1,2,1,1,1,2,3,2,2,2,1,1,1,1,1,0.3
45,15,False,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0.3
46,15,False,1,2,1,1,1,1,1,1,1,2,3,3,2,1,1,0.3
47,15,False,1,1,1,1,1,2,2,2,2,3,2,1,1,1,2,0.3
48,15,False,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,0.3
49,15,False,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,0.3
50,15,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3
51,15,False,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,0.3
52,15,False,1,1,1,1,1,2,1,1,2,2,1,2,2,1,2,0.3
53,15,False,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,0.3
54,15,False,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,0.3
55,15,False,1,1,1,1,1,1,1,2,2,2,2,3,2,2,1,0.3
56,15,True,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,0.3
57,15,False,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,0.3
58,15,False,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,0.3
59,15,False,1,2,1,2,2,3,2,2,2,2,2,2,1,1,1,0.3
60,15,False,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,0.3
61,15,False,1,1,2,2,1,1,1,1,2,1,1,1,2,2,3,0.3
62,15,False,1,1,2,1,2,2,3,3,1,1,1,1,2,1,2,0.3
63,15,False,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,0.3
64,15,False,1,2,2,1,1,1,1,2,1,2,3,4,5,4,4,0.3
65,15,False,1,1,1,2,3,4,5,3,1,1,1,1,1,1,1,0.3
66,15,False,1,1,2,3,4,4,2,3,3,4,4,3,3,3,3,0.3
67,15,False,1,1,1,1,1,1,2,2,1,2,2,3,2,2,2,0.3
68,15,False,1,1,1,1,2,2,3,4,2,2,1,2,1,1,1,0.3
69,15,False,1,1,1,2,2,3,3,1,1,1,2,3,3,1,1,0.3
70,15,False,1,1,2,2,2,2,2,3,2,1,1,1,1,1,1,0.3
71,15,False,1,1,2,1,1,1,2,1,1,2,3,4,5,5,4,0.3
72,15,False,1,1,1,2,3,2,2,2,3,4,4,1,1,1,2,0.3
73,15,False,1,1,1,1,2,1,2,2,2,4,2,2,3,2,4,0.3
74,15,False,1,1,2,2,1,2,2,1,1,2,1,1,2,1,1,0.3
75,15,False,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,0.3
76,15,False,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,0.3
77,15,False,1,1,2,3,2,3,4,5,5,5,6,7,5,2,2,0.3
78,15,False,1,2,3,4,4,2,2,1,1,2,1,2,2,3,2,0.3
79,15,False,1,2,3,4,2,1,2,2,1,1,1,2,2,2,2,0.3
80,15,False,1,1,1,2,2,2,3,2,1,1,1,2,2,4,2,0.3
81,15,False,1,1,2,2,3,2,3,4,3,2,2,1,2,2,2,0.3
82,15,False,1,1,1,1,2,2,2,3,3,4,4,4,2,2,2,0.3
83,15,False,1,1,1,1,1,2,3,1,1,2,2,2,1,1,1,0.3
84,15,False,1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,0.3
85,15,False,1,2,3,2,2,2,2,3,3,3,2,4,2,1,1,0.3
86,15,False,1,2,2,1,1,1,2,2,3,4,4,3,4,4,3,0.3
87,15,False,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0.3
88,15,False,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0.3
89,15,False,1,2,3,2,2,2,3,4,2,1,2,2,3,2,2,0.3
90,15,False,1,2,2,3,4,3,3,2,1,1,1,1,1,1,2,0.3
91,15,False,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,0.3
92,15,False,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,0.3
93,15,False,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0.3
94,15,False,1,1,2,1,1,1,1,1,1,2,3,1,2,2,2,0.3
