2-0,color_size_nat,51,--none--
2-0,cover_size_nat,2983,--none--
2-0,orig_simpl_nat_obj,3035,--none--
2-0,orig_minAB_nat_obj,3167,--none--
2-0,color_size_rnd,52,--none--
2-0,cover_size_rnd,3837,--none--
2-0,orig_simpl_rnd_obj,3133,--none--
2-0,orig_minAB_rnd_obj,4047,--none--
