0.2-0,color_size_nat,37,--none--
0.2-0,cover_size_nat,233,--none--
0.2-0,orig_simpl_nat_obj,399,--none--
0.2-0,orig_minAB_nat_obj,344,--none--
0.2-0,color_size_rnd,35,--none--
0.2-0,cover_size_rnd,376,--none--
0.2-0,orig_simpl_rnd_obj,497,--none--
0.2-0,orig_minAB_rnd_obj,498,--none--
0.2-0,color_size_ctl,145,--none--
0.2-0,cover_size_ctl,108,--none--
0.2-0,orig_simpl_ctl_obj,9052,--none--
0.2-0,orig_minAB_ctl_obj,6521,--none--
0.2-1,color_size_nat,40,--none--
0.2-1,cover_size_nat,93,--none--
0.2-1,orig_simpl_nat_obj,83,--none--
0.2-1,orig_minAB_nat_obj,84,--none--
0.2-1,color_size_rnd,40,--none--
0.2-1,cover_size_rnd,247,--none--
0.2-1,orig_simpl_rnd_obj,97,--none--
0.2-1,orig_minAB_rnd_obj,115,--none--
0.2-1,color_size_ctl,354,--none--
0.2-1,cover_size_ctl,81,--none--
0.2-1,orig_simpl_ctl_obj,8125,--none--
0.2-1,orig_minAB_ctl_obj,8881,--none--
0.2-2,color_size_nat,36,--none--
0.2-2,cover_size_nat,55,--none--
0.2-2,orig_simpl_nat_obj,106,--none--
0.2-2,orig_minAB_nat_obj,107,--none--
0.2-2,color_size_rnd,36,--none--
0.2-2,cover_size_rnd,173,--none--
0.2-2,orig_simpl_rnd_obj,202,--none--
0.2-2,orig_minAB_rnd_obj,150,--none--
0.2-2,color_size_ctl,108,--none--
0.2-2,cover_size_ctl,123,--none--
0.2-2,orig_simpl_ctl_obj,5089,--none--
0.2-2,orig_minAB_ctl_obj,3644,--none--
0.2-3,color_size_nat,18,--none--
0.2-3,cover_size_nat,90,--none--
0.2-3,orig_simpl_nat_obj,126,--none--
0.2-3,orig_minAB_nat_obj,92,--none--
0.2-3,color_size_rnd,23,--none--
0.2-3,cover_size_rnd,358,--none--
0.2-3,orig_simpl_rnd_obj,372,--none--
0.2-3,orig_minAB_rnd_obj,260,--none--
0.2-3,color_size_ctl,305,--none--
0.2-3,cover_size_ctl,155,--none--
0.2-3,orig_simpl_ctl_obj,11195,--none--
0.2-3,orig_minAB_ctl_obj,9023,--none--
0.2-4,color_size_nat,31,--none--
0.2-4,cover_size_nat,98,--none--
0.2-4,orig_simpl_nat_obj,94,--none--
0.2-4,orig_minAB_nat_obj,95,--none--
0.2-4,color_size_rnd,26,--none--
0.2-4,cover_size_rnd,261,--none--
0.2-4,orig_simpl_rnd_obj,357,--none--
0.2-4,orig_minAB_rnd_obj,246,--none--
0.2-4,color_size_ctl,116,--none--
0.2-4,cover_size_ctl,308,--none--
0.2-4,orig_simpl_ctl_obj,6951,--none--
0.2-4,orig_minAB_ctl_obj,7044,--none--
0.2-5,color_size_nat,40,--none--
0.2-5,cover_size_nat,82,--none--
0.2-5,orig_simpl_nat_obj,189,--none--
0.2-5,orig_minAB_nat_obj,179,--none--
0.2-5,color_size_rnd,41,--none--
0.2-5,cover_size_rnd,177,--none--
0.2-5,orig_simpl_rnd_obj,359,--none--
0.2-5,orig_minAB_rnd_obj,252,--none--
0.2-5,color_size_ctl,53,--none--
0.2-5,cover_size_ctl,167,--none--
0.2-5,orig_simpl_ctl_obj,3231,--none--
0.2-5,orig_minAB_ctl_obj,3246,--none--
0.2-6,color_size_nat,27,--none--
0.2-6,cover_size_nat,122,--none--
0.2-6,orig_simpl_nat_obj,106,--none--
0.2-6,orig_minAB_nat_obj,106,--none--
0.2-6,color_size_rnd,16,--none--
0.2-6,cover_size_rnd,268,--none--
0.2-6,orig_simpl_rnd_obj,284,--none--
0.2-6,orig_minAB_rnd_obj,250,--none--
0.2-6,color_size_ctl,138,--none--
0.2-6,cover_size_ctl,63,--none--
0.2-6,orig_simpl_ctl_obj,619,--none--
0.2-6,orig_minAB_ctl_obj,575,--none--
0.2-7,color_size_nat,38,--none--
0.2-7,cover_size_nat,74,--none--
0.2-7,orig_simpl_nat_obj,167,--none--
0.2-7,orig_minAB_nat_obj,160,--none--
0.2-7,color_size_rnd,38,--none--
0.2-7,cover_size_rnd,250,--none--
0.2-7,orig_simpl_rnd_obj,290,--none--
0.2-7,orig_minAB_rnd_obj,155,--none--
0.2-7,color_size_ctl,188,--none--
0.2-7,cover_size_ctl,259,--none--
0.2-7,orig_simpl_ctl_obj,5523,--none--
0.2-7,orig_minAB_ctl_obj,6435,--none--
0.2-8,color_size_nat,33,--none--
0.2-8,cover_size_nat,64,--none--
0.2-8,orig_simpl_nat_obj,72,--none--
0.2-8,orig_minAB_nat_obj,66,--none--
0.2-8,color_size_rnd,29,--none--
0.2-8,cover_size_rnd,230,--none--
0.2-8,orig_simpl_rnd_obj,145,--none--
0.2-8,orig_minAB_rnd_obj,96,--none--
0.2-8,color_size_ctl,169,--none--
0.2-8,cover_size_ctl,46,--none--
0.2-8,orig_simpl_ctl_obj,4234,--none--
0.2-8,orig_minAB_ctl_obj,4720,--none--
0.2-9,color_size_nat,35,--none--
0.2-9,cover_size_nat,86,--none--
0.2-9,orig_simpl_nat_obj,80,--none--
0.2-9,orig_minAB_nat_obj,83,--none--
0.2-9,color_size_rnd,35,--none--
0.2-9,cover_size_rnd,194,--none--
0.2-9,orig_simpl_rnd_obj,139,--none--
0.2-9,orig_minAB_rnd_obj,121,--none--
0.2-9,color_size_ctl,256,--none--
0.2-9,cover_size_ctl,201,--none--
0.2-9,orig_simpl_ctl_obj,15151,--none--
0.2-9,orig_minAB_ctl_obj,12887,--none--
0.2-10,color_size_nat,26,--none--
0.2-10,cover_size_nat,127,--none--
