instance,inversions,reducedA,reducedB,gen_trial
1,58,False,False,1
2,51,False,False,1
3,63,False,False,1
4,53,False,False,1
5,41,False,False,1
6,61,False,False,1
7,55,False,False,1
8,58,False,False,1
9,63,False,False,1
10,53,False,False,1
11,53,False,False,1
12,64,False,False,1
13,40,False,False,1
14,45,False,False,1
15,78,False,False,1
16,47,False,False,1
17,45,False,False,1
18,64,False,False,1
19,65,False,False,1
20,42,False,False,1
21,59,False,False,1
22,55,False,False,1
23,72,False,False,1
24,53,False,False,1
25,47,False,False,1
26,51,False,False,1
27,58,False,False,1
28,47,False,False,1
29,40,False,False,1
30,59,False,False,1
31,51,False,False,1
32,52,False,False,1
33,51,False,False,1
34,50,False,False,1
35,41,False,False,1
36,42,False,False,1
37,29,False,False,1
38,59,False,False,1
39,52,False,False,1
40,44,False,False,1
41,64,False,False,1
42,45,False,False,1
43,52,False,False,1
44,61,False,False,1
45,51,False,False,1
46,40,False,False,1
47,45,False,False,1
48,43,False,False,1
49,64,False,False,1
50,64,False,False,1
51,57,False,False,1
52,49,False,False,1
53,45,False,False,1
54,38,False,False,1
55,64,False,False,1
56,38,False,False,1
57,45,False,False,1
58,53,False,False,1
59,53,False,False,1
60,45,False,False,1
61,63,False,False,1
62,55,False,False,1
63,84,False,False,1
64,55,False,False,1
65,52,False,False,1
66,53,False,False,1
67,53,False,False,1
68,59,False,False,1
69,51,False,False,1
70,45,False,False,1
71,50,False,False,1
72,52,False,False,1
73,60,False,False,1
74,59,False,False,1
75,67,False,False,1
76,57,False,False,1
77,45,False,False,1
78,65,False,False,1
79,54,False,False,1
80,61,False,False,1
81,45,False,False,1
82,51,False,False,1
83,38,False,False,1
84,31,False,False,1
85,48,False,False,1
86,41,False,False,1
87,61,False,False,1
88,53,False,False,1
89,52,False,False,1
90,42,False,False,1
91,43,False,False,1
92,49,False,False,1
93,58,False,False,1
94,62,False,False,1
95,58,False,False,1
96,52,False,False,1
97,54,False,False,1
98,51,False,False,1
99,62,False,False,1
100,48,False,False,1
101,49,False,False,1
102,51,False,False,1
103,43,False,False,1
104,54,False,False,1
105,43,False,False,1
106,70,False,False,1
107,62,False,False,1
108,53,False,False,1
109,54,False,False,1
110,54,False,False,1
111,60,False,False,1
112,51,False,False,1
113,48,False,False,1
114,46,False,False,1
115,52,False,False,1
116,42,False,False,1
117,41,False,False,1
118,47,False,False,1
119,53,False,False,1
120,59,False,False,1
121,63,False,False,1
122,78,False,False,1
123,79,False,False,1
124,50,False,False,1
125,53,False,False,1
126,46,False,False,1
127,59,False,False,1
128,62,False,False,1
129,44,False,False,1
130,49,False,False,1
131,45,False,False,1
132,73,False,False,1
133,60,False,False,1
134,37,False,False,1
135,44,False,False,1
136,54,False,False,1
137,59,False,False,1
138,69,False,False,1
139,60,False,False,1
140,53,False,False,1
141,39,False,False,1
142,61,False,False,1
143,51,False,False,1
144,64,False,False,1
145,57,False,False,1
146,43,False,False,1
147,45,False,False,1
148,54,False,False,1
149,57,False,False,1
150,61,False,False,1
151,65,False,False,1
152,52,False,False,1
153,61,False,False,1
154,49,False,False,1
155,53,False,False,1
156,58,False,False,1
157,50,False,False,1
158,57,False,False,1
159,39,False,False,1
160,49,False,False,1
161,53,False,False,1
162,61,False,False,1
163,49,False,False,1
164,49,False,False,1
165,48,False,False,1
166,65,False,False,1
167,57,False,False,1
168,57,False,False,1
169,58,False,False,1
170,67,False,False,1
171,71,False,False,1
172,56,False,False,1
173,54,False,False,1
174,49,False,False,1
175,67,False,False,1
176,40,False,False,1
177,63,False,False,1
178,69,False,False,1
179,50,False,False,1
180,59,False,False,1
181,46,False,False,1
182,66,False,False,1
183,57,False,False,1
184,62,False,False,1
185,73,False,False,1
186,53,False,False,1
187,67,False,False,1
188,50,False,False,1
189,57,False,False,1
190,57,False,False,1
191,38,False,False,1
192,49,False,False,1
193,34,False,False,1
194,57,False,False,1
195,59,False,False,1
196,65,False,False,1
197,44,False,False,1
198,52,False,False,1
199,63,False,False,1
200,38,False,False,1
201,62,False,False,1
202,39,False,False,1
203,59,False,False,1
204,32,False,False,1
205,46,False,False,1
206,53,False,False,1
207,43,False,False,1
208,55,False,False,1
209,55,False,False,1
210,45,False,False,1
211,48,False,False,1
212,63,False,False,1
213,52,False,False,1
214,30,False,False,1
215,43,False,False,1
216,57,False,False,1
217,44,False,False,1
218,39,False,False,1
219,63,False,False,1
220,42,False,False,1
221,46,False,False,1
222,55,False,False,1
223,55,False,False,1
224,54,False,False,1
225,45,False,False,1
226,63,False,False,1
227,51,False,False,1
228,66,False,False,1
229,46,False,False,1
230,62,False,False,1
231,62,False,False,1
232,50,False,False,1
233,49,False,False,1
234,52,False,False,1
235,54,False,False,1
236,47,False,False,1
237,61,False,False,1
238,71,False,False,1
239,73,False,False,1
240,41,False,False,1
241,58,False,False,1
242,53,False,False,1
243,36,False,False,1
244,71,False,False,1
245,52,False,False,1
246,54,False,False,1
247,22,False,False,1
248,55,False,False,1
249,44,False,False,1
250,55,False,False,1
251,61,False,False,1
252,64,False,False,1
253,38,False,False,1
254,47,False,False,1
255,48,False,False,1
256,54,False,False,1
257,59,False,False,1
258,49,False,False,1
259,40,False,False,1
260,61,False,False,1
261,42,False,False,1
262,58,False,False,1
263,62,False,False,1
264,61,False,False,1
265,56,False,False,1
266,48,False,False,1
267,44,False,False,1
268,68,False,False,1
269,62,False,False,1
270,46,False,False,1
271,43,False,False,1
272,42,False,False,1
273,49,False,False,1
274,60,False,False,1
275,47,False,False,1
276,58,False,False,1
277,56,False,False,1
278,49,False,False,1
279,75,False,False,1
280,54,False,False,1
281,38,False,False,1
282,62,False,False,1
283,52,False,False,1
284,56,False,False,1
285,62,False,False,1
286,37,False,False,1
287,35,False,False,1
288,51,False,False,1
289,43,False,False,1
290,52,False,False,1
291,57,False,False,1
292,58,False,False,1
293,62,False,False,1
294,53,False,False,1
295,50,False,False,1
296,65,False,False,1
297,56,False,False,1
298,62,False,False,1
299,62,False,False,1
300,62,False,False,1
301,60,False,False,1
302,68,False,False,1
303,47,False,False,1
304,51,False,False,1
305,43,False,False,1
306,33,False,False,1
307,63,False,False,1
308,35,False,False,1
309,53,False,False,1
