0.4-0,color_size_nat,34,--none--
0.4-0,cover_size_nat,255,--none--
0.4-0,orig_simpl_nat_obj,358,--none--
0.4-0,orig_minAB_nat_obj,358,--none--
0.4-0,color_size_rnd,36,--none--
0.4-0,cover_size_rnd,433,--none--
0.4-0,orig_simpl_rnd_obj,642,--none--
0.4-0,orig_minAB_rnd_obj,439,--none--
0.4-0,color_size_ctl,364,--none--
0.4-0,cover_size_ctl,166,--none--
0.4-0,orig_simpl_ctl_obj,6390,--none--
0.4-0,orig_minAB_ctl_obj,7188,--none--
0.4-1,color_size_nat,29,--none--
0.4-1,cover_size_nat,152,--none--
0.4-1,orig_simpl_nat_obj,163,--none--
0.4-1,orig_minAB_nat_obj,183,--none--
0.4-1,color_size_rnd,23,--none--
0.4-1,cover_size_rnd,225,--none--
0.4-1,orig_simpl_rnd_obj,242,--none--
0.4-1,orig_minAB_rnd_obj,248,--none--
0.4-1,color_size_ctl,256,--none--
0.4-1,cover_size_ctl,75,--none--
0.4-1,orig_simpl_ctl_obj,2720,--none--
0.4-1,orig_minAB_ctl_obj,4063,--none--
0.4-2,color_size_nat,36,--none--
0.4-2,cover_size_nat,164,--none--
0.4-2,orig_simpl_nat_obj,272,--none--
0.4-2,orig_minAB_nat_obj,276,--none--
0.4-2,color_size_rnd,36,--none--
0.4-2,cover_size_rnd,271,--none--
0.4-2,orig_simpl_rnd_obj,370,--none--
0.4-2,orig_minAB_rnd_obj,354,--none--
0.4-2,color_size_ctl,62,--none--
0.4-2,cover_size_ctl,262,--none--
0.4-2,orig_simpl_ctl_obj,2908,--none--
0.4-2,orig_minAB_ctl_obj,4052,--none--
0.4-3,color_size_nat,45,--none--
0.4-3,cover_size_nat,144,--none--
0.4-3,orig_simpl_nat_obj,117,--none--
0.4-3,orig_minAB_nat_obj,111,--none--
0.4-3,color_size_rnd,41,--none--
0.4-3,cover_size_rnd,241,--none--
0.4-3,orig_simpl_rnd_obj,115,--none--
0.4-3,orig_minAB_rnd_obj,128,--none--
0.4-3,color_size_ctl,125,--none--
0.4-3,cover_size_ctl,186,--none--
0.4-3,orig_simpl_ctl_obj,7308,--none--
0.4-3,orig_minAB_ctl_obj,9505,--none--
0.4-4,color_size_nat,40,--none--
0.4-4,cover_size_nat,180,--none--
0.4-4,orig_simpl_nat_obj,343,--none--
0.4-4,orig_minAB_nat_obj,265,--none--
0.4-4,color_size_rnd,35,--none--
0.4-4,cover_size_rnd,204,--none--
0.4-4,orig_simpl_rnd_obj,285,--none--
0.4-4,orig_minAB_rnd_obj,359,--none--
0.4-4,color_size_ctl,269,--none--
0.4-4,cover_size_ctl,189,--none--
0.4-4,orig_simpl_ctl_obj,13105,--none--
0.4-4,orig_minAB_ctl_obj,11816,--none--
0.4-5,color_size_nat,53,--none--
0.4-5,cover_size_nat,258,--none--
0.4-5,orig_simpl_nat_obj,307,--none--
0.4-5,orig_minAB_nat_obj,261,--none--
0.4-5,color_size_rnd,52,--none--
0.4-5,cover_size_rnd,366,--none--
0.4-5,orig_simpl_rnd_obj,461,--none--
0.4-5,orig_minAB_rnd_obj,309,--none--
0.4-5,color_size_ctl,81,--none--
0.4-5,cover_size_ctl,143,--none--
0.4-5,orig_simpl_ctl_obj,1542,--none--
0.4-5,orig_minAB_ctl_obj,1433,--none--
0.4-6,color_size_nat,49,--none--
0.4-6,cover_size_nat,123,--none--
0.4-6,orig_simpl_nat_obj,81,--none--
0.4-6,orig_minAB_nat_obj,71,--none--
0.4-6,color_size_rnd,47,--none--
0.4-6,cover_size_rnd,152,--none--
0.4-6,orig_simpl_rnd_obj,82,--none--
0.4-6,orig_minAB_rnd_obj,70,--none--
0.4-6,color_size_ctl,160,--none--
0.4-6,cover_size_ctl,116,--none--
0.4-6,orig_simpl_ctl_obj,4616,--none--
0.4-6,orig_minAB_ctl_obj,5416,--none--
0.4-7,color_size_nat,34,--none--
0.4-7,cover_size_nat,164,--none--
0.4-7,orig_simpl_nat_obj,289,--none--
0.4-7,orig_minAB_nat_obj,265,--none--
0.4-7,color_size_rnd,41,--none--
0.4-7,cover_size_rnd,174,--none--
0.4-7,orig_simpl_rnd_obj,248,--none--
0.4-7,orig_minAB_rnd_obj,265,--none--
0.4-7,color_size_ctl,132,--none--
0.4-7,cover_size_ctl,202,--none--
0.4-7,orig_simpl_ctl_obj,5961,--none--
0.4-7,orig_minAB_ctl_obj,6983,--none--
0.4-8,color_size_nat,29,--none--
0.4-8,cover_size_nat,232,--none--
0.4-8,orig_simpl_nat_obj,247,--none--
0.4-8,orig_minAB_nat_obj,253,--none--
0.4-8,color_size_rnd,26,--none--
0.4-8,cover_size_rnd,313,--none--
0.4-8,orig_simpl_rnd_obj,346,--none--
0.4-8,orig_minAB_rnd_obj,363,--none--
0.4-8,color_size_ctl,233,--none--
0.4-8,cover_size_ctl,90,--none--
0.4-8,orig_simpl_ctl_obj,8231,--none--
0.4-8,orig_minAB_ctl_obj,10558,--none--
0.4-9,color_size_nat,34,--none--
0.4-9,cover_size_nat,185,--none--
0.4-9,orig_simpl_nat_obj,267,--none--
0.4-9,orig_minAB_nat_obj,270,--none--
0.4-9,color_size_rnd,30,--none--
0.4-9,cover_size_rnd,221,--none--
0.4-9,orig_simpl_rnd_obj,315,--none--
0.4-9,orig_minAB_rnd_obj,278,--none--
0.4-9,color_size_ctl,310,--none--
0.4-9,cover_size_ctl,49,--none--
0.4-9,orig_simpl_ctl_obj,6121,--none--
0.4-9,orig_minAB_ctl_obj,5580,--none--
0.4-10,color_size_nat,29,--none--
0.4-10,cover_size_nat,200,--none--
0.4-10,orig_simpl_nat_obj,306,--none--
0.4-10,orig_minAB_nat_obj,279,--none--
0.4-10,color_size_rnd,30,--none--
0.4-10,cover_size_rnd,238,--none--
0.4-10,orig_simpl_rnd_obj,370,--none--
0.4-10,orig_minAB_rnd_obj,313,--none--
0.4-10,color_size_ctl,109,--none--
0.4-10,cover_size_ctl,177,--none--
0.4-10,orig_simpl_ctl_obj,3518,--none--
0.4-10,orig_minAB_ctl_obj,7487,--none--
0.4-11,color_size_nat,27,--none--
0.4-11,cover_size_nat,234,--none--
0.4-11,orig_simpl_nat_obj,353,--none--
0.4-11,orig_minAB_nat_obj,343,--none--
0.4-11,color_size_rnd,28,--none--
0.4-11,cover_size_rnd,478,--none--
0.4-11,orig_simpl_rnd_obj,578,--none--
0.4-11,orig_minAB_rnd_obj,540,--none--
0.4-11,color_size_ctl,354,--none--
0.4-11,cover_size_ctl,263,--none--
0.4-11,orig_simpl_ctl_obj,8230,--none--
0.4-11,orig_minAB_ctl_obj,8305,--none--
0.4-12,color_size_nat,37,--none--
0.4-12,cover_size_nat,186,--none--
0.4-12,orig_simpl_nat_obj,85,--none--
0.4-12,orig_minAB_nat_obj,80,--none--
0.4-12,color_size_rnd,39,--none--
0.4-12,cover_size_rnd,213,--none--
0.4-12,orig_simpl_rnd_obj,98,--none--
0.4-12,orig_minAB_rnd_obj,96,--none--
0.4-12,color_size_ctl,57,--none--
0.4-12,cover_size_ctl,170,--none--
0.4-12,orig_simpl_ctl_obj,11124,--none--
0.4-12,orig_minAB_ctl_obj,12014,--none--
0.4-13,color_size_nat,30,--none--
0.4-13,cover_size_nat,176,--none--
0.4-13,orig_simpl_nat_obj,232,--none--
0.4-13,orig_minAB_nat_obj,224,--none--
0.4-13,color_size_rnd,36,--none--
0.4-13,cover_size_rnd,336,--none--
0.4-13,orig_simpl_rnd_obj,325,--none--
0.4-13,orig_minAB_rnd_obj,351,--none--
0.4-13,color_size_ctl,133,--none--
0.4-13,cover_size_ctl,55,--none--
0.4-13,orig_simpl_ctl_obj,4654,--none--
0.4-13,orig_minAB_ctl_obj,3527,--none--
0.4-14,color_size_nat,40,--none--
0.4-14,cover_size_nat,139,--none--
0.4-14,orig_simpl_nat_obj,297,--none--
0.4-14,orig_minAB_nat_obj,248,--none--
0.4-14,color_size_rnd,40,--none--
0.4-14,cover_size_rnd,199,--none--
0.4-14,orig_simpl_rnd_obj,346,--none--
0.4-14,orig_minAB_rnd_obj,260,--none--
0.4-14,color_size_ctl,325,--none--
0.4-14,cover_size_ctl,220,--none--
0.4-14,orig_simpl_ctl_obj,8566,--none--
0.4-14,orig_minAB_ctl_obj,9915,--none--
0.4-15,color_size_nat,38,--none--
0.4-15,cover_size_nat,176,--none--
0.4-15,orig_simpl_nat_obj,29,--none--
0.4-15,orig_minAB_nat_obj,29,--none--
0.4-15,color_size_rnd,37,--none--
0.4-15,cover_size_rnd,255,--none--
0.4-15,orig_simpl_rnd_obj,29,--none--
0.4-15,orig_minAB_rnd_obj,29,--none--
0.4-15,color_size_ctl,194,--none--
0.4-15,cover_size_ctl,75,--none--
0.4-15,orig_simpl_ctl_obj,2729,--none--
0.4-15,orig_minAB_ctl_obj,3703,--none--
0.4-16,color_size_nat,43,--none--
0.4-16,cover_size_nat,239,--none--
0.4-16,orig_simpl_nat_obj,423,--none--
0.4-16,orig_minAB_nat_obj,349,--none--
0.4-16,color_size_rnd,44,--none--
0.4-16,cover_size_rnd,296,--none--
0.4-16,orig_simpl_rnd_obj,506,--none--
0.4-16,orig_minAB_rnd_obj,392,--none--
0.4-16,color_size_ctl,69,--none--
0.4-16,cover_size_ctl,179,--none--
0.4-16,orig_simpl_ctl_obj,2719,--none--
0.4-16,orig_minAB_ctl_obj,5734,--none--
0.4-17,color_size_nat,19,--none--
0.4-17,cover_size_nat,310,--none--
0.4-17,orig_simpl_nat_obj,366,--none--
0.4-17,orig_minAB_nat_obj,364,--none--
0.4-17,color_size_rnd,24,--none--
0.4-17,cover_size_rnd,376,--none--
0.4-17,orig_simpl_rnd_obj,393,--none--
0.4-17,orig_minAB_rnd_obj,373,--none--
0.4-17,color_size_ctl,142,--none--
0.4-17,cover_size_ctl,78,--none--
0.4-17,orig_simpl_ctl_obj,6878,--none--
0.4-17,orig_minAB_ctl_obj,8047,--none--
0.4-18,color_size_nat,42,--none--
0.4-18,cover_size_nat,141,--none--
0.4-18,orig_simpl_nat_obj,120,--none--
0.4-18,orig_minAB_nat_obj,122,--none--
0.4-18,color_size_rnd,38,--none--
0.4-18,cover_size_rnd,236,--none--
0.4-18,orig_simpl_rnd_obj,181,--none--
0.4-18,orig_minAB_rnd_obj,152,--none--
0.4-18,color_size_ctl,46,--none--
0.4-18,cover_size_ctl,260,--none--
0.4-18,orig_simpl_ctl_obj,3588,--none--
0.4-18,orig_minAB_ctl_obj,4188,--none--
0.4-19,color_size_nat,32,--none--
0.4-19,cover_size_nat,172,--none--
0.4-19,orig_simpl_nat_obj,130,--none--
0.4-19,orig_minAB_nat_obj,141,--none--
0.4-19,color_size_rnd,33,--none--
0.4-19,cover_size_rnd,233,--none--
