instance,num_type,step,LB,UB,comment
114,timelog,97,0.20517277717590332,0,--none--
115,steplog,10,405,559,--none--
115,steplog,20,422,476,--none--
115,steplog,30,437,476,--none--
115,steplog,40,450,464,--none--
115,steplog,50,457,463,--none--
115,steplog,58,463,463,status:optimal
115,timelog,58,0.14303827285766602,0,--none--
116,steplog,10,1194,1263,--none--
116,steplog,20,1251,1263,--none--
116,steplog,26,1263,1263,status:optimal
116,timelog,26,0.05935025215148926,0,--none--
117,steplog,10,547,751,--none--
117,steplog,20,620,668,--none--
117,steplog,30,635,642,--none--
117,steplog,37,641,641,status:optimal
117,timelog,37,0.09157514572143555,0,--none--
118,steplog,10,1502,1635,--none--
118,steplog,20,1541,1635,--none--
118,steplog,30,1588,1634,--none--
118,steplog,40,1624,1634,--none--
118,steplog,42,1634,1634,status:optimal
118,timelog,42,0.10162711143493652,0,--none--
119,steplog,10,1266,1338,--none--
119,steplog,20,1310,1313,--none--
119,steplog,24,1313,1313,status:optimal
119,timelog,24,0.05416274070739746,0,--none--
11,steplog,10,535,624,--none--
11,steplog,20,576,606,--none--
11,steplog,30,594,601,--none--
11,steplog,39,599,599,status:optimal
11,timelog,39,0.09160137176513672,0,--none--
120,steplog,10,1112,1343,--none--
120,steplog,20,1202,1268,--none--
120,steplog,30,1236,1250,--none--
120,steplog,38,1249,1249,status:optimal
120,timelog,38,0.09047222137451172,0,--none--
121,steplog,10,1166,1480,--none--
121,steplog,20,1348,1459,--none--
121,steplog,30,1431,1459,--none--
121,steplog,40,1453,1459,--none--
121,steplog,46,1459,1459,status:optimal
121,timelog,46,0.09949064254760742,0,--none--
122,steplog,10,1716,1854,--none--
122,steplog,20,1772,1812,--none--
122,steplog,30,1784,1804,--none--
122,steplog,40,1792,1804,--none--
122,steplog,50,1802,1804,--none--
122,steplog,51,1804,1804,status:optimal
122,timelog,51,0.13422203063964844,0,--none--
123,steplog,10,970,1244,--none--
123,steplog,20,1098,1195,--none--
123,steplog,30,1155,1195,--none--
123,steplog,40,1167,1190,--none--
123,steplog,50,1183,1190,--none--
123,steplog,60,1189,1190,--none--
123,steplog,64,1190,1190,status:optimal
123,timelog,64,0.14033102989196777,0,--none--
124,steplog,10,1787,1927,--none--
124,steplog,20,1840,1898,--none--
124,steplog,30,1859,1890,--none--
124,steplog,40,1879,1890,--none--
124,steplog,50,1889,1890,--none--
124,steplog,50,1890,1890,status:optimal
124,timelog,50,0.10131001472473145,0,--none--
125,steplog,10,957,1266,--none--
125,steplog,20,1029,1190,--none--
125,steplog,30,1116,1190,--none--
125,steplog,40,1175,1186,--none--
125,steplog,50,1183,1186,--none--
125,steplog,54,1186,1186,status:optimal
125,timelog,54,0.12493491172790527,0,--none--
126,steplog,10,911,1144,--none--
126,steplog,20,991,1088,--none--
126,steplog,30,1041,1072,--none--
126,steplog,40,1053,1068,--none--
126,steplog,50,1063,1068,--none--
126,steplog,60,1067,1068,--none--
126,steplog,62,1068,1068,status:optimal
126,timelog,62,0.13164734840393066,0,--none--
127,steplog,10,2040,2334,--none--
127,steplog,20,2184,2302,--none--
127,steplog,30,2249,2302,--none--
127,steplog,40,2268,2302,--none--
127,steplog,50,2286,2302,--none--
127,steplog,60,2298,2302,--none--
127,steplog,61,2302,2302,status:optimal
127,timelog,61,0.13907432556152344,0,--none--
128,steplog,10,649,753,--none--
128,steplog,20,676,709,--none--
128,steplog,30,692,709,--none--
128,steplog,40,701,705,--none--
128,steplog,43,705,705,status:optimal
128,timelog,43,0.09731221199035645,0,--none--
129,steplog,10,1558,2097,--none--
129,steplog,20,1738,1826,--none--
129,steplog,30,1809,1826,--none--
129,steplog,32,1826,1826,status:optimal
129,timelog,32,0.08212780952453613,0,--none--
12,steplog,10,253,315,--none--
12,steplog,20,296,313,--none--
12,steplog,29,307,307,status:optimal
12,timelog,29,0.06322193145751953,0,--none--
130,steplog,10,557,610,--none--
130,steplog,20,594,603,--none--
130,steplog,30,600,603,--none--
130,steplog,39,602,602,status:optimal
130,timelog,39,0.08758115768432617,0,--none--
131,steplog,10,1445,1841,--none--
131,steplog,20,1709,1765,--none--
131,steplog,30,1742,1749,--none--
131,steplog,33,1749,1749,status:optimal
131,timelog,33,0.08115696907043457,0,--none--
132,steplog,10,609,886,--none--
132,steplog,20,742,868,--none--
132,steplog,30,785,842,--none--
132,steplog,40,818,830,--none--
132,steplog,50,828,829,--none--
132,steplog,52,829,829,status:optimal
132,timelog,52,0.12604975700378418,0,--none--
133,steplog,10,2060,2832,--none--
133,steplog,20,2721,2817,--none--
133,steplog,30,2808,2817,--none--
133,steplog,32,2817,2817,status:optimal
133,timelog,32,0.08087849617004395,0,--none--
134,steplog,10,907,1153,--none--
134,steplog,20,1017,1137,--none--
134,steplog,30,1090,1137,--none--
134,steplog,40,1134,1134,--none--
134,steplog,40,1134,1134,status:optimal
134,timelog,40,0.09947443008422852,0,--none--
135,steplog,10,2260,2725,--none--
135,steplog,20,2652,2678,--none--
135,steplog,26,2676,2676,status:optimal
135,timelog,26,0.0671696662902832,0,--none--
136,steplog,10,747,860,--none--
136,steplog,20,806,849,--none--
136,steplog,30,830,845,--none--
136,steplog,40,841,845,--none--
136,steplog,44,844,844,status:optimal
136,timelog,44,0.10418248176574707,0,--none--
137,steplog,10,1520,1605,--none--
137,steplog,20,1590,1600,--none--
137,steplog,30,1598,1600,--none--
137,steplog,33,1600,1600,status:optimal
137,timelog,33,0.07581758499145508,0,--none--
138,steplog,10,1453,1838,--none--
138,steplog,20,1710,1780,--none--
138,steplog,30,1756,1777,--none--
138,steplog,38,1771,1771,status:optimal
138,timelog,38,0.09304618835449219,0,--none--
139,steplog,10,2370,2551,--none--
139,steplog,20,2497,2513,--none--
139,steplog,23,2512,2512,status:optimal
139,timelog,23,0.056627750396728516,0,--none--
13,steplog,10,2228,2485,--none--
13,steplog,20,2363,2441,--none--
13,steplog,30,2392,2439,--none--
13,steplog,40,2405,2433,--none--
13,steplog,50,2419,2433,--none--
13,steplog,60,2427,2431,--none--
13,steplog,67,2431,2431,status:optimal
13,timelog,67,0.1600196361541748,0,--none--
140,steplog,10,1215,1666,--none--
140,steplog,20,1538,1625,--none--
140,steplog,30,1603,1625,--none--
140,steplog,40,1611,1625,--none--
140,steplog,49,1617,1617,status:optimal
140,timelog,49,0.13564348220825195,0,--none--
141,steplog,10,1212,1459,--none--
141,steplog,20,1349,1371,--none--
141,steplog,30,1364,1371,--none--
141,steplog,37,1371,1371,status:optimal
141,timelog,37,0.09117960929870605,0,--none--
142,steplog,10,695,726,--none--
142,steplog,20,711,718,--none--
142,steplog,22,718,718,status:optimal
142,timelog,22,0.10893058776855469,0,--none--
143,steplog,10,1701,1968,--none--
143,steplog,20,1880,1942,--none--
143,steplog,30,1931,1942,--none--
143,steplog,34,1940,1940,status:optimal
143,timelog,34,0.09743738174438477,0,--none--
144,steplog,10,813,1120,--none--
144,steplog,20,971,994,--none--
144,steplog,30,986,989,--none--
144,steplog,33,988,988,status:optimal
144,timelog,33,0.0908660888671875,0,--none--
145,steplog,10,1194,1230,--none--
145,steplog,20,1228,1230,--none--
145,steplog,20,1230,1230,status:optimal
145,timelog,20,0.049056053161621094,0,--none--
146,steplog,10,770,974,--none--
146,steplog,20,806,875,--none--
146,steplog,30,840,875,--none--
146,steplog,40,865,873,--none--
146,steplog,48,873,873,status:optimal
146,timelog,48,0.1298961639404297,0,--none--
147,steplog,10,780,898,--none--
147,steplog,20,823,853,--none--
147,steplog,30,837,840,--none--
147,steplog,33,839,839,status:optimal
147,timelog,33,0.1972179412841797,0,--none--
148,steplog,10,1154,1416,--none--
148,steplog,20,1318,1374,--none--
148,steplog,30,1346,1349,--none--
148,steplog,31,1349,1349,status:optimal
148,timelog,31,0.16916179656982422,0,--none--
149,steplog,10,702,774,--none--
149,steplog,20,752,764,--none--
149,steplog,30,759,761,--none--
149,steplog,32,761,761,status:optimal
149,timelog,32,0.08536648750305176,0,--none--
14,steplog,10,2776,2984,--none--
14,steplog,20,2931,2968,--none--
14,steplog,30,2957,2959,--none--
14,steplog,31,2959,2959,status:optimal
14,timelog,31,0.08584356307983398,0,--none--
150,steplog,10,488,608,--none--
150,steplog,20,523,559,--none--
150,steplog,30,534,549,--none--
150,steplog,40,540,549,--none--
150,steplog,50,545,549,--none--
150,steplog,57,549,549,status:optimal
150,timelog,57,0.13526558876037598,0,--none--
151,steplog,10,3002,3137,--none--
151,steplog,20,3096,3136,--none--
151,steplog,29,3119,3119,status:optimal
151,timelog,29,0.07341480255126953,0,--none--
