run,k,n,method,step,time
test,250,20,CPP,VS-build+solve,26.3
test,250,20,CPP,BDD-align-to-vs,80.7
test,250,20,CPP,intersection-build,8.9
test,250,20,CPP,intersection-SP-solve,1.3
test,251,20,gen_instance,all, 11.0
test,251,20,plain_MIP,build+solve,1.2
test,251,20,CPP,BDD-build,236.9
test,251,20,CPP,MIP-build,41.9
test,251,20,CPP,MIP-solve,13.7
test,251,20,CPP,VS-build+solve,92.4
test,251,20,CPP,BDD-align-to-vs,159.6
test,251,20,CPP,intersection-build,8.3
test,251,20,CPP,intersection-SP-solve,1.0
test,252,20,gen_instance,all, 12.3
test,252,20,plain_MIP,build+solve,1.9
test,252,20,CPP,BDD-build,197.7
test,252,20,CPP,MIP-build,30.3
test,252,20,CPP,MIP-solve,13.7
test,252,20,CPP,VS-build+solve,81.6
test,252,20,CPP,BDD-align-to-vs,96.6
test,252,20,CPP,intersection-build,16.3
test,252,20,CPP,intersection-SP-solve,3.7
test,253,20,gen_instance,all, 12.4
test,253,20,plain_MIP,build+solve,1.9
test,253,20,CPP,BDD-build,165.3
test,253,20,CPP,MIP-build,29.6
test,253,20,CPP,MIP-solve,18.5
test,253,20,CPP,VS-build+solve,77.9
test,253,20,CPP,BDD-align-to-vs,92.7
test,253,20,CPP,intersection-build,16.6
test,253,20,CPP,intersection-SP-solve,3.1
test,254,20,gen_instance,all, 16.2
test,254,20,plain_MIP,build+solve,2.3
test,254,20,CPP,BDD-build,76.7
test,254,20,CPP,MIP-build,19.1
test,254,20,CPP,MIP-solve,7.8
test,254,20,CPP,VS-build+solve,34.3
test,254,20,CPP,BDD-align-to-vs,41.1
test,254,20,CPP,intersection-build,3.8
test,254,20,CPP,intersection-SP-solve,0.5
test,255,20,gen_instance,all, 13.1
test,255,20,plain_MIP,build+solve,2.9
test,255,20,CPP,BDD-build,97.8
test,255,20,CPP,MIP-build,18.0
test,255,20,CPP,MIP-solve,8.8
test,255,20,CPP,VS-build+solve,132.4
test,255,20,CPP,BDD-align-to-vs,63.3
test,255,20,CPP,intersection-build,6.0
test,255,20,CPP,intersection-SP-solve,1.2
test,256,20,gen_instance,all, 13.2
test,256,20,plain_MIP,build+solve,2.5
test,256,20,CPP,BDD-build,153.3
test,256,20,CPP,MIP-build,22.7
test,256,20,CPP,MIP-solve,10.0
test,256,20,CPP,VS-build+solve,27.2
test,256,20,CPP,BDD-align-to-vs,64.7
test,256,20,CPP,intersection-build,8.8
test,256,20,CPP,intersection-SP-solve,1.5
test,257,20,gen_instance,all, 55.9
test,257,20,plain_MIP,build+solve,47.9
test,257,20,CPP,BDD-build,396.7
test,257,20,CPP,MIP-build,53.5
test,257,20,CPP,MIP-solve,27.2
test,257,20,CPP,VS-build+solve,140.7
test,257,20,CPP,BDD-align-to-vs,176.6
test,257,20,CPP,intersection-build,25.9
test,257,20,CPP,intersection-SP-solve,6.4
test,258,20,gen_instance,all, 13.2
test,258,20,plain_MIP,build+solve,1.7
test,258,20,CPP,BDD-build,210.9
test,258,20,CPP,MIP-build,32.5
test,258,20,CPP,MIP-solve,13.4
test,258,20,CPP,VS-build+solve,94.1
test,258,20,CPP,BDD-align-to-vs,92.1
test,258,20,CPP,intersection-build,8.8
test,258,20,CPP,intersection-SP-solve,2.2
test,259,20,gen_instance,all, 13.2
test,259,20,plain_MIP,build+solve,3.4
test,259,20,CPP,BDD-build,355.6
test,259,20,CPP,MIP-build,64.5
test,259,20,CPP,MIP-solve,32.9
test,259,20,CPP,VS-build+solve,29.5
test,259,20,CPP,BDD-align-to-vs,233.6
test,259,20,CPP,intersection-build,25.4
test,259,20,CPP,intersection-SP-solve,8.4
test,260,20,gen_instance,all, 13.7
test,260,20,plain_MIP,build+solve,2.5
test,260,20,CPP,BDD-build,214.0
test,260,20,CPP,MIP-build,37.9
test,260,20,CPP,MIP-solve,16.2
test,260,20,CPP,VS-build+solve,82.7
test,260,20,CPP,BDD-align-to-vs,101.0
test,260,20,CPP,intersection-build,26.8
test,260,20,CPP,intersection-SP-solve,4.9
test,261,20,gen_instance,all, 13.9
test,261,20,plain_MIP,build+solve,2.6
test,261,20,CPP,BDD-build,189.5
test,261,20,CPP,MIP-build,30.9
test,261,20,CPP,MIP-solve,25.9
test,261,20,CPP,VS-build+solve,43.4
test,261,20,CPP,BDD-align-to-vs,88.3
test,261,20,CPP,intersection-build,11.6
test,261,20,CPP,intersection-SP-solve,2.6
test,262,20,gen_instance,all, 12.3
test,262,20,plain_MIP,build+solve,2.2
test,262,20,CPP,BDD-build,148.4
test,262,20,CPP,MIP-build,26.4
test,262,20,CPP,MIP-solve,13.9
test,262,20,CPP,VS-build+solve,118.7
test,262,20,CPP,BDD-align-to-vs,80.8
test,262,20,CPP,intersection-build,13.8
test,262,20,CPP,intersection-SP-solve,3.1
test,263,20,gen_instance,all, 12.8
test,263,20,plain_MIP,build+solve,1.8
test,263,20,CPP,BDD-build,513.7
test,263,20,CPP,MIP-build,61.2
test,263,20,CPP,MIP-solve,30.3
test,263,20,CPP,VS-build+solve,66.9
test,263,20,CPP,BDD-align-to-vs,192.5
test,263,20,CPP,intersection-build,18.1
test,263,20,CPP,intersection-SP-solve,4.2
test,264,20,gen_instance,all, 12.4
test,264,20,plain_MIP,build+solve,2.0
test,264,20,CPP,BDD-build,142.4
test,264,20,CPP,MIP-build,28.1
test,264,20,CPP,MIP-solve,15.6
test,264,20,CPP,VS-build+solve,99.5
test,264,20,CPP,BDD-align-to-vs,90.4
test,264,20,CPP,intersection-build,14.7
test,264,20,CPP,intersection-SP-solve,3.0
test,265,20,gen_instance,all, 11.7
test,265,20,plain_MIP,build+solve,1.6
test,265,20,CPP,BDD-build,239.5
test,265,20,CPP,MIP-build,32.9
test,265,20,CPP,MIP-solve,17.8
test,265,20,CPP,VS-build+solve,74.3
test,265,20,CPP,BDD-align-to-vs,99.2
test,265,20,CPP,intersection-build,13.9
test,265,20,CPP,intersection-SP-solve,3.3
test,266,20,gen_instance,all, 12.4
test,266,20,plain_MIP,build+solve,2.1
test,266,20,CPP,BDD-build,90.1
test,266,20,CPP,MIP-build,77.0
test,266,20,CPP,MIP-solve,7.3
test,266,20,CPP,VS-build+solve,84.6
test,266,20,CPP,BDD-align-to-vs,56.6
test,266,20,CPP,intersection-build,6.4
test,266,20,CPP,intersection-SP-solve,1.2
test,267,20,gen_instance,all, 18.1
test,267,20,plain_MIP,build+solve,2.0
test,267,20,CPP,BDD-build,179.3
test,267,20,CPP,MIP-build,29.7
test,267,20,CPP,MIP-solve,11.8
test,267,20,CPP,VS-build+solve,74.2
test,267,20,CPP,BDD-align-to-vs,112.8
test,267,20,CPP,intersection-build,9.7
test,267,20,CPP,intersection-SP-solve,2.3
test,268,20,gen_instance,all, 14.1
test,268,20,plain_MIP,build+solve,3.4
test,268,20,CPP,BDD-build,279.2
test,268,20,CPP,MIP-build,45.1
test,268,20,CPP,MIP-solve,24.3
test,268,20,CPP,VS-build+solve,17.2
test,268,20,CPP,BDD-align-to-vs,111.7
test,268,20,CPP,intersection-build,16.7
test,268,20,CPP,intersection-SP-solve,4.7
test,269,20,gen_instance,all, 14.7
test,269,20,plain_MIP,build+solve,3.4
test,269,20,CPP,BDD-build,334.8
test,269,20,CPP,MIP-build,39.7
test,269,20,CPP,MIP-solve,27.0
test,269,20,CPP,VS-build+solve,45.3
test,269,20,CPP,BDD-align-to-vs,176.7
test,269,20,CPP,intersection-build,11.3
test,269,20,CPP,intersection-SP-solve,1.2
test,270,20,gen_instance,all, 13.2
test,270,20,plain_MIP,build+solve,3.7
test,270,20,CPP,BDD-build,179.1
test,270,20,CPP,MIP-build,24.3
test,270,20,CPP,MIP-solve,14.6
test,270,20,CPP,VS-build+solve,21.8
test,270,20,CPP,BDD-align-to-vs,99.4
test,270,20,CPP,intersection-build,11.3
test,270,20,CPP,intersection-SP-solve,2.1
test,271,20,gen_instance,all, 16.7
test,271,20,plain_MIP,build+solve,6.7
test,271,20,CPP,BDD-build,241.5
test,271,20,CPP,MIP-build,32.4
test,271,20,CPP,MIP-solve,17.6
test,271,20,CPP,VS-build+solve,19.6
test,271,20,CPP,BDD-align-to-vs,87.9
test,271,20,CPP,intersection-build,12.9
test,271,20,CPP,intersection-SP-solve,2.6
test,272,20,gen_instance,all, 12.3
test,272,20,plain_MIP,build+solve,2.1
test,272,20,CPP,BDD-build,175.0
test,272,20,CPP,MIP-build,29.3
test,272,20,CPP,MIP-solve,11.4
test,272,20,CPP,VS-build+solve,26.0
test,272,20,CPP,BDD-align-to-vs,69.6
test,272,20,CPP,intersection-build,11.1
test,272,20,CPP,intersection-SP-solve,2.7
test,273,20,gen_instance,all, 12.7
test,273,20,plain_MIP,build+solve,2.5
test,273,20,CPP,BDD-build,235.3
test,273,20,CPP,MIP-build,42.5
test,273,20,CPP,MIP-solve,30.7
test,273,20,CPP,VS-build+solve,29.2
test,273,20,CPP,BDD-align-to-vs,125.9
test,273,20,CPP,intersection-build,15.3
test,273,20,CPP,intersection-SP-solve,3.1
test,274,20,gen_instance,all, 11.6
test,274,20,plain_MIP,build+solve,1.7
test,274,20,CPP,BDD-build,127.3
test,274,20,CPP,MIP-build,17.1
test,274,20,CPP,MIP-solve,7.5
test,274,20,CPP,VS-build+solve,26.1
test,274,20,CPP,BDD-align-to-vs,41.1
test,274,20,CPP,intersection-build,8.8
test,274,20,CPP,intersection-SP-solve,1.6
test,275,20,gen_instance,all, 14.3
test,275,20,plain_MIP,build+solve,1.6
test,275,20,CPP,BDD-build,226.3
test,275,20,CPP,MIP-build,35.6
test,275,20,CPP,MIP-solve,21.5
test,275,20,CPP,VS-build+solve,26.1
test,275,20,CPP,BDD-align-to-vs,122.3
test,275,20,CPP,intersection-build,10.5
test,275,20,CPP,intersection-SP-solve,1.0
test,276,20,gen_instance,all, 17.0
test,276,20,plain_MIP,build+solve,7.0
test,276,20,CPP,BDD-build,202.3
test,276,20,CPP,MIP-build,26.8
test,276,20,CPP,MIP-solve,19.1
test,276,20,CPP,VS-build+solve,51.9
test,276,20,CPP,BDD-align-to-vs,132.7
test,276,20,CPP,intersection-build,8.6
test,276,20,CPP,intersection-SP-solve,1.6
test,277,20,gen_instance,all, 14.3
test,277,20,plain_MIP,build+solve,3.9
test,277,20,CPP,BDD-build,135.3
test,277,20,CPP,MIP-build,28.4
test,277,20,CPP,MIP-solve,45.8
test,277,20,CPP,VS-build+solve,45.9
test,277,20,CPP,BDD-align-to-vs,64.8
test,277,20,CPP,intersection-build,6.6
test,277,20,CPP,intersection-SP-solve,1.2
test,278,20,gen_instance,all, 19.8
test,278,20,plain_MIP,build+solve,6.6
test,278,20,CPP,BDD-build,258.9
test,278,20,CPP,MIP-build,39.0
test,278,20,CPP,MIP-solve,54.0
test,278,20,CPP,VS-build+solve,51.4
test,278,20,CPP,BDD-align-to-vs,245.1
test,278,20,CPP,intersection-build,11.6
test,278,20,CPP,intersection-SP-solve,2.1
test,279,20,gen_instance,all, 12.2
test,279,20,plain_MIP,build+solve,1.5
test,279,20,CPP,BDD-build,245.9
test,279,20,CPP,MIP-build,35.6
test,279,20,CPP,MIP-solve,17.8
test,279,20,CPP,VS-build+solve,19.8
test,279,20,CPP,BDD-align-to-vs,93.1
test,279,20,CPP,intersection-build,13.4
test,279,20,CPP,intersection-SP-solve,3.4
test,280,20,gen_instance,all, 15.0
test,280,20,plain_MIP,build+solve,4.7
test,280,20,CPP,BDD-build,259.4
test,280,20,CPP,MIP-build,35.0
test,280,20,CPP,MIP-solve,17.6
test,280,20,CPP,VS-build+solve,37.3
test,280,20,CPP,BDD-align-to-vs,103.7
test,280,20,CPP,intersection-build,9.1
test,280,20,CPP,intersection-SP-solve,2.4
test,281,20,gen_instance,all, 28.1
test,281,20,plain_MIP,build+solve,18.1
test,281,20,CPP,BDD-build,290.2
test,281,20,CPP,MIP-build,42.4
test,281,20,CPP,MIP-solve,21.5
test,281,20,CPP,VS-build+solve,27.3
test,281,20,CPP,BDD-align-to-vs,210.2
test,281,20,CPP,intersection-build,14.8
test,281,20,CPP,intersection-SP-solve,1.5
test,282,20,gen_instance,all, 14.7
test,282,20,plain_MIP,build+solve,3.6
test,282,20,CPP,BDD-build,271.7
test,282,20,CPP,MIP-build,37.5
test,282,20,CPP,MIP-solve,19.4
test,282,20,CPP,VS-build+solve,32.0
test,282,20,CPP,BDD-align-to-vs,97.2
test,282,20,CPP,intersection-build,12.7
test,282,20,CPP,intersection-SP-solve,1.7
test,283,20,gen_instance,all, 12.8
test,283,20,plain_MIP,build+solve,2.6
test,283,20,CPP,BDD-build,199.1
test,283,20,CPP,MIP-build,31.7
test,283,20,CPP,MIP-solve,16.5
test,283,20,CPP,VS-build+solve,128.1
test,283,20,CPP,BDD-align-to-vs,98.3
test,283,20,CPP,intersection-build,15.8
test,283,20,CPP,intersection-SP-solve,5.0
test,284,20,gen_instance,all, 42.3
test,284,20,plain_MIP,build+solve,6.9
test,284,20,CPP,BDD-build,157.9
test,284,20,CPP,MIP-build,28.9
test,284,20,CPP,MIP-solve,29.3
test,284,20,CPP,VS-build+solve,55.3
test,284,20,CPP,BDD-align-to-vs,99.8
test,284,20,CPP,intersection-build,13.6
test,284,20,CPP,intersection-SP-solve,2.5
test,285,20,gen_instance,all, 13.3
test,285,20,plain_MIP,build+solve,3.0
test,285,20,CPP,BDD-build,228.1
test,285,20,CPP,MIP-build,89.7
test,285,20,CPP,MIP-solve,21.2
test,285,20,CPP,VS-build+solve,72.0
test,285,20,CPP,BDD-align-to-vs,157.9
test,285,20,CPP,intersection-build,12.3
test,285,20,CPP,intersection-SP-solve,2.6
test,286,20,gen_instance,all, 11.9
test,286,20,plain_MIP,build+solve,1.6
test,286,20,CPP,BDD-build,205.3
test,286,20,CPP,MIP-build,23.6
test,286,20,CPP,MIP-solve,13.1
test,286,20,CPP,VS-build+solve,62.9
test,286,20,CPP,BDD-align-to-vs,103.3
test,286,20,CPP,intersection-build,14.0
test,286,20,CPP,intersection-SP-solve,3.3
test,287,20,gen_instance,all, 16.9
test,287,20,plain_MIP,build+solve,4.7
test,287,20,CPP,BDD-build,216.2
test,287,20,CPP,MIP-build,39.0
test,287,20,CPP,MIP-solve,28.3
test,287,20,CPP,VS-build+solve,26.2
test,287,20,CPP,BDD-align-to-vs,96.9
test,287,20,CPP,intersection-build,9.4
test,287,20,CPP,intersection-SP-solve,1.5
test,288,20,gen_instance,all, 12.5
test,288,20,plain_MIP,build+solve,1.9
test,288,20,CPP,BDD-build,160.2
test,288,20,CPP,MIP-build,28.6
test,288,20,CPP,MIP-solve,13.2
test,288,20,CPP,VS-build+solve,195.4
test,288,20,CPP,BDD-align-to-vs,94.3
test,288,20,CPP,intersection-build,7.3
test,288,20,CPP,intersection-SP-solve,1.5
test,289,20,gen_instance,all, 12.3
test,289,20,plain_MIP,build+solve,1.6
test,289,20,CPP,BDD-build,293.5
test,289,20,CPP,MIP-build,38.9
test,289,20,CPP,MIP-solve,16.9
test,289,20,CPP,VS-build+solve,24.7
test,289,20,CPP,BDD-align-to-vs,140.7
test,289,20,CPP,intersection-build,15.7
test,289,20,CPP,intersection-SP-solve,2.5
test,290,20,gen_instance,all, 13.1
test,290,20,plain_MIP,build+solve,2.0
test,290,20,CPP,BDD-build,141.1
test,290,20,CPP,MIP-build,27.1
test,290,20,CPP,MIP-solve,17.3
test,290,20,CPP,VS-build+solve,101.2
test,290,20,CPP,BDD-align-to-vs,132.1
test,290,20,CPP,intersection-build,12.1
test,290,20,CPP,intersection-SP-solve,2.7
test,291,20,gen_instance,all, 24.9
test,291,20,plain_MIP,build+solve,2.7
test,291,20,CPP,BDD-build,140.6
test,291,20,CPP,MIP-build,27.9
test,291,20,CPP,MIP-solve,12.5
test,291,20,CPP,VS-build+solve,38.3
test,291,20,CPP,BDD-align-to-vs,79.9
test,291,20,CPP,intersection-build,10.1
test,291,20,CPP,intersection-SP-solve,2.6
test,292,20,gen_instance,all, 14.2
test,292,20,plain_MIP,build+solve,3.1
test,292,20,CPP,BDD-build,255.9
test,292,20,CPP,MIP-build,34.7
test,292,20,CPP,MIP-solve,20.2
test,292,20,CPP,VS-build+solve,154.4
test,292,20,CPP,BDD-align-to-vs,125.0
test,292,20,CPP,intersection-build,16.5
test,292,20,CPP,intersection-SP-solve,3.8
test,293,20,gen_instance,all, 13.9
test,293,20,plain_MIP,build+solve,3.9
test,293,20,CPP,BDD-build,315.6
test,293,20,CPP,MIP-build,32.3
test,293,20,CPP,MIP-solve,14.9
test,293,20,CPP,VS-build+solve,105.4
test,293,20,CPP,BDD-align-to-vs,138.9
test,293,20,CPP,intersection-build,15.6
test,293,20,CPP,intersection-SP-solve,3.5
test,294,20,gen_instance,all, 15.5
test,294,20,plain_MIP,build+solve,5.1
test,294,20,CPP,BDD-build,203.1
test,294,20,CPP,MIP-build,31.2
test,294,20,CPP,MIP-solve,19.4
test,294,20,CPP,VS-build+solve,34.1
test,294,20,CPP,BDD-align-to-vs,77.8
test,294,20,CPP,intersection-build,8.0
test,294,20,CPP,intersection-SP-solve,2.3
test,295,20,gen_instance,all, 12.8
test,295,20,plain_MIP,build+solve,1.9
test,295,20,CPP,BDD-build,221.8
test,295,20,CPP,MIP-build,30.4
test,295,20,CPP,MIP-solve,17.9
test,295,20,CPP,VS-build+solve,45.3
test,295,20,CPP,BDD-align-to-vs,88.7
test,295,20,CPP,intersection-build,9.5
test,295,20,CPP,intersection-SP-solve,2.5
test,296,20,gen_instance,all, 22.0
test,296,20,plain_MIP,build+solve,1.5
test,296,20,CPP,BDD-build,186.3
test,296,20,CPP,MIP-build,27.9
test,296,20,CPP,MIP-solve,13.3
test,296,20,CPP,VS-build+solve,31.2
test,296,20,CPP,BDD-align-to-vs,94.6
test,296,20,CPP,intersection-build,11.6
test,296,20,CPP,intersection-SP-solve,2.4
test,297,20,gen_instance,all, 12.4
test,297,20,plain_MIP,build+solve,2.2
test,297,20,CPP,BDD-build,167.8
test,297,20,CPP,MIP-build,21.6
test,297,20,CPP,MIP-solve,51.9
test,297,20,CPP,VS-build+solve,286.8
test,297,20,CPP,BDD-align-to-vs,93.0
test,297,20,CPP,intersection-build,12.5
test,297,20,CPP,intersection-SP-solve,2.6
test,298,20,gen_instance,all, 14.1
test,298,20,plain_MIP,build+solve,5.1
test,298,20,CPP,BDD-build,216.4
test,298,20,CPP,MIP-build,34.9
test,298,20,CPP,MIP-solve,16.8
test,298,20,CPP,VS-build+solve,88.6
test,298,20,CPP,BDD-align-to-vs,269.1
test,298,20,CPP,intersection-build,24.6
test,298,20,CPP,intersection-SP-solve,5.6
test,299,20,gen_instance,all, 12.6
test,299,20,plain_MIP,build+solve,2.1
test,299,20,CPP,BDD-build,124.8
test,299,20,CPP,MIP-build,24.3
test,299,20,CPP,MIP-solve,20.4
test,299,20,CPP,VS-build+solve,119.4
test,299,20,CPP,BDD-align-to-vs,63.2
test,299,20,CPP,intersection-build,8.8
test,299,20,CPP,intersection-SP-solve,2.7
test,300,20,gen_instance,all, 15.2
test,300,20,plain_MIP,build+solve,1.5
test,300,20,CPP,BDD-build,219.7
test,300,20,CPP,MIP-build,33.5
test,300,20,CPP,MIP-solve,13.5
test,300,20,CPP,VS-build+solve,22.7
test,300,20,CPP,BDD-align-to-vs,65.1
test,300,20,CPP,intersection-build,5.5
test,300,20,CPP,intersection-SP-solve,0.6
test,301,20,gen_instance,all, 11.6
test,301,20,plain_MIP,build+solve,1.6
test,301,20,CPP,BDD-build,240.5
test,301,20,CPP,MIP-build,34.3
test,301,20,CPP,MIP-solve,14.6
test,301,20,CPP,VS-build+solve,64.1
test,301,20,CPP,BDD-align-to-vs,102.0
test,301,20,CPP,intersection-build,14.1
test,301,20,CPP,intersection-SP-solve,3.5
test,302,20,gen_instance,all, 15.6
test,302,20,plain_MIP,build+solve,2.0
test,302,20,CPP,BDD-build,229.8
test,302,20,CPP,MIP-build,40.3
test,302,20,CPP,MIP-solve,46.9
test,302,20,CPP,VS-build+solve,32.2
test,302,20,CPP,BDD-align-to-vs,186.8
test,302,20,CPP,intersection-build,11.5
test,302,20,CPP,intersection-SP-solve,2.2
test,303,20,gen_instance,all, 12.8
test,303,20,plain_MIP,build+solve,1.9
test,303,20,CPP,BDD-build,123.5
test,303,20,CPP,MIP-build,24.5
test,303,20,CPP,MIP-solve,19.0
test,303,20,CPP,VS-build+solve,113.7
test,303,20,CPP,BDD-align-to-vs,67.4
test,303,20,CPP,intersection-build,6.2
test,303,20,CPP,intersection-SP-solve,1.0
test,304,20,gen_instance,all, 12.1
test,304,20,plain_MIP,build+solve,1.8
test,304,20,CPP,BDD-build,231.5
test,304,20,CPP,MIP-build,32.6
test,304,20,CPP,MIP-solve,14.1
test,304,20,CPP,VS-build+solve,63.9
test,304,20,CPP,BDD-align-to-vs,120.7
test,304,20,CPP,intersection-build,19.7
test,304,20,CPP,intersection-SP-solve,4.2
test,305,20,gen_instance,all, 22.4
test,305,20,plain_MIP,build+solve,3.0
test,305,20,CPP,BDD-build,258.6
test,305,20,CPP,MIP-build,48.6
test,305,20,CPP,MIP-solve,17.2
test,305,20,CPP,VS-build+solve,42.4
test,305,20,CPP,BDD-align-to-vs,126.3
test,305,20,CPP,intersection-build,14.2
test,305,20,CPP,intersection-SP-solve,3.2
test,306,20,gen_instance,all, 21.8
test,306,20,plain_MIP,build+solve,3.1
test,306,20,CPP,BDD-build,476.5
test,306,20,CPP,MIP-build,83.7
test,306,20,CPP,MIP-solve,32.3
test,306,20,CPP,VS-build+solve,28.3
test,306,20,CPP,BDD-align-to-vs,122.3
test,306,20,CPP,intersection-build,24.2
test,306,20,CPP,intersection-SP-solve,6.1
test,307,20,gen_instance,all, 32.8
test,307,20,plain_MIP,build+solve,1.6
test,307,20,CPP,BDD-build,120.2
test,307,20,CPP,MIP-build,24.5
test,307,20,CPP,MIP-solve,10.6
test,307,20,CPP,VS-build+solve,102.6
test,307,20,CPP,BDD-align-to-vs,68.8
test,307,20,CPP,intersection-build,14.5
test,307,20,CPP,intersection-SP-solve,2.8
test,308,20,gen_instance,all, 17.7
test,308,20,plain_MIP,build+solve,7.7
test,308,20,CPP,BDD-build,229.7
test,308,20,CPP,MIP-build,30.8
test,308,20,CPP,MIP-solve,20.5
test,308,20,CPP,VS-build+solve,27.0
test,308,20,CPP,BDD-align-to-vs,74.9
test,308,20,CPP,intersection-build,15.8
test,308,20,CPP,intersection-SP-solve,3.9
test,309,20,gen_instance,all, 11.9
test,309,20,plain_MIP,build+solve,1.6
test,309,20,CPP,BDD-build,127.0
test,309,20,CPP,MIP-build,25.6
test,309,20,CPP,MIP-solve,14.7
test,309,20,CPP,VS-build+solve,68.9
test,309,20,CPP,BDD-align-to-vs,84.0
test,309,20,CPP,intersection-build,7.4
test,309,20,CPP,intersection-SP-solve,1.0
test,310,20,gen_instance,all, 12.0
test,310,20,plain_MIP,build+solve,1.6
test,310,20,CPP,BDD-build,235.1
test,310,20,CPP,MIP-build,36.4
test,310,20,CPP,MIP-solve,24.0
test,310,20,CPP,VS-build+solve,37.0
test,310,20,CPP,BDD-align-to-vs,90.2
test,310,20,CPP,intersection-build,9.6
test,310,20,CPP,intersection-SP-solve,1.4
test,311,20,gen_instance,all, 13.5
test,311,20,plain_MIP,build+solve,2.7
test,311,20,CPP,BDD-build,252.5
test,311,20,CPP,MIP-build,48.5
test,311,20,CPP,MIP-solve,20.6
test,311,20,CPP,VS-build+solve,34.8
test,311,20,CPP,BDD-align-to-vs,99.9
test,311,20,CPP,intersection-build,14.1
test,311,20,CPP,intersection-SP-solve,3.6
test,312,20,gen_instance,all, 13.7
test,312,20,plain_MIP,build+solve,1.0
test,312,20,CPP,BDD-build,92.6
test,312,20,CPP,MIP-build,67.6
test,312,20,CPP,MIP-solve,3.9
test,312,20,CPP,VS-build+solve,41.8
test,312,20,CPP,BDD-align-to-vs,49.5
test,312,20,CPP,intersection-build,3.9
test,312,20,CPP,intersection-SP-solve,0.5
test,313,20,gen_instance,all, 17.0
test,313,20,plain_MIP,build+solve,2.5
test,313,20,CPP,BDD-build,227.3
test,313,20,CPP,MIP-build,39.2
test,313,20,CPP,MIP-solve,17.8
test,313,20,CPP,VS-build+solve,79.2
test,313,20,CPP,BDD-align-to-vs,125.1
test,313,20,CPP,intersection-build,15.9
test,313,20,CPP,intersection-SP-solve,3.1
test,314,20,gen_instance,all, 14.3
test,314,20,plain_MIP,build+solve,3.3
test,314,20,CPP,BDD-build,316.9
test,314,20,CPP,MIP-build,61.1
test,314,20,CPP,MIP-solve,27.7
test,314,20,CPP,VS-build+solve,26.2
test,314,20,CPP,BDD-align-to-vs,140.4
test,314,20,CPP,intersection-build,20.0
test,314,20,CPP,intersection-SP-solve,5.3
test,315,20,gen_instance,all, 12.7
test,315,20,plain_MIP,build+solve,2.3
test,315,20,CPP,BDD-build,230.6
test,315,20,CPP,MIP-build,94.8
test,315,20,CPP,MIP-solve,25.5
test,315,20,CPP,VS-build+solve,20.6
test,315,20,CPP,BDD-align-to-vs,83.3
test,315,20,CPP,intersection-build,8.5
test,315,20,CPP,intersection-SP-solve,1.2
test,316,20,gen_instance,all, 18.9
test,316,20,plain_MIP,build+solve,8.7
test,316,20,CPP,BDD-build,307.1
test,316,20,CPP,MIP-build,59.1
test,316,20,CPP,MIP-solve,32.6
test,316,20,CPP,VS-build+solve,18.8
test,316,20,CPP,BDD-align-to-vs,125.8
test,316,20,CPP,intersection-build,19.4
test,316,20,CPP,intersection-SP-solve,3.6
test,317,20,gen_instance,all, 12.8
test,317,20,plain_MIP,build+solve,2.1
test,317,20,CPP,BDD-build,186.1
test,317,20,CPP,MIP-build,36.4
test,317,20,CPP,MIP-solve,19.3
test,317,20,CPP,VS-build+solve,59.4
test,317,20,CPP,BDD-align-to-vs,82.5
test,317,20,CPP,intersection-build,8.5
test,317,20,CPP,intersection-SP-solve,1.3
test,318,20,gen_instance,all, 14.8
test,318,20,plain_MIP,build+solve,3.9
test,318,20,CPP,BDD-build,306.2
test,318,20,CPP,MIP-build,103.8
test,318,20,CPP,MIP-solve,23.7
test,318,20,CPP,VS-build+solve,19.6
test,318,20,CPP,BDD-align-to-vs,185.4
test,318,20,CPP,intersection-build,13.0
test,318,20,CPP,intersection-SP-solve,1.4
test,319,20,gen_instance,all, 12.5
test,319,20,plain_MIP,build+solve,1.9
test,319,20,CPP,BDD-build,186.9
test,319,20,CPP,MIP-build,38.3
test,319,20,CPP,MIP-solve,20.2
test,319,20,CPP,VS-build+solve,130.6
test,319,20,CPP,BDD-align-to-vs,156.5
test,319,20,CPP,intersection-build,12.7
test,319,20,CPP,intersection-SP-solve,1.7
test,320,20,gen_instance,all, 17.0
test,320,20,plain_MIP,build+solve,2.4
test,320,20,CPP,BDD-build,282.8
test,320,20,CPP,MIP-build,41.6
test,320,20,CPP,MIP-solve,17.6
test,320,20,CPP,VS-build+solve,101.8
test,320,20,CPP,BDD-align-to-vs,128.7
test,320,20,CPP,intersection-build,20.1
test,320,20,CPP,intersection-SP-solve,3.7
test,321,20,gen_instance,all, 22.6
test,321,20,plain_MIP,build+solve,1.6
test,321,20,CPP,BDD-build,116.1
test,321,20,CPP,MIP-build,24.4
test,321,20,CPP,MIP-solve,10.0
test,321,20,CPP,VS-build+solve,87.0
test,321,20,CPP,BDD-align-to-vs,86.3
test,321,20,CPP,intersection-build,67.7
test,321,20,CPP,intersection-SP-solve,3.0
test,322,20,gen_instance,all, 12.2
test,322,20,plain_MIP,build+solve,1.8
test,322,20,CPP,BDD-build,177.9
test,322,20,CPP,MIP-build,34.1
test,322,20,CPP,MIP-solve,21.7
test,322,20,CPP,VS-build+solve,48.4
test,322,20,CPP,BDD-align-to-vs,71.2
test,322,20,CPP,intersection-build,9.0
test,322,20,CPP,intersection-SP-solve,1.2
