4-0,orig_simpl_nat_obj,240,--none--
4-0,orig_minAB_nat_obj,233,--none--
4-0,orig_5random_nat_obj,391,--none--
4-0,orig_gsifts1p_nat_obj,228,--none--
4-0,orig_simpl_rnd_obj,469,--none--
4-0,orig_minAB_rnd_obj,325,--none--
4-0,orig_5random_rnd_obj,320,--none--
4-0,orig_gsifts1p_rnd_obj,225,--none--
4-0,orig_simpl_ctl_obj,12288,--none--
4-0,orig_minAB_ctl_obj,11878,--none--
4-0,orig_5random_ctl_obj,16576,--none--
4-0,orig_gsifts1p_ctl_obj,12289,--none--
4-1,orig_simpl_nat_obj,326,--none--
4-1,orig_minAB_nat_obj,354,--none--
4-1,orig_5random_nat_obj,453,--none--
4-1,orig_gsifts1p_nat_obj,296,--none--
4-1,orig_simpl_rnd_obj,434,--none--
4-1,orig_minAB_rnd_obj,379,--none--
4-1,orig_5random_rnd_obj,418,--none--
4-1,orig_gsifts1p_rnd_obj,302,--none--
4-1,orig_simpl_ctl_obj,9949,--none--
4-1,orig_minAB_ctl_obj,9074,--none--
4-1,orig_5random_ctl_obj,9940,--none--
4-1,orig_gsifts1p_ctl_obj,9466,--none--
4-2,orig_simpl_nat_obj,112,--none--
4-2,orig_minAB_nat_obj,106,--none--
4-2,orig_5random_nat_obj,134,--none--
4-2,orig_gsifts1p_nat_obj,98,--none--
4-2,orig_simpl_rnd_obj,168,--none--
4-2,orig_minAB_rnd_obj,112,--none--
4-2,orig_5random_rnd_obj,125,--none--
4-2,orig_gsifts1p_rnd_obj,103,--none--
4-2,orig_simpl_ctl_obj,6877,--none--
4-2,orig_minAB_ctl_obj,8227,--none--
4-2,orig_5random_ctl_obj,11250,--none--
4-2,orig_gsifts1p_ctl_obj,5017,--none--
4-3,orig_simpl_nat_obj,232,--none--
4-3,orig_minAB_nat_obj,232,--none--
4-3,orig_5random_nat_obj,285,--none--
4-3,orig_gsifts1p_nat_obj,223,--none--
4-3,orig_simpl_rnd_obj,381,--none--
4-3,orig_minAB_rnd_obj,331,--none--
4-3,orig_5random_rnd_obj,327,--none--
4-3,orig_gsifts1p_rnd_obj,240,--none--
4-3,orig_simpl_ctl_obj,4773,--none--
4-3,orig_minAB_ctl_obj,5159,--none--
4-3,orig_5random_ctl_obj,6877,--none--
4-3,orig_gsifts1p_ctl_obj,3547,--none--
4-4,orig_simpl_nat_obj,220,--none--
4-4,orig_minAB_nat_obj,219,--none--
4-4,orig_5random_nat_obj,266,--none--
4-4,orig_gsifts1p_nat_obj,180,--none--
4-4,orig_simpl_rnd_obj,337,--none--
4-4,orig_minAB_rnd_obj,293,--none--
4-4,orig_5random_rnd_obj,275,--none--
4-4,orig_gsifts1p_rnd_obj,183,--none--
4-4,orig_simpl_ctl_obj,3913,--none--
4-4,orig_minAB_ctl_obj,4581,--none--
4-4,orig_5random_ctl_obj,7767,--none--
4-4,orig_gsifts1p_ctl_obj,3587,--none--
4-5,orig_simpl_nat_obj,31,--none--
4-5,orig_minAB_nat_obj,31,--none--
4-5,orig_5random_nat_obj,31,--none--
4-5,orig_gsifts1p_nat_obj,31,--none--
4-5,orig_simpl_rnd_obj,38,--none--
4-5,orig_minAB_rnd_obj,31,--none--
4-5,orig_5random_rnd_obj,31,--none--
4-5,orig_gsifts1p_rnd_obj,30,--none--
4-5,orig_simpl_ctl_obj,12324,--none--
4-5,orig_minAB_ctl_obj,10252,--none--
4-5,orig_5random_ctl_obj,14790,--none--
4-5,orig_gsifts1p_ctl_obj,9582,--none--
4-6,orig_simpl_nat_obj,362,--none--
4-6,orig_minAB_nat_obj,339,--none--
4-6,orig_5random_nat_obj,505,--none--
4-6,orig_gsifts1p_nat_obj,312,--none--
4-6,orig_simpl_rnd_obj,477,--none--
4-6,orig_minAB_rnd_obj,365,--none--
4-6,orig_5random_rnd_obj,413,--none--
4-6,orig_gsifts1p_rnd_obj,297,--none--
4-6,orig_simpl_ctl_obj,14006,--none--
4-6,orig_minAB_ctl_obj,13231,--none--
4-6,orig_5random_ctl_obj,16856,--none--
4-6,orig_gsifts1p_ctl_obj,14006,--none--
4-7,orig_simpl_nat_obj,153,--none--
4-7,orig_minAB_nat_obj,120,--none--
4-7,orig_5random_nat_obj,157,--none--
4-7,orig_gsifts1p_nat_obj,93,--none--
4-7,orig_simpl_rnd_obj,168,--none--
4-7,orig_minAB_rnd_obj,165,--none--
4-7,orig_5random_rnd_obj,155,--none--
4-7,orig_gsifts1p_rnd_obj,94,--none--
4-7,orig_simpl_ctl_obj,13264,--none--
4-7,orig_minAB_ctl_obj,15388,--none--
4-7,orig_5random_ctl_obj,16316,--none--
4-7,orig_gsifts1p_ctl_obj,13254,--none--
4-8,orig_simpl_nat_obj,187,--none--
4-8,orig_minAB_nat_obj,199,--none--
4-8,orig_5random_nat_obj,291,--none--
4-8,orig_gsifts1p_nat_obj,182,--none--
4-8,orig_simpl_rnd_obj,319,--none--
4-8,orig_minAB_rnd_obj,262,--none--
4-8,orig_5random_rnd_obj,301,--none--
4-8,orig_gsifts1p_rnd_obj,171,--none--
4-8,orig_simpl_ctl_obj,2060,--none--
4-8,orig_minAB_ctl_obj,2061,--none--
4-8,orig_5random_ctl_obj,10048,--none--
4-8,orig_gsifts1p_ctl_obj,1732,--none--
4-9,orig_simpl_nat_obj,292,--none--
4-9,orig_minAB_nat_obj,228,--none--
4-9,orig_5random_nat_obj,396,--none--
4-9,orig_gsifts1p_nat_obj,211,--none--
4-9,orig_simpl_rnd_obj,268,--none--
4-9,orig_minAB_rnd_obj,272,--none--
4-9,orig_5random_rnd_obj,380,--none--
4-9,orig_gsifts1p_rnd_obj,185,--none--
4-9,orig_simpl_ctl_obj,6692,--none--
4-9,orig_minAB_ctl_obj,6726,--none--
4-9,orig_5random_ctl_obj,11815,--none--
4-9,orig_gsifts1p_ctl_obj,6690,--none--
4-10,orig_simpl_nat_obj,200,--none--
4-10,orig_minAB_nat_obj,209,--none--
4-10,orig_5random_nat_obj,314,--none--
4-10,orig_gsifts1p_nat_obj,159,--none--
4-10,orig_simpl_rnd_obj,379,--none--
4-10,orig_minAB_rnd_obj,333,--none--
4-10,orig_5random_rnd_obj,291,--none--
4-10,orig_gsifts1p_rnd_obj,169,--none--
4-10,orig_simpl_ctl_obj,5041,--none--
4-10,orig_minAB_ctl_obj,4246,--none--
4-10,orig_5random_ctl_obj,4182,--none--
4-10,orig_gsifts1p_ctl_obj,1463,--none--
4-11,orig_simpl_nat_obj,282,--none--
4-11,orig_minAB_nat_obj,230,--none--
4-11,orig_5random_nat_obj,279,--none--
4-11,orig_gsifts1p_nat_obj,197,--none--
4-11,orig_simpl_rnd_obj,423,--none--
4-11,orig_minAB_rnd_obj,273,--none--
4-11,orig_5random_rnd_obj,360,--none--
4-11,orig_gsifts1p_rnd_obj,203,--none--
4-11,orig_simpl_ctl_obj,11668,--none--
4-11,orig_minAB_ctl_obj,12536,--none--
4-11,orig_5random_ctl_obj,15300,--none--
4-11,orig_gsifts1p_ctl_obj,11011,--none--
4-12,orig_simpl_nat_obj,129,--none--
4-12,orig_minAB_nat_obj,127,--none--
4-12,orig_5random_nat_obj,170,--none--
4-12,orig_gsifts1p_nat_obj,121,--none--
4-12,orig_simpl_rnd_obj,171,--none--
4-12,orig_minAB_rnd_obj,154,--none--
4-12,orig_5random_rnd_obj,162,--none--
4-12,orig_gsifts1p_rnd_obj,123,--none--
4-12,orig_simpl_ctl_obj,8508,--none--
4-12,orig_minAB_ctl_obj,9490,--none--
4-12,orig_5random_ctl_obj,14688,--none--
4-12,orig_gsifts1p_ctl_obj,4726,--none--
4-13,orig_simpl_nat_obj,180,--none--
4-13,orig_minAB_nat_obj,181,--none--
4-13,orig_5random_nat_obj,335,--none--
4-13,orig_gsifts1p_nat_obj,154,--none--
4-13,orig_simpl_rnd_obj,369,--none--
4-13,orig_minAB_rnd_obj,352,--none--
4-13,orig_5random_rnd_obj,240,--none--
4-13,orig_gsifts1p_rnd_obj,183,--none--
4-13,orig_simpl_ctl_obj,3112,--none--
4-13,orig_minAB_ctl_obj,3784,--none--
4-13,orig_5random_ctl_obj,8936,--none--
4-13,orig_gsifts1p_ctl_obj,2937,--none--
4-14,orig_simpl_nat_obj,222,--none--
4-14,orig_minAB_nat_obj,222,--none--
4-14,orig_5random_nat_obj,250,--none--
4-14,orig_gsifts1p_nat_obj,165,--none--
4-14,orig_simpl_rnd_obj,303,--none--
4-14,orig_minAB_rnd_obj,237,--none--
4-14,orig_5random_rnd_obj,284,--none--
4-14,orig_gsifts1p_rnd_obj,175,--none--
4-14,orig_simpl_ctl_obj,6251,--none--
4-14,orig_minAB_ctl_obj,10250,--none--
4-14,orig_5random_ctl_obj,10587,--none--
4-14,orig_gsifts1p_ctl_obj,6250,--none--
4-15,orig_simpl_nat_obj,180,--none--
4-15,orig_minAB_nat_obj,176,--none--
4-15,orig_5random_nat_obj,250,--none--
4-15,orig_gsifts1p_nat_obj,158,--none--
4-15,orig_simpl_rnd_obj,300,--none--
4-15,orig_minAB_rnd_obj,280,--none--
4-15,orig_5random_rnd_obj,237,--none--
4-15,orig_gsifts1p_rnd_obj,136,--none--
4-15,orig_simpl_ctl_obj,13948,--none--
4-15,orig_minAB_ctl_obj,14581,--none--
4-15,orig_5random_ctl_obj,14769,--none--
4-15,orig_gsifts1p_ctl_obj,13948,--none--
4-16,orig_simpl_nat_obj,73,--none--
4-16,orig_minAB_nat_obj,64,--none--
4-16,orig_5random_nat_obj,87,--none--
4-16,orig_gsifts1p_nat_obj,59,--none--
4-16,orig_simpl_rnd_obj,119,--none--
4-16,orig_minAB_rnd_obj,101,--none--
4-16,orig_5random_rnd_obj,80,--none--
4-16,orig_gsifts1p_rnd_obj,70,--none--
4-16,orig_simpl_ctl_obj,10683,--none--
4-16,orig_minAB_ctl_obj,8872,--none--
4-16,orig_5random_ctl_obj,12818,--none--
4-16,orig_gsifts1p_ctl_obj,8098,--none--
4-17,orig_simpl_nat_obj,214,--none--
4-17,orig_minAB_nat_obj,202,--none--
4-17,orig_5random_nat_obj,269,--none--
4-17,orig_gsifts1p_nat_obj,153,--none--
4-17,orig_simpl_rnd_obj,376,--none--
4-17,orig_minAB_rnd_obj,239,--none--
4-17,orig_5random_rnd_obj,248,--none--
4-17,orig_gsifts1p_rnd_obj,152,--none--
4-17,orig_simpl_ctl_obj,3782,--none--
4-17,orig_minAB_ctl_obj,5853,--none--
4-17,orig_5random_ctl_obj,8685,--none--
4-17,orig_gsifts1p_ctl_obj,4380,--none--
4-18,orig_simpl_nat_obj,28,--none--
4-18,orig_minAB_nat_obj,28,--none--
4-18,orig_5random_nat_obj,28,--none--
4-18,orig_gsifts1p_nat_obj,28,--none--
4-18,orig_simpl_rnd_obj,27,--none--
4-18,orig_minAB_rnd_obj,27,--none--
4-18,orig_5random_rnd_obj,28,--none--
4-18,orig_gsifts1p_rnd_obj,29,--none--
4-18,orig_simpl_ctl_obj,10994,--none--
4-18,orig_minAB_ctl_obj,6980,--none--
4-18,orig_5random_ctl_obj,10373,--none--
4-18,orig_gsifts1p_ctl_obj,2333,--none--
4-19,orig_simpl_nat_obj,244,--none--
4-19,orig_minAB_nat_obj,207,--none--
4-19,orig_5random_nat_obj,242,--none--
4-19,orig_gsifts1p_nat_obj,209,--none--
4-19,orig_simpl_rnd_obj,307,--none--
4-19,orig_minAB_rnd_obj,226,--none--
4-19,orig_5random_rnd_obj,302,--none--
