6-0,color_size_nat,75,--none--
6-0,cover_size_nat,2934,--none--
6-0,orig_simpl_nat_obj,2729,--none--
6-0,orig_minAB_nat_obj,2826,--none--
6-0,color_size_rnd,64,--none--
6-0,cover_size_rnd,5254,--none--
6-0,orig_simpl_rnd_obj,4142,--none--
6-0,orig_minAB_rnd_obj,4352,--none--
