instance,num_type,value,comment
31,simpl_opt_status,0,optimal
31,simpl_BB_time,0.573157548904419,--none--
31,simpl_BB_obj,1205,--none--
31,simpl_minAB_time,0.0001671314239501953,--none--
31,simpl_minAB_obj,4124,--none--
31,simpl_gswaps_time,0.04958701133728027,--none--
31,simpl_gswaps_obj,1302,--none--
31,simpl_5random_time,0.0018572807312011719,--none--
31,simpl_5random_obj,6879,--none--
31,simpl_gsifts_1p_time,0.16928625106811523,--none--
31,simpl_gsifts_1p_obj,2029,--none--
31,simpl_gsifts_2p_time,0.2633368968963623,--none--
31,simpl_gsifts_2p_obj,1481,--none--
31,simpl_gsifts_3p_time,0.37412357330322266,--none--
31,simpl_gsifts_3p_obj,1337,--none--
31,orig_simpl_time,0.5957586765289307,--none--
31,orig_simpl_obj,305,--none--
31,orig_gsifts1p_time,0.3532438278198242,--none--
31,orig_gsifts1p_obj,1084,--none--
31,orig_bestAB_time,0.08732485771179199,--none--
31,orig_bestAB_obj,1215,--none--
31,orig_5random_time,0.3797311782836914,--none--
31,orig_5random_obj,2036,--none--
320,simpl_opt_status,0,optimal
320,simpl_BB_time,1.067037582397461,--none--
320,simpl_BB_obj,1414,--none--
320,simpl_minAB_time,0.0001697540283203125,--none--
320,simpl_minAB_obj,2289,--none--
320,simpl_gswaps_time,0.024966716766357422,--none--
320,simpl_gswaps_obj,1704,--none--
320,simpl_5random_time,0.0017023086547851562,--none--
320,simpl_5random_obj,3369,--none--
320,simpl_gsifts_1p_time,0.0770118236541748,--none--
320,simpl_gsifts_1p_obj,1850,--none--
320,simpl_gsifts_2p_time,0.204545259475708,--none--
320,simpl_gsifts_2p_obj,1534,--none--
320,simpl_gsifts_3p_time,0.35996270179748535,--none--
320,simpl_gsifts_3p_obj,1439,--none--
320,orig_simpl_time,1.122551441192627,--none--
320,orig_simpl_obj,303,--none--
320,orig_gsifts1p_time,0.5670108795166016,--none--
320,orig_gsifts1p_obj,1081,--none--
320,orig_bestAB_time,0.06195235252380371,--none--
320,orig_bestAB_obj,1242,--none--
320,orig_5random_time,0.6291182041168213,--none--
320,orig_5random_obj,2384,--none--
321,simpl_opt_status,0,optimal
321,simpl_BB_time,0.6234500408172607,--none--
321,simpl_BB_obj,779,--none--
321,simpl_minAB_time,0.00017380714416503906,--none--
321,simpl_minAB_obj,2848,--none--
321,simpl_gswaps_time,0.15427231788635254,--none--
321,simpl_gswaps_obj,806,--none--
321,simpl_5random_time,0.0016796588897705078,--none--
321,simpl_5random_obj,9822,--none--
321,simpl_gsifts_1p_time,0.09925246238708496,--none--
321,simpl_gsifts_1p_obj,1856,--none--
321,simpl_gsifts_2p_time,0.321805477142334,--none--
321,simpl_gsifts_2p_obj,1412,--none--
321,simpl_gsifts_3p_time,0.3978996276855469,--none--
321,simpl_gsifts_3p_obj,1022,--none--
321,orig_simpl_time,0.6407792568206787,--none--
321,orig_simpl_obj,239,--none--
321,orig_gsifts1p_time,0.27426743507385254,--none--
321,orig_gsifts1p_obj,726,--none--
321,orig_bestAB_time,0.053017616271972656,--none--
321,orig_bestAB_obj,1002,--none--
321,orig_5random_time,0.43495750427246094,--none--
321,orig_5random_obj,1925,--none--
322,simpl_opt_status,0,optimal
322,simpl_BB_time,0.30716681480407715,--none--
322,simpl_BB_obj,744,--none--
322,simpl_minAB_time,0.00017642974853515625,--none--
322,simpl_minAB_obj,1186,--none--
322,simpl_gswaps_time,0.014187335968017578,--none--
322,simpl_gswaps_obj,1075,--none--
322,simpl_5random_time,0.0016756057739257812,--none--
322,simpl_5random_obj,7238,--none--
322,simpl_gsifts_1p_time,0.14543652534484863,--none--
322,simpl_gsifts_1p_obj,1005,--none--
322,simpl_gsifts_2p_time,0.21114349365234375,--none--
322,simpl_gsifts_2p_obj,894,--none--
322,simpl_gsifts_3p_time,0.432326078414917,--none--
322,simpl_gsifts_3p_obj,800,--none--
322,orig_simpl_time,0.32625484466552734,--none--
322,orig_simpl_obj,295,--none--
322,orig_gsifts1p_time,0.1637265682220459,--none--
322,orig_gsifts1p_obj,471,--none--
322,orig_bestAB_time,0.09578180313110352,--none--
322,orig_bestAB_obj,619,--none--
322,orig_5random_time,0.32219505310058594,--none--
322,orig_5random_obj,1120,--none--
323,simpl_opt_status,0,optimal
323,simpl_BB_time,0.4890553951263428,--none--
323,simpl_BB_obj,1085,--none--
323,simpl_minAB_time,0.00016880035400390625,--none--
323,simpl_minAB_obj,4862,--none--
323,simpl_gswaps_time,0.06902194023132324,--none--
323,simpl_gswaps_obj,4439,--none--
323,simpl_5random_time,0.0016024112701416016,--none--
323,simpl_5random_obj,13175,--none--
323,simpl_gsifts_1p_time,0.09253549575805664,--none--
323,simpl_gsifts_1p_obj,1536,--none--
323,simpl_gsifts_2p_time,0.27266597747802734,--none--
323,simpl_gsifts_2p_obj,1180,--none--
323,simpl_gsifts_3p_time,0.2866826057434082,--none--
323,simpl_gsifts_3p_obj,1113,--none--
323,orig_simpl_time,0.5186526775360107,--none--
323,orig_simpl_obj,346,--none--
323,orig_gsifts1p_time,0.24298763275146484,--none--
323,orig_gsifts1p_obj,608,--none--
323,orig_bestAB_time,0.03638005256652832,--none--
323,orig_bestAB_obj,746,--none--
323,orig_5random_time,0.4548506736755371,--none--
323,orig_5random_obj,1110,--none--
324,simpl_opt_status,0,optimal
324,simpl_BB_time,1.190180778503418,--none--
324,simpl_BB_obj,1096,--none--
324,simpl_minAB_time,0.0001614093780517578,--none--
324,simpl_minAB_obj,9218,--none--
324,simpl_gswaps_time,0.10638260841369629,--none--
324,simpl_gswaps_obj,1974,--none--
324,simpl_5random_time,0.0137939453125,--none--
324,simpl_5random_obj,5282,--none--
324,simpl_gsifts_1p_time,0.16326904296875,--none--
324,simpl_gsifts_1p_obj,1978,--none--
324,simpl_gsifts_2p_time,0.23133087158203125,--none--
324,simpl_gsifts_2p_obj,1100,--none--
324,simpl_gsifts_3p_time,0.323833703994751,--none--
324,simpl_gsifts_3p_obj,1096,--none--
324,orig_simpl_time,1.2350878715515137,--none--
324,orig_simpl_obj,308,--none--
324,orig_gsifts1p_time,0.26143908500671387,--none--
324,orig_gsifts1p_obj,350,--none--
324,orig_bestAB_time,0.04203224182128906,--none--
324,orig_bestAB_obj,445,--none--
324,orig_5random_time,0.32277631759643555,--none--
324,orig_5random_obj,1503,--none--
325,simpl_opt_status,0,optimal
325,simpl_BB_time,0.9539458751678467,--none--
325,simpl_BB_obj,935,--none--
325,simpl_minAB_time,0.00017118453979492188,--none--
325,simpl_minAB_obj,4841,--none--
325,simpl_gswaps_time,0.00970911979675293,--none--
325,simpl_gswaps_obj,3410,--none--
325,simpl_5random_time,0.001682281494140625,--none--
325,simpl_5random_obj,14388,--none--
325,simpl_gsifts_1p_time,0.1021127700805664,--none--
325,simpl_gsifts_1p_obj,2853,--none--
325,simpl_gsifts_2p_time,0.30825018882751465,--none--
325,simpl_gsifts_2p_obj,2065,--none--
325,simpl_gsifts_3p_time,0.31981968879699707,--none--
325,simpl_gsifts_3p_obj,1664,--none--
325,orig_simpl_time,0.9749965667724609,--none--
325,orig_simpl_obj,260,--none--
325,orig_gsifts1p_time,0.16340017318725586,--none--
325,orig_gsifts1p_obj,432,--none--
325,orig_bestAB_time,0.030354738235473633,--none--
325,orig_bestAB_obj,498,--none--
325,orig_5random_time,0.2898132801055908,--none--
325,orig_5random_obj,1740,--none--
326,simpl_opt_status,0,optimal
326,simpl_BB_time,0.514214277267456,--none--
326,simpl_BB_obj,2697,--none--
326,simpl_minAB_time,0.0001697540283203125,--none--
326,simpl_minAB_obj,5299,--none--
326,simpl_gswaps_time,0.05806756019592285,--none--
326,simpl_gswaps_obj,4973,--none--
326,simpl_5random_time,0.0017800331115722656,--none--
326,simpl_5random_obj,21026,--none--
326,simpl_gsifts_1p_time,0.11334848403930664,--none--
326,simpl_gsifts_1p_obj,3850,--none--
326,simpl_gsifts_2p_time,0.2858304977416992,--none--
326,simpl_gsifts_2p_obj,3296,--none--
326,simpl_gsifts_3p_time,0.35669684410095215,--none--
326,simpl_gsifts_3p_obj,2924,--none--
326,orig_simpl_time,0.61728835105896,--none--
326,orig_simpl_obj,699,--none--
326,orig_gsifts1p_time,0.8610963821411133,--none--
326,orig_gsifts1p_obj,1191,--none--
326,orig_bestAB_time,0.13459539413452148,--none--
326,orig_bestAB_obj,1636,--none--
326,orig_5random_time,0.871551513671875,--none--
326,orig_5random_obj,3619,--none--
327,simpl_opt_status,0,optimal
327,simpl_BB_time,1.1459369659423828,--none--
327,simpl_BB_obj,1587,--none--
327,simpl_minAB_time,0.00016188621520996094,--none--
327,simpl_minAB_obj,16701,--none--
327,simpl_gswaps_time,0.07586026191711426,--none--
327,simpl_gswaps_obj,16651,--none--
327,simpl_5random_time,0.0017104148864746094,--none--
327,simpl_5random_obj,12014,--none--
327,simpl_gsifts_1p_time,0.08915233612060547,--none--
327,simpl_gsifts_1p_obj,4519,--none--
327,simpl_gsifts_2p_time,0.23726701736450195,--none--
327,simpl_gsifts_2p_obj,3263,--none--
327,simpl_gsifts_3p_time,0.3673074245452881,--none--
327,simpl_gsifts_3p_obj,2643,--none--
327,orig_simpl_time,1.1790716648101807,--none--
327,orig_simpl_obj,406,--none--
327,orig_gsifts1p_time,0.8148593902587891,--none--
327,orig_gsifts1p_obj,1105,--none--
327,orig_bestAB_time,0.13210749626159668,--none--
327,orig_bestAB_obj,613,--none--
327,orig_5random_time,0.3921811580657959,--none--
327,orig_5random_obj,1586,--none--
328,simpl_opt_status,0,optimal
328,simpl_BB_time,1.9670774936676025,--none--
328,simpl_BB_obj,1441,--none--
328,simpl_minAB_time,0.00016260147094726562,--none--
328,simpl_minAB_obj,17025,--none--
328,simpl_gswaps_time,0.013380050659179688,--none--
328,simpl_gswaps_obj,17025,--none--
328,simpl_5random_time,0.0018410682678222656,--none--
328,simpl_5random_obj,8460,--none--
328,simpl_gsifts_1p_time,0.1632392406463623,--none--
328,simpl_gsifts_1p_obj,4587,--none--
328,simpl_gsifts_2p_time,0.20037341117858887,--none--
328,simpl_gsifts_2p_obj,3275,--none--
328,simpl_gsifts_3p_time,0.26299071311950684,--none--
328,simpl_gsifts_3p_obj,2243,--none--
328,orig_simpl_time,1.9901490211486816,--none--
328,orig_simpl_obj,251,--none--
328,orig_gsifts1p_time,0.08792877197265625,--none--
328,orig_gsifts1p_obj,305,--none--
328,orig_bestAB_time,0.04987287521362305,--none--
328,orig_bestAB_obj,395,--none--
328,orig_5random_time,0.289276123046875,--none--
328,orig_5random_obj,1190,--none--
329,simpl_opt_status,0,optimal
329,simpl_BB_time,0.42237138748168945,--none--
329,simpl_BB_obj,1853,--none--
329,simpl_minAB_time,0.0001704692840576172,--none--
329,simpl_minAB_obj,8861,--none--
329,simpl_gswaps_time,0.013549566268920898,--none--
329,simpl_gswaps_obj,8861,--none--
329,simpl_5random_time,0.0017232894897460938,--none--
329,simpl_5random_obj,36598,--none--
329,simpl_gsifts_1p_time,0.11691474914550781,--none--
329,simpl_gsifts_1p_obj,5222,--none--
329,simpl_gsifts_2p_time,0.31107449531555176,--none--
329,simpl_gsifts_2p_obj,3427,--none--
329,simpl_gsifts_3p_time,0.4099888801574707,--none--
329,simpl_gsifts_3p_obj,2563,--none--
329,orig_simpl_time,0.4988713264465332,--none--
329,orig_simpl_obj,461,--none--
329,orig_gsifts1p_time,0.8275394439697266,--none--
329,orig_gsifts1p_obj,1283,--none--
329,orig_bestAB_time,0.32145094871520996,--none--
329,orig_bestAB_obj,3515,--none--
329,orig_5random_time,0.8126833438873291,--none--
329,orig_5random_obj,4455,--none--
32,simpl_opt_status,0,optimal
32,simpl_BB_time,0.8324117660522461,--none--
32,simpl_BB_obj,1503,--none--
32,simpl_minAB_time,0.0001862049102783203,--none--
32,simpl_minAB_obj,5772,--none--
32,simpl_gswaps_time,0.016136646270751953,--none--
32,simpl_gswaps_obj,4248,--none--
32,simpl_5random_time,0.0016596317291259766,--none--
32,simpl_5random_obj,14838,--none--
32,simpl_gsifts_1p_time,0.08379459381103516,--none--
32,simpl_gsifts_1p_obj,4052,--none--
32,simpl_gsifts_2p_time,0.3046844005584717,--none--
32,simpl_gsifts_2p_obj,3193,--none--
32,simpl_gsifts_3p_time,0.4145529270172119,--none--
32,simpl_gsifts_3p_obj,2317,--none--
32,orig_simpl_time,0.8692450523376465,--none--
32,orig_simpl_obj,520,--none--
32,orig_gsifts1p_time,0.7796006202697754,--none--
32,orig_gsifts1p_obj,931,--none--
32,orig_bestAB_time,0.21030950546264648,--none--
32,orig_bestAB_obj,1709,--none--
32,orig_5random_time,0.6223137378692627,--none--
32,orig_5random_obj,3466,--none--
330,simpl_opt_status,0,optimal
330,simpl_BB_time,0.9958665370941162,--none--
330,simpl_BB_obj,809,--none--
330,simpl_minAB_time,0.0001518726348876953,--none--
330,simpl_minAB_obj,4838,--none--
330,simpl_gswaps_time,0.07972335815429688,--none--
330,simpl_gswaps_obj,4256,--none--
330,simpl_5random_time,0.0014812946319580078,--none--
330,simpl_5random_obj,4742,--none--
330,simpl_gsifts_1p_time,0.15215373039245605,--none--
330,simpl_gsifts_1p_obj,1789,--none--
330,simpl_gsifts_2p_time,0.23445463180541992,--none--
330,simpl_gsifts_2p_obj,1449,--none--
330,simpl_gsifts_3p_time,0.3672921657562256,--none--
330,simpl_gsifts_3p_obj,1185,--none--
330,orig_simpl_time,1.0162434577941895,--none--
330,orig_simpl_obj,251,--none--
330,orig_gsifts1p_time,0.14150190353393555,--none--
330,orig_gsifts1p_obj,437,--none--
330,orig_bestAB_time,0.03473258018493652,--none--
330,orig_bestAB_obj,560,--none--
330,orig_5random_time,0.36045217514038086,--none--
330,orig_5random_obj,958,--none--
331,simpl_opt_status,0,optimal
331,simpl_BB_time,0.7437372207641602,--none--
331,simpl_BB_obj,501,--none--
331,simpl_minAB_time,0.00019311904907226562,--none--
331,simpl_minAB_obj,740,--none--
331,simpl_gswaps_time,0.05543708801269531,--none--
331,simpl_gswaps_obj,514,--none--
331,simpl_5random_time,0.0016841888427734375,--none--
331,simpl_5random_obj,2888,--none--
331,simpl_gsifts_1p_time,0.09974360466003418,--none--
331,simpl_gsifts_1p_obj,634,--none--
331,simpl_gsifts_2p_time,0.16342377662658691,--none--
331,simpl_gsifts_2p_obj,555,--none--
331,simpl_gsifts_3p_time,0.2837815284729004,--none--
331,simpl_gsifts_3p_obj,514,--none--
331,orig_simpl_time,0.7831132411956787,--none--
331,orig_simpl_obj,320,--none--
331,orig_gsifts1p_time,0.26517200469970703,--none--
331,orig_gsifts1p_obj,326,--none--
331,orig_bestAB_time,0.017597436904907227,--none--
331,orig_bestAB_obj,417,--none--
331,orig_5random_time,0.3660397529602051,--none--
331,orig_5random_obj,1233,--none--
332,simpl_opt_status,0,optimal
332,simpl_BB_time,0.7810177803039551,--none--
332,simpl_BB_obj,1498,--none--
332,simpl_minAB_time,0.0001595020294189453,--none--
332,simpl_minAB_obj,5763,--none--
332,simpl_gswaps_time,0.005369663238525391,--none--
332,simpl_gswaps_obj,5763,--none--
332,simpl_5random_time,0.002992868423461914,--none--
332,simpl_5random_obj,13214,--none--
332,simpl_gsifts_1p_time,0.1197350025177002,--none--
332,simpl_gsifts_1p_obj,3239,--none--
332,simpl_gsifts_2p_time,0.1684715747833252,--none--
332,simpl_gsifts_2p_obj,2595,--none--
332,simpl_gsifts_3p_time,0.37692952156066895,--none--
332,simpl_gsifts_3p_obj,2161,--none--
332,orig_simpl_time,0.8131496906280518,--none--
332,orig_simpl_obj,443,--none--
332,orig_gsifts1p_time,0.6484909057617188,--none--
332,orig_gsifts1p_obj,1165,--none--
