3-0,color_size_nat,40,--none--
3-0,cover_size_nat,3003,--none--
3-0,orig_simpl_nat_obj,3429,--none--
3-0,orig_minAB_nat_obj,3433,--none--
3-0,color_size_rnd,52,--none--
3-0,cover_size_rnd,5866,--none--
3-0,orig_simpl_rnd_obj,5211,--none--
3-0,orig_minAB_rnd_obj,4859,--none--
