instance,inversions,reducedA,reducedB,gen_trial
655,34,True,True,1
656,48,True,True,1
657,38,True,True,1
658,57,True,True,1
659,30,True,True,1
660,57,True,True,1
661,50,True,True,1
662,60,True,True,1
663,70,True,True,1
664,62,True,True,1
665,56,True,True,1
666,77,True,True,1
667,44,True,True,1
668,62,True,True,1
669,51,True,True,1
670,40,True,True,1
671,47,True,True,1
672,45,True,True,1
673,68,True,True,1
674,36,True,True,1
675,48,True,True,1
676,69,True,True,1
677,56,True,True,1
678,55,True,True,1
679,46,True,True,1
680,52,True,True,1
681,52,True,True,1
682,34,True,True,1
683,45,True,True,1
684,28,True,True,1
685,56,True,True,1
686,59,True,True,1
687,47,True,True,1
688,46,True,True,1
689,44,True,True,1
690,37,True,True,1
691,55,True,True,1
692,54,True,True,1
693,46,True,True,1
694,51,True,True,1
695,35,True,True,1
696,49,True,True,1
697,55,True,True,1
698,28,True,True,1
699,61,True,True,1
700,36,True,True,1
701,51,True,True,1
702,56,True,True,1
703,48,True,True,1
704,47,True,True,1
705,25,True,True,1
706,49,True,True,1
707,32,True,True,1
708,59,True,True,1
709,53,True,True,1
710,45,True,True,1
711,51,True,True,1
712,56,True,True,1
713,69,True,True,1
714,59,True,True,1
715,55,True,True,1
716,43,True,True,1
717,55,True,True,1
718,45,True,True,1
719,64,True,True,1
720,47,True,True,1
721,50,True,True,1
722,72,True,True,1
723,61,True,True,1
724,65,True,True,1
725,66,True,True,1
726,40,True,True,1
727,49,True,True,1
728,57,True,True,1
729,37,True,True,1
730,56,True,True,1
731,51,True,True,1
732,57,True,True,1
733,67,True,True,1
734,55,True,True,1
735,48,True,True,1
736,54,True,True,1
737,73,True,True,1
738,52,True,True,1
739,41,True,True,1
740,59,True,True,1
741,41,True,True,1
742,57,True,True,1
743,47,True,True,1
744,34,True,True,1
745,41,True,True,1
746,48,True,True,1
747,61,True,True,1
748,33,True,True,1
749,34,True,True,1
750,56,True,True,1
751,54,True,True,1
752,47,True,True,1
753,48,True,True,1
754,65,True,True,1
755,40,True,True,1
756,61,True,True,1
757,43,True,True,1
758,46,True,True,1
759,48,True,True,1
760,73,True,True,1
761,71,True,True,1
762,55,True,True,1
763,59,True,True,1
764,40,True,True,1
765,56,True,True,1
766,53,True,True,1
767,60,True,True,1
768,59,True,True,1
769,45,True,True,1
770,48,True,True,1
771,48,True,True,1
772,65,True,True,1
773,60,True,True,1
774,47,True,True,1
775,61,True,True,1
776,38,True,True,1
777,44,True,True,1
778,49,True,True,1
779,46,True,True,1
780,43,True,True,1
781,44,True,True,1
782,67,True,True,1
783,53,True,True,1
784,61,True,True,1
785,60,True,True,1
786,71,True,True,1
787,53,True,True,1
788,54,True,True,1
789,52,True,True,1
790,55,True,True,1
791,63,True,True,1
792,63,True,True,1
793,49,True,True,1
794,47,True,True,1
795,37,True,True,1
796,70,True,True,1
797,62,True,True,1
798,70,True,True,1
799,58,True,True,1
800,54,True,True,1
801,52,True,True,1
802,55,True,True,1
803,56,True,True,1
804,41,True,True,1
805,51,True,True,1
806,64,True,True,1
807,51,True,True,1
808,38,True,True,1
809,38,True,True,1
810,67,True,True,1
811,42,True,True,1
812,42,True,True,1
813,38,True,True,1
814,53,True,True,1
815,53,True,True,1
816,42,True,True,1
817,63,True,True,1
818,50,True,True,1
819,66,True,True,1
820,43,True,True,1
821,49,True,True,1
822,37,True,True,1
823,51,True,True,1
824,37,True,True,1
825,43,True,True,1
826,57,True,True,1
827,50,True,True,1
828,43,True,True,1
829,54,True,True,1
830,53,True,True,1
831,55,True,True,1
832,81,True,True,1
833,57,True,True,1
834,68,True,True,1
835,45,True,True,1
836,45,True,True,1
837,65,True,True,1
838,47,True,True,1
839,74,True,True,1
840,73,True,True,1
841,55,True,True,1
842,46,True,True,1
843,49,True,True,1
844,65,True,True,1
845,47,True,True,1
846,49,True,True,1
847,39,True,True,1
848,39,True,True,1
849,36,True,True,1
850,58,True,True,1
851,54,True,True,1
852,46,True,True,1
853,65,True,True,1
854,48,True,True,1
855,57,True,True,1
856,50,True,True,1
857,55,True,True,1
858,55,True,True,1
859,43,True,True,1
860,61,True,True,1
861,63,True,True,1
862,46,True,True,1
863,64,True,True,1
864,43,True,True,1
865,61,True,True,1
866,72,True,True,1
867,58,True,True,1
868,38,True,True,1
869,53,True,True,1
870,52,True,True,1
871,59,True,True,1
872,48,True,True,1
873,38,True,True,1
874,67,True,True,1
875,68,True,True,1
876,48,True,True,1
877,58,True,True,1
878,38,True,True,1
879,63,True,True,1
880,48,True,True,1
881,39,True,True,1
882,55,True,True,1
883,65,True,True,1
884,30,True,True,1
885,38,True,True,1
886,33,True,True,1
887,41,True,True,1
888,42,True,True,1
889,54,True,True,1
890,63,True,True,1
891,66,True,True,1
892,42,True,True,1
893,65,True,True,1
894,56,True,True,1
895,49,True,True,1
896,51,True,True,1
897,48,True,True,1
898,60,True,True,1
899,33,True,True,1
900,59,True,True,1
901,60,True,True,1
902,45,True,True,1
903,67,True,True,1
904,62,True,True,1
905,35,True,True,1
906,33,True,True,1
907,51,True,True,1
908,49,True,True,1
909,49,True,True,1
910,47,True,True,1
911,60,True,True,1
912,54,True,True,1
913,73,True,True,1
914,39,True,True,1
915,62,True,True,1
916,58,True,True,1
917,39,True,True,1
918,53,True,True,1
919,67,True,True,1
920,56,True,True,1
921,56,True,True,1
922,47,True,True,1
923,61,True,True,1
924,67,True,True,1
925,49,True,True,1
926,53,True,True,1
927,46,True,True,1
928,51,True,True,1
929,60,True,True,1
930,57,True,True,1
931,29,True,True,1
932,44,True,True,1
933,40,True,True,1
934,48,True,True,1
935,66,True,True,1
936,52,True,True,1
937,44,True,True,1
938,47,True,True,1
939,66,True,True,1
940,70,True,True,1
941,39,True,True,1
942,48,True,True,1
943,44,True,True,1
944,47,True,True,1
945,50,True,True,1
946,59,True,True,1
947,35,True,True,1
948,37,True,True,1
949,53,True,True,1
950,38,True,True,1
951,58,True,True,1
952,33,True,True,1
953,45,True,True,1
954,66,True,True,1
955,42,True,True,1
956,49,True,True,1
957,44,True,True,1
958,50,True,True,1
959,57,True,True,1
960,49,True,True,1
961,48,True,True,1
962,30,True,True,1
963,49,True,True,1
964,40,True,True,1
965,40,True,True,1
966,65,True,True,1
967,54,True,True,1
968,74,True,True,1
969,70,True,True,1
970,62,True,True,1
971,55,True,True,1
972,68,True,True,1
973,50,True,True,1
974,59,True,True,1
975,49,True,True,1
976,51,True,True,1
977,40,True,True,1
978,53,True,True,1
979,50,True,True,1
980,51,True,True,1
981,32,True,True,1
982,50,True,True,1
983,52,True,True,1
984,54,True,True,1
985,43,True,True,1
986,49,True,True,1
987,62,True,True,1
988,58,True,True,1
989,50,True,True,1
990,63,True,True,1
991,60,True,True,1
992,43,True,True,1
993,57,True,True,1
994,52,True,True,1
995,55,True,True,1
996,59,True,True,1
997,60,True,True,1
998,51,True,True,1
999,55,True,True,1
1000,49,True,True,1
