instance,num_type,step,LB,UB,comment
3755,steplog,10,597,2031,--none--
3755,steplog,20,597,2031,--none--
3755,steplog,30,597,2026,--none--
3755,steplog,40,597,2025,--none--
3755,steplog,50,597,2025,--none--
3755,steplog,60,597,1693,--none--
3755,steplog,70,597,1693,--none--
3755,steplog,80,597,1693,--none--
3755,steplog,90,597,1688,--none--
3755,steplog,100,597,1687,--none--
3755,steplog,110,597,1687,--none--
3755,steplog,120,1400,1579,--none--
3755,steplog,130,1542,1579,--none--
3755,steplog,140,1553,1579,--none--
3755,steplog,150,1564,1573,--none--
3755,steplog,160,1570,1573,--none--
3755,steplog,164,1573,1573,status:optimal
3755,timelog,164,0.47352027893066406,0,--none--
3756,steplog,10,576,1562,--none--
3756,steplog,20,576,1562,--none--
3756,steplog,30,576,1535,--none--
3756,steplog,40,576,1535,--none--
3756,steplog,50,576,1531,--none--
3756,steplog,60,576,1527,--none--
3756,steplog,70,576,1527,--none--
3756,steplog,80,576,1527,--none--
3756,steplog,90,576,1527,--none--
3756,steplog,100,576,1475,--none--
3756,steplog,110,576,1463,--none--
3756,steplog,120,576,1435,--none--
3756,steplog,130,576,1431,--none--
3756,steplog,140,576,1427,--none--
3756,steplog,150,576,1427,--none--
3756,steplog,160,576,1423,--none--
3756,steplog,170,576,1423,--none--
3756,steplog,180,576,1423,--none--
3756,steplog,190,576,1423,--none--
3756,steplog,200,576,1407,--none--
3756,steplog,210,576,1379,--none--
3756,steplog,220,576,1375,--none--
3756,steplog,230,576,1371,--none--
3756,steplog,240,576,1371,--none--
3756,steplog,250,576,1367,--none--
3756,steplog,260,576,1367,--none--
3756,steplog,270,576,1367,--none--
3756,steplog,280,576,1367,--none--
3756,steplog,290,576,1367,--none--
3756,steplog,300,576,1367,--none--
3756,steplog,310,576,1367,--none--
3756,steplog,320,576,1367,--none--
3756,steplog,330,576,1367,--none--
3756,steplog,340,576,1310,--none--
3756,steplog,350,576,1310,--none--
3756,steplog,360,576,1283,--none--
3756,steplog,370,576,1283,--none--
3756,steplog,380,576,1279,--none--
3756,steplog,390,576,1279,--none--
3756,steplog,400,576,1275,--none--
3756,steplog,410,576,1275,--none--
3756,steplog,420,576,1275,--none--
3756,steplog,430,576,1230,--none--
3756,steplog,440,576,1211,--none--
3756,steplog,450,576,1183,--none--
3756,steplog,460,576,1179,--none--
3756,steplog,470,576,1179,--none--
3756,steplog,480,576,1175,--none--
3756,steplog,490,576,1171,--none--
3756,steplog,500,576,1171,--none--
3756,steplog,510,576,1171,--none--
3756,steplog,520,576,1171,--none--
3756,steplog,530,576,1155,--none--
3756,steplog,540,576,1155,--none--
3756,steplog,550,576,1123,--none--
3756,steplog,560,576,1123,--none--
3756,steplog,570,576,1119,--none--
3756,steplog,580,576,1115,--none--
3756,steplog,590,576,1115,--none--
3756,steplog,600,576,1115,--none--
3756,steplog,610,576,1115,--none--
3756,steplog,620,576,1115,--none--
3756,steplog,630,576,1115,--none--
3756,steplog,640,576,1115,--none--
3756,steplog,650,576,1115,--none--
3756,steplog,660,576,1115,--none--
3756,steplog,670,576,1115,--none--
3756,steplog,680,576,1097,--none--
3756,steplog,690,576,1089,--none--
3756,steplog,700,576,1089,--none--
3756,steplog,710,576,1089,--none--
3756,steplog,720,576,1089,--none--
3756,steplog,730,576,1089,--none--
3756,steplog,740,576,1089,--none--
3756,steplog,750,576,1087,--none--
3756,steplog,760,576,1087,--none--
3756,steplog,770,576,1055,--none--
3756,steplog,780,576,1055,--none--
3756,steplog,790,576,1051,--none--
3756,steplog,800,576,1047,--none--
3756,steplog,810,576,1047,--none--
3756,steplog,820,576,1047,--none--
3756,steplog,830,576,1047,--none--
3756,steplog,840,576,1031,--none--
3756,steplog,850,576,1031,--none--
3756,steplog,860,576,999,--none--
3756,steplog,870,576,999,--none--
3756,steplog,880,576,995,--none--
3756,steplog,890,576,991,--none--
3756,steplog,900,576,991,--none--
3756,steplog,910,576,991,--none--
3756,steplog,920,576,991,--none--
3756,steplog,930,576,991,--none--
3756,steplog,940,576,991,--none--
3756,steplog,950,576,991,--none--
3756,steplog,960,576,991,--none--
3756,steplog,970,576,991,--none--
3756,steplog,980,576,991,--none--
3756,steplog,990,576,991,--none--
3756,steplog,1470,891,891,status:optimal
3756,timelog,1470,4.275426864624023,0,--none--
3757,steplog,10,997,1175,--none--
3757,steplog,20,997,1175,--none--
3757,steplog,30,1133,1171,--none--
3757,steplog,40,1133,1170,--none--
3757,steplog,46,1170,1170,status:optimal
3757,timelog,46,0.12256288528442383,0,--none--
3758,steplog,10,335,1483,--none--
3758,steplog,20,335,1450,--none--
3758,steplog,30,335,1450,--none--
3758,steplog,40,335,1450,--none--
3758,steplog,50,335,1450,--none--
3758,steplog,60,335,1450,--none--
3758,steplog,70,335,1450,--none--
3758,steplog,80,335,1450,--none--
3758,steplog,90,398,1149,--none--
3758,steplog,100,398,1116,--none--
3758,steplog,110,398,1116,--none--
3758,steplog,120,398,1116,--none--
3758,steplog,130,398,1116,--none--
3758,steplog,140,398,1116,--none--
3758,steplog,150,398,1116,--none--
3758,steplog,160,398,1116,--none--
3758,steplog,170,501,1116,--none--
3758,steplog,180,749,1089,--none--
3758,steplog,190,749,1089,--none--
3758,steplog,200,749,1089,--none--
3758,steplog,210,749,1089,--none--
3758,steplog,220,749,1089,--none--
3758,steplog,230,749,1081,--none--
3758,steplog,240,749,1081,--none--
3758,steplog,250,749,1069,--none--
3758,steplog,260,749,1069,--none--
3758,steplog,270,749,1069,--none--
3758,steplog,280,749,1069,--none--
3758,steplog,290,878,1033,--none--
3758,steplog,300,878,1033,--none--
3758,steplog,310,878,1021,--none--
3758,steplog,320,878,1021,--none--
3758,steplog,330,878,1021,--none--
3758,steplog,340,878,1021,--none--
3758,steplog,350,999,1015,--none--
3758,steplog,360,1010,1015,--none--
3758,steplog,369,1015,1015,status:optimal
3758,timelog,369,0.9744274616241455,0,--none--
3759,steplog,10,697,1915,--none--
3759,steplog,20,697,1915,--none--
3759,steplog,30,697,1914,--none--
3759,steplog,40,697,1914,--none--
3759,steplog,50,697,1912,--none--
3759,steplog,60,1088,1799,--none--
3759,steplog,70,1088,1799,--none--
3759,steplog,80,1088,1796,--none--
3759,steplog,90,1088,1796,--none--
3759,steplog,100,1088,1683,--none--
3759,steplog,110,1088,1683,--none--
3759,steplog,120,1088,1682,--none--
3759,steplog,130,1088,1682,--none--
3759,steplog,140,1088,1680,--none--
3759,steplog,150,1401,1575,--none--
3759,steplog,160,1401,1575,--none--
3759,steplog,170,1539,1575,--none--
3759,steplog,180,1557,1574,--none--
3759,steplog,190,1572,1572,--none--
3759,steplog,195,1572,1572,status:optimal
3759,timelog,195,0.5137364864349365,0,--none--
375,steplog,10,329,3554,--none--
375,steplog,20,329,3469,--none--
375,steplog,30,329,3469,--none--
375,steplog,40,329,3424,--none--
375,steplog,50,329,3418,--none--
375,steplog,60,329,3406,--none--
375,steplog,70,329,3405,--none--
375,steplog,80,329,3405,--none--
375,steplog,90,688,1538,--none--
375,steplog,100,688,1525,--none--
375,steplog,110,688,1525,--none--
375,steplog,120,688,1474,--none--
375,steplog,130,688,1473,--none--
375,steplog,140,688,1462,--none--
375,steplog,150,688,1461,--none--
375,steplog,160,688,1461,--none--
375,steplog,170,688,1200,--none--
375,steplog,180,688,1200,--none--
375,steplog,190,688,1200,--none--
375,steplog,200,688,1126,--none--
375,steplog,210,688,1125,--none--
375,steplog,220,688,1125,--none--
375,steplog,230,688,1125,--none--
375,steplog,240,688,1106,--none--
375,steplog,250,688,1094,--none--
375,steplog,260,688,1093,--none--
375,steplog,270,688,1093,--none--
375,steplog,280,895,1093,--none--
375,steplog,290,947,1084,--none--
375,steplog,300,947,1084,--none--
375,steplog,310,947,1078,--none--
375,steplog,320,947,1066,--none--
375,steplog,330,947,1065,--none--
375,steplog,340,947,1065,--none--
375,steplog,350,986,1052,--none--
375,steplog,360,1004,1046,--none--
375,steplog,370,1004,1045,--none--
375,steplog,380,1022,1034,--none--
375,steplog,390,1028,1033,--none--
375,steplog,398,1033,1033,status:optimal
375,timelog,398,1.2319777011871338,0,--none--
3760,steplog,10,381,1205,--none--
3760,steplog,20,381,1204,--none--
3760,steplog,30,381,1204,--none--
3760,steplog,40,381,1165,--none--
3760,steplog,50,381,1164,--none--
3760,steplog,60,381,1164,--none--
3760,steplog,70,381,1149,--none--
3760,steplog,80,381,1148,--none--
3760,steplog,90,381,1148,--none--
3760,steplog,100,381,1148,--none--
3760,steplog,110,381,1140,--none--
3760,steplog,120,381,1140,--none--
3760,steplog,130,381,1140,--none--
3760,steplog,140,381,1124,--none--
3760,steplog,150,381,1124,--none--
3760,steplog,160,381,1124,--none--
3760,steplog,170,381,1108,--none--
3760,steplog,180,381,1108,--none--
3760,steplog,190,381,1108,--none--
3760,steplog,200,381,1108,--none--
3760,steplog,210,381,1108,--none--
3760,steplog,220,381,1108,--none--
3760,steplog,230,544,1042,--none--
3760,steplog,240,544,1024,--none--
3760,steplog,250,544,1024,--none--
3760,steplog,260,544,1024,--none--
3760,steplog,270,544,984,--none--
3760,steplog,280,544,984,--none--
3760,steplog,290,544,984,--none--
3760,steplog,300,544,968,--none--
3760,steplog,310,544,968,--none--
3760,steplog,320,544,968,--none--
3760,steplog,330,544,961,--none--
3760,steplog,340,544,960,--none--
3760,steplog,350,544,960,--none--
3760,steplog,360,544,944,--none--
3760,steplog,370,544,944,--none--
3760,steplog,380,544,944,--none--
3760,steplog,390,544,929,--none--
3760,steplog,400,544,928,--none--
3760,steplog,410,544,928,--none--
3760,steplog,420,544,928,--none--
3760,steplog,430,767,928,--none--
3760,steplog,440,820,928,--none--
3760,steplog,450,820,928,--none--
3760,steplog,460,912,928,--none--
3760,steplog,465,928,928,status:optimal
3760,timelog,465,1.4061403274536133,0,--none--
3761,steplog,10,572,1375,--none--
3761,steplog,20,572,1327,--none--
3761,steplog,30,572,1325,--none--
3761,steplog,40,572,1325,--none--
3761,steplog,50,572,1323,--none--
3761,steplog,60,572,1311,--none--
3761,steplog,70,572,1309,--none--
3761,steplog,80,572,1303,--none--
3761,steplog,90,572,1287,--none--
3761,steplog,100,776,1231,--none--
3761,steplog,110,776,1215,--none--
3761,steplog,120,776,1215,--none--
3761,steplog,130,776,1182,--none--
3761,steplog,140,776,1179,--none--
3761,steplog,150,776,1179,--none--
3761,steplog,160,776,1167,--none--
3761,steplog,170,776,1115,--none--
3761,steplog,180,776,1099,--none--
3761,steplog,190,776,1099,--none--
3761,steplog,200,776,1091,--none--
3761,steplog,210,776,1087,--none--
3761,steplog,220,776,1081,--none--
3761,steplog,230,776,1066,--none--
3761,steplog,240,776,1063,--none--
3761,steplog,250,776,1063,--none--
3761,steplog,260,776,1063,--none--
3761,steplog,270,776,1051,--none--
3761,steplog,280,776,1051,--none--
3761,steplog,290,776,1045,--none--
3761,steplog,300,776,1035,--none--
3761,steplog,310,847,1035,--none--
3761,steplog,320,847,1027,--none--
3761,steplog,330,847,1027,--none--
3761,steplog,340,847,1018,--none--
3761,steplog,350,847,1015,--none--
3761,steplog,360,847,1007,--none--
3761,steplog,370,847,1001,--none--
3761,steplog,380,847,994,--none--
3761,steplog,390,929,991,--none--
3761,steplog,400,976,991,--none--
3761,steplog,410,980,987,--none--
3761,steplog,417,983,983,status:optimal
3761,timelog,417,1.2846810817718506,0,--none--
3762,steplog,10,2069,10037,--none--
3762,steplog,20,2628,5818,--none--
3762,steplog,30,2628,5818,--none--
3762,steplog,40,3265,4379,--none--
3762,steplog,50,3838,4379,--none--
3762,steplog,60,3838,4379,--none--
3762,steplog,70,4077,4336,--none--
3762,steplog,80,4077,4336,--none--
3762,steplog,90,4146,4200,--none--
3762,steplog,100,4173,4200,--none--
3762,steplog,110,4198,4200,--none--
3762,steplog,115,4200,4200,status:optimal
3762,timelog,115,0.3209242820739746,0,--none--
3763,steplog,10,476,1275,--none--
3763,steplog,20,476,1261,--none--
3763,steplog,30,476,1261,--none--
3763,steplog,40,721,1077,--none--
3763,steplog,50,721,1077,--none--
3763,steplog,60,721,1063,--none--
3763,steplog,70,721,1063,--none--
3763,steplog,80,721,1063,--none--
3763,steplog,90,721,1049,--none--
3763,steplog,100,849,991,--none--
3763,steplog,110,965,977,--none--
3763,steplog,120,977,977,--none--
3763,steplog,122,977,977,status:optimal
3763,timelog,122,0.33862876892089844,0,--none--
3764,steplog,10,450,1738,--none--
3764,steplog,20,450,1738,--none--
3764,steplog,30,450,1731,--none--
3764,steplog,40,450,1731,--none--
3764,steplog,50,450,1702,--none--
3764,steplog,60,450,1699,--none--
3764,steplog,70,450,1699,--none--
3764,steplog,80,450,1699,--none--
3764,steplog,90,450,1658,--none--
3764,steplog,100,450,1655,--none--
3764,steplog,110,450,1655,--none--
3764,steplog,120,450,1655,--none--
3764,steplog,130,450,1655,--none--
3764,steplog,140,450,1655,--none--
3764,steplog,150,758,1655,--none--
3764,steplog,160,758,1655,--none--
3764,steplog,170,758,1604,--none--
3764,steplog,180,758,1593,--none--
3764,steplog,190,758,1593,--none--
3764,steplog,200,758,1548,--none--
3764,steplog,210,758,1537,--none--
3764,steplog,220,758,1537,--none--
3764,steplog,230,758,1516,--none--
3764,steplog,240,758,1513,--none--
3764,steplog,250,758,1508,--none--
3764,steplog,260,758,1505,--none--
3764,steplog,270,987,1370,--none--
3764,steplog,280,987,1370,--none--
3764,steplog,290,987,1363,--none--
3764,steplog,300,987,1363,--none--
3764,steplog,310,987,1341,--none--
3764,steplog,320,987,1341,--none--
3764,steplog,330,987,1334,--none--
3764,steplog,340,987,1331,--none--
3764,steplog,350,987,1331,--none--
3764,steplog,360,987,1326,--none--
3764,steplog,370,987,1325,--none--
3764,steplog,380,987,1323,--none--
3764,steplog,390,987,1315,--none--
3764,steplog,400,987,1310,--none--
3764,steplog,410,987,1302,--none--
3764,steplog,420,987,1299,--none--
3764,steplog,430,1087,1299,--none--
3764,steplog,440,1254,1290,--none--
3764,steplog,450,1254,1290,--none--
3764,steplog,460,1282,1287,--none--
3764,steplog,463,1287,1287,status:optimal
3764,timelog,463,1.4790291786193848,0,--none--
3765,steplog,10,779,4086,--none--
3765,steplog,20,779,3614,--none--
3765,steplog,30,779,3614,--none--
3765,steplog,40,779,3614,--none--
3765,steplog,50,779,3614,--none--
3765,steplog,60,882,2466,--none--
3765,steplog,70,882,2466,--none--
3765,steplog,80,882,2466,--none--
3765,steplog,90,882,2466,--none--
3765,steplog,100,1249,2357,--none--
3765,steplog,110,1249,1885,--none--
3765,steplog,120,1249,1885,--none--
3765,steplog,130,1249,1885,--none--
3765,steplog,140,1434,1885,--none--
3765,steplog,150,1707,1885,--none--
3765,steplog,160,1880,1885,--none--
3765,steplog,164,1885,1885,status:optimal
3765,timelog,164,0.42702388763427734,0,--none--
3766,steplog,10,951,3446,--none--
3766,steplog,20,951,3427,--none--
3766,steplog,30,951,3427,--none--
3766,steplog,40,951,3427,--none--
3766,steplog,50,951,3379,--none--
3766,steplog,60,951,3366,--none--
3766,steplog,70,951,3351,--none--
3766,steplog,80,951,3347,--none--
3766,steplog,90,951,3347,--none--
3766,steplog,100,951,3347,--none--
3766,steplog,110,951,3331,--none--
3766,steplog,120,951,3331,--none--
3766,steplog,130,951,3331,--none--
3766,steplog,140,1414,2622,--none--
3766,steplog,150,1414,2549,--none--
3766,steplog,160,1414,2549,--none--
3766,steplog,170,1414,2549,--none--
3766,steplog,180,1414,2549,--none--
3766,steplog,190,1414,2501,--none--
3766,steplog,200,1414,2473,--none--
3766,steplog,210,1414,2469,--none--
3766,steplog,220,1414,2469,--none--
3766,steplog,230,1414,2469,--none--
3766,steplog,240,1414,2453,--none--
3766,steplog,250,1414,2453,--none--
3766,steplog,260,1414,2453,--none--
3766,steplog,270,1660,2453,--none--
3766,steplog,280,1934,2414,--none--
3766,steplog,290,1934,2401,--none--
3766,steplog,300,1934,2386,--none--
3766,steplog,310,1934,2382,--none--
3766,steplog,320,1934,2382,--none--
3766,steplog,330,2087,2334,--none--
3766,steplog,340,2087,2306,--none--
3766,steplog,350,2087,2302,--none--
3766,steplog,360,2087,2302,--none--
3766,steplog,370,2087,2302,--none--
3766,steplog,380,2221,2302,--none--
3766,steplog,390,2221,2290,--none--
3766,steplog,400,2258,2286,--none--
3766,steplog,410,2284,2286,--none--
3766,steplog,414,2286,2286,status:optimal
3766,timelog,414,1.1287133693695068,0,--none--
3767,steplog,10,441,959,--none--
3767,steplog,20,441,959,--none--
3767,steplog,30,441,957,--none--
3767,steplog,40,441,875,--none--
3767,steplog,50,441,875,--none--
3767,steplog,60,441,873,--none--
3767,steplog,70,441,873,--none--
3767,steplog,80,441,873,--none--
3767,steplog,90,441,865,--none--
3767,steplog,100,441,865,--none--
3767,steplog,110,441,863,--none--
3767,steplog,120,441,863,--none--
3767,steplog,130,528,863,--none--
3767,steplog,140,528,863,--none--
3767,steplog,150,528,863,--none--
3767,steplog,160,528,863,--none--
3767,steplog,170,528,863,--none--
3767,steplog,180,528,863,--none--
3767,steplog,190,596,863,--none--
3767,steplog,200,669,827,--none--
3767,steplog,210,669,827,--none--
3767,steplog,220,669,827,--none--
3767,steplog,230,669,825,--none--
3767,steplog,240,693,825,--none--
3767,steplog,250,693,825,--none--
3767,steplog,260,782,817,--none--
3767,steplog,270,807,817,--none--
3767,steplog,280,815,815,--none--
3767,steplog,281,815,815,status:optimal
3767,timelog,281,0.9178431034088135,0,--none--
3768,steplog,10,764,1794,--none--
3768,steplog,20,764,1476,--none--
3768,steplog,30,764,1457,--none--
3768,steplog,40,764,1457,--none--
3768,steplog,50,764,1457,--none--
3768,steplog,60,764,1457,--none--
3768,steplog,70,764,1457,--none--
3768,steplog,80,764,1452,--none--
3768,steplog,90,764,1452,--none--
3768,steplog,100,764,1418,--none--
3768,steplog,110,764,1418,--none--
3768,steplog,120,764,1400,--none--
3768,steplog,130,764,1399,--none--
3768,steplog,140,764,1394,--none--
3768,steplog,150,764,1394,--none--
3768,steplog,160,934,1394,--none--
3768,steplog,170,934,1394,--none--
3768,steplog,180,1041,1338,--none--
3768,steplog,190,1232,1338,--none--
3768,steplog,200,1291,1320,--none--
3768,steplog,210,1291,1319,--none--
3768,steplog,220,1291,1319,--none--
3768,steplog,230,1291,1314,--none--
3768,steplog,240,1312,1314,--none--
3768,steplog,243,1314,1314,status:optimal
3768,timelog,243,0.6564018726348877,0,--none--
3769,steplog,10,596,1548,--none--
3769,steplog,20,596,1498,--none--
3769,steplog,30,596,1494,--none--
3769,steplog,40,596,1482,--none--
3769,steplog,50,596,1478,--none--
3769,steplog,60,596,1458,--none--
3769,steplog,70,596,1454,--none--
3769,steplog,80,688,1454,--none--
3769,steplog,90,1036,1454,--none--
3769,steplog,100,1036,1454,--none--
3769,steplog,110,1197,1454,--none--
3769,steplog,120,1197,1440,--none--
3769,steplog,130,1255,1440,--none--
3769,steplog,140,1255,1424,--none--
3769,steplog,150,1358,1424,--none--
3769,steplog,160,1399,1400,--none--
3769,steplog,164,1400,1400,status:optimal
3769,timelog,164,0.47542881965637207,0,--none--
376,steplog,10,541,1410,--none--
376,steplog,20,541,1346,--none--
376,steplog,30,541,1336,--none--
376,steplog,40,541,1336,--none--
376,steplog,50,541,1294,--none--
376,steplog,60,541,1286,--none--
376,steplog,70,541,1286,--none--
376,steplog,80,541,1284,--none--
376,steplog,90,541,1280,--none--
376,steplog,100,541,1278,--none--
376,steplog,110,541,1276,--none--
376,steplog,120,541,1030,--none--
376,steplog,130,541,1026,--none--
376,steplog,140,541,1022,--none--
376,steplog,150,541,1020,--none--
376,steplog,160,541,1020,--none--
376,steplog,170,541,1016,--none--
376,steplog,180,541,1012,--none--
376,steplog,190,541,1012,--none--
376,steplog,200,541,998,--none--
376,steplog,210,541,994,--none--
376,steplog,220,541,990,--none--
376,steplog,230,541,988,--none--
376,steplog,240,541,988,--none--
376,steplog,250,541,984,--none--
376,steplog,260,541,980,--none--
376,steplog,270,596,980,--none--
376,steplog,280,596,980,--none--
376,steplog,290,713,980,--none--
376,steplog,300,713,980,--none--
376,steplog,310,713,978,--none--
376,steplog,320,713,976,--none--
376,steplog,330,713,976,--none--
376,steplog,340,713,972,--none--
376,steplog,350,713,968,--none--
376,steplog,360,774,968,--none--
376,steplog,370,845,968,--none--
376,steplog,380,845,954,--none--
376,steplog,390,845,948,--none--
376,steplog,400,845,946,--none--
376,steplog,410,861,944,--none--
376,steplog,420,898,942,--none--
376,steplog,430,910,940,--none--
376,steplog,440,936,936,--none--
376,steplog,441,936,936,status:optimal
376,timelog,441,1.2801051139831543,0,--none--
3770,steplog,10,143,490,--none--
3770,steplog,20,143,378,--none--
3770,steplog,30,143,376,--none--
3770,steplog,40,143,376,--none--
3770,steplog,50,143,376,--none--
3770,steplog,60,283,339,--none--
3770,steplog,70,283,332,--none--
3770,steplog,80,283,330,--none--
3770,steplog,90,283,330,--none--
3770,steplog,100,311,328,--none--
3770,steplog,110,321,327,--none--
3770,steplog,120,325,327,--none--
3770,steplog,130,326,327,--none--
3770,steplog,137,326,326,status:optimal
3770,timelog,137,0.385833740234375,0,--none--
3771,steplog,10,316,1026,--none--
3771,steplog,20,316,1021,--none--
3771,steplog,30,316,985,--none--
3771,steplog,40,316,922,--none--
3771,steplog,50,316,915,--none--
3771,steplog,60,316,915,--none--
3771,steplog,70,316,897,--none--
3771,steplog,80,316,897,--none--
3771,steplog,90,316,886,--none--
3771,steplog,100,316,877,--none--
3771,steplog,110,435,822,--none--
