instance,num_type,value,comment
31,simpl_opt_status,0,optimal
31,simpl_BB_time,1.509214162826538,--none--
31,simpl_BB_obj,1676,--none--
31,simpl_minAB_time,0.00017523765563964844,--none--
31,simpl_minAB_obj,3885,--none--
31,simpl_gswaps_time,0.24773216247558594,--none--
31,simpl_gswaps_obj,1869,--none--
31,simpl_gsifts_1p_time,0.2584190368652344,--none--
31,simpl_gsifts_1p_obj,2855,--none--
31,simpl_gsifts_2p_time,0.46813154220581055,--none--
31,simpl_gsifts_2p_obj,2311,--none--
31,orig_simpl_time,1.5948188304901123,--none--
31,orig_simpl_obj,389,--none--
31,orig_gsifts1p_time,0.7346405982971191,--none--
31,orig_gsifts1p_obj,956,--none--
31,orig_bestAB_time,0.19902920722961426,--none--
31,orig_bestAB_obj,1114,--none--
31,orig_5random_time,0.837104082107544,--none--
31,orig_5random_obj,3206,--none--
320,simpl_opt_status,0,optimal
320,simpl_BB_time,1.0369369983673096,--none--
320,simpl_BB_obj,1086,--none--
320,simpl_minAB_time,0.00016617774963378906,--none--
320,simpl_minAB_obj,9919,--none--
320,simpl_gswaps_time,0.24801135063171387,--none--
320,simpl_gswaps_obj,1308,--none--
320,simpl_gsifts_1p_time,0.1631937026977539,--none--
320,simpl_gsifts_1p_obj,5396,--none--
320,simpl_gsifts_2p_time,0.35636377334594727,--none--
320,simpl_gsifts_2p_obj,3160,--none--
320,orig_simpl_time,1.1014890670776367,--none--
320,orig_simpl_obj,256,--none--
320,orig_gsifts1p_time,0.41192007064819336,--none--
320,orig_gsifts1p_obj,323,--none--
320,orig_bestAB_time,0.19089436531066895,--none--
320,orig_bestAB_obj,328,--none--
320,orig_5random_time,0.3164992332458496,--none--
320,orig_5random_obj,904,--none--
321,simpl_opt_status,0,optimal
321,simpl_BB_time,2.1621739864349365,--none--
321,simpl_BB_obj,1613,--none--
321,simpl_minAB_time,0.00016164779663085938,--none--
321,simpl_minAB_obj,9150,--none--
321,simpl_gswaps_time,0.1283881664276123,--none--
321,simpl_gswaps_obj,8460,--none--
321,simpl_gsifts_1p_time,0.08081817626953125,--none--
321,simpl_gsifts_1p_obj,4789,--none--
321,simpl_gsifts_2p_time,0.43531227111816406,--none--
321,simpl_gsifts_2p_obj,2959,--none--
321,orig_simpl_time,2.2526791095733643,--none--
321,orig_simpl_obj,331,--none--
321,orig_gsifts1p_time,0.5377161502838135,--none--
321,orig_gsifts1p_obj,783,--none--
