instance,num_type,value,comment
-1,legend,orig_simpl_nat,Simplified problem (natural var order)
-1,legend,orig_simpl_rnd,Simplified problem (random var order)
-1,legend,orig_minAB_nat,Best of A and B (natural var order)
-1,legend,orig_minAB_rnd,Best of A and B (random var order)
-1,legend,orig_5random_nat,Best of 5 random (natural var order)
-1,legend,orig_5random_rnd,Best of 5 random (random var order)
-1,legend,orig_gsifts1p_nat,Greedy BDD sifts (natural var order)
-1,legend,orig_gsifts1p_ctl,Greedy BDD sifts (control experiment)
-1,legend,orig_5random_ctl,Best of 5 random (control experiment)
-1,legend,orig_minAB_ctl,Best of A and B (control experiment)
-1,legend,orig_simpl_ctl,Simplified problem (control experiment)
1-11,orig_gsifts1p_ctl_obj,2263,--none--
1-12,orig_simpl_nat_obj,76,--none--
1-12,orig_minAB_nat_obj,78,--none--
1-12,orig_5random_nat_obj,89,--none--
1-12,orig_gsifts1p_nat_obj,70,--none--
1-12,orig_simpl_rnd_obj,104,--none--
1-12,orig_minAB_rnd_obj,108,--none--
1-12,orig_5random_rnd_obj,89,--none--
1-12,orig_gsifts1p_rnd_obj,71,--none--
1-12,orig_simpl_ctl_obj,12068,--none--
1-12,orig_minAB_ctl_obj,10668,--none--
1-12,orig_5random_ctl_obj,14315,--none--
1-12,orig_gsifts1p_ctl_obj,13791,--none--
1-13,orig_simpl_nat_obj,388,--none--
1-13,orig_minAB_nat_obj,377,--none--
1-13,orig_5random_nat_obj,404,--none--
1-13,orig_gsifts1p_nat_obj,308,--none--
1-13,orig_simpl_rnd_obj,491,--none--
1-13,orig_minAB_rnd_obj,341,--none--
1-13,orig_5random_rnd_obj,365,--none--
1-13,orig_gsifts1p_rnd_obj,226,--none--
1-13,orig_simpl_ctl_obj,14116,--none--
1-13,orig_minAB_ctl_obj,11816,--none--
1-13,orig_5random_ctl_obj,15931,--none--
1-13,orig_gsifts1p_ctl_obj,11598,--none--
1-14,orig_simpl_nat_obj,178,--none--
1-14,orig_minAB_nat_obj,178,--none--
1-14,orig_5random_nat_obj,314,--none--
1-14,orig_gsifts1p_nat_obj,154,--none--
1-14,orig_simpl_rnd_obj,375,--none--
1-14,orig_minAB_rnd_obj,330,--none--
1-14,orig_5random_rnd_obj,336,--none--
1-14,orig_gsifts1p_rnd_obj,170,--none--
1-14,orig_simpl_ctl_obj,5392,--none--
1-14,orig_minAB_ctl_obj,6412,--none--
1-14,orig_5random_ctl_obj,10405,--none--
1-14,orig_gsifts1p_ctl_obj,5319,--none--
1-15,orig_simpl_nat_obj,29,--none--
1-15,orig_minAB_nat_obj,29,--none--
1-15,orig_5random_nat_obj,29,--none--
1-15,orig_gsifts1p_nat_obj,29,--none--
1-15,orig_simpl_rnd_obj,29,--none--
1-15,orig_minAB_rnd_obj,29,--none--
1-15,orig_5random_rnd_obj,29,--none--
1-15,orig_gsifts1p_rnd_obj,29,--none--
1-15,orig_simpl_ctl_obj,1186,--none--
1-15,orig_minAB_ctl_obj,1523,--none--
1-15,orig_5random_ctl_obj,4257,--none--
1-15,orig_gsifts1p_ctl_obj,1159,--none--
1-16,orig_simpl_nat_obj,206,--none--
1-16,orig_minAB_nat_obj,189,--none--
1-16,orig_5random_nat_obj,242,--none--
1-16,orig_gsifts1p_nat_obj,158,--none--
1-16,orig_simpl_rnd_obj,282,--none--
1-16,orig_minAB_rnd_obj,299,--none--
1-16,orig_5random_rnd_obj,285,--none--
1-16,orig_gsifts1p_rnd_obj,148,--none--
1-16,orig_simpl_ctl_obj,12142,--none--
1-16,orig_minAB_ctl_obj,10013,--none--
1-16,orig_5random_ctl_obj,11442,--none--
1-16,orig_gsifts1p_ctl_obj,4558,--none--
1-17,orig_simpl_nat_obj,75,--none--
1-17,orig_minAB_nat_obj,65,--none--
1-17,orig_5random_nat_obj,65,--none--
1-17,orig_gsifts1p_nat_obj,65,--none--
1-17,orig_simpl_rnd_obj,83,--none--
1-17,orig_minAB_rnd_obj,78,--none--
1-17,orig_5random_rnd_obj,75,--none--
1-17,orig_gsifts1p_rnd_obj,55,--none--
1-17,orig_simpl_ctl_obj,8667,--none--
1-17,orig_minAB_ctl_obj,6573,--none--
1-17,orig_5random_ctl_obj,7408,--none--
1-17,orig_gsifts1p_ctl_obj,4648,--none--
1-18,orig_simpl_nat_obj,234,--none--
1-18,orig_minAB_nat_obj,229,--none--
1-18,orig_5random_nat_obj,228,--none--
1-18,orig_gsifts1p_nat_obj,226,--none--
1-18,orig_simpl_rnd_obj,493,--none--
1-18,orig_minAB_rnd_obj,493,--none--
1-18,orig_5random_rnd_obj,355,--none--
1-18,orig_gsifts1p_rnd_obj,257,--none--
1-18,orig_simpl_ctl_obj,14042,--none--
1-18,orig_minAB_ctl_obj,14083,--none--
1-18,orig_5random_ctl_obj,13856,--none--
1-18,orig_gsifts1p_ctl_obj,12962,--none--
1-19,orig_simpl_nat_obj,395,--none--
1-19,orig_minAB_nat_obj,341,--none--
1-19,orig_5random_nat_obj,419,--none--
1-19,orig_gsifts1p_nat_obj,339,--none--
1-19,orig_simpl_rnd_obj,483,--none--
1-19,orig_minAB_rnd_obj,382,--none--
1-19,orig_5random_rnd_obj,417,--none--
1-19,orig_gsifts1p_rnd_obj,343,--none--
1-19,orig_simpl_ctl_obj,3630,--none--
1-19,orig_minAB_ctl_obj,4325,--none--
1-19,orig_5random_ctl_obj,11052,--none--
1-19,orig_gsifts1p_ctl_obj,3580,--none--
1-20,orig_simpl_nat_obj,215,--none--
1-20,orig_minAB_nat_obj,218,--none--
1-20,orig_5random_nat_obj,309,--none--
1-20,orig_gsifts1p_nat_obj,185,--none--
1-20,orig_simpl_rnd_obj,366,--none--
1-20,orig_minAB_rnd_obj,328,--none--
1-20,orig_5random_rnd_obj,299,--none--
1-20,orig_gsifts1p_rnd_obj,174,--none--
1-20,orig_simpl_ctl_obj,6448,--none--
1-20,orig_minAB_ctl_obj,5646,--none--
1-20,orig_5random_ctl_obj,8291,--none--
1-20,orig_gsifts1p_ctl_obj,2878,--none--
1-21,orig_simpl_nat_obj,324,--none--
1-21,orig_minAB_nat_obj,318,--none--
1-21,orig_5random_nat_obj,383,--none--
1-21,orig_gsifts1p_nat_obj,261,--none--
1-21,orig_simpl_rnd_obj,610,--none--
1-21,orig_minAB_rnd_obj,454,--none--
1-21,orig_5random_rnd_obj,410,--none--
1-21,orig_gsifts1p_rnd_obj,247,--none--
1-21,orig_simpl_ctl_obj,4620,--none--
1-21,orig_minAB_ctl_obj,1390,--none--
1-21,orig_5random_ctl_obj,3013,--none--
1-21,orig_gsifts1p_ctl_obj,863,--none--
1-22,orig_simpl_nat_obj,218,--none--
1-22,orig_minAB_nat_obj,196,--none--
1-22,orig_5random_nat_obj,259,--none--
1-22,orig_gsifts1p_nat_obj,175,--none--
1-22,orig_simpl_rnd_obj,347,--none--
1-22,orig_minAB_rnd_obj,254,--none--
1-22,orig_5random_rnd_obj,404,--none--
1-22,orig_gsifts1p_rnd_obj,190,--none--
1-22,orig_simpl_ctl_obj,4678,--none--
1-22,orig_minAB_ctl_obj,7368,--none--
1-22,orig_5random_ctl_obj,10312,--none--
1-22,orig_gsifts1p_ctl_obj,4678,--none--
1-23,orig_simpl_nat_obj,160,--none--
1-23,orig_minAB_nat_obj,160,--none--
1-23,orig_5random_nat_obj,342,--none--
1-23,orig_gsifts1p_nat_obj,150,--none--
1-23,orig_simpl_rnd_obj,291,--none--
1-23,orig_minAB_rnd_obj,302,--none--
1-23,orig_5random_rnd_obj,238,--none--
1-23,orig_gsifts1p_rnd_obj,151,--none--
1-23,orig_simpl_ctl_obj,7353,--none--
1-23,orig_minAB_ctl_obj,8061,--none--
1-23,orig_5random_ctl_obj,9212,--none--
1-23,orig_gsifts1p_ctl_obj,7362,--none--
1-24,orig_simpl_nat_obj,159,--none--
1-24,orig_minAB_nat_obj,153,--none--
1-24,orig_5random_nat_obj,213,--none--
1-24,orig_gsifts1p_nat_obj,81,--none--
1-24,orig_simpl_rnd_obj,183,--none--
1-24,orig_minAB_rnd_obj,174,--none--
1-24,orig_5random_rnd_obj,194,--none--
1-24,orig_gsifts1p_rnd_obj,97,--none--
1-24,orig_simpl_ctl_obj,4220,--none--
1-24,orig_minAB_ctl_obj,4420,--none--
1-24,orig_5random_ctl_obj,8849,--none--
1-24,orig_gsifts1p_ctl_obj,3000,--none--
1-25,orig_simpl_nat_obj,544,--none--
1-25,orig_minAB_nat_obj,544,--none--
1-25,orig_5random_nat_obj,620,--none--
1-25,orig_gsifts1p_nat_obj,495,--none--
1-25,orig_simpl_rnd_obj,611,--none--
1-25,orig_minAB_rnd_obj,548,--none--
1-25,orig_5random_rnd_obj,551,--none--
1-25,orig_gsifts1p_rnd_obj,460,--none--
1-25,orig_simpl_ctl_obj,2794,--none--
1-25,orig_minAB_ctl_obj,3060,--none--
1-25,orig_5random_ctl_obj,5224,--none--
1-25,orig_gsifts1p_ctl_obj,1874,--none--
1-26,orig_simpl_nat_obj,61,--none--
1-26,orig_minAB_nat_obj,46,--none--
1-26,orig_5random_nat_obj,59,--none--
1-26,orig_gsifts1p_nat_obj,42,--none--
1-26,orig_simpl_rnd_obj,96,--none--
1-26,orig_minAB_rnd_obj,59,--none--
1-26,orig_5random_rnd_obj,84,--none--
1-26,orig_gsifts1p_rnd_obj,43,--none--
1-26,orig_simpl_ctl_obj,12061,--none--
1-26,orig_minAB_ctl_obj,12971,--none--
1-26,orig_5random_ctl_obj,12492,--none--
1-26,orig_gsifts1p_ctl_obj,9084,--none--
1-27,orig_simpl_nat_obj,37,--none--
1-27,orig_minAB_nat_obj,37,--none--
1-27,orig_5random_nat_obj,48,--none--
1-27,orig_gsifts1p_nat_obj,49,--none--
1-27,orig_simpl_rnd_obj,53,--none--
1-27,orig_minAB_rnd_obj,52,--none--
1-27,orig_5random_rnd_obj,36,--none--
1-27,orig_gsifts1p_rnd_obj,43,--none--
1-27,orig_simpl_ctl_obj,7962,--none--
1-27,orig_minAB_ctl_obj,6637,--none--
1-27,orig_5random_ctl_obj,9656,--none--
1-27,orig_gsifts1p_ctl_obj,4027,--none--
1-28,orig_simpl_nat_obj,158,--none--
1-28,orig_minAB_nat_obj,156,--none--
1-28,orig_5random_nat_obj,166,--none--
1-28,orig_gsifts1p_nat_obj,123,--none--
1-28,orig_simpl_rnd_obj,303,--none--
1-28,orig_minAB_rnd_obj,213,--none--
1-28,orig_5random_rnd_obj,200,--none--
1-28,orig_gsifts1p_rnd_obj,131,--none--
1-28,orig_simpl_ctl_obj,1526,--none--
1-28,orig_minAB_ctl_obj,1522,--none--
1-28,orig_5random_ctl_obj,5311,--none--
1-28,orig_gsifts1p_ctl_obj,1366,--none--
1-29,orig_simpl_nat_obj,290,--none--
1-29,orig_minAB_nat_obj,294,--none--
1-29,orig_5random_nat_obj,489,--none--
1-29,orig_gsifts1p_nat_obj,311,--none--
1-29,orig_simpl_rnd_obj,469,--none--
1-29,orig_minAB_rnd_obj,360,--none--
1-29,orig_5random_rnd_obj,421,--none--
1-29,orig_gsifts1p_rnd_obj,332,--none--
1-29,orig_simpl_ctl_obj,11828,--none--
1-29,orig_minAB_ctl_obj,6443,--none--
1-29,orig_5random_ctl_obj,9769,--none--
1-29,orig_gsifts1p_ctl_obj,3926,--none--
1-30,orig_simpl_nat_obj,269,--none--
1-30,orig_minAB_nat_obj,269,--none--
1-30,orig_5random_nat_obj,326,--none--
1-30,orig_gsifts1p_nat_obj,184,--none--
1-30,orig_simpl_rnd_obj,377,--none--
1-30,orig_minAB_rnd_obj,363,--none--
1-30,orig_5random_rnd_obj,311,--none--
1-30,orig_gsifts1p_rnd_obj,193,--none--
1-30,orig_simpl_ctl_obj,8779,--none--
1-30,orig_minAB_ctl_obj,10470,--none--
1-30,orig_5random_ctl_obj,11214,--none--
1-30,orig_gsifts1p_ctl_obj,5356,--none--
1-31,orig_simpl_nat_obj,29,--none--
1-31,orig_minAB_nat_obj,29,--none--
1-31,orig_5random_nat_obj,30,--none--
1-31,orig_gsifts1p_nat_obj,29,--none--
1-31,orig_simpl_rnd_obj,30,--none--
1-31,orig_minAB_rnd_obj,30,--none--
1-31,orig_5random_rnd_obj,30,--none--
1-31,orig_gsifts1p_rnd_obj,29,--none--
1-31,orig_simpl_ctl_obj,7896,--none--
1-31,orig_minAB_ctl_obj,8731,--none--
1-31,orig_5random_ctl_obj,10669,--none--
1-31,orig_gsifts1p_ctl_obj,7908,--none--
1-32,orig_simpl_nat_obj,101,--none--
1-32,orig_minAB_nat_obj,97,--none--
1-32,orig_5random_nat_obj,117,--none--
1-32,orig_gsifts1p_nat_obj,81,--none--
1-32,orig_simpl_rnd_obj,112,--none--
1-32,orig_minAB_rnd_obj,99,--none--
1-32,orig_5random_rnd_obj,98,--none--
1-32,orig_gsifts1p_rnd_obj,80,--none--
1-32,orig_simpl_ctl_obj,4308,--none--
1-32,orig_minAB_ctl_obj,4964,--none--
1-32,orig_5random_ctl_obj,11075,--none--
1-32,orig_gsifts1p_ctl_obj,4305,--none--
1-33,orig_simpl_nat_obj,202,--none--
1-33,orig_minAB_nat_obj,219,--none--
1-33,orig_5random_nat_obj,232,--none--
1-33,orig_gsifts1p_nat_obj,140,--none--
1-33,orig_simpl_rnd_obj,366,--none--
1-33,orig_minAB_rnd_obj,249,--none--
1-33,orig_5random_rnd_obj,216,--none--
1-33,orig_gsifts1p_rnd_obj,144,--none--
1-33,orig_simpl_ctl_obj,4467,--none--
1-33,orig_minAB_ctl_obj,3514,--none--
1-33,orig_5random_ctl_obj,11433,--none--
1-33,orig_gsifts1p_ctl_obj,2597,--none--
1-34,orig_simpl_nat_obj,38,--none--
1-34,orig_minAB_nat_obj,32,--none--
1-34,orig_5random_nat_obj,33,--none--
1-34,orig_gsifts1p_nat_obj,32,--none--
1-34,orig_simpl_rnd_obj,44,--none--
1-34,orig_minAB_rnd_obj,32,--none--
1-34,orig_5random_rnd_obj,34,--none--
1-34,orig_gsifts1p_rnd_obj,36,--none--
1-34,orig_simpl_ctl_obj,7714,--none--
1-34,orig_minAB_ctl_obj,8322,--none--
1-34,orig_5random_ctl_obj,12517,--none--
1-34,orig_gsifts1p_ctl_obj,7668,--none--
1-35,orig_simpl_nat_obj,290,--none--
1-35,orig_minAB_nat_obj,259,--none--
1-35,orig_5random_nat_obj,391,--none--
1-35,orig_gsifts1p_nat_obj,255,--none--
1-35,orig_simpl_rnd_obj,370,--none--
1-35,orig_minAB_rnd_obj,398,--none--
1-35,orig_5random_rnd_obj,346,--none--
1-35,orig_gsifts1p_rnd_obj,284,--none--
1-35,orig_simpl_ctl_obj,4015,--none--
1-35,orig_minAB_ctl_obj,4853,--none--
1-35,orig_5random_ctl_obj,5919,--none--
1-35,orig_gsifts1p_ctl_obj,5274,--none--
1-36,orig_simpl_nat_obj,281,--none--
1-36,orig_minAB_nat_obj,235,--none--
1-36,orig_5random_nat_obj,206,--none--
1-36,orig_gsifts1p_nat_obj,217,--none--
1-36,orig_simpl_rnd_obj,344,--none--
1-36,orig_minAB_rnd_obj,267,--none--
1-36,orig_5random_rnd_obj,286,--none--
1-36,orig_gsifts1p_rnd_obj,200,--none--
1-36,orig_simpl_ctl_obj,7132,--none--
1-36,orig_minAB_ctl_obj,9845,--none--
1-36,orig_5random_ctl_obj,13288,--none--
1-36,orig_gsifts1p_ctl_obj,6761,--none--
1-37,orig_simpl_nat_obj,198,--none--
1-37,orig_minAB_nat_obj,193,--none--
1-37,orig_5random_nat_obj,303,--none--
1-37,orig_gsifts1p_nat_obj,169,--none--
1-37,orig_simpl_rnd_obj,291,--none--
1-37,orig_minAB_rnd_obj,263,--none--
1-37,orig_5random_rnd_obj,295,--none--
1-37,orig_gsifts1p_rnd_obj,131,--none--
1-37,orig_simpl_ctl_obj,10810,--none--
1-37,orig_minAB_ctl_obj,10805,--none--
1-37,orig_5random_ctl_obj,12605,--none--
1-37,orig_gsifts1p_ctl_obj,6932,--none--
1-38,orig_simpl_nat_obj,284,--none--
1-38,orig_minAB_nat_obj,279,--none--
1-38,orig_5random_nat_obj,361,--none--
1-38,orig_gsifts1p_nat_obj,265,--none--
1-38,orig_simpl_rnd_obj,371,--none--
1-38,orig_minAB_rnd_obj,386,--none--
1-38,orig_5random_rnd_obj,419,--none--
1-38,orig_gsifts1p_rnd_obj,272,--none--
1-38,orig_simpl_ctl_obj,7651,--none--
1-38,orig_minAB_ctl_obj,8316,--none--
1-38,orig_5random_ctl_obj,11396,--none--
1-38,orig_gsifts1p_ctl_obj,7716,--none--
1-39,orig_simpl_nat_obj,296,--none--
1-39,orig_minAB_nat_obj,282,--none--
1-39,orig_5random_nat_obj,478,--none--
1-39,orig_gsifts1p_nat_obj,270,--none--
1-39,orig_simpl_rnd_obj,368,--none--
1-39,orig_minAB_rnd_obj,348,--none--
1-39,orig_5random_rnd_obj,361,--none--
1-39,orig_gsifts1p_rnd_obj,276,--none--
1-39,orig_simpl_ctl_obj,1261,--none--
1-39,orig_minAB_ctl_obj,957,--none--
1-39,orig_5random_ctl_obj,3517,--none--
1-39,orig_gsifts1p_ctl_obj,743,--none--
1-40,orig_simpl_nat_obj,369,--none--
1-40,orig_minAB_nat_obj,300,--none--
1-40,orig_5random_nat_obj,486,--none--
1-40,orig_gsifts1p_nat_obj,268,--none--
1-40,orig_simpl_rnd_obj,455,--none--
1-40,orig_minAB_rnd_obj,314,--none--
1-40,orig_5random_rnd_obj,356,--none--
1-40,orig_gsifts1p_rnd_obj,272,--none--
1-40,orig_simpl_ctl_obj,9407,--none--
1-40,orig_minAB_ctl_obj,8685,--none--
1-40,orig_5random_ctl_obj,8407,--none--
1-40,orig_gsifts1p_ctl_obj,6358,--none--
1-41,orig_simpl_nat_obj,50,--none--
1-41,orig_minAB_nat_obj,48,--none--
1-41,orig_5random_nat_obj,64,--none--
1-41,orig_gsifts1p_nat_obj,48,--none--
1-41,orig_simpl_rnd_obj,53,--none--
1-41,orig_minAB_rnd_obj,60,--none--
1-41,orig_5random_rnd_obj,48,--none--
1-41,orig_gsifts1p_rnd_obj,44,--none--
1-41,orig_simpl_ctl_obj,5063,--none--
1-41,orig_minAB_ctl_obj,6314,--none--
1-41,orig_5random_ctl_obj,8190,--none--
1-41,orig_gsifts1p_ctl_obj,5062,--none--
1-42,orig_simpl_nat_obj,115,--none--
1-42,orig_minAB_nat_obj,115,--none--
1-42,orig_5random_nat_obj,264,--none--
1-42,orig_gsifts1p_nat_obj,111,--none--
1-42,orig_simpl_rnd_obj,272,--none--
1-42,orig_minAB_rnd_obj,140,--none--
1-42,orig_5random_rnd_obj,225,--none--
1-42,orig_gsifts1p_rnd_obj,117,--none--
1-42,orig_simpl_ctl_obj,5038,--none--
1-42,orig_minAB_ctl_obj,6499,--none--
1-42,orig_5random_ctl_obj,8903,--none--
1-42,orig_gsifts1p_ctl_obj,4969,--none--
1-43,orig_simpl_nat_obj,290,--none--
1-43,orig_minAB_nat_obj,268,--none--
1-43,orig_5random_nat_obj,295,--none--
1-43,orig_gsifts1p_nat_obj,217,--none--
1-43,orig_simpl_rnd_obj,279,--none--
1-43,orig_minAB_rnd_obj,305,--none--
1-43,orig_5random_rnd_obj,303,--none--
1-43,orig_gsifts1p_rnd_obj,217,--none--
1-43,orig_simpl_ctl_obj,1372,--none--
1-43,orig_minAB_ctl_obj,1932,--none--
1-43,orig_5random_ctl_obj,2002,--none--
1-43,orig_gsifts1p_ctl_obj,1293,--none--
