instance,num_type,step,LB,UB,comment
1110,steplog,91,1071,1071,status:optimal
1110,timelog,91,0.18902897834777832,0,--none--
1111,steplog,10,1524,1855,--none--
1111,steplog,20,1747,1855,--none--
1111,steplog,30,1838,1855,--none--
1111,steplog,40,1851,1854,--none--
1111,steplog,44,1854,1854,status:optimal
1111,timelog,44,0.09495782852172852,0,--none--
1112,steplog,10,459,703,--none--
1112,steplog,20,614,703,--none--
1112,steplog,30,661,682,--none--
1112,steplog,40,675,681,--none--
1112,steplog,50,680,681,--none--
1112,steplog,52,681,681,status:optimal
1112,timelog,52,0.11424851417541504,0,--none--
1113,steplog,10,530,736,--none--
1113,steplog,20,568,630,--none--
1113,steplog,30,596,630,--none--
1113,steplog,40,616,623,--none--
1113,steplog,50,622,623,--none--
1113,steplog,53,623,623,status:optimal
1113,timelog,53,0.10366964340209961,0,--none--
1114,steplog,10,739,957,--none--
1114,steplog,20,793,861,--none--
1114,steplog,30,822,838,--none--
1114,steplog,40,834,837,--none--
1114,steplog,46,837,837,status:optimal
1114,timelog,46,0.09583520889282227,0,--none--
1115,steplog,10,863,1197,--none--
1115,steplog,20,1056,1197,--none--
1115,steplog,30,1132,1177,--none--
1115,steplog,40,1168,1172,--none--
1115,steplog,41,1172,1172,status:optimal
1115,timelog,41,0.09347271919250488,0,--none--
1116,steplog,10,530,565,--none--
1116,steplog,20,549,558,--none--
1116,steplog,28,557,557,status:optimal
1116,timelog,28,0.0594027042388916,0,--none--
1117,steplog,10,738,910,--none--
1117,steplog,20,789,832,--none--
1117,steplog,30,809,826,--none--
1117,steplog,40,813,818,--none--
