9,15,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5
10,15,True,1,2,3,3,4,8,6,9,7,8,8,14,16,10,4,0.5
11,15,True,1,1,1,2,3,5,8,8,10,7,10,11,9,9,4,0.5
0,15,True,1,1,2,4,5,6,10,12,10,11,12,14,17,12,4,0.8
1,15,True,1,1,1,2,4,5,8,11,13,17,22,29,33,13,4,0.8
2,15,True,1,1,1,1,2,3,3,5,5,9,9,13,19,13,4,0.8
3,15,True,1,2,2,3,6,9,11,14,19,28,38,49,44,15,4,0.8
4,15,True,1,2,4,6,9,8,11,15,18,21,27,33,33,16,4,0.8
5,15,True,1,1,1,1,1,2,4,5,5,4,5,7,7,5,3,0.8
6,15,True,1,1,1,2,3,2,2,3,5,5,6,7,6,8,4,0.8
7,15,True,1,2,3,4,5,7,8,9,11,12,10,12,14,9,4,0.8
8,15,True,1,1,1,2,4,6,10,12,13,17,16,21,26,15,4,0.8
9,15,True,1,2,3,3,4,5,10,14,19,24,32,35,36,14,4,0.8
10,15,True,1,2,3,4,5,6,10,14,19,25,31,37,36,15,4,0.8
11,15,True,1,1,2,2,4,6,8,12,16,19,21,27,27,13,4,0.8
