run,k,n,method,step,time
test,22,6,CPP,MIP-build,1.7
test,22,6,CPP,MIP-solve,0.7
test,22,6,CPP,VS-build+solve,0.5
test,22,6,CPP,BDD-align-to-vs,1.9
test,22,6,CPP,intersection-build,0.1
test,22,6,CPP,intersection-SP-solve,0.0
test,22,6,CPP,BDD-align-gsifts,22.2
test,22,6,CPP,intersection-gsifts-build,0.1
test,22,6,CPP,intersection-gsifts-SP-solve,0.0
test,23,6,gen_instance,all, 2.2
test,23,6,plain_MIP,build+solve,0.4
test,23,6,CPP,BDD-build,4.0
test,23,6,CPP,MIP-build,2.0
test,23,6,CPP,MIP-solve,0.7
test,23,6,CPP,VS-build+solve,0.7
test,23,6,CPP,BDD-align-to-vs,2.4
test,23,6,CPP,intersection-build,0.2
test,23,6,CPP,intersection-SP-solve,0.0
test,23,6,CPP,BDD-align-gsifts,24.0
test,23,6,CPP,intersection-gsifts-build,0.2
test,23,6,CPP,intersection-gsifts-SP-solve,0.0
test,24,6,gen_instance,all, 4.4
test,24,6,plain_MIP,build+solve,0.7
test,24,6,CPP,BDD-build,5.1
test,24,6,CPP,MIP-build,1.7
test,24,6,CPP,MIP-solve,0.7
test,24,6,CPP,VS-build+solve,2.4
test,24,6,CPP,BDD-align-to-vs,1.7
test,24,6,CPP,intersection-build,0.1
test,24,6,CPP,intersection-SP-solve,0.0
test,24,6,CPP,BDD-align-gsifts,15.2
test,24,6,CPP,intersection-gsifts-build,0.1
test,24,6,CPP,intersection-gsifts-SP-solve,0.0
test,25,6,gen_instance,all, 2.4
test,25,6,plain_MIP,build+solve,0.6
test,25,6,CPP,BDD-build,4.5
test,25,6,CPP,MIP-build,1.8
test,25,6,CPP,MIP-solve,0.3
test,25,6,CPP,VS-build+solve,0.6
test,25,6,CPP,BDD-align-to-vs,1.7
test,25,6,CPP,intersection-build,0.1
test,25,6,CPP,intersection-SP-solve,0.0
test,25,6,CPP,BDD-align-gsifts,18.8
test,25,6,CPP,intersection-gsifts-build,0.1
test,25,6,CPP,intersection-gsifts-SP-solve,0.0
test,26,6,gen_instance,all, 2.2
test,26,6,plain_MIP,build+solve,0.6
test,26,6,CPP,BDD-build,4.9
test,26,6,CPP,MIP-build,1.9
test,26,6,CPP,MIP-solve,0.6
test,26,6,CPP,VS-build+solve,2.4
test,26,6,CPP,BDD-align-to-vs,1.4
test,26,6,CPP,intersection-build,0.1
test,26,6,CPP,intersection-SP-solve,0.0
test,26,6,CPP,BDD-align-gsifts,18.2
test,26,6,CPP,intersection-gsifts-build,0.2
test,26,6,CPP,intersection-gsifts-SP-solve,0.0
test,27,6,gen_instance,all, 3.0
test,27,6,plain_MIP,build+solve,0.8
test,27,6,CPP,BDD-build,6.1
test,27,6,CPP,MIP-build,2.3
test,27,6,CPP,MIP-solve,0.9
test,27,6,CPP,VS-build+solve,0.6
test,27,6,CPP,BDD-align-to-vs,2.2
test,27,6,CPP,intersection-build,0.3
test,27,6,CPP,intersection-SP-solve,0.1
test,27,6,CPP,BDD-align-gsifts,24.5
test,27,6,CPP,intersection-gsifts-build,0.2
test,27,6,CPP,intersection-gsifts-SP-solve,0.1
test,28,6,gen_instance,all, 2.2
test,28,6,plain_MIP,build+solve,0.5
test,28,6,CPP,BDD-build,3.8
test,28,6,CPP,MIP-build,1.5
test,28,6,CPP,MIP-solve,0.6
test,28,6,CPP,VS-build+solve,2.5
test,28,6,CPP,BDD-align-to-vs,1.9
test,28,6,CPP,intersection-build,0.1
test,28,6,CPP,intersection-SP-solve,0.0
test,28,6,CPP,BDD-align-gsifts,19.4
test,28,6,CPP,intersection-gsifts-build,0.2
test,28,6,CPP,intersection-gsifts-SP-solve,0.0
test,29,6,gen_instance,all, 2.3
test,29,6,plain_MIP,build+solve,0.6
test,29,6,CPP,BDD-build,3.3
test,29,6,CPP,MIP-build,1.5
test,29,6,CPP,MIP-solve,0.5
test,29,6,CPP,VS-build+solve,0.6
test,29,6,CPP,BDD-align-to-vs,1.3
test,29,6,CPP,intersection-build,0.1
test,29,6,CPP,intersection-SP-solve,0.0
test,29,6,CPP,BDD-align-gsifts,17.7
test,29,6,CPP,intersection-gsifts-build,0.2
test,29,6,CPP,intersection-gsifts-SP-solve,0.0
test,30,6,gen_instance,all, 2.8
test,30,6,plain_MIP,build+solve,0.7
test,30,6,CPP,BDD-build,3.3
test,30,6,CPP,MIP-build,2.0
test,30,6,CPP,MIP-solve,0.2
test,30,6,CPP,VS-build+solve,1.7
test,30,6,CPP,BDD-align-to-vs,1.5
test,30,6,CPP,intersection-build,0.1
test,30,6,CPP,intersection-SP-solve,0.0
test,30,6,CPP,BDD-align-gsifts,16.6
test,30,6,CPP,intersection-gsifts-build,0.2
test,30,6,CPP,intersection-gsifts-SP-solve,0.0
test,31,6,gen_instance,all, 2.5
test,31,6,plain_MIP,build+solve,0.5
test,31,6,CPP,BDD-build,3.7
test,31,6,CPP,MIP-build,3.4
test,31,6,CPP,MIP-solve,0.4
test,31,6,CPP,VS-build+solve,2.7
test,31,6,CPP,BDD-align-to-vs,2.2
test,31,6,CPP,intersection-build,0.1
test,31,6,CPP,intersection-SP-solve,0.0
test,31,6,CPP,BDD-align-gsifts,20.5
test,31,6,CPP,intersection-gsifts-build,0.2
test,31,6,CPP,intersection-gsifts-SP-solve,0.0
test,32,6,gen_instance,all, 2.3
test,32,6,plain_MIP,build+solve,0.5
test,32,6,CPP,BDD-build,4.3
test,32,6,CPP,MIP-build,1.7
test,32,6,CPP,MIP-solve,0.8
test,32,6,CPP,VS-build+solve,0.5
test,32,6,CPP,BDD-align-to-vs,1.8
test,32,6,CPP,intersection-build,0.1
test,32,6,CPP,intersection-SP-solve,0.0
test,32,6,CPP,BDD-align-gsifts,17.6
test,32,6,CPP,intersection-gsifts-build,0.2
test,32,6,CPP,intersection-gsifts-SP-solve,0.0
test,33,6,gen_instance,all, 2.4
test,33,6,plain_MIP,build+solve,0.5
test,33,6,CPP,BDD-build,2.9
test,33,6,CPP,MIP-build,2.4
test,33,6,CPP,MIP-solve,0.8
test,33,6,CPP,VS-build+solve,0.6
test,33,6,CPP,BDD-align-to-vs,1.2
test,33,6,CPP,intersection-build,0.1
test,33,6,CPP,intersection-SP-solve,0.0
test,33,6,CPP,BDD-align-gsifts,16.4
test,33,6,CPP,intersection-gsifts-build,0.2
test,33,6,CPP,intersection-gsifts-SP-solve,0.0
test,34,6,gen_instance,all, 3.1
test,34,6,plain_MIP,build+solve,0.6
test,34,6,CPP,BDD-build,4.7
test,34,6,CPP,MIP-build,1.8
test,34,6,CPP,MIP-solve,0.7
test,34,6,CPP,VS-build+solve,1.8
test,34,6,CPP,BDD-align-to-vs,2.2
test,34,6,CPP,intersection-build,0.1
test,34,6,CPP,intersection-SP-solve,0.0
test,34,6,CPP,BDD-align-gsifts,22.0
test,34,6,CPP,intersection-gsifts-build,0.3
test,34,6,CPP,intersection-gsifts-SP-solve,0.1
test,35,6,gen_instance,all, 2.3
test,35,6,plain_MIP,build+solve,0.4
test,35,6,CPP,BDD-build,4.2
test,35,6,CPP,MIP-build,1.6
test,35,6,CPP,MIP-solve,0.6
test,35,6,CPP,VS-build+solve,2.1
test,35,6,CPP,BDD-align-to-vs,1.8
test,35,6,CPP,intersection-build,0.1
test,35,6,CPP,intersection-SP-solve,0.0
test,35,6,CPP,BDD-align-gsifts,19.8
test,35,6,CPP,intersection-gsifts-build,0.1
test,35,6,CPP,intersection-gsifts-SP-solve,0.0
test,36,6,gen_instance,all, 4.2
test,36,6,plain_MIP,build+solve,0.5
test,36,6,CPP,BDD-build,3.5
test,36,6,CPP,MIP-build,1.7
test,36,6,CPP,MIP-solve,0.3
test,36,6,CPP,VS-build+solve,0.5
test,36,6,CPP,BDD-align-to-vs,1.7
test,36,6,CPP,intersection-build,0.2
test,36,6,CPP,intersection-SP-solve,0.0
test,36,6,CPP,BDD-align-gsifts,21.0
test,36,6,CPP,intersection-gsifts-build,0.2
test,36,6,CPP,intersection-gsifts-SP-solve,0.0
test,37,6,gen_instance,all, 2.1
test,37,6,plain_MIP,build+solve,0.4
test,37,6,CPP,BDD-build,4.1
test,37,6,CPP,MIP-build,1.5
test,37,6,CPP,MIP-solve,0.6
test,37,6,CPP,VS-build+solve,0.5
test,37,6,CPP,BDD-align-to-vs,1.7
test,37,6,CPP,intersection-build,0.1
test,37,6,CPP,intersection-SP-solve,0.0
test,37,6,CPP,BDD-align-gsifts,19.6
test,37,6,CPP,intersection-gsifts-build,0.1
test,37,6,CPP,intersection-gsifts-SP-solve,0.0
test,38,6,gen_instance,all, 2.1
test,38,6,plain_MIP,build+solve,0.4
test,38,6,CPP,BDD-build,3.4
test,38,6,CPP,MIP-build,1.6
test,38,6,CPP,MIP-solve,0.3
test,38,6,CPP,VS-build+solve,1.6
test,38,6,CPP,BDD-align-to-vs,1.3
test,38,6,CPP,intersection-build,0.1
test,38,6,CPP,intersection-SP-solve,0.0
test,38,6,CPP,BDD-align-gsifts,16.5
test,38,6,CPP,intersection-gsifts-build,0.1
test,38,6,CPP,intersection-gsifts-SP-solve,0.0
test,39,6,gen_instance,all, 2.4
test,39,6,plain_MIP,build+solve,0.6
test,39,6,CPP,BDD-build,3.4
test,39,6,CPP,MIP-build,1.8
test,39,6,CPP,MIP-solve,0.3
test,39,6,CPP,VS-build+solve,0.5
test,39,6,CPP,BDD-align-to-vs,1.3
test,39,6,CPP,intersection-build,0.1
test,39,6,CPP,intersection-SP-solve,0.0
test,39,6,CPP,BDD-align-gsifts,17.0
test,39,6,CPP,intersection-gsifts-build,0.1
test,39,6,CPP,intersection-gsifts-SP-solve,0.0
test,40,6,gen_instance,all, 2.1
test,40,6,plain_MIP,build+solve,0.5
test,40,6,CPP,BDD-build,4.0
test,40,6,CPP,MIP-build,1.6
test,40,6,CPP,MIP-solve,0.3
test,40,6,CPP,VS-build+solve,0.6
test,40,6,CPP,BDD-align-to-vs,1.7
test,40,6,CPP,intersection-build,0.1
test,40,6,CPP,intersection-SP-solve,0.0
test,40,6,CPP,BDD-align-gsifts,17.4
test,40,6,CPP,intersection-gsifts-build,0.1
test,40,6,CPP,intersection-gsifts-SP-solve,0.0
test,41,6,gen_instance,all, 4.2
test,41,6,plain_MIP,build+solve,0.4
test,41,6,CPP,BDD-build,4.1
test,41,6,CPP,MIP-build,2.3
test,41,6,CPP,MIP-solve,0.3
test,41,6,CPP,VS-build+solve,0.5
test,41,6,CPP,BDD-align-to-vs,1.9
test,41,6,CPP,intersection-build,0.3
test,41,6,CPP,intersection-SP-solve,0.0
test,41,6,CPP,BDD-align-gsifts,23.4
test,41,6,CPP,intersection-gsifts-build,0.1
test,41,6,CPP,intersection-gsifts-SP-solve,0.0
test,42,6,gen_instance,all, 2.3
test,42,6,plain_MIP,build+solve,0.5
test,42,6,CPP,BDD-build,3.8
test,42,6,CPP,MIP-build,1.6
test,42,6,CPP,MIP-solve,0.6
test,42,6,CPP,VS-build+solve,1.4
test,42,6,CPP,BDD-align-to-vs,1.6
test,42,6,CPP,intersection-build,0.1
test,42,6,CPP,intersection-SP-solve,0.0
test,42,6,CPP,BDD-align-gsifts,21.7
test,42,6,CPP,intersection-gsifts-build,0.3
test,42,6,CPP,intersection-gsifts-SP-solve,0.0
test,43,6,gen_instance,all, 2.4
test,43,6,plain_MIP,build+solve,0.6
test,43,6,CPP,BDD-build,3.1
test,43,6,CPP,MIP-build,1.5
test,43,6,CPP,MIP-solve,0.6
test,43,6,CPP,VS-build+solve,0.5
test,43,6,CPP,BDD-align-to-vs,1.2
test,43,6,CPP,intersection-build,0.1
test,43,6,CPP,intersection-SP-solve,0.0
test,43,6,CPP,BDD-align-gsifts,18.7
test,43,6,CPP,intersection-gsifts-build,0.2
test,43,6,CPP,intersection-gsifts-SP-solve,0.0
test,44,6,gen_instance,all, 2.3
test,44,6,plain_MIP,build+solve,0.5
test,44,6,CPP,BDD-build,3.7
test,44,6,CPP,MIP-build,1.6
test,44,6,CPP,MIP-solve,0.7
test,44,6,CPP,VS-build+solve,2.2
test,44,6,CPP,BDD-align-to-vs,2.0
test,44,6,CPP,intersection-build,0.1
test,44,6,CPP,intersection-SP-solve,0.0
test,44,6,CPP,BDD-align-gsifts,21.0
test,44,6,CPP,intersection-gsifts-build,0.1
test,44,6,CPP,intersection-gsifts-SP-solve,0.0
test,45,6,gen_instance,all, 2.3
test,45,6,plain_MIP,build+solve,0.7
test,45,6,CPP,BDD-build,3.8
test,45,6,CPP,MIP-build,1.7
test,45,6,CPP,MIP-solve,0.6
test,45,6,CPP,VS-build+solve,0.5
test,45,6,CPP,BDD-align-to-vs,1.5
test,45,6,CPP,intersection-build,0.1
test,45,6,CPP,intersection-SP-solve,0.0
test,45,6,CPP,BDD-align-gsifts,22.8
test,45,6,CPP,intersection-gsifts-build,0.1
test,45,6,CPP,intersection-gsifts-SP-solve,0.0
test,46,6,gen_instance,all, 2.3
test,46,6,plain_MIP,build+solve,0.5
test,46,6,CPP,BDD-build,3.7
test,46,6,CPP,MIP-build,1.6
test,46,6,CPP,MIP-solve,0.8
test,46,6,CPP,VS-build+solve,0.5
test,46,6,CPP,BDD-align-to-vs,1.7
test,46,6,CPP,intersection-build,0.2
test,46,6,CPP,intersection-SP-solve,0.0
test,46,6,CPP,BDD-align-gsifts,20.8
test,46,6,CPP,intersection-gsifts-build,0.1
test,46,6,CPP,intersection-gsifts-SP-solve,0.1
test,47,6,gen_instance,all, 2.2
test,47,6,plain_MIP,build+solve,0.6
test,47,6,CPP,BDD-build,3.3
test,47,6,CPP,MIP-build,1.6
test,47,6,CPP,MIP-solve,0.5
test,47,6,CPP,VS-build+solve,1.1
test,47,6,CPP,BDD-align-to-vs,1.9
test,47,6,CPP,intersection-build,0.1
test,47,6,CPP,intersection-SP-solve,0.0
test,47,6,CPP,BDD-align-gsifts,20.5
test,47,6,CPP,intersection-gsifts-build,0.2
test,47,6,CPP,intersection-gsifts-SP-solve,0.0
test,48,6,gen_instance,all, 2.5
test,48,6,plain_MIP,build+solve,0.5
test,48,6,CPP,BDD-build,3.6
test,48,6,CPP,MIP-build,1.6
test,48,6,CPP,MIP-solve,0.7
test,48,6,CPP,VS-build+solve,0.6
test,48,6,CPP,BDD-align-to-vs,1.6
test,48,6,CPP,intersection-build,0.1
test,48,6,CPP,intersection-SP-solve,0.0
test,48,6,CPP,BDD-align-gsifts,23.4
test,48,6,CPP,intersection-gsifts-build,0.1
test,48,6,CPP,intersection-gsifts-SP-solve,0.0
test,49,6,gen_instance,all, 2.3
test,49,6,plain_MIP,build+solve,0.6
test,49,6,CPP,BDD-build,3.6
test,49,6,CPP,MIP-build,1.6
test,49,6,CPP,MIP-solve,0.5
test,49,6,CPP,VS-build+solve,2.4
test,49,6,CPP,BDD-align-to-vs,2.9
test,49,6,CPP,intersection-build,0.1
test,49,6,CPP,intersection-SP-solve,0.0
test,49,6,CPP,BDD-align-gsifts,17.6
test,49,6,CPP,intersection-gsifts-build,0.1
test,49,6,CPP,intersection-gsifts-SP-solve,0.0
test,50,6,gen_instance,all, 2.2
test,50,6,plain_MIP,build+solve,0.5
test,50,6,CPP,BDD-build,3.0
test,50,6,CPP,MIP-build,1.3
test,50,6,CPP,MIP-solve,0.3
test,50,6,CPP,VS-build+solve,0.5
test,50,6,CPP,BDD-align-to-vs,1.2
test,50,6,CPP,intersection-build,0.1
test,50,6,CPP,intersection-SP-solve,0.0
test,50,6,CPP,BDD-align-gsifts,16.5
test,50,6,CPP,intersection-gsifts-build,0.1
test,50,6,CPP,intersection-gsifts-SP-solve,0.0
test,51,6,gen_instance,all, 2.2
test,51,6,plain_MIP,build+solve,0.5
test,51,6,CPP,BDD-build,3.5
test,51,6,CPP,MIP-build,1.5
test,51,6,CPP,MIP-solve,0.3
test,51,6,CPP,VS-build+solve,1.7
test,51,6,CPP,BDD-align-to-vs,1.8
test,51,6,CPP,intersection-build,0.1
test,51,6,CPP,intersection-SP-solve,0.1
test,51,6,CPP,BDD-align-gsifts,20.4
test,51,6,CPP,intersection-gsifts-build,0.1
test,51,6,CPP,intersection-gsifts-SP-solve,0.0
test,52,6,gen_instance,all, 4.1
test,52,6,plain_MIP,build+solve,0.5
test,52,6,CPP,BDD-build,3.2
test,52,6,CPP,MIP-build,1.3
test,52,6,CPP,MIP-solve,0.3
test,52,6,CPP,VS-build+solve,1.5
test,52,6,CPP,BDD-align-to-vs,1.5
test,52,6,CPP,intersection-build,0.1
test,52,6,CPP,intersection-SP-solve,0.0
test,52,6,CPP,BDD-align-gsifts,20.6
test,52,6,CPP,intersection-gsifts-build,0.1
test,52,6,CPP,intersection-gsifts-SP-solve,0.0
test,53,6,gen_instance,all, 2.1
test,53,6,plain_MIP,build+solve,0.5
test,53,6,CPP,BDD-build,3.9
test,53,6,CPP,MIP-build,1.4
test,53,6,CPP,MIP-solve,0.6
test,53,6,CPP,VS-build+solve,0.5
test,53,6,CPP,BDD-align-to-vs,1.6
test,53,6,CPP,intersection-build,0.1
test,53,6,CPP,intersection-SP-solve,0.0
test,53,6,CPP,BDD-align-gsifts,19.2
test,53,6,CPP,intersection-gsifts-build,0.1
test,53,6,CPP,intersection-gsifts-SP-solve,0.0
test,54,6,gen_instance,all, 2.2
test,54,6,plain_MIP,build+solve,0.6
test,54,6,CPP,BDD-build,3.2
test,54,6,CPP,MIP-build,1.4
test,54,6,CPP,MIP-solve,0.3
test,54,6,CPP,VS-build+solve,0.5
test,54,6,CPP,BDD-align-to-vs,1.2
test,54,6,CPP,intersection-build,0.1
test,54,6,CPP,intersection-SP-solve,0.0
test,54,6,CPP,BDD-align-gsifts,15.8
test,54,6,CPP,intersection-gsifts-build,0.2
test,54,6,CPP,intersection-gsifts-SP-solve,0.0
test,55,6,gen_instance,all, 2.0
test,55,6,plain_MIP,build+solve,0.5
test,55,6,CPP,BDD-build,4.0
test,55,6,CPP,MIP-build,1.9
test,55,6,CPP,MIP-solve,0.9
test,55,6,CPP,VS-build+solve,2.4
test,55,6,CPP,BDD-align-to-vs,2.7
test,55,6,CPP,intersection-build,0.2
test,55,6,CPP,intersection-SP-solve,0.0
test,55,6,CPP,BDD-align-gsifts,29.3
test,55,6,CPP,intersection-gsifts-build,0.2
test,55,6,CPP,intersection-gsifts-SP-solve,0.0
test,56,6,gen_instance,all, 2.6
test,56,6,plain_MIP,build+solve,0.9
test,56,6,CPP,BDD-build,4.2
test,56,6,CPP,MIP-build,1.6
test,56,6,CPP,MIP-solve,0.6
test,56,6,CPP,VS-build+solve,1.9
test,56,6,CPP,BDD-align-to-vs,2.0
test,56,6,CPP,intersection-build,0.2
test,56,6,CPP,intersection-SP-solve,0.1
test,56,6,CPP,BDD-align-gsifts,20.4
test,56,6,CPP,intersection-gsifts-build,0.1
test,56,6,CPP,intersection-gsifts-SP-solve,0.0
test,57,6,gen_instance,all, 2.3
test,57,6,plain_MIP,build+solve,0.6
test,57,6,CPP,BDD-build,3.3
test,57,6,CPP,MIP-build,1.5
test,57,6,CPP,MIP-solve,0.3
test,57,6,CPP,VS-build+solve,0.5
test,57,6,CPP,BDD-align-to-vs,1.3
test,57,6,CPP,intersection-build,0.2
test,57,6,CPP,intersection-SP-solve,0.0
test,57,6,CPP,BDD-align-gsifts,15.1
test,57,6,CPP,intersection-gsifts-build,0.1
test,57,6,CPP,intersection-gsifts-SP-solve,0.0
test,58,6,gen_instance,all, 2.3
test,58,6,plain_MIP,build+solve,0.7
test,58,6,CPP,BDD-build,4.4
test,58,6,CPP,MIP-build,1.7
test,58,6,CPP,MIP-solve,0.3
test,58,6,CPP,VS-build+solve,2.9
test,58,6,CPP,BDD-align-to-vs,1.9
test,58,6,CPP,intersection-build,0.1
test,58,6,CPP,intersection-SP-solve,0.0
test,58,6,CPP,BDD-align-gsifts,18.7
test,58,6,CPP,intersection-gsifts-build,0.1
test,58,6,CPP,intersection-gsifts-SP-solve,0.0
test,59,6,gen_instance,all, 2.8
test,59,6,plain_MIP,build+solve,0.6
test,59,6,CPP,BDD-build,3.7
test,59,6,CPP,MIP-build,1.7
test,59,6,CPP,MIP-solve,0.2
test,59,6,CPP,VS-build+solve,2.7
test,59,6,CPP,BDD-align-to-vs,1.4
test,59,6,CPP,intersection-build,0.1
test,59,6,CPP,intersection-SP-solve,0.0
test,59,6,CPP,BDD-align-gsifts,17.0
test,59,6,CPP,intersection-gsifts-build,0.2
test,59,6,CPP,intersection-gsifts-SP-solve,0.0
test,60,6,gen_instance,all, 2.6
test,60,6,plain_MIP,build+solve,0.8
test,60,6,CPP,BDD-build,4.5
test,60,6,CPP,MIP-build,2.1
test,60,6,CPP,MIP-solve,0.6
test,60,6,CPP,VS-build+solve,1.3
test,60,6,CPP,BDD-align-to-vs,2.1
test,60,6,CPP,intersection-build,0.1
test,60,6,CPP,intersection-SP-solve,0.0
test,60,6,CPP,BDD-align-gsifts,21.8
test,60,6,CPP,intersection-gsifts-build,0.1
test,60,6,CPP,intersection-gsifts-SP-solve,0.0
test,61,6,gen_instance,all, 2.3
test,61,6,plain_MIP,build+solve,0.5
test,61,6,CPP,BDD-build,4.5
test,61,6,CPP,MIP-build,1.6
test,61,6,CPP,MIP-solve,0.6
test,61,6,CPP,VS-build+solve,1.8
test,61,6,CPP,BDD-align-to-vs,1.4
test,61,6,CPP,intersection-build,0.1
test,61,6,CPP,intersection-SP-solve,0.0
test,61,6,CPP,BDD-align-gsifts,19.1
test,61,6,CPP,intersection-gsifts-build,0.1
test,61,6,CPP,intersection-gsifts-SP-solve,0.0
test,62,6,gen_instance,all, 2.3
test,62,6,plain_MIP,build+solve,0.5
test,62,6,CPP,BDD-build,4.2
test,62,6,CPP,MIP-build,2.2
test,62,6,CPP,MIP-solve,0.7
test,62,6,CPP,VS-build+solve,0.6
test,62,6,CPP,BDD-align-to-vs,1.5
test,62,6,CPP,intersection-build,0.2
test,62,6,CPP,intersection-SP-solve,0.0
test,62,6,CPP,BDD-align-gsifts,17.8
test,62,6,CPP,intersection-gsifts-build,0.1
test,62,6,CPP,intersection-gsifts-SP-solve,0.0
test,63,6,gen_instance,all, 2.8
test,63,6,plain_MIP,build+solve,0.8
test,63,6,CPP,BDD-build,3.4
test,63,6,CPP,MIP-build,1.5
test,63,6,CPP,MIP-solve,0.6
test,63,6,CPP,VS-build+solve,0.5
test,63,6,CPP,BDD-align-to-vs,1.6
test,63,6,CPP,intersection-build,0.1
test,63,6,CPP,intersection-SP-solve,0.0
test,63,6,CPP,BDD-align-gsifts,19.3
test,63,6,CPP,intersection-gsifts-build,0.2
test,63,6,CPP,intersection-gsifts-SP-solve,0.0
test,64,6,gen_instance,all, 2.3
test,64,6,plain_MIP,build+solve,0.8
test,64,6,CPP,BDD-build,4.4
test,64,6,CPP,MIP-build,1.6
test,64,6,CPP,MIP-solve,0.6
test,64,6,CPP,VS-build+solve,0.5
test,64,6,CPP,BDD-align-to-vs,1.7
test,64,6,CPP,intersection-build,0.1
test,64,6,CPP,intersection-SP-solve,0.0
test,64,6,CPP,BDD-align-gsifts,21.0
test,64,6,CPP,intersection-gsifts-build,0.1
test,64,6,CPP,intersection-gsifts-SP-solve,0.0
test,65,6,gen_instance,all, 2.5
test,65,6,plain_MIP,build+solve,0.4
test,65,6,CPP,BDD-build,3.5
test,65,6,CPP,MIP-build,1.8
test,65,6,CPP,MIP-solve,0.6
test,65,6,CPP,VS-build+solve,0.5
test,65,6,CPP,BDD-align-to-vs,1.5
test,65,6,CPP,intersection-build,0.1
test,65,6,CPP,intersection-SP-solve,0.0
test,65,6,CPP,BDD-align-gsifts,19.9
test,65,6,CPP,intersection-gsifts-build,0.1
test,65,6,CPP,intersection-gsifts-SP-solve,0.0
test,66,6,gen_instance,all, 2.5
test,66,6,plain_MIP,build+solve,0.5
test,66,6,CPP,BDD-build,3.3
test,66,6,CPP,MIP-build,1.6
test,66,6,CPP,MIP-solve,0.3
test,66,6,CPP,VS-build+solve,0.5
test,66,6,CPP,BDD-align-to-vs,1.8
test,66,6,CPP,intersection-build,0.1
test,66,6,CPP,intersection-SP-solve,0.0
test,66,6,CPP,BDD-align-gsifts,20.5
test,66,6,CPP,intersection-gsifts-build,0.2
test,66,6,CPP,intersection-gsifts-SP-solve,0.0
test,67,6,gen_instance,all, 2.3
test,67,6,plain_MIP,build+solve,0.5
test,67,6,CPP,BDD-build,3.1
test,67,6,CPP,MIP-build,1.5
test,67,6,CPP,MIP-solve,0.3
test,67,6,CPP,VS-build+solve,0.4
test,67,6,CPP,BDD-align-to-vs,1.0
test,67,6,CPP,intersection-build,0.1
test,67,6,CPP,intersection-SP-solve,0.0
test,67,6,CPP,BDD-align-gsifts,14.9
test,67,6,CPP,intersection-gsifts-build,0.1
test,67,6,CPP,intersection-gsifts-SP-solve,0.0
test,68,6,gen_instance,all, 2.6
test,68,6,plain_MIP,build+solve,0.5
test,68,6,CPP,BDD-build,3.5
test,68,6,CPP,MIP-build,2.1
test,68,6,CPP,MIP-solve,0.4
test,68,6,CPP,VS-build+solve,2.2
test,68,6,CPP,BDD-align-to-vs,1.9
test,68,6,CPP,intersection-build,0.1
test,68,6,CPP,intersection-SP-solve,0.0
test,68,6,CPP,BDD-align-gsifts,15.7
test,68,6,CPP,intersection-gsifts-build,0.2
test,68,6,CPP,intersection-gsifts-SP-solve,0.0
test,69,6,gen_instance,all, 3.0
test,69,6,plain_MIP,build+solve,0.7
test,69,6,CPP,BDD-build,3.4
test,69,6,CPP,MIP-build,1.5
test,69,6,CPP,MIP-solve,0.3
test,69,6,CPP,VS-build+solve,0.6
test,69,6,CPP,BDD-align-to-vs,2.0
test,69,6,CPP,intersection-build,0.1
test,69,6,CPP,intersection-SP-solve,0.0
test,69,6,CPP,BDD-align-gsifts,16.7
test,69,6,CPP,intersection-gsifts-build,0.1
test,69,6,CPP,intersection-gsifts-SP-solve,0.0
test,70,6,gen_instance,all, 2.4
test,70,6,plain_MIP,build+solve,0.8
test,70,6,CPP,BDD-build,4.1
test,70,6,CPP,MIP-build,1.4
test,70,6,CPP,MIP-solve,0.3
test,70,6,CPP,VS-build+solve,0.5
test,70,6,CPP,BDD-align-to-vs,1.5
test,70,6,CPP,intersection-build,0.1
test,70,6,CPP,intersection-SP-solve,0.0
test,70,6,CPP,BDD-align-gsifts,17.8
test,70,6,CPP,intersection-gsifts-build,0.1
test,70,6,CPP,intersection-gsifts-SP-solve,0.0
test,71,6,gen_instance,all, 2.3
test,71,6,plain_MIP,build+solve,0.4
test,71,6,CPP,BDD-build,4.8
test,71,6,CPP,MIP-build,2.2
test,71,6,CPP,MIP-solve,0.7
test,71,6,CPP,VS-build+solve,0.6
test,71,6,CPP,BDD-align-to-vs,1.4
test,71,6,CPP,intersection-build,0.1
test,71,6,CPP,intersection-SP-solve,0.0
test,71,6,CPP,BDD-align-gsifts,17.3
test,71,6,CPP,intersection-gsifts-build,0.1
test,71,6,CPP,intersection-gsifts-SP-solve,0.0
test,72,6,gen_instance,all, 4.2
test,72,6,plain_MIP,build+solve,0.5
test,72,6,CPP,BDD-build,6.2
test,72,6,CPP,MIP-build,1.9
test,72,6,CPP,MIP-solve,0.9
test,72,6,CPP,VS-build+solve,0.8
test,72,6,CPP,BDD-align-to-vs,1.9
test,72,6,CPP,intersection-build,0.1
test,72,6,CPP,intersection-SP-solve,0.0
test,72,6,CPP,BDD-align-gsifts,19.1
test,72,6,CPP,intersection-gsifts-build,0.1
test,72,6,CPP,intersection-gsifts-SP-solve,0.0
test,73,6,gen_instance,all, 3.4
test,73,6,plain_MIP,build+solve,1.1
test,73,6,CPP,BDD-build,5.3
test,73,6,CPP,MIP-build,2.4
test,73,6,CPP,MIP-solve,0.8
test,73,6,CPP,VS-build+solve,0.5
test,73,6,CPP,BDD-align-to-vs,2.0
test,73,6,CPP,intersection-build,0.3
