3-0,color_size_nat,62,--none--
3-0,cover_size_nat,2488,--none--
3-0,orig_simpl_nat_obj,4202,--none--
3-0,orig_minAB_nat_obj,2911,--none--
3-0,color_size_rnd,59,--none--
3-0,cover_size_rnd,4672,--none--
3-0,orig_simpl_rnd_obj,5033,--none--
3-0,orig_minAB_rnd_obj,4688,--none--
