0.1-0,color_size_nat,31,--none--
0.1-0,cover_size_nat,45,--none--
0.1-0,orig_simpl_nat_obj,44,--none--
0.1-0,orig_minAB_nat_obj,43,--none--
0.1-0,color_size_rnd,29,--none--
0.1-0,cover_size_rnd,182,--none--
0.1-0,orig_simpl_rnd_obj,82,--none--
0.1-0,orig_minAB_rnd_obj,55,--none--
0.1-0,color_size_ctl,275,--none--
0.1-0,cover_size_ctl,88,--none--
0.1-0,orig_simpl_ctl_obj,9567,--none--
0.1-0,orig_minAB_ctl_obj,6891,--none--
0.1-1,color_size_nat,25,--none--
0.1-1,cover_size_nat,42,--none--
0.1-1,orig_simpl_nat_obj,46,--none--
0.1-1,orig_minAB_nat_obj,37,--none--
0.1-1,color_size_rnd,29,--none--
0.1-1,cover_size_rnd,55,--none--
0.1-1,orig_simpl_rnd_obj,43,--none--
0.1-1,orig_minAB_rnd_obj,46,--none--
0.1-1,color_size_ctl,278,--none--
0.1-1,cover_size_ctl,264,--none--
0.1-1,orig_simpl_ctl_obj,7963,--none--
0.1-1,orig_minAB_ctl_obj,8359,--none--
0.1-2,color_size_nat,15,--none--
0.1-2,cover_size_nat,42,--none--
0.1-2,orig_simpl_nat_obj,45,--none--
0.1-2,orig_minAB_nat_obj,42,--none--
0.1-2,color_size_rnd,15,--none--
0.1-2,cover_size_rnd,95,--none--
0.1-2,orig_simpl_rnd_obj,88,--none--
0.1-2,orig_minAB_rnd_obj,95,--none--
0.1-2,color_size_ctl,125,--none--
0.1-2,cover_size_ctl,242,--none--
0.1-2,orig_simpl_ctl_obj,9735,--none--
0.1-2,orig_minAB_ctl_obj,11454,--none--
0.1-3,color_size_nat,28,--none--
0.1-3,cover_size_nat,39,--none--
0.1-3,orig_simpl_nat_obj,55,--none--
0.1-3,orig_minAB_nat_obj,50,--none--
0.1-3,color_size_rnd,32,--none--
0.1-3,cover_size_rnd,119,--none--
0.1-3,orig_simpl_rnd_obj,109,--none--
0.1-3,orig_minAB_rnd_obj,64,--none--
0.1-3,color_size_ctl,249,--none--
0.1-3,cover_size_ctl,257,--none--
0.1-3,orig_simpl_ctl_obj,5758,--none--
0.1-3,orig_minAB_ctl_obj,10514,--none--
0.1-4,color_size_nat,43,--none--
0.1-4,cover_size_nat,43,--none--
0.1-4,orig_simpl_nat_obj,36,--none--
0.1-4,orig_minAB_nat_obj,36,--none--
0.1-4,color_size_rnd,41,--none--
0.1-4,cover_size_rnd,117,--none--
0.1-4,orig_simpl_rnd_obj,73,--none--
0.1-4,orig_minAB_rnd_obj,48,--none--
0.1-4,color_size_ctl,316,--none--
0.1-4,cover_size_ctl,94,--none--
0.1-4,orig_simpl_ctl_obj,5684,--none--
0.1-4,orig_minAB_ctl_obj,7115,--none--
0.1-5,color_size_nat,32,--none--
0.1-5,cover_size_nat,32,--none--
0.1-5,orig_simpl_nat_obj,30,--none--
0.1-5,orig_minAB_nat_obj,30,--none--
0.1-5,color_size_rnd,27,--none--
0.1-5,cover_size_rnd,44,--none--
0.1-5,orig_simpl_rnd_obj,34,--none--
0.1-5,orig_minAB_rnd_obj,31,--none--
0.1-5,color_size_ctl,132,--none--
