instance,num_type,value,comment
35,simpl_opt_status,0,optimal
35,simpl_bb_time,0.42719292640686035,--none--
35,simpl_obj,239,--none--
35,simpl_qheu_time,0.0006058216094970703,--none--
35,simpl_toAB_obj,408,--none--
35,simpl_toR_obj,296,--none--
35,simpl_heu_gswaps_time,0.02474832534790039,--none--
35,simpl_heu_gswaps_obj,345,--none--
35,simpl_heu_gsifts_time,0.2809865474700928,--none--
35,simpl_heu_gsifts_obj,239,--none--
35,simpl_heu_g2sifts_time,1.0998835563659668,--none--
35,simpl_heu_g2sifts_obj,239,--none--
35,orig_from_simpl_checking_time,0.13226985931396484,--none--
35,orig_from_simpl_order_obj,114,--none--
35,orig_toA_obj,114,--none--
35,orig_toB_obj,105,--none--
35,orig_toRandom_obj,129,--none--
35,orig_minAB_obj,105,--none--
35,orig_gswaps_obj,104,--none--
35,orig_gsifts_obj,114,--none--
35,orig_g2sifts_obj,114,--none--
35,orig_exact_gsifts_obj,101,--none--
35,orig_exact_gsifts_time,0.15054011344909668,--none--
35,simpl_red_opt_status,0,optimal
35,simpl_red_bb_time,0.2545192241668701,--none--
35,simpl_red_obj,239,--none--
35,orig_from_simpl_red_checking_time,0.01127004623413086,--none--
35,orig_from_simpl_red_order_obj,114,--none--
36,simpl_opt_status,0,optimal
36,simpl_bb_time,0.1486198902130127,--none--
36,simpl_obj,171,--none--
36,simpl_qheu_time,0.0004215240478515625,--none--
36,simpl_toAB_obj,323,--none--
36,simpl_toR_obj,1270,--none--
36,simpl_heu_gswaps_time,0.017342329025268555,--none--
36,simpl_heu_gswaps_obj,245,--none--
36,simpl_heu_gsifts_time,0.23005914688110352,--none--
36,simpl_heu_gsifts_obj,171,--none--
36,simpl_heu_g2sifts_time,1.28263521194458,--none--
36,simpl_heu_g2sifts_obj,171,--none--
36,orig_from_simpl_checking_time,0.13090753555297852,--none--
36,orig_from_simpl_order_obj,137,--none--
36,orig_toA_obj,182,--none--
36,orig_toB_obj,120,--none--
36,orig_toRandom_obj,239,--none--
36,orig_minAB_obj,182,--none--
36,orig_gswaps_obj,179,--none--
36,orig_gsifts_obj,137,--none--
36,orig_g2sifts_obj,137,--none--
36,orig_exact_gsifts_obj,108,--none--
36,orig_exact_gsifts_time,0.1322619915008545,--none--
36,simpl_red_opt_status,0,optimal
36,simpl_red_bb_time,0.1409308910369873,--none--
36,simpl_red_obj,171,--none--
36,orig_from_simpl_red_checking_time,0.011757612228393555,--none--
36,orig_from_simpl_red_order_obj,137,--none--
37,simpl_opt_status,0,optimal
37,simpl_bb_time,0.42691516876220703,--none--
37,simpl_obj,80,--none--
37,simpl_qheu_time,0.00042700767517089844,--none--
37,simpl_toAB_obj,290,--none--
37,simpl_toR_obj,456,--none--
37,simpl_heu_gswaps_time,0.11923408508300781,--none--
37,simpl_heu_gswaps_obj,80,--none--
37,simpl_heu_gsifts_time,0.28724026679992676,--none--
37,simpl_heu_gsifts_obj,80,--none--
37,simpl_heu_g2sifts_time,1.3047080039978027,--none--
37,simpl_heu_g2sifts_obj,80,--none--
37,orig_from_simpl_checking_time,0.05853629112243652,--none--
37,orig_from_simpl_order_obj,41,--none--
37,orig_toA_obj,38,--none--
37,orig_toB_obj,33,--none--
37,orig_toRandom_obj,43,--none--
37,orig_minAB_obj,33,--none--
37,orig_gswaps_obj,41,--none--
37,orig_gsifts_obj,41,--none--
37,orig_g2sifts_obj,41,--none--
37,orig_exact_gsifts_obj,32,--none--
37,orig_exact_gsifts_time,0.029539108276367188,--none--
37,simpl_red_opt_status,0,optimal
37,simpl_red_bb_time,0.46674299240112305,--none--
37,simpl_red_obj,80,--none--
37,orig_from_simpl_red_checking_time,0.0017542839050292969,--none--
37,orig_from_simpl_red_order_obj,41,--none--
38,simpl_opt_status,0,optimal
38,simpl_bb_time,0.313478946685791,--none--
38,simpl_obj,156,--none--
38,simpl_qheu_time,0.0004115104675292969,--none--
38,simpl_toAB_obj,371,--none--
38,simpl_toR_obj,599,--none--
38,simpl_heu_gswaps_time,0.0899055004119873,--none--
38,simpl_heu_gswaps_obj,299,--none--
38,simpl_heu_gsifts_time,0.18030881881713867,--none--
38,simpl_heu_gsifts_obj,156,--none--
