4-0,color_size_nat,63,--none--
4-0,cover_size_nat,4051,--none--
4-0,orig_simpl_nat_obj,5679,--none--
4-0,orig_minAB_nat_obj,4634,--none--
4-0,color_size_rnd,61,--none--
4-0,cover_size_rnd,6227,--none--
4-0,orig_simpl_rnd_obj,8598,--none--
4-0,orig_minAB_rnd_obj,6125,--none--
