instance,num_type,step,LB,UB,comment
4858,timelog,223,0.5717737674713135,0,--none--
4859,steplog,10,398,1068,--none--
4859,steplog,20,398,1068,--none--
4859,steplog,30,398,1016,--none--
4859,steplog,40,398,1016,--none--
4859,steplog,50,398,1016,--none--
4859,steplog,60,398,979,--none--
4859,steplog,70,398,979,--none--
4859,steplog,80,398,974,--none--
4859,steplog,90,398,974,--none--
4859,steplog,100,637,974,--none--
4859,steplog,110,806,974,--none--
4859,steplog,120,806,974,--none--
4859,steplog,130,817,942,--none--
4859,steplog,140,817,942,--none--
4859,steplog,150,851,911,--none--
4859,steplog,160,851,905,--none--
4859,steplog,170,873,900,--none--
4859,steplog,180,895,900,--none--
4859,steplog,185,900,900,status:optimal
4859,timelog,185,0.5251588821411133,0,--none--
485,steplog,10,370,1588,--none--
485,steplog,20,370,1564,--none--
485,steplog,30,370,1564,--none--
485,steplog,40,370,1564,--none--
485,steplog,50,370,1564,--none--
485,steplog,60,370,1564,--none--
485,steplog,70,513,1564,--none--
485,steplog,80,513,1168,--none--
485,steplog,90,513,1168,--none--
485,steplog,100,513,1168,--none--
485,steplog,110,513,1168,--none--
485,steplog,120,513,1168,--none--
485,steplog,130,513,1168,--none--
485,steplog,140,595,1096,--none--
485,steplog,150,595,1096,--none--
485,steplog,160,595,1094,--none--
485,steplog,170,595,1094,--none--
485,steplog,180,595,1094,--none--
485,steplog,190,595,1070,--none--
485,steplog,200,595,1070,--none--
485,steplog,210,595,1070,--none--
485,steplog,220,595,1070,--none--
485,steplog,230,824,1070,--none--
485,steplog,240,937,1070,--none--
485,steplog,250,937,1070,--none--
485,steplog,260,987,1052,--none--
485,steplog,270,987,1052,--none--
485,steplog,280,1039,1052,--none--
485,steplog,290,1052,1052,--none--
485,steplog,290,1052,1052,status:optimal
485,timelog,290,0.7449002265930176,0,--none--
4860,steplog,10,513,1565,--none--
4860,steplog,20,513,1557,--none--
4860,steplog,30,513,1551,--none--
4860,steplog,40,513,1551,--none--
4860,steplog,50,513,1551,--none--
4860,steplog,60,513,1541,--none--
4860,steplog,70,513,1533,--none--
4860,steplog,80,513,1527,--none--
4860,steplog,90,513,1527,--none--
4860,steplog,100,513,1527,--none--
4860,steplog,110,619,1233,--none--
4860,steplog,120,619,1233,--none--
4860,steplog,130,619,1225,--none--
4860,steplog,140,619,1219,--none--
4860,steplog,150,619,1219,--none--
4860,steplog,160,619,1219,--none--
4860,steplog,170,619,1219,--none--
4860,steplog,180,929,1171,--none--
4860,steplog,190,929,1171,--none--
4860,steplog,200,929,1165,--none--
4860,steplog,210,929,1159,--none--
4860,steplog,220,929,1159,--none--
4860,steplog,230,1015,1149,--none--
4860,steplog,240,1015,1149,--none--
4860,steplog,250,1075,1147,--none--
4860,steplog,260,1100,1141,--none--
4860,steplog,270,1116,1135,--none--
4860,steplog,280,1135,1135,--none--
4860,steplog,281,1135,1135,status:optimal
4860,timelog,281,0.7152035236358643,0,--none--
4861,steplog,10,664,1502,--none--
4861,steplog,20,664,1318,--none--
4861,steplog,30,664,1318,--none--
4861,steplog,40,664,1317,--none--
4861,steplog,50,664,1316,--none--
4861,steplog,60,664,1315,--none--
4861,steplog,70,664,1315,--none--
4861,steplog,80,664,1309,--none--
4861,steplog,90,664,1307,--none--
4861,steplog,100,664,1181,--none--
4861,steplog,110,664,1164,--none--
4861,steplog,120,664,1163,--none--
4861,steplog,130,664,1163,--none--
4861,steplog,140,664,1163,--none--
4861,steplog,150,664,1153,--none--
4861,steplog,160,664,1095,--none--
4861,steplog,170,664,1094,--none--
4861,steplog,180,664,1093,--none--
4861,steplog,190,664,1093,--none--
4861,steplog,200,746,1093,--none--
4861,steplog,210,746,1035,--none--
4861,steplog,220,746,1034,--none--
4861,steplog,230,746,1033,--none--
4861,steplog,240,746,1033,--none--
4861,steplog,250,746,976,--none--
4861,steplog,260,746,975,--none--
4861,steplog,270,746,975,--none--
4861,steplog,280,746,947,--none--
4861,steplog,290,746,945,--none--
4861,steplog,300,746,945,--none--
4861,steplog,310,746,945,--none--
4861,steplog,320,796,945,--none--
4861,steplog,330,796,945,--none--
4861,steplog,340,832,945,--none--
4861,steplog,350,832,936,--none--
4861,steplog,360,832,935,--none--
4861,steplog,370,832,935,--none--
4861,steplog,380,832,935,--none--
4861,steplog,390,885,930,--none--
4861,steplog,400,885,929,--none--
4861,steplog,410,912,918,--none--
4861,steplog,420,916,917,--none--
4861,steplog,422,917,917,status:optimal
4861,timelog,422,1.23777174949646,0,--none--
4862,steplog,10,382,1269,--none--
4862,steplog,20,382,1054,--none--
4862,steplog,30,382,1049,--none--
4862,steplog,40,382,1043,--none--
4862,steplog,50,382,885,--none--
4862,steplog,60,382,885,--none--
4862,steplog,70,382,880,--none--
4862,steplog,80,382,841,--none--
4862,steplog,90,382,841,--none--
4862,steplog,100,382,841,--none--
4862,steplog,110,382,836,--none--
4862,steplog,120,417,830,--none--
4862,steplog,130,599,830,--none--
4862,steplog,140,599,830,--none--
4862,steplog,150,683,801,--none--
4862,steplog,160,708,801,--none--
4862,steplog,170,782,796,--none--
4862,steplog,180,790,790,--none--
4862,steplog,182,790,790,status:optimal
4862,timelog,182,0.4994940757751465,0,--none--
4863,steplog,10,1048,2604,--none--
4863,steplog,20,1048,2324,--none--
4863,steplog,30,1048,2315,--none--
4863,steplog,40,1048,2315,--none--
4863,steplog,50,1048,2315,--none--
4863,steplog,60,1048,2079,--none--
4863,steplog,70,1048,2060,--none--
4863,steplog,80,1048,2051,--none--
4863,steplog,90,1048,1924,--none--
4863,steplog,100,1048,1915,--none--
4863,steplog,110,1048,1915,--none--
4863,steplog,120,1048,1915,--none--
4863,steplog,130,1048,1876,--none--
4863,steplog,140,1048,1867,--none--
4863,steplog,150,1048,1867,--none--
4863,steplog,160,1048,1867,--none--
4863,steplog,170,1048,1867,--none--
4863,steplog,180,1048,1867,--none--
4863,steplog,190,1284,1867,--none--
4863,steplog,200,1284,1867,--none--
4863,steplog,210,1462,1867,--none--
4863,steplog,220,1462,1796,--none--
4863,steplog,230,1462,1787,--none--
4863,steplog,240,1462,1787,--none--
4863,steplog,250,1462,1787,--none--
4863,steplog,260,1528,1787,--none--
4863,steplog,270,1528,1787,--none--
4863,steplog,280,1681,1772,--none--
4863,steplog,290,1681,1769,--none--
4863,steplog,300,1681,1769,--none--
4863,steplog,310,1745,1763,--none--
4863,steplog,320,1762,1763,--none--
4863,steplog,323,1763,1763,status:optimal
4863,timelog,323,0.9116775989532471,0,--none--
4864,steplog,10,1209,2165,--none--
4864,steplog,20,1209,2165,--none--
4864,steplog,30,1209,2164,--none--
4864,steplog,40,1209,2163,--none--
4864,steplog,50,1209,2153,--none--
4864,steplog,60,1209,2121,--none--
4864,steplog,70,1209,2117,--none--
4864,steplog,80,1209,2117,--none--
4864,steplog,90,1209,2110,--none--
4864,steplog,100,1209,2109,--none--
4864,steplog,110,1497,1951,--none--
4864,steplog,120,1497,1909,--none--
4864,steplog,130,1497,1909,--none--
4864,steplog,140,1497,1904,--none--
4864,steplog,150,1497,1901,--none--
4864,steplog,160,1497,1901,--none--
4864,steplog,170,1497,1901,--none--
4864,steplog,180,1497,1901,--none--
4864,steplog,190,1497,1893,--none--
4864,steplog,200,1497,1861,--none--
4864,steplog,210,1497,1857,--none--
4864,steplog,220,1497,1857,--none--
4864,steplog,230,1497,1850,--none--
4864,steplog,240,1497,1849,--none--
4864,steplog,250,1613,1849,--none--
4864,steplog,260,1613,1828,--none--
4864,steplog,270,1613,1827,--none--
4864,steplog,280,1613,1822,--none--
4864,steplog,290,1613,1819,--none--
4864,steplog,300,1613,1819,--none--
4864,steplog,310,1745,1819,--none--
4864,steplog,320,1745,1819,--none--
4864,steplog,330,1788,1816,--none--
4864,steplog,340,1788,1814,--none--
4864,steplog,350,1812,1813,--none--
4864,steplog,355,1813,1813,status:optimal
4864,timelog,355,0.9557385444641113,0,--none--
4865,steplog,10,210,726,--none--
4865,steplog,20,210,656,--none--
4865,steplog,30,210,652,--none--
4865,steplog,40,210,648,--none--
4865,steplog,50,210,648,--none--
4865,steplog,60,210,644,--none--
4865,steplog,70,210,640,--none--
4865,steplog,80,210,640,--none--
4865,steplog,90,210,640,--none--
4865,steplog,100,210,640,--none--
4865,steplog,110,275,640,--none--
4865,steplog,120,275,579,--none--
4865,steplog,130,275,574,--none--
4865,steplog,140,275,570,--none--
4865,steplog,150,275,566,--none--
4865,steplog,160,275,566,--none--
4865,steplog,170,275,562,--none--
4865,steplog,180,275,558,--none--
4865,steplog,190,275,558,--none--
4865,steplog,200,275,558,--none--
4865,steplog,210,275,558,--none--
4865,steplog,220,448,558,--none--
4865,steplog,230,448,558,--none--
4865,steplog,240,448,558,--none--
4865,steplog,250,475,558,--none--
4865,steplog,260,475,558,--none--
4865,steplog,270,491,558,--none--
4865,steplog,280,517,558,--none--
4865,steplog,290,533,558,--none--
4865,steplog,300,555,556,--none--
4865,steplog,303,556,556,status:optimal
4865,timelog,303,0.9722104072570801,0,--none--
4866,steplog,10,266,531,--none--
4866,steplog,20,266,516,--none--
4866,steplog,30,266,512,--none--
4866,steplog,40,266,512,--none--
4866,steplog,50,266,511,--none--
4866,steplog,60,266,500,--none--
4866,steplog,70,266,498,--none--
4866,steplog,80,266,495,--none--
4866,steplog,90,342,495,--none--
4866,steplog,100,447,495,--none--
4866,steplog,110,479,492,--none--
4866,steplog,120,479,492,--none--
4866,steplog,130,479,490,--none--
4866,steplog,140,486,487,--none--
4866,steplog,142,487,487,status:optimal
4866,timelog,142,0.4246833324432373,0,--none--
4867,steplog,10,501,948,--none--
4867,steplog,20,501,924,--none--
4867,steplog,30,501,924,--none--
4867,steplog,40,501,924,--none--
4867,steplog,50,501,919,--none--
4867,steplog,60,501,919,--none--
4867,steplog,70,501,918,--none--
4867,steplog,80,501,913,--none--
4867,steplog,90,501,913,--none--
4867,steplog,100,501,913,--none--
4867,steplog,110,501,904,--none--
4867,steplog,120,501,899,--none--
4867,steplog,130,501,899,--none--
4867,steplog,140,501,869,--none--
4867,steplog,150,501,869,--none--
4867,steplog,160,501,869,--none--
4867,steplog,170,501,863,--none--
4867,steplog,180,501,863,--none--
4867,steplog,190,501,863,--none--
4867,steplog,200,501,863,--none--
4867,steplog,210,501,863,--none--
4867,steplog,220,501,863,--none--
4867,steplog,230,501,863,--none--
4867,steplog,240,501,863,--none--
4867,steplog,250,501,863,--none--
4867,steplog,260,501,839,--none--
4867,steplog,270,501,839,--none--
4867,steplog,280,501,802,--none--
4867,steplog,290,501,773,--none--
4867,steplog,300,501,773,--none--
4867,steplog,310,501,771,--none--
4867,steplog,320,501,771,--none--
4867,steplog,330,501,766,--none--
4867,steplog,340,501,743,--none--
4867,steplog,350,501,743,--none--
4867,steplog,360,501,743,--none--
4867,steplog,370,501,742,--none--
4867,steplog,380,501,737,--none--
4867,steplog,390,501,737,--none--
4867,steplog,400,566,737,--none--
4867,steplog,410,566,737,--none--
4867,steplog,420,566,737,--none--
4867,steplog,430,566,737,--none--
4867,steplog,440,566,737,--none--
4867,steplog,450,566,737,--none--
4867,steplog,460,566,737,--none--
4867,steplog,470,606,737,--none--
4867,steplog,480,642,737,--none--
4867,steplog,490,642,737,--none--
4867,steplog,500,642,737,--none--
4867,steplog,510,653,737,--none--
4867,steplog,520,725,733,--none--
4867,steplog,530,732,733,--none--
4867,steplog,537,733,733,status:optimal
4867,timelog,537,1.7574315071105957,0,--none--
4868,steplog,10,554,1013,--none--
4868,steplog,20,554,891,--none--
4868,steplog,30,554,889,--none--
4868,steplog,40,554,844,--none--
4868,steplog,50,554,819,--none--
4868,steplog,60,554,819,--none--
4868,steplog,70,554,812,--none--
4868,steplog,80,621,812,--none--
4868,steplog,90,621,812,--none--
4868,steplog,100,621,810,--none--
4868,steplog,110,621,810,--none--
4868,steplog,120,621,803,--none--
4868,steplog,130,728,803,--none--
4868,steplog,140,791,803,--none--
4868,steplog,148,803,803,status:optimal
4868,timelog,148,0.5191781520843506,0,--none--
4869,steplog,10,3014,4435,--none--
4869,steplog,20,3014,4404,--none--
4869,steplog,30,3014,4404,--none--
4869,steplog,40,3014,4404,--none--
4869,steplog,50,3014,4403,--none--
4869,steplog,60,3014,4372,--none--
4869,steplog,70,3014,4372,--none--
4869,steplog,80,3014,4302,--none--
4869,steplog,90,3014,4276,--none--
4869,steplog,100,3014,4276,--none--
4869,steplog,110,3014,4276,--none--
4869,steplog,120,3014,4276,--none--
4869,steplog,130,3014,4276,--none--
4869,steplog,140,3014,4276,--none--
4869,steplog,150,3466,4235,--none--
4869,steplog,160,3466,4235,--none--
4869,steplog,170,3466,4235,--none--
4869,steplog,180,3466,4235,--none--
4869,steplog,190,3466,4235,--none--
4869,steplog,200,3466,4204,--none--
4869,steplog,210,3466,4204,--none--
4869,steplog,220,3722,4164,--none--
4869,steplog,230,3722,4164,--none--
4869,steplog,240,3722,4164,--none--
4869,steplog,250,3722,4164,--none--
4869,steplog,260,3948,4164,--none--
4869,steplog,270,4136,4164,--none--
4869,steplog,280,4164,4164,--none--
4869,steplog,280,4164,4164,status:optimal
4869,timelog,280,0.7890641689300537,0,--none--
486,steplog,10,300,858,--none--
486,steplog,20,300,658,--none--
486,steplog,30,300,658,--none--
486,steplog,40,300,658,--none--
486,steplog,50,300,610,--none--
486,steplog,60,300,610,--none--
486,steplog,70,300,610,--none--
486,steplog,80,300,610,--none--
486,steplog,90,300,584,--none--
486,steplog,100,300,584,--none--
486,steplog,110,350,584,--none--
486,steplog,120,374,584,--none--
486,steplog,130,374,505,--none--
486,steplog,140,422,505,--none--
486,steplog,150,471,472,--none--
486,steplog,154,472,472,status:optimal
486,timelog,154,0.38781094551086426,0,--none--
4870,steplog,10,692,2371,--none--
4870,steplog,20,985,1290,--none--
4870,steplog,30,985,1258,--none--
4870,steplog,40,985,1256,--none--
4870,steplog,50,985,1248,--none--
4870,steplog,60,1031,1248,--none--
4870,steplog,70,1112,1230,--none--
4870,steplog,80,1163,1202,--none--
4870,steplog,90,1163,1200,--none--
4870,steplog,100,1185,1192,--none--
4870,steplog,107,1192,1192,status:optimal
4870,timelog,107,0.2447648048400879,0,--none--
4871,steplog,10,711,2254,--none--
4871,steplog,20,711,2254,--none--
4871,steplog,30,711,2254,--none--
4871,steplog,40,711,2254,--none--
4871,steplog,50,711,2254,--none--
4871,steplog,60,711,2254,--none--
4871,steplog,70,711,2066,--none--
4871,steplog,80,711,2060,--none--
4871,steplog,90,711,2060,--none--
4871,steplog,100,711,1970,--none--
4871,steplog,110,711,1964,--none--
4871,steplog,120,711,1964,--none--
4871,steplog,130,711,1926,--none--
4871,steplog,140,711,1925,--none--
4871,steplog,150,711,1925,--none--
4871,steplog,160,711,1925,--none--
4871,steplog,170,711,1925,--none--
4871,steplog,180,711,1899,--none--
4871,steplog,190,711,1893,--none--
4871,steplog,200,711,1893,--none--
4871,steplog,210,711,1893,--none--
4871,steplog,220,711,1893,--none--
4871,steplog,230,711,1893,--none--
4871,steplog,240,711,1893,--none--
4871,steplog,250,711,1838,--none--
4871,steplog,260,711,1757,--none--
4871,steplog,270,711,1756,--none--
4871,steplog,280,711,1743,--none--
4871,steplog,290,711,1717,--none--
4871,steplog,300,711,1717,--none--
4871,steplog,310,711,1717,--none--
4871,steplog,320,711,1717,--none--
4871,steplog,330,711,1717,--none--
4871,steplog,340,711,1717,--none--
4871,steplog,350,711,1717,--none--
4871,steplog,360,711,1717,--none--
4871,steplog,370,711,1668,--none--
4871,steplog,380,711,1667,--none--
4871,steplog,390,711,1667,--none--
4871,steplog,400,711,1667,--none--
4871,steplog,410,1008,1497,--none--
4871,steplog,420,1008,1492,--none--
4871,steplog,430,1008,1491,--none--
4871,steplog,440,1008,1491,--none--
4871,steplog,450,1008,1392,--none--
4871,steplog,460,1008,1391,--none--
4871,steplog,470,1008,1391,--none--
4871,steplog,480,1008,1391,--none--
4871,steplog,490,1130,1391,--none--
4871,steplog,500,1130,1391,--none--
4871,steplog,510,1306,1391,--none--
4871,steplog,520,1387,1391,--none--
4871,steplog,523,1391,1391,status:optimal
4871,timelog,523,1.3684055805206299,0,--none--
4872,steplog,10,274,1150,--none--
4872,steplog,20,274,977,--none--
4872,steplog,30,274,961,--none--
4872,steplog,40,274,945,--none--
4872,steplog,50,274,945,--none--
4872,steplog,60,274,945,--none--
4872,steplog,70,274,945,--none--
4872,steplog,80,274,945,--none--
4872,steplog,90,274,945,--none--
4872,steplog,100,274,933,--none--
4872,steplog,110,274,933,--none--
4872,steplog,120,274,933,--none--
4872,steplog,130,274,933,--none--
4872,steplog,140,393,933,--none--
4872,steplog,150,393,933,--none--
4872,steplog,160,393,930,--none--
4872,steplog,170,393,930,--none--
4872,steplog,180,393,930,--none--
4872,steplog,190,393,930,--none--
4872,steplog,200,393,930,--none--
4872,steplog,210,547,818,--none--
4872,steplog,220,547,802,--none--
4872,steplog,230,547,786,--none--
4872,steplog,240,547,786,--none--
4872,steplog,250,547,786,--none--
4872,steplog,260,547,786,--none--
4872,steplog,270,612,786,--none--
4872,steplog,280,701,774,--none--
4872,steplog,290,701,774,--none--
