8-0,color_size_nat,89,--none--
8-0,cover_size_nat,3741,--none--
8-0,orig_simpl_nat_obj,12122,--none--
8-0,orig_minAB_nat_obj,5980,--none--
8-0,color_size_rnd,89,--none--
8-0,cover_size_rnd,5315,--none--
8-0,orig_simpl_rnd_obj,11808,--none--
8-0,orig_minAB_rnd_obj,7590,--none--
