instance,num_type,value,comment
484,simpl_opt_status,0,optimal
484,simpl_BB_time,1.1755836009979248,--none--
484,simpl_BB_obj,487,--none--
484,simpl_minAB_time,0.0001766681671142578,--none--
484,simpl_minAB_obj,1005,--none--
484,simpl_gswaps_time,0.15357708930969238,--none--
484,simpl_gswaps_obj,756,--none--
484,simpl_5random_time,0.005945920944213867,--none--
484,simpl_5random_obj,6565,--none--
484,simpl_gsifts_1p_time,0.22816681861877441,--none--
484,simpl_gsifts_1p_obj,727,--none--
484,simpl_gsifts_2p_time,0.41358089447021484,--none--
484,simpl_gsifts_2p_obj,589,--none--
484,simpl_gsifts_inf_time,1.207639455795288,--none--
484,simpl_gsifts_inf_obj,487,--none--
484,orig_simpl_time,1.1885418891906738,--none--
484,orig_simpl_obj,135,--none--
484,orig_gsifts1p_time,0.39713311195373535,--none--
484,orig_gsifts1p_obj,168,--none--
484,orig_bestAB_time,0.03906702995300293,--none--
484,orig_bestAB_obj,177,--none--
484,orig_5random_time,0.2869701385498047,--none--
484,orig_5random_obj,879,--none--
4850,simpl_opt_status,0,optimal
4850,simpl_BB_time,0.7982299327850342,--none--
4850,simpl_BB_obj,499,--none--
4850,simpl_minAB_time,0.0001804828643798828,--none--
4850,simpl_minAB_obj,2271,--none--
4850,simpl_gswaps_time,0.03994441032409668,--none--
4850,simpl_gswaps_obj,953,--none--
4850,simpl_5random_time,0.0016469955444335938,--none--
4850,simpl_5random_obj,11330,--none--
4850,simpl_gsifts_1p_time,0.16614818572998047,--none--
4850,simpl_gsifts_1p_obj,1035,--none--
4850,simpl_gsifts_2p_time,0.3326847553253174,--none--
4850,simpl_gsifts_2p_obj,763,--none--
4850,simpl_gsifts_inf_time,1.324070692062378,--none--
4850,simpl_gsifts_inf_obj,499,--none--
4850,orig_simpl_time,0.8229854106903076,--none--
4850,orig_simpl_obj,156,--none--
4850,orig_gsifts1p_time,0.34485459327697754,--none--
4850,orig_gsifts1p_obj,253,--none--
4850,orig_bestAB_time,0.052996158599853516,--none--
