# instance,N,is_reduced,<comma-separated layer-widths>,<suffix>
0,15,False,1,1,2,3,3,3,4,3,2,2,3,3,3,5,4,0.5
1,15,False,1,1,1,1,1,1,2,3,3,4,6,6,8,5,6,0.5
2,15,False,1,2,1,2,2,2,4,7,7,6,8,6,7,8,10,0.5
3,15,False,1,1,2,1,2,3,3,4,7,9,12,12,16,18,16,0.5
4,15,False,1,2,4,2,2,2,1,2,3,6,9,6,4,5,4,0.5
5,15,False,1,1,1,2,1,1,2,3,3,2,2,2,3,3,2,0.5
6,15,False,1,2,1,2,2,3,2,3,3,3,4,3,4,5,6,0.5
7,15,False,1,2,2,3,2,3,3,5,8,8,9,9,11,12,12,0.5
8,15,False,1,1,2,2,4,7,9,8,7,7,6,8,8,5,5,0.5
9,15,False,1,1,2,3,4,3,4,3,3,4,4,4,4,2,2,0.5
10,15,False,1,1,2,2,2,2,1,1,2,3,4,4,4,4,4,0.5
11,15,False,1,1,1,1,1,1,1,2,3,4,6,5,7,7,6,0.5
12,15,False,1,1,2,2,3,4,2,4,7,9,8,11,10,8,8,0.5
13,15,False,1,2,3,3,5,5,6,8,10,8,9,8,6,7,9,0.5
14,15,False,1,2,4,4,5,4,1,1,1,1,1,1,2,3,4,0.5
15,15,False,1,1,1,1,2,3,3,4,4,5,5,6,10,6,6,0.5
16,15,False,1,1,1,2,1,2,3,5,5,5,4,6,4,3,4,0.5
17,15,False,1,1,1,1,2,3,3,4,4,4,3,2,1,1,1,0.5
18,15,False,1,2,3,3,4,3,5,5,5,6,7,8,11,7,6,0.5
19,15,False,1,2,3,4,4,4,5,6,5,7,8,5,4,4,2,0.5
20,15,False,1,2,4,4,6,6,6,4,5,6,7,8,6,6,5,0.5
21,15,False,1,2,4,4,4,2,3,2,3,3,3,5,7,4,6,0.5
22,15,False,1,2,3,2,2,2,3,4,4,5,6,5,5,7,8,0.5
23,15,False,1,1,2,3,5,7,8,6,9,8,12,14,15,14,15,0.5
24,15,False,1,1,2,4,6,6,10,13,11,13,10,11,8,7,6,0.5
25,15,False,1,1,1,2,4,4,4,4,6,7,5,8,7,9,12,0.5
26,15,False,1,1,2,2,3,3,4,5,4,5,8,8,8,10,9,0.5
27,15,False,1,1,1,2,3,6,6,6,7,8,8,9,8,7,5,0.5
28,15,False,1,1,2,2,2,2,4,2,3,2,1,1,1,2,3,0.5
29,15,False,1,2,2,2,2,4,4,5,5,4,3,2,2,2,2,0.5
30,15,False,1,1,2,3,3,3,3,3,4,7,6,7,7,8,5,0.5
31,15,False,1,1,1,1,1,1,1,1,2,3,4,5,7,7,8,0.5
32,15,False,1,2,2,3,3,4,6,8,6,7,4,5,4,4,4,0.5
33,15,False,1,2,3,4,4,4,4,4,6,5,5,4,4,5,6,0.5
34,15,False,1,1,1,1,1,1,1,1,2,3,4,5,5,3,3,0.5
35,15,False,1,1,2,4,3,3,4,3,5,7,10,7,8,9,11,0.5
36,15,False,1,2,3,4,5,2,2,3,3,5,4,7,5,5,4,0.5
37,15,False,1,1,1,2,3,2,2,2,3,5,4,5,6,9,5,0.5
38,15,False,1,1,2,3,5,5,3,3,4,6,8,7,5,7,9,0.5
39,15,False,1,2,3,4,6,9,9,10,12,9,11,12,14,16,17,0.5
40,15,False,1,1,1,1,1,1,1,2,3,4,4,2,2,2,2,0.5
41,15,False,1,1,2,2,4,4,4,5,4,7,6,5,9,11,8,0.5
42,15,False,1,1,2,2,2,3,3,2,3,4,6,5,6,6,8,0.5
43,15,False,1,2,2,2,4,4,6,9,8,11,12,11,11,12,14,0.5
44,15,False,1,2,2,3,3,2,2,3,4,5,6,10,9,12,14,0.5
45,15,False,1,1,2,2,2,3,4,4,5,5,4,4,5,3,4,0.5
46,15,False,1,1,1,2,3,3,4,5,5,5,7,7,6,8,7,0.5
47,15,False,1,1,2,1,2,3,5,6,5,5,5,9,9,7,8,0.5
48,15,False,1,2,3,2,3,1,1,2,3,1,1,1,1,2,3,0.5
49,15,False,1,2,1,2,2,2,2,3,5,7,8,9,8,8,8,0.5
50,15,False,1,1,1,2,2,2,2,3,2,2,2,2,2,3,2,0.5
51,15,False,1,2,2,4,5,5,5,7,10,11,13,14,16,13,10,0.5
52,15,False,1,2,3,4,5,6,9,9,8,10,6,6,7,9,12,0.5
53,15,False,1,1,2,1,1,2,3,3,2,3,4,5,5,5,5,0.5
54,15,False,1,2,3,3,2,1,1,1,1,2,2,3,2,3,4,0.5
55,15,False,1,1,2,4,6,9,8,9,13,14,16,17,22,22,18,0.5
56,15,False,1,1,1,1,1,2,4,6,8,9,9,10,11,14,14,0.5
57,15,False,1,2,1,1,2,4,4,5,5,7,11,12,13,14,17,0.5
58,15,False,1,2,2,3,5,4,6,6,5,7,8,6,7,11,9,0.5
59,15,False,1,1,1,1,1,2,3,2,3,4,3,5,3,2,4,0.5
60,15,False,1,2,1,1,1,1,2,3,3,5,6,5,6,5,5,0.5
61,15,False,1,1,1,2,3,3,3,5,6,7,9,7,6,6,6,0.5
62,15,False,1,2,3,4,4,5,7,8,9,10,15,18,15,13,13,0.5
63,15,False,1,2,3,5,6,7,8,10,12,14,14,21,15,17,20,0.5
64,15,False,1,1,2,2,2,3,5,4,6,6,6,10,13,15,13,0.5
65,15,False,1,1,2,3,3,3,3,2,2,3,4,4,5,8,10,0.5
66,15,False,1,2,4,5,3,3,4,4,5,4,3,3,2,3,3,0.5
67,15,False,1,2,3,2,1,1,2,2,2,4,8,9,10,11,11,0.5
68,15,False,1,1,1,2,3,5,6,7,9,13,11,11,12,13,11,0.5
69,15,False,1,2,3,1,2,3,3,3,3,3,3,2,2,1,2,0.5
70,15,False,1,1,1,1,2,3,4,2,1,1,1,2,3,3,3,0.5
71,15,False,1,2,2,4,5,4,5,3,4,4,5,4,6,11,7,0.5
72,15,False,1,2,2,3,2,2,4,6,6,7,6,2,3,4,3,0.5
73,15,False,1,1,1,2,3,3,4,4,6,7,5,6,5,6,4,0.5
74,15,False,1,2,3,3,3,2,2,4,7,5,5,6,5,6,6,0.5
75,15,False,1,2,3,3,4,4,5,8,8,10,11,13,10,12,16,0.5
76,15,False,1,2,2,1,2,3,4,6,2,3,4,3,2,3,3,0.5
77,15,False,1,2,4,5,4,2,2,4,5,6,9,11,9,9,8,0.5
78,15,False,1,1,2,3,4,5,7,11,13,15,11,12,13,14,11,0.5
79,15,False,1,2,1,2,2,2,2,4,4,2,2,3,5,4,4,0.5
