4-0,color_size_nat,62,--none--
4-0,cover_size_nat,3709,--none--
4-0,orig_simpl_nat_obj,7638,--none--
4-0,orig_minAB_nat_obj,4554,--none--
4-0,color_size_rnd,66,--none--
4-0,cover_size_rnd,4595,--none--
4-0,orig_simpl_rnd_obj,4869,--none--
4-0,orig_minAB_rnd_obj,4436,--none--
