8-0,color_size_nat,75,--none--
8-0,cover_size_nat,3514,--none--
8-0,orig_simpl_nat_obj,230,--none--
8-0,orig_minAB_nat_obj,178,--none--
8-0,color_size_rnd,75,--none--
8-0,cover_size_rnd,5072,--none--
8-0,orig_simpl_rnd_obj,232,--none--
8-0,orig_minAB_rnd_obj,188,--none--
