6-0,color_size_nat,76,--none--
6-0,cover_size_nat,2354,--none--
6-0,orig_simpl_nat_obj,3557,--none--
6-0,orig_minAB_nat_obj,2518,--none--
6-0,color_size_rnd,75,--none--
6-0,cover_size_rnd,4265,--none--
6-0,orig_simpl_rnd_obj,5173,--none--
6-0,orig_minAB_rnd_obj,2404,--none--
