7-0,orig_simpl_nat_obj,252,--none--
7-0,orig_minAB_nat_obj,225,--none--
7-0,orig_5random_nat_obj,287,--none--
7-0,orig_gsifts1p_nat_obj,198,--none--
7-0,orig_simpl_rnd_obj,347,--none--
7-0,orig_minAB_rnd_obj,226,--none--
7-0,orig_5random_rnd_obj,272,--none--
7-0,orig_gsifts1p_rnd_obj,199,--none--
7-0,orig_simpl_ctl_obj,8775,--none--
7-0,orig_minAB_ctl_obj,9119,--none--
7-0,orig_5random_ctl_obj,12292,--none--
7-0,orig_gsifts1p_ctl_obj,8790,--none--
7-1,orig_simpl_nat_obj,294,--none--
7-1,orig_minAB_nat_obj,225,--none--
7-1,orig_5random_nat_obj,270,--none--
7-1,orig_gsifts1p_nat_obj,227,--none--
7-1,orig_simpl_rnd_obj,440,--none--
7-1,orig_minAB_rnd_obj,269,--none--
7-1,orig_5random_rnd_obj,372,--none--
7-1,orig_gsifts1p_rnd_obj,240,--none--
7-1,orig_simpl_ctl_obj,13709,--none--
7-1,orig_minAB_ctl_obj,16446,--none--
7-1,orig_5random_ctl_obj,15218,--none--
7-1,orig_gsifts1p_ctl_obj,13676,--none--
7-2,orig_simpl_nat_obj,95,--none--
7-2,orig_minAB_nat_obj,92,--none--
7-2,orig_5random_nat_obj,159,--none--
7-2,orig_gsifts1p_nat_obj,82,--none--
7-2,orig_simpl_rnd_obj,231,--none--
7-2,orig_minAB_rnd_obj,199,--none--
7-2,orig_5random_rnd_obj,168,--none--
7-2,orig_gsifts1p_rnd_obj,93,--none--
7-2,orig_simpl_ctl_obj,13316,--none--
7-2,orig_minAB_ctl_obj,9870,--none--
7-2,orig_5random_ctl_obj,8428,--none--
7-2,orig_gsifts1p_ctl_obj,5969,--none--
7-3,orig_simpl_nat_obj,112,--none--
7-3,orig_minAB_nat_obj,105,--none--
7-3,orig_5random_nat_obj,105,--none--
7-3,orig_gsifts1p_nat_obj,79,--none--
7-3,orig_simpl_rnd_obj,84,--none--
7-3,orig_minAB_rnd_obj,105,--none--
7-3,orig_5random_rnd_obj,116,--none--
7-3,orig_gsifts1p_rnd_obj,69,--none--
7-3,orig_simpl_ctl_obj,6525,--none--
7-3,orig_minAB_ctl_obj,9366,--none--
7-3,orig_5random_ctl_obj,11304,--none--
7-3,orig_gsifts1p_ctl_obj,6669,--none--
7-4,orig_simpl_nat_obj,40,--none--
7-4,orig_minAB_nat_obj,44,--none--
7-4,orig_5random_nat_obj,50,--none--
7-4,orig_gsifts1p_nat_obj,42,--none--
7-4,orig_simpl_rnd_obj,61,--none--
7-4,orig_minAB_rnd_obj,56,--none--
7-4,orig_5random_rnd_obj,58,--none--
7-4,orig_gsifts1p_rnd_obj,44,--none--
7-4,orig_simpl_ctl_obj,6281,--none--
7-4,orig_minAB_ctl_obj,7535,--none--
7-4,orig_5random_ctl_obj,10768,--none--
7-4,orig_gsifts1p_ctl_obj,4343,--none--
7-5,orig_simpl_nat_obj,67,--none--
7-5,orig_minAB_nat_obj,66,--none--
7-5,orig_5random_nat_obj,75,--none--
7-5,orig_gsifts1p_nat_obj,65,--none--
7-5,orig_simpl_rnd_obj,109,--none--
7-5,orig_minAB_rnd_obj,79,--none--
7-5,orig_5random_rnd_obj,83,--none--
7-5,orig_gsifts1p_rnd_obj,68,--none--
7-5,orig_simpl_ctl_obj,5132,--none--
7-5,orig_minAB_ctl_obj,5912,--none--
7-5,orig_5random_ctl_obj,7557,--none--
7-5,orig_gsifts1p_ctl_obj,5131,--none--
7-6,orig_simpl_nat_obj,78,--none--
7-6,orig_minAB_nat_obj,74,--none--
7-6,orig_5random_nat_obj,75,--none--
7-6,orig_gsifts1p_nat_obj,70,--none--
7-6,orig_simpl_rnd_obj,89,--none--
7-6,orig_minAB_rnd_obj,72,--none--
7-6,orig_5random_rnd_obj,86,--none--
7-6,orig_gsifts1p_rnd_obj,72,--none--
7-6,orig_simpl_ctl_obj,14077,--none--
7-6,orig_minAB_ctl_obj,12916,--none--
7-6,orig_5random_ctl_obj,15689,--none--
7-6,orig_gsifts1p_ctl_obj,12012,--none--
7-7,orig_simpl_nat_obj,75,--none--
7-7,orig_minAB_nat_obj,71,--none--
7-7,orig_5random_nat_obj,74,--none--
7-7,orig_gsifts1p_nat_obj,67,--none--
7-7,orig_simpl_rnd_obj,82,--none--
7-7,orig_minAB_rnd_obj,96,--none--
7-7,orig_5random_rnd_obj,72,--none--
7-7,orig_gsifts1p_rnd_obj,76,--none--
7-7,orig_simpl_ctl_obj,7731,--none--
7-7,orig_minAB_ctl_obj,8220,--none--
7-7,orig_5random_ctl_obj,11421,--none--
7-7,orig_gsifts1p_ctl_obj,7701,--none--
7-8,orig_simpl_nat_obj,91,--none--
7-8,orig_minAB_nat_obj,94,--none--
7-8,orig_5random_nat_obj,122,--none--
7-8,orig_gsifts1p_nat_obj,84,--none--
7-8,orig_simpl_rnd_obj,160,--none--
7-8,orig_minAB_rnd_obj,102,--none--
7-8,orig_5random_rnd_obj,134,--none--
7-8,orig_gsifts1p_rnd_obj,92,--none--
7-8,orig_simpl_ctl_obj,2687,--none--
7-8,orig_minAB_ctl_obj,3141,--none--
7-8,orig_5random_ctl_obj,12061,--none--
7-8,orig_gsifts1p_ctl_obj,2628,--none--
7-9,orig_simpl_nat_obj,97,--none--
7-9,orig_minAB_nat_obj,95,--none--
7-9,orig_5random_nat_obj,106,--none--
7-9,orig_gsifts1p_nat_obj,97,--none--
7-9,orig_simpl_rnd_obj,100,--none--
7-9,orig_minAB_rnd_obj,109,--none--
7-9,orig_5random_rnd_obj,104,--none--
7-9,orig_gsifts1p_rnd_obj,98,--none--
7-9,orig_simpl_ctl_obj,5475,--none--
7-9,orig_minAB_ctl_obj,4386,--none--
7-9,orig_5random_ctl_obj,5352,--none--
7-9,orig_gsifts1p_ctl_obj,1381,--none--
7-10,orig_simpl_nat_obj,169,--none--
7-10,orig_minAB_nat_obj,156,--none--
7-10,orig_5random_nat_obj,228,--none--
7-10,orig_gsifts1p_nat_obj,151,--none--
7-10,orig_simpl_rnd_obj,346,--none--
7-10,orig_minAB_rnd_obj,207,--none--
7-10,orig_5random_rnd_obj,194,--none--
7-10,orig_gsifts1p_rnd_obj,128,--none--
7-10,orig_simpl_ctl_obj,4490,--none--
7-10,orig_minAB_ctl_obj,4402,--none--
7-10,orig_5random_ctl_obj,8734,--none--
7-10,orig_gsifts1p_ctl_obj,2775,--none--
7-11,orig_simpl_nat_obj,219,--none--
7-11,orig_minAB_nat_obj,199,--none--
7-11,orig_5random_nat_obj,262,--none--
7-11,orig_gsifts1p_nat_obj,207,--none--
7-11,orig_simpl_rnd_obj,306,--none--
7-11,orig_minAB_rnd_obj,338,--none--
7-11,orig_5random_rnd_obj,337,--none--
7-11,orig_gsifts1p_rnd_obj,185,--none--
7-11,orig_simpl_ctl_obj,8245,--none--
7-11,orig_minAB_ctl_obj,12126,--none--
7-11,orig_5random_ctl_obj,13585,--none--
7-11,orig_gsifts1p_ctl_obj,8233,--none--
7-12,orig_simpl_nat_obj,108,--none--
7-12,orig_minAB_nat_obj,106,--none--
7-12,orig_5random_nat_obj,108,--none--
7-12,orig_gsifts1p_nat_obj,99,--none--
7-12,orig_simpl_rnd_obj,183,--none--
7-12,orig_minAB_rnd_obj,96,--none--
7-12,orig_5random_rnd_obj,100,--none--
7-12,orig_gsifts1p_rnd_obj,94,--none--
7-12,orig_simpl_ctl_obj,3916,--none--
7-12,orig_minAB_ctl_obj,3003,--none--
7-12,orig_5random_ctl_obj,8468,--none--
7-12,orig_gsifts1p_ctl_obj,3080,--none--
7-13,orig_simpl_nat_obj,161,--none--
7-13,orig_minAB_nat_obj,151,--none--
7-13,orig_5random_nat_obj,254,--none--
7-13,orig_gsifts1p_nat_obj,138,--none--
7-13,orig_simpl_rnd_obj,261,--none--
7-13,orig_minAB_rnd_obj,204,--none--
7-13,orig_5random_rnd_obj,254,--none--
7-13,orig_gsifts1p_rnd_obj,153,--none--
7-13,orig_simpl_ctl_obj,4575,--none--
7-13,orig_minAB_ctl_obj,5204,--none--
7-13,orig_5random_ctl_obj,6462,--none--
7-13,orig_gsifts1p_ctl_obj,4614,--none--
7-14,orig_simpl_nat_obj,127,--none--
7-14,orig_minAB_nat_obj,126,--none--
7-14,orig_5random_nat_obj,125,--none--
7-14,orig_gsifts1p_nat_obj,111,--none--
7-14,orig_simpl_rnd_obj,245,--none--
7-14,orig_minAB_rnd_obj,120,--none--
7-14,orig_5random_rnd_obj,118,--none--
7-14,orig_gsifts1p_rnd_obj,109,--none--
7-14,orig_simpl_ctl_obj,5659,--none--
7-14,orig_minAB_ctl_obj,3263,--none--
7-14,orig_5random_ctl_obj,8275,--none--
7-14,orig_gsifts1p_ctl_obj,2111,--none--
7-15,orig_simpl_nat_obj,410,--none--
7-15,orig_minAB_nat_obj,269,--none--
7-15,orig_5random_nat_obj,479,--none--
7-15,orig_gsifts1p_nat_obj,288,--none--
7-15,orig_simpl_rnd_obj,447,--none--
7-15,orig_minAB_rnd_obj,333,--none--
7-15,orig_5random_rnd_obj,587,--none--
7-15,orig_gsifts1p_rnd_obj,320,--none--
7-15,orig_simpl_ctl_obj,8514,--none--
7-15,orig_minAB_ctl_obj,9578,--none--
7-15,orig_5random_ctl_obj,9685,--none--
7-15,orig_gsifts1p_ctl_obj,8264,--none--
7-16,orig_simpl_nat_obj,192,--none--
7-16,orig_minAB_nat_obj,221,--none--
7-16,orig_5random_nat_obj,267,--none--
7-16,orig_gsifts1p_nat_obj,150,--none--
7-16,orig_simpl_rnd_obj,323,--none--
7-16,orig_minAB_rnd_obj,300,--none--
7-16,orig_5random_rnd_obj,299,--none--
7-16,orig_gsifts1p_rnd_obj,161,--none--
7-16,orig_simpl_ctl_obj,6224,--none--
7-16,orig_minAB_ctl_obj,6350,--none--
7-16,orig_5random_ctl_obj,10139,--none--
7-16,orig_gsifts1p_ctl_obj,6233,--none--
7-17,orig_simpl_nat_obj,195,--none--
7-17,orig_minAB_nat_obj,215,--none--
7-17,orig_5random_nat_obj,258,--none--
7-17,orig_gsifts1p_nat_obj,191,--none--
7-17,orig_simpl_rnd_obj,251,--none--
7-17,orig_minAB_rnd_obj,219,--none--
7-17,orig_5random_rnd_obj,275,--none--
7-17,orig_gsifts1p_rnd_obj,173,--none--
7-17,orig_simpl_ctl_obj,2763,--none--
7-17,orig_minAB_ctl_obj,1770,--none--
7-17,orig_5random_ctl_obj,4037,--none--
7-17,orig_gsifts1p_ctl_obj,1218,--none--
7-18,orig_simpl_nat_obj,280,--none--
7-18,orig_minAB_nat_obj,281,--none--
7-18,orig_5random_nat_obj,361,--none--
7-18,orig_gsifts1p_nat_obj,219,--none--
7-18,orig_simpl_rnd_obj,475,--none--
7-18,orig_minAB_rnd_obj,325,--none--
7-18,orig_5random_rnd_obj,368,--none--
7-18,orig_gsifts1p_rnd_obj,202,--none--
7-18,orig_simpl_ctl_obj,4830,--none--
7-18,orig_minAB_ctl_obj,4244,--none--
7-18,orig_5random_ctl_obj,8826,--none--
7-18,orig_gsifts1p_ctl_obj,4326,--none--
7-19,orig_simpl_nat_obj,146,--none--
7-19,orig_minAB_nat_obj,147,--none--
7-19,orig_5random_nat_obj,199,--none--
7-19,orig_gsifts1p_nat_obj,157,--none--
7-19,orig_simpl_rnd_obj,232,--none--
7-19,orig_minAB_rnd_obj,154,--none--
7-19,orig_5random_rnd_obj,164,--none--
7-19,orig_gsifts1p_rnd_obj,155,--none--
7-19,orig_simpl_ctl_obj,10474,--none--
7-19,orig_minAB_ctl_obj,11683,--none--
7-19,orig_5random_ctl_obj,14928,--none--
7-19,orig_gsifts1p_ctl_obj,7405,--none--
7-20,orig_simpl_nat_obj,273,--none--
7-20,orig_minAB_nat_obj,286,--none--
7-20,orig_5random_nat_obj,331,--none--
7-20,orig_gsifts1p_nat_obj,238,--none--
7-20,orig_simpl_rnd_obj,384,--none--
7-20,orig_minAB_rnd_obj,390,--none--
7-20,orig_5random_rnd_obj,354,--none--
7-20,orig_gsifts1p_rnd_obj,189,--none--
7-20,orig_simpl_ctl_obj,11199,--none--
7-20,orig_minAB_ctl_obj,11438,--none--
7-20,orig_5random_ctl_obj,13956,--none--
7-20,orig_gsifts1p_ctl_obj,11302,--none--
7-21,orig_simpl_nat_obj,145,--none--
7-21,orig_minAB_nat_obj,137,--none--
7-21,orig_5random_nat_obj,189,--none--
7-21,orig_gsifts1p_nat_obj,136,--none--
7-21,orig_simpl_rnd_obj,198,--none--
7-21,orig_minAB_rnd_obj,174,--none--
7-21,orig_5random_rnd_obj,189,--none--
7-21,orig_gsifts1p_rnd_obj,170,--none--
7-21,orig_simpl_ctl_obj,8433,--none--
7-21,orig_minAB_ctl_obj,9897,--none--
7-21,orig_5random_ctl_obj,14361,--none--
7-21,orig_gsifts1p_ctl_obj,8497,--none--
7-22,orig_simpl_nat_obj,224,--none--
7-22,orig_minAB_nat_obj,224,--none--
7-22,orig_5random_nat_obj,346,--none--
