0.7-0,color_size_nat,36,--none--
0.7-0,cover_size_nat,145,--none--
0.7-0,orig_simpl_nat_obj,106,--none--
0.7-0,orig_minAB_nat_obj,91,--none--
0.7-0,color_size_rnd,34,--none--
0.7-0,cover_size_rnd,124,--none--
0.7-0,orig_simpl_rnd_obj,114,--none--
0.7-0,orig_minAB_rnd_obj,110,--none--
0.7-0,color_size_ctl,105,--none--
0.7-0,cover_size_ctl,228,--none--
0.7-0,orig_simpl_ctl_obj,4733,--none--
0.7-0,orig_minAB_ctl_obj,8415,--none--
0.7-1,color_size_nat,30,--none--
0.7-1,cover_size_nat,178,--none--
0.7-1,orig_simpl_nat_obj,231,--none--
0.7-1,orig_minAB_nat_obj,216,--none--
0.7-1,color_size_rnd,32,--none--
0.7-1,cover_size_rnd,187,--none--
0.7-1,orig_simpl_rnd_obj,226,--none--
0.7-1,orig_minAB_rnd_obj,202,--none--
0.7-1,color_size_ctl,305,--none--
0.7-1,cover_size_ctl,115,--none--
0.7-1,orig_simpl_ctl_obj,5491,--none--
0.7-1,orig_minAB_ctl_obj,8504,--none--
0.7-2,color_size_nat,47,--none--
0.7-2,cover_size_nat,149,--none--
0.7-2,orig_simpl_nat_obj,221,--none--
0.7-2,orig_minAB_nat_obj,201,--none--
0.7-2,color_size_rnd,46,--none--
0.7-2,cover_size_rnd,181,--none--
0.7-2,orig_simpl_rnd_obj,348,--none--
0.7-2,orig_minAB_rnd_obj,217,--none--
0.7-2,color_size_ctl,421,--none--
0.7-2,cover_size_ctl,28,--none--
0.7-2,orig_simpl_ctl_obj,2866,--none--
0.7-2,orig_minAB_ctl_obj,2047,--none--
0.7-3,color_size_nat,40,--none--
0.7-3,cover_size_nat,148,--none--
0.7-3,orig_simpl_nat_obj,215,--none--
0.7-3,orig_minAB_nat_obj,187,--none--
0.7-3,color_size_rnd,43,--none--
0.7-3,cover_size_rnd,173,--none--
0.7-3,orig_simpl_rnd_obj,217,--none--
0.7-3,orig_minAB_rnd_obj,180,--none--
0.7-3,color_size_ctl,466,--none--
0.7-3,cover_size_ctl,144,--none--
0.7-3,orig_simpl_ctl_obj,10337,--none--
0.7-3,orig_minAB_ctl_obj,8514,--none--
0.7-4,color_size_nat,33,--none--
0.7-4,cover_size_nat,130,--none--
0.7-4,orig_simpl_nat_obj,152,--none--
0.7-4,orig_minAB_nat_obj,161,--none--
0.7-4,color_size_rnd,32,--none--
0.7-4,cover_size_rnd,138,--none--
0.7-4,orig_simpl_rnd_obj,183,--none--
0.7-4,orig_minAB_rnd_obj,154,--none--
0.7-4,color_size_ctl,182,--none--
0.7-4,cover_size_ctl,276,--none--
0.7-4,orig_simpl_ctl_obj,8407,--none--
