instance,num_type,value,comment
1000,simpl_opt_status,0,optimal
1000,simpl_BB_time,0.6692590713500977,--none--
1000,simpl_BB_obj,2977,--none--
1000,simpl_minAB_time,0.0001537799835205078,--none--
1000,simpl_minAB_obj,7491,--none--
1000,simpl_gswaps_time,0.049141645431518555,--none--
1000,simpl_gswaps_obj,5305,--none--
1000,simpl_5random_time,0.010024547576904297,--none--
1000,simpl_5random_obj,8010,--none--
1000,simpl_gsifts_1p_time,0.15713119506835938,--none--
1000,simpl_gsifts_1p_obj,4092,--none--
1000,simpl_gsifts_2p_time,0.3174729347229004,--none--
1000,simpl_gsifts_2p_obj,3378,--none--
1000,simpl_gsifts_3p_time,0.468416690826416,--none--
1000,simpl_gsifts_3p_obj,3063,--none--
1000,orig_simpl_time,0.7556273937225342,--none--
1000,orig_simpl_obj,461,--none--
1000,orig_gsifts1p_time,1.7371506690979004,--none--
1000,orig_gsifts1p_obj,1062,--none--
1000,orig_bestAB_time,0.23796868324279785,--none--
1000,orig_bestAB_obj,1563,--none--
1000,orig_5random_time,0.7395484447479248,--none--
1000,orig_5random_obj,2698,--none--
1001,simpl_opt_status,0,optimal
1001,simpl_BB_time,0.28827595710754395,--none--
1001,simpl_BB_obj,859,--none--
1001,simpl_minAB_time,0.00018334388732910156,--none--
1001,simpl_minAB_obj,2093,--none--
1001,simpl_gswaps_time,0.14758944511413574,--none--
1001,simpl_gswaps_obj,989,--none--
1001,simpl_5random_time,0.003593921661376953,--none--
1001,simpl_5random_obj,4634,--none--
1001,simpl_gsifts_1p_time,0.16009068489074707,--none--
1001,simpl_gsifts_1p_obj,1628,--none--
1001,simpl_gsifts_2p_time,0.3445091247558594,--none--
1001,simpl_gsifts_2p_obj,1169,--none--
1001,simpl_gsifts_3p_time,0.4995536804199219,--none--
1001,simpl_gsifts_3p_obj,1009,--none--
1001,orig_simpl_time,0.3872795104980469,--none--
1001,orig_simpl_obj,306,--none--
1001,orig_gsifts1p_time,1.2411222457885742,--none--
1001,orig_gsifts1p_obj,611,--none--
1001,orig_bestAB_time,0.10086417198181152,--none--
1001,orig_bestAB_obj,1521,--none--
1001,orig_5random_time,0.6533844470977783,--none--
1001,orig_5random_obj,1814,--none--
1002,simpl_opt_status,0,optimal
1002,simpl_BB_time,0.6113507747650146,--none--
1002,simpl_BB_obj,552,--none--
1002,simpl_minAB_time,0.0002110004425048828,--none--
1002,simpl_minAB_obj,2292,--none--
1002,simpl_gswaps_time,0.16032195091247559,--none--
1002,simpl_gswaps_obj,644,--none--
1002,simpl_5random_time,0.0016314983367919922,--none--
1002,simpl_5random_obj,2678,--none--
1002,simpl_gsifts_1p_time,0.19079971313476562,--none--
1002,simpl_gsifts_1p_obj,989,--none--
1002,simpl_gsifts_2p_time,0.2211744785308838,--none--
1002,simpl_gsifts_2p_obj,668,--none--
1002,simpl_gsifts_3p_time,0.5188319683074951,--none--
1002,simpl_gsifts_3p_obj,612,--none--
1002,orig_simpl_time,0.6594257354736328,--none--
1002,orig_simpl_obj,234,--none--
1002,orig_gsifts1p_time,0.3757152557373047,--none--
1002,orig_gsifts1p_obj,220,--none--
1002,orig_bestAB_time,0.03502178192138672,--none--
1002,orig_bestAB_obj,287,--none--
1002,orig_5random_time,0.2576730251312256,--none--
1002,orig_5random_obj,742,--none--
1003,simpl_opt_status,0,optimal
1003,simpl_BB_time,0.6042826175689697,--none--
1003,simpl_BB_obj,1079,--none--
1003,simpl_minAB_time,0.00017499923706054688,--none--
1003,simpl_minAB_obj,2208,--none--
1003,simpl_gswaps_time,0.04587411880493164,--none--
1003,simpl_gswaps_obj,1573,--none--
1003,simpl_5random_time,0.001689910888671875,--none--
1003,simpl_5random_obj,29017,--none--
1003,simpl_gsifts_1p_time,0.14894628524780273,--none--
1003,simpl_gsifts_1p_obj,1733,--none--
1003,simpl_gsifts_2p_time,0.351184606552124,--none--
1003,simpl_gsifts_2p_obj,1324,--none--
1003,simpl_gsifts_3p_time,0.6813147068023682,--none--
1003,simpl_gsifts_3p_obj,1164,--none--
1003,orig_simpl_time,0.6474196910858154,--none--
1003,orig_simpl_obj,352,--none--
1003,orig_gsifts1p_time,1.278752088546753,--none--
1003,orig_gsifts1p_obj,734,--none--
1003,orig_bestAB_time,0.10005068778991699,--none--
1003,orig_bestAB_obj,946,--none--
1003,orig_5random_time,0.7862639427185059,--none--
1003,orig_5random_obj,2407,--none--
1004,simpl_opt_status,0,optimal
1004,simpl_BB_time,0.43453192710876465,--none--
1004,simpl_BB_obj,1849,--none--
1004,simpl_minAB_time,0.00016260147094726562,--none--
1004,simpl_minAB_obj,8546,--none--
1004,simpl_gswaps_time,0.1276874542236328,--none--
1004,simpl_gswaps_obj,2443,--none--
1004,simpl_5random_time,0.0016551017761230469,--none--
1004,simpl_5random_obj,10210,--none--
1004,simpl_gsifts_1p_time,0.17291593551635742,--none--
1004,simpl_gsifts_1p_obj,3943,--none--
1004,simpl_gsifts_2p_time,0.308377742767334,--none--
1004,simpl_gsifts_2p_obj,2699,--none--
1004,simpl_gsifts_3p_time,0.4919767379760742,--none--
1004,simpl_gsifts_3p_obj,2148,--none--
1004,orig_simpl_time,0.541764497756958,--none--
1004,orig_simpl_obj,417,--none--
1004,orig_gsifts1p_time,1.9846184253692627,--none--
1004,orig_gsifts1p_obj,1309,--none--
1004,orig_bestAB_time,0.22770285606384277,--none--
1004,orig_bestAB_obj,1466,--none--
1004,orig_5random_time,0.7503571510314941,--none--
1004,orig_5random_obj,3091,--none--
1005,simpl_opt_status,0,optimal
1005,simpl_BB_time,0.9822287559509277,--none--
1005,simpl_BB_obj,1661,--none--
1005,simpl_minAB_time,0.00016760826110839844,--none--
1005,simpl_minAB_obj,6056,--none--
1005,simpl_gswaps_time,0.0949711799621582,--none--
1005,simpl_gswaps_obj,3613,--none--
1005,simpl_5random_time,0.00595402717590332,--none--
1005,simpl_5random_obj,9277,--none--
1005,simpl_gsifts_1p_time,0.1968066692352295,--none--
1005,simpl_gsifts_1p_obj,3481,--none--
1005,simpl_gsifts_2p_time,0.35551023483276367,--none--
1005,simpl_gsifts_2p_obj,2787,--none--
1005,simpl_gsifts_3p_time,0.5083158016204834,--none--
1005,simpl_gsifts_3p_obj,2102,--none--
1005,orig_simpl_time,1.057077407836914,--none--
1005,orig_simpl_obj,381,--none--
1005,orig_gsifts1p_time,1.6169557571411133,--none--
1005,orig_gsifts1p_obj,1140,--none--
1005,orig_bestAB_time,0.2949678897857666,--none--
1005,orig_bestAB_obj,1467,--none--
