instance,inversions,reducedA,reducedB,gen_trial
392,41,True,True,1
393,54,True,True,1
394,57,True,True,1
395,67,True,True,1
396,42,True,True,1
397,50,True,True,1
398,59,True,True,1
399,62,True,True,1
400,34,True,True,1
401,50,True,True,1
402,34,True,True,1
403,41,True,True,1
404,57,True,True,1
405,70,True,True,1
406,62,True,True,1
407,38,True,True,1
408,37,True,True,1
409,60,True,True,1
410,63,True,True,1
411,41,True,True,1
412,49,True,True,1
413,53,True,True,1
414,53,True,True,1
415,59,True,True,1
416,62,True,True,1
417,45,True,True,1
418,53,True,True,1
419,67,True,True,1
420,53,True,True,1
421,51,True,True,1
422,53,True,True,1
423,61,True,True,1
424,56,True,True,1
425,36,True,True,1
426,51,True,True,1
427,54,True,True,1
428,40,True,True,1
429,34,True,True,1
430,49,True,True,1
431,53,True,True,1
432,59,True,True,1
433,63,True,True,1
434,37,True,True,1
435,45,True,True,1
436,44,True,True,1
437,59,True,True,1
438,58,True,True,1
439,51,True,True,1
440,44,True,True,1
441,63,True,True,1
442,64,True,True,1
443,67,True,True,1
444,55,True,True,1
445,38,True,True,1
446,45,True,True,1
447,65,True,True,1
448,52,True,True,1
449,45,True,True,1
450,63,True,True,1
451,54,True,True,1
452,42,True,True,1
453,61,True,True,1
454,64,True,True,1
455,69,True,True,1
456,60,True,True,1
457,48,True,True,1
458,40,True,True,1
459,69,True,True,1
460,67,True,True,1
461,38,True,True,1
462,59,True,True,1
463,55,True,True,1
464,56,True,True,1
465,59,True,True,1
466,50,True,True,1
467,54,True,True,1
468,47,True,True,1
469,49,True,True,1
470,55,True,True,1
471,43,True,True,1
472,46,True,True,1
473,53,True,True,1
474,52,True,True,1
475,51,True,True,1
476,61,True,True,1
477,34,True,True,1
478,38,True,True,1
479,40,True,True,1
480,45,True,True,1
481,53,True,True,1
482,54,True,True,1
483,70,True,True,1
484,54,True,True,1
485,54,True,True,1
486,69,True,True,1
487,35,True,True,1
488,62,True,True,1
489,59,True,True,1
490,56,True,True,1
491,52,True,True,1
492,48,True,True,1
493,69,True,True,1
494,39,True,True,1
495,62,True,True,1
496,49,True,True,1
497,66,True,True,1
498,59,True,True,1
499,64,True,True,1
500,52,True,True,1
501,62,True,True,1
502,50,True,True,1
503,44,True,True,1
504,48,True,True,1
505,50,True,True,1
506,51,True,True,1
507,60,True,True,1
508,57,True,True,1
509,45,True,True,1
510,57,True,True,1
511,51,True,True,1
512,50,True,True,1
513,44,True,True,1
514,61,True,True,1
515,62,True,True,1
516,57,True,True,1
517,51,True,True,1
518,46,True,True,1
519,42,True,True,1
520,72,True,True,1
521,30,True,True,1
522,28,True,True,1
523,45,True,True,1
524,45,True,True,1
525,43,True,True,1
526,52,True,True,1
527,47,True,True,1
528,36,True,True,1
529,62,True,True,1
530,48,True,True,1
531,67,True,True,1
532,52,True,True,1
533,36,True,True,1
534,45,True,True,1
535,47,True,True,1
536,43,True,True,1
537,66,True,True,1
538,47,True,True,1
539,58,True,True,1
540,53,True,True,1
541,50,True,True,1
542,48,True,True,1
543,74,True,True,1
544,42,True,True,1
545,61,True,True,1
546,72,True,True,1
547,69,True,True,1
548,53,True,True,1
549,30,True,True,1
550,42,True,True,1
551,48,True,True,1
552,47,True,True,1
553,41,True,True,1
554,55,True,True,1
555,39,True,True,1
556,60,True,True,1
557,45,True,True,1
558,48,True,True,1
559,39,True,True,1
560,47,True,True,1
561,53,True,True,1
562,63,True,True,1
563,51,True,True,1
564,51,True,True,1
565,43,True,True,1
566,46,True,True,1
567,63,True,True,1
568,57,True,True,1
569,49,True,True,1
570,50,True,True,1
571,50,True,True,1
572,32,True,True,1
573,66,True,True,1
574,41,True,True,1
575,59,True,True,1
576,60,True,True,1
577,46,True,True,1
578,32,True,True,1
579,50,True,True,1
580,44,True,True,1
581,29,True,True,1
582,62,True,True,1
583,50,True,True,1
584,63,True,True,1
585,49,True,True,1
586,48,True,True,1
587,36,True,True,1
588,41,True,True,1
589,46,True,True,1
590,62,True,True,1
591,63,True,True,1
592,54,True,True,1
593,58,True,True,1
594,47,True,True,1
595,51,True,True,1
596,66,True,True,1
597,42,True,True,1
598,53,True,True,1
599,67,True,True,1
600,47,True,True,1
601,49,True,True,1
602,70,True,True,1
603,47,True,True,1
604,64,True,True,1
605,60,True,True,1
606,49,True,True,1
607,58,True,True,1
608,48,True,True,1
609,64,True,True,1
610,66,True,True,1
611,50,True,True,1
612,50,True,True,1
613,70,True,True,1
614,54,True,True,1
615,56,True,True,1
616,36,True,True,1
617,45,True,True,1
618,54,True,True,1
619,61,True,True,1
620,55,True,True,1
621,58,True,True,1
622,28,True,True,1
623,69,True,True,1
624,49,True,True,1
625,44,True,True,1
626,42,True,True,1
627,72,True,True,1
628,53,True,True,1
629,47,True,True,1
630,64,True,True,1
631,51,True,True,1
632,57,True,True,1
633,68,True,True,1
634,60,True,True,1
635,65,True,True,1
636,60,True,True,1
637,57,True,True,1
638,41,True,True,1
639,49,True,True,1
640,32,True,True,1
641,59,True,True,1
642,65,True,True,1
643,61,True,True,1
644,59,True,True,1
645,55,True,True,1
646,57,True,True,1
647,65,True,True,1
648,56,True,True,1
649,55,True,True,1
650,60,True,True,1
651,50,True,True,1
652,69,True,True,1
653,52,True,True,1
654,53,True,True,1
655,50,True,True,1
656,44,True,True,1
657,61,True,True,1
658,49,True,True,1
659,61,True,True,1
660,47,True,True,1
661,62,True,True,1
662,47,True,True,1
663,34,True,True,1
664,57,True,True,1
665,57,True,True,1
666,60,True,True,1
667,56,True,True,1
668,82,True,True,1
669,48,True,True,1
670,40,True,True,1
671,54,True,True,1
672,48,True,True,1
673,35,True,True,1
674,51,True,True,1
675,53,True,True,1
676,59,True,True,1
677,55,True,True,1
678,54,True,True,1
679,35,True,True,1
680,60,True,True,1
681,52,True,True,1
682,58,True,True,1
683,38,True,True,1
684,46,True,True,1
685,52,True,True,1
686,67,True,True,1
687,63,True,True,1
688,56,True,True,1
689,69,True,True,1
690,42,True,True,1
691,42,True,True,1
692,59,True,True,1
693,59,True,True,1
694,56,True,True,1
695,63,True,True,1
696,53,True,True,1
697,48,True,True,1
698,47,True,True,1
699,54,True,True,1
700,63,True,True,1
701,58,True,True,1
702,44,True,True,1
703,56,True,True,1
704,42,True,True,1
705,42,True,True,1
706,53,True,True,1
707,46,True,True,1
708,64,True,True,1
709,64,True,True,1
710,48,True,True,1
711,37,True,True,1
712,42,True,True,1
713,64,True,True,1
714,41,True,True,1
715,48,True,True,1
716,36,True,True,1
717,66,True,True,1
718,72,True,True,1
719,61,True,True,1
720,64,True,True,1
721,60,True,True,1
722,36,True,True,1
723,35,True,True,1
724,50,True,True,1
725,46,True,True,1
726,55,True,True,1
727,46,True,True,1
728,64,True,True,1
729,48,True,True,1
730,40,True,True,1
731,61,True,True,1
732,50,True,True,1
733,48,True,True,1
734,64,True,True,1
735,48,True,True,1
736,36,True,True,1
737,62,True,True,1
738,51,True,True,1
739,53,True,True,1
740,64,True,True,1
741,67,True,True,1
742,48,True,True,1
743,57,True,True,1
744,59,True,True,1
745,51,True,True,1
746,51,True,True,1
747,42,True,True,1
748,74,True,True,1
749,66,True,True,1
750,44,True,True,1
751,51,True,True,1
752,55,True,True,1
753,38,True,True,1
754,39,True,True,1
755,43,True,True,1
756,46,True,True,1
757,43,True,True,1
758,43,True,True,1
759,43,True,True,1
760,52,True,True,1
761,54,True,True,1
762,66,True,True,1
763,57,True,True,1
764,70,True,True,1
765,70,True,True,1
766,43,True,True,1
767,44,True,True,1
768,31,True,True,1
769,48,True,True,1
770,53,True,True,1
771,53,True,True,1
772,58,True,True,1
773,48,True,True,1
774,50,True,True,1
775,28,True,True,1
776,62,True,True,1
777,56,True,True,1
778,33,True,True,1
779,60,True,True,1
780,46,True,True,1
781,45,True,True,1
782,64,True,True,1
783,61,True,True,1
784,56,True,True,1
785,51,True,True,1
786,51,True,True,1
787,32,True,True,1
788,51,True,True,1
789,50,True,True,1
790,68,True,True,1
791,58,True,True,1
792,58,True,True,1
793,40,True,True,1
794,53,True,True,1
795,65,True,True,1
796,51,True,True,1
797,40,True,True,1
798,77,True,True,1
799,50,True,True,1
800,53,True,True,1
801,42,True,True,1
802,44,True,True,1
803,55,True,True,1
804,47,True,True,1
805,55,True,True,1
806,48,True,True,1
807,65,True,True,1
808,53,True,True,1
809,62,True,True,1
810,72,True,True,1
811,64,True,True,1
812,68,True,True,1
813,42,True,True,1
814,44,True,True,1
815,52,True,True,1
816,55,True,True,1
817,44,True,True,1
818,58,True,True,1
819,62,True,True,1
820,58,True,True,1
821,70,True,True,1
822,46,True,True,1
823,64,True,True,1
824,66,True,True,1
825,60,True,True,1
826,65,True,True,1
827,37,True,True,1
828,59,True,True,1
829,47,True,True,1
830,45,True,True,1
831,64,True,True,1
832,52,True,True,1
833,47,True,True,1
834,57,True,True,1
835,55,True,True,1
836,65,True,True,1
837,75,True,True,1
838,52,True,True,1
839,53,True,True,1
840,42,True,True,1
841,62,True,True,1
842,65,True,True,1
843,56,True,True,1
844,49,True,True,1
845,49,True,True,1
846,69,True,True,1
847,68,True,True,1
848,54,True,True,1
849,77,True,True,1
850,73,True,True,1
851,58,True,True,1
852,41,True,True,1
853,48,True,True,1
854,53,True,True,1
855,53,True,True,1
856,45,True,True,1
857,55,True,True,1
858,55,True,True,1
859,47,True,True,1
860,54,True,True,1
861,52,True,True,1
862,58,True,True,1
863,58,True,True,1
864,67,True,True,1
865,65,True,True,1
866,60,True,True,1
867,38,True,True,1
868,56,True,True,1
869,59,True,True,1
870,42,True,True,1
871,38,True,True,1
872,68,True,True,1
873,55,True,True,1
874,38,True,True,1
875,39,True,True,1
876,45,True,True,1
877,70,True,True,1
878,53,True,True,1
879,39,True,True,1
880,63,True,True,1
881,41,True,True,1
882,55,True,True,1
883,58,True,True,1
884,45,True,True,1
885,72,True,True,1
886,64,True,True,1
887,59,True,True,1
888,30,True,True,1
889,35,True,True,1
890,57,True,True,1
891,55,True,True,1
892,66,True,True,1
893,50,True,True,1
894,62,True,True,1
895,55,True,True,1
896,50,True,True,1
897,45,True,True,1
898,65,True,True,1
899,51,True,True,1
900,58,True,True,1
901,40,True,True,1
902,52,True,True,1
903,44,True,True,1
904,51,True,True,1
905,61,True,True,1
906,42,True,True,1
907,64,True,True,1
908,34,True,True,1
909,41,True,True,1
910,38,True,True,1
911,59,True,True,1
912,59,True,True,1
913,57,True,True,1
914,60,True,True,1
915,53,True,True,1
916,64,True,True,1
917,64,True,True,1
918,56,True,True,1
919,53,True,True,1
920,57,True,True,1
921,51,True,True,1
922,44,True,True,1
923,57,True,True,1
924,63,True,True,1
925,41,True,True,1
926,24,True,True,1
927,57,True,True,1
928,38,True,True,1
929,26,True,True,1
930,63,True,True,1
931,60,True,True,1
932,55,True,True,1
933,46,True,True,1
934,57,True,True,1
935,44,True,True,1
936,46,True,True,1
937,62,True,True,1
938,69,True,True,1
939,51,True,True,1
940,63,True,True,1
941,54,True,True,1
942,55,True,True,1
943,59,True,True,1
944,56,True,True,1
945,37,True,True,1
946,35,True,True,1
947,55,True,True,1
948,24,True,True,1
949,59,True,True,1
950,66,True,True,1
951,53,True,True,1
952,55,True,True,1
953,38,True,True,1
954,48,True,True,1
955,45,True,True,1
956,51,True,True,1
957,48,True,True,1
958,69,True,True,1
959,56,True,True,1
960,41,True,True,1
961,66,True,True,1
962,52,True,True,1
963,48,True,True,1
964,63,True,True,1
965,69,True,True,1
966,71,True,True,1
967,53,True,True,1
968,54,True,True,1
969,41,True,True,1
970,52,True,True,1
971,77,True,True,1
972,50,True,True,1
973,46,True,True,1
974,52,True,True,1
975,45,True,True,1
976,77,True,True,1
977,65,True,True,1
978,58,True,True,1
979,53,True,True,1
980,61,True,True,1
981,58,True,True,1
982,51,True,True,1
983,51,True,True,1
984,58,True,True,1
985,42,True,True,1
986,58,True,True,1
987,60,True,True,1
988,57,True,True,1
989,43,True,True,1
990,57,True,True,1
991,58,True,True,1
992,38,True,True,1
993,59,True,True,1
994,53,True,True,1
995,52,True,True,1
996,62,True,True,1
997,44,True,True,1
998,56,True,True,1
999,64,True,True,1
1000,51,True,True,1
