run,k,n,method,step,time
test,39,10,CPP,intersection-gsifts-SP-solve,0.1
test,40,10,gen_instance,all, 6.5
test,40,10,plain_MIP,build+solve,0.8
test,40,10,CPP,BDD-build,11.7
test,40,10,CPP,MIP-build,4.0
test,40,10,CPP,MIP-solve,0.5
test,40,10,CPP,VS-build+solve,8.7
test,40,10,CPP,BDD-align-to-vs,8.8
test,40,10,CPP,intersection-build,0.6
test,40,10,CPP,intersection-SP-solve,0.1
test,40,10,CPP,BDD-align-gsifts,176.5
test,40,10,CPP,intersection-gsifts-build,0.4
test,40,10,CPP,intersection-gsifts-SP-solve,0.1
test,41,10,gen_instance,all, 7.8
test,41,10,plain_MIP,build+solve,1.4
test,41,10,CPP,BDD-build,15.4
test,41,10,CPP,MIP-build,4.2
test,41,10,CPP,MIP-solve,1.2
test,41,10,CPP,VS-build+solve,16.2
test,41,10,CPP,BDD-align-to-vs,12.5
test,41,10,CPP,intersection-build,0.4
test,41,10,CPP,intersection-SP-solve,0.1
test,41,10,CPP,BDD-align-gsifts,163.3
test,41,10,CPP,intersection-gsifts-build,0.4
test,41,10,CPP,intersection-gsifts-SP-solve,0.1
test,42,10,gen_instance,all, 12.4
test,42,10,plain_MIP,build+solve,1.3
test,42,10,CPP,BDD-build,18.0
test,42,10,CPP,MIP-build,4.5
test,42,10,CPP,MIP-solve,1.5
test,42,10,CPP,VS-build+solve,11.1
test,42,10,CPP,BDD-align-to-vs,10.4
test,42,10,CPP,intersection-build,0.4
test,42,10,CPP,intersection-SP-solve,0.1
test,42,10,CPP,BDD-align-gsifts,182.8
test,42,10,CPP,intersection-gsifts-build,0.3
test,42,10,CPP,intersection-gsifts-SP-solve,0.1
test,43,10,gen_instance,all, 7.4
test,43,10,plain_MIP,build+solve,1.0
test,43,10,CPP,BDD-build,16.3
test,43,10,CPP,MIP-build,4.7
test,43,10,CPP,MIP-solve,1.6
test,43,10,CPP,VS-build+solve,14.5
test,43,10,CPP,BDD-align-to-vs,13.8
test,43,10,CPP,intersection-build,0.8
test,43,10,CPP,intersection-SP-solve,0.1
test,43,10,CPP,BDD-align-gsifts,201.5
test,43,10,CPP,intersection-gsifts-build,0.5
test,43,10,CPP,intersection-gsifts-SP-solve,0.1
test,44,10,gen_instance,all, 7.9
test,44,10,plain_MIP,build+solve,1.7
test,44,10,CPP,BDD-build,28.3
test,44,10,CPP,MIP-build,6.4
test,44,10,CPP,MIP-solve,2.0
test,44,10,CPP,VS-build+solve,7.3
test,44,10,CPP,BDD-align-to-vs,24.3
test,44,10,CPP,intersection-build,0.9
test,44,10,CPP,intersection-SP-solve,0.3
test,44,10,CPP,BDD-align-gsifts,278.3
test,44,10,CPP,intersection-gsifts-build,1.4
test,44,10,CPP,intersection-gsifts-SP-solve,0.2
test,45,10,gen_instance,all, 6.5
test,45,10,plain_MIP,build+solve,0.9
test,45,10,CPP,BDD-build,18.0
test,45,10,CPP,MIP-build,5.1
test,45,10,CPP,MIP-solve,1.0
test,45,10,CPP,VS-build+solve,7.7
test,45,10,CPP,BDD-align-to-vs,9.4
test,45,10,CPP,intersection-build,0.7
test,45,10,CPP,intersection-SP-solve,0.1
test,45,10,CPP,BDD-align-gsifts,181.7
test,45,10,CPP,intersection-gsifts-build,0.6
test,45,10,CPP,intersection-gsifts-SP-solve,0.1
test,46,10,gen_instance,all, 7.5
test,46,10,plain_MIP,build+solve,1.2
test,46,10,CPP,BDD-build,17.3
test,46,10,CPP,MIP-build,5.8
test,46,10,CPP,MIP-solve,1.5
test,46,10,CPP,VS-build+solve,15.3
test,46,10,CPP,BDD-align-to-vs,15.6
test,46,10,CPP,intersection-build,0.9
test,46,10,CPP,intersection-SP-solve,0.2
test,46,10,CPP,BDD-align-gsifts,179.3
test,46,10,CPP,intersection-gsifts-build,0.5
test,46,10,CPP,intersection-gsifts-SP-solve,0.1
test,47,10,gen_instance,all, 6.0
test,47,10,plain_MIP,build+solve,1.0
test,47,10,CPP,BDD-build,11.5
test,47,10,CPP,MIP-build,3.6
test,47,10,CPP,MIP-solve,1.0
test,47,10,CPP,VS-build+solve,10.3
test,47,10,CPP,BDD-align-to-vs,8.3
test,47,10,CPP,intersection-build,0.4
test,47,10,CPP,intersection-SP-solve,0.1
test,47,10,CPP,BDD-align-gsifts,165.4
test,47,10,CPP,intersection-gsifts-build,0.4
test,47,10,CPP,intersection-gsifts-SP-solve,0.1
test,48,10,gen_instance,all, 7.1
test,48,10,plain_MIP,build+solve,0.9
test,48,10,CPP,BDD-build,12.3
test,48,10,CPP,MIP-build,4.0
test,48,10,CPP,MIP-solve,1.2
test,48,10,CPP,VS-build+solve,14.9
test,48,10,CPP,BDD-align-to-vs,10.8
test,48,10,CPP,intersection-build,0.6
test,48,10,CPP,intersection-SP-solve,0.1
test,48,10,CPP,BDD-align-gsifts,238.3
test,48,10,CPP,intersection-gsifts-build,0.9
test,48,10,CPP,intersection-gsifts-SP-solve,0.2
test,49,10,gen_instance,all, 10.9
test,49,10,plain_MIP,build+solve,1.9
test,49,10,CPP,BDD-build,39.4
test,49,10,CPP,MIP-build,9.1
test,49,10,CPP,MIP-solve,2.9
test,49,10,CPP,VS-build+solve,17.8
test,49,10,CPP,BDD-align-to-vs,39.3
test,49,10,CPP,intersection-build,1.2
test,49,10,CPP,intersection-SP-solve,0.3
test,49,10,CPP,BDD-align-gsifts,383.2
test,49,10,CPP,intersection-gsifts-build,0.5
test,49,10,CPP,intersection-gsifts-SP-solve,0.1
test,50,10,gen_instance,all, 6.4
test,50,10,plain_MIP,build+solve,0.9
test,50,10,CPP,BDD-build,17.1
test,50,10,CPP,MIP-build,5.1
test,50,10,CPP,MIP-solve,1.8
test,50,10,CPP,VS-build+solve,9.0
test,50,10,CPP,BDD-align-to-vs,14.9
test,50,10,CPP,intersection-build,0.8
test,50,10,CPP,intersection-SP-solve,0.2
test,50,10,CPP,BDD-align-gsifts,191.7
test,50,10,CPP,intersection-gsifts-build,0.6
test,50,10,CPP,intersection-gsifts-SP-solve,0.1
test,51,10,gen_instance,all, 6.9
test,51,10,plain_MIP,build+solve,0.9
test,51,10,CPP,BDD-build,17.6
