instance,num_type,value,comment
374,simpl_opt_status,0,optimal
374,simpl_BB_time,0.2988114356994629,--none--
374,simpl_BB_obj,2254,--none--
374,simpl_toA_time,8.130073547363281e-05,--none--
374,simpl_toA_obj,17282,--none--
374,simpl_toB_time,8.368492126464844e-05,--none--
374,simpl_toB_obj,4216,--none--
374,simpl_minAB_time,0.00015616416931152344,--none--
374,simpl_minAB_obj,4216,--none--
374,simpl_gswaps_time,0.08147501945495605,--none--
374,simpl_gswaps_obj,2375,--none--
374,simpl_gsifts_1p_time,0.07350039482116699,--none--
374,simpl_gsifts_1p_obj,3064,--none--
374,simpl_gsifts_2p_time,0.1556096076965332,--none--
374,simpl_gsifts_2p_obj,2399,--none--
374,orig_simpl_time,0.3297538757324219,--none--
374,orig_simpl_obj,316,--none--
374,orig_gsifts1p_time,0.49951744079589844,--none--
374,orig_gsifts1p_obj,1992,--none--
374,orig_bestAB_time,0.08475375175476074,--none--
374,orig_bestAB_obj,1274,--none--
374,orig_5random_time,0.3178539276123047,--none--
374,orig_5random_obj,2451,--none--
375,simpl_opt_status,0,optimal
375,simpl_BB_time,0.5021381378173828,--none--
375,simpl_BB_obj,1366,--none--
375,simpl_toA_time,8.320808410644531e-05,--none--
375,simpl_toA_obj,11651,--none--
375,simpl_toB_time,8.702278137207031e-05,--none--
375,simpl_toB_obj,8767,--none--
375,simpl_minAB_time,0.0001575946807861328,--none--
375,simpl_minAB_obj,8767,--none--
375,simpl_gswaps_time,0.05424213409423828,--none--
375,simpl_gswaps_obj,1608,--none--
375,simpl_gsifts_1p_time,0.1570146083831787,--none--
375,simpl_gsifts_1p_obj,1918,--none--
375,simpl_gsifts_2p_time,0.23206686973571777,--none--
375,simpl_gsifts_2p_obj,1749,--none--
375,orig_simpl_time,0.550534725189209,--none--
375,orig_simpl_obj,408,--none--
375,orig_gsifts1p_time,0.5429866313934326,--none--
375,orig_gsifts1p_obj,1833,--none--
375,orig_bestAB_time,0.06689333915710449,--none--
375,orig_bestAB_obj,1601,--none--
375,orig_5random_time,0.3500957489013672,--none--
375,orig_5random_obj,2848,--none--
376,simpl_opt_status,0,optimal
376,simpl_BB_time,0.4413931369781494,--none--
376,simpl_BB_obj,1586,--none--
376,simpl_toA_time,8.702278137207031e-05,--none--
376,simpl_toA_obj,26653,--none--
376,simpl_toB_time,7.915496826171875e-05,--none--
376,simpl_toB_obj,4494,--none--
376,simpl_minAB_time,0.00014352798461914062,--none--
376,simpl_minAB_obj,4494,--none--
376,simpl_gswaps_time,0.14829421043395996,--none--
376,simpl_gswaps_obj,2393,--none--
376,simpl_gsifts_1p_time,0.10324597358703613,--none--
376,simpl_gsifts_1p_obj,3373,--none--
376,simpl_gsifts_2p_time,0.19440913200378418,--none--
376,simpl_gsifts_2p_obj,2582,--none--
376,orig_simpl_time,0.4637942314147949,--none--
376,orig_simpl_obj,173,--none--
