10-0,color_size_nat,106,--none--
10-0,cover_size_nat,2059,--none--
10-0,orig_simpl_nat_obj,4777,--none--
10-0,orig_minAB_nat_obj,4432,--none--
10-0,color_size_rnd,105,--none--
10-0,cover_size_rnd,3330,--none--
10-0,orig_simpl_rnd_obj,5767,--none--
10-0,orig_minAB_rnd_obj,5860,--none--
