6-0,color_size_nat,79,--none--
6-0,cover_size_nat,4236,--none--
6-0,orig_simpl_nat_obj,8141,--none--
6-0,orig_minAB_nat_obj,5298,--none--
6-0,color_size_rnd,80,--none--
6-0,cover_size_rnd,6131,--none--
6-0,orig_simpl_rnd_obj,11726,--none--
6-0,orig_minAB_rnd_obj,5640,--none--
