instance,num_type,value,comment
484,simpl_opt_status,0,optimal
484,simpl_BB_time,0.3377048969268799,--none--
484,simpl_BB_obj,994,--none--
484,simpl_minAB_time,0.00018978118896484375,--none--
484,simpl_minAB_obj,3210,--none--
484,simpl_gswaps_time,0.032392263412475586,--none--
484,simpl_gswaps_obj,1664,--none--
484,simpl_5random_time,0.0018329620361328125,--none--
484,simpl_5random_obj,6805,--none--
484,simpl_gsifts_1p_time,0.18556904792785645,--none--
484,simpl_gsifts_1p_obj,1664,--none--
484,simpl_gsifts_2p_time,0.3286759853363037,--none--
484,simpl_gsifts_2p_obj,1315,--none--
484,simpl_gsifts_3p_time,0.5120692253112793,--none--
484,simpl_gsifts_3p_obj,1138,--none--
484,orig_simpl_time,0.3799412250518799,--none--
484,orig_simpl_obj,290,--none--
484,orig_gsifts1p_time,0.8213787078857422,--none--
484,orig_gsifts1p_obj,372,--none--
484,orig_bestAB_time,0.19119715690612793,--none--
484,orig_bestAB_obj,466,--none--
484,orig_5random_time,0.46198558807373047,--none--
484,orig_5random_obj,1440,--none--
4850,simpl_opt_status,0,optimal
4850,simpl_BB_time,0.873342752456665,--none--
4850,simpl_BB_obj,2013,--none--
4850,simpl_minAB_time,0.00016236305236816406,--none--
4850,simpl_minAB_obj,18511,--none--
4850,simpl_gswaps_time,0.037668704986572266,--none--
4850,simpl_gswaps_obj,6640,--none--
4850,simpl_5random_time,0.001680612564086914,--none--
4850,simpl_5random_obj,14334,--none--
4850,simpl_gsifts_1p_time,0.1330430507659912,--none--
4850,simpl_gsifts_1p_obj,9678,--none--
4850,simpl_gsifts_2p_time,0.33454012870788574,--none--
4850,simpl_gsifts_2p_obj,5483,--none--
4850,simpl_gsifts_3p_time,0.5259289741516113,--none--
4850,simpl_gsifts_3p_obj,3690,--none--
4850,orig_simpl_time,0.9411706924438477,--none--
4850,orig_simpl_obj,440,--none--
4850,orig_gsifts1p_time,1.6942226886749268,--none--
4850,orig_gsifts1p_obj,881,--none--
4850,orig_bestAB_time,0.20577025413513184,--none--
4850,orig_bestAB_obj,988,--none--
4850,orig_5random_time,0.5822849273681641,--none--
4850,orig_5random_obj,1706,--none--
4851,simpl_opt_status,0,optimal
4851,simpl_BB_time,0.671893835067749,--none--
4851,simpl_BB_obj,1425,--none--
4851,simpl_minAB_time,0.00021386146545410156,--none--
4851,simpl_minAB_obj,1993,--none--
4851,simpl_gswaps_time,0.048248291015625,--none--
4851,simpl_gswaps_obj,1575,--none--
4851,simpl_5random_time,0.001669168472290039,--none--
4851,simpl_5random_obj,4815,--none--
4851,simpl_gsifts_1p_time,0.19446229934692383,--none--
4851,simpl_gsifts_1p_obj,1756,--none--
4851,simpl_gsifts_2p_time,0.3083310127258301,--none--
4851,simpl_gsifts_2p_obj,1533,--none--
4851,simpl_gsifts_3p_time,0.5910532474517822,--none--
4851,simpl_gsifts_3p_obj,1471,--none--
4851,orig_simpl_time,0.7464501857757568,--none--
4851,orig_simpl_obj,278,--none--
4851,orig_gsifts1p_time,1.4870283603668213,--none--
4851,orig_gsifts1p_obj,499,--none--
4851,orig_bestAB_time,0.1280369758605957,--none--
4851,orig_bestAB_obj,571,--none--
4851,orig_5random_time,0.8131814002990723,--none--
4851,orig_5random_obj,1993,--none--
4852,simpl_opt_status,0,optimal
4852,simpl_BB_time,0.6622812747955322,--none--
4852,simpl_BB_obj,1638,--none--
4852,simpl_minAB_time,0.0001628398895263672,--none--
4852,simpl_minAB_obj,16532,--none--
4852,simpl_gswaps_time,0.03586435317993164,--none--
4852,simpl_gswaps_obj,16530,--none--
4852,simpl_5random_time,0.0023949146270751953,--none--
4852,simpl_5random_obj,6670,--none--
4852,simpl_gsifts_1p_time,0.16766071319580078,--none--
4852,simpl_gsifts_1p_obj,5435,--none--
4852,simpl_gsifts_2p_time,0.336348295211792,--none--
4852,simpl_gsifts_2p_obj,3457,--none--
4852,simpl_gsifts_3p_time,0.4723973274230957,--none--
4852,simpl_gsifts_3p_obj,2519,--none--
4852,orig_simpl_time,0.7163090705871582,--none--
4852,orig_simpl_obj,279,--none--
4852,orig_gsifts1p_time,1.4788236618041992,--none--
4852,orig_gsifts1p_obj,642,--none--
4852,orig_bestAB_time,0.12657785415649414,--none--
4852,orig_bestAB_obj,907,--none--
4852,orig_5random_time,0.5610177516937256,--none--
4852,orig_5random_obj,1846,--none--
4853,simpl_opt_status,0,optimal
4853,simpl_BB_time,0.8935942649841309,--none--
4853,simpl_BB_obj,888,--none--
4853,simpl_minAB_time,0.0001633167266845703,--none--
4853,simpl_minAB_obj,4203,--none--
4853,simpl_gswaps_time,0.1878671646118164,--none--
4853,simpl_gswaps_obj,935,--none--
4853,simpl_5random_time,0.0015897750854492188,--none--
4853,simpl_5random_obj,9910,--none--
4853,simpl_gsifts_1p_time,0.16536545753479004,--none--
4853,simpl_gsifts_1p_obj,1430,--none--
4853,simpl_gsifts_2p_time,0.3142530918121338,--none--
4853,simpl_gsifts_2p_obj,1112,--none--
4853,simpl_gsifts_3p_time,0.4593508243560791,--none--
4853,simpl_gsifts_3p_obj,980,--none--
4853,orig_simpl_time,0.9971990585327148,--none--
4853,orig_simpl_obj,342,--none--
4853,orig_gsifts1p_time,0.7669129371643066,--none--
4853,orig_gsifts1p_obj,620,--none--
4853,orig_bestAB_time,0.16143488883972168,--none--
4853,orig_bestAB_obj,855,--none--
4853,orig_5random_time,0.7308404445648193,--none--
4853,orig_5random_obj,1879,--none--
4854,simpl_opt_status,0,optimal
4854,simpl_BB_time,0.6782684326171875,--none--
4854,simpl_BB_obj,502,--none--
4854,simpl_minAB_time,0.00018739700317382812,--none--
4854,simpl_minAB_obj,1142,--none--
4854,simpl_gswaps_time,0.15299487113952637,--none--
4854,simpl_gswaps_obj,502,--none--
4854,simpl_5random_time,0.008119821548461914,--none--
4854,simpl_5random_obj,9034,--none--
4854,simpl_gsifts_1p_time,0.15877914428710938,--none--
4854,simpl_gsifts_1p_obj,796,--none--
4854,simpl_gsifts_2p_time,0.3318049907684326,--none--
4854,simpl_gsifts_2p_obj,635,--none--
4854,simpl_gsifts_3p_time,0.5218827724456787,--none--
4854,simpl_gsifts_3p_obj,560,--none--
4854,orig_simpl_time,0.7022647857666016,--none--
4854,orig_simpl_obj,180,--none--
4854,orig_gsifts1p_time,0.3091166019439697,--none--
4854,orig_gsifts1p_obj,164,--none--
4854,orig_bestAB_time,0.030673742294311523,--none--
4854,orig_bestAB_obj,206,--none--
4854,orig_5random_time,0.27391552925109863,--none--
4854,orig_5random_obj,699,--none--
4855,simpl_opt_status,0,optimal
4855,simpl_BB_time,0.5706150531768799,--none--
4855,simpl_BB_obj,927,--none--
4855,simpl_minAB_time,0.00017404556274414062,--none--
4855,simpl_minAB_obj,2617,--none--
4855,simpl_gswaps_time,0.0365598201751709,--none--
4855,simpl_gswaps_obj,2601,--none--
4855,simpl_5random_time,0.0016765594482421875,--none--
4855,simpl_5random_obj,9919,--none--
4855,simpl_gsifts_1p_time,0.155015230178833,--none--
4855,simpl_gsifts_1p_obj,1745,--none--
4855,simpl_gsifts_2p_time,0.30730366706848145,--none--
4855,simpl_gsifts_2p_obj,1329,--none--
4855,simpl_gsifts_3p_time,0.4843623638153076,--none--
4855,simpl_gsifts_3p_obj,1140,--none--
4855,orig_simpl_time,0.6090309619903564,--none--
4855,orig_simpl_obj,216,--none--
4855,orig_gsifts1p_time,0.5391249656677246,--none--
4855,orig_gsifts1p_obj,343,--none--
4855,orig_bestAB_time,0.09839391708374023,--none--
4855,orig_bestAB_obj,458,--none--
4855,orig_5random_time,0.49332332611083984,--none--
4855,orig_5random_obj,954,--none--
4856,simpl_opt_status,0,optimal
4856,simpl_BB_time,0.9534246921539307,--none--
4856,simpl_BB_obj,560,--none--
4856,simpl_minAB_time,0.00017833709716796875,--none--
4856,simpl_minAB_obj,2229,--none--
4856,simpl_gswaps_time,0.11522865295410156,--none--
4856,simpl_gswaps_obj,1784,--none--
4856,simpl_5random_time,0.00177001953125,--none--
4856,simpl_5random_obj,7342,--none--
4856,simpl_gsifts_1p_time,0.16814541816711426,--none--
4856,simpl_gsifts_1p_obj,1484,--none--
4856,simpl_gsifts_2p_time,0.3632023334503174,--none--
4856,simpl_gsifts_2p_obj,1126,--none--
4856,simpl_gsifts_3p_time,0.591686487197876,--none--
4856,simpl_gsifts_3p_obj,856,--none--
4856,orig_simpl_time,0.9859774112701416,--none--
4856,orig_simpl_obj,187,--none--
4856,orig_gsifts1p_time,0.366257905960083,--none--
4856,orig_gsifts1p_obj,208,--none--
4856,orig_bestAB_time,0.0332646369934082,--none--
4856,orig_bestAB_obj,285,--none--
4856,orig_5random_time,0.23454689979553223,--none--
4856,orig_5random_obj,566,--none--
4857,simpl_opt_status,0,optimal
4857,simpl_BB_time,0.942608118057251,--none--
4857,simpl_BB_obj,1993,--none--
4857,simpl_minAB_time,0.00018334388732910156,--none--
4857,simpl_minAB_obj,9111,--none--
4857,simpl_gswaps_time,0.08426427841186523,--none--
4857,simpl_gswaps_obj,2437,--none--
4857,simpl_5random_time,0.0018687248229980469,--none--
4857,simpl_5random_obj,6294,--none--
4857,simpl_gsifts_1p_time,0.1589195728302002,--none--
4857,simpl_gsifts_1p_obj,2489,--none--
4857,simpl_gsifts_2p_time,0.3301365375518799,--none--
4857,simpl_gsifts_2p_obj,2337,--none--
4857,simpl_gsifts_3p_time,0.510169506072998,--none--
4857,simpl_gsifts_3p_obj,2233,--none--
4857,orig_simpl_time,1.0308964252471924,--none--
4857,orig_simpl_obj,593,--none--
4857,orig_gsifts1p_time,1.304267168045044,--none--
4857,orig_gsifts1p_obj,927,--none--
4857,orig_bestAB_time,0.24279308319091797,--none--
4857,orig_bestAB_obj,1550,--none--
4857,orig_5random_time,0.6715822219848633,--none--
4857,orig_5random_obj,2439,--none--
4858,simpl_opt_status,0,optimal
4858,simpl_BB_time,2.231372356414795,--none--
4858,simpl_BB_obj,2183,--none--
4858,simpl_minAB_time,0.0002608299255371094,--none--
4858,simpl_minAB_obj,7950,--none--
4858,simpl_gswaps_time,0.12836217880249023,--none--
4858,simpl_gswaps_obj,4515,--none--
4858,simpl_5random_time,0.006568193435668945,--none--
4858,simpl_5random_obj,6028,--none--
4858,simpl_gsifts_1p_time,0.16707754135131836,--none--
4858,simpl_gsifts_1p_obj,4953,--none--
4858,simpl_gsifts_2p_time,0.32718396186828613,--none--
4858,simpl_gsifts_2p_obj,3106,--none--
4858,simpl_gsifts_3p_time,0.5018279552459717,--none--
4858,simpl_gsifts_3p_obj,2667,--none--
4858,orig_simpl_time,2.3023171424865723,--none--
4858,orig_simpl_obj,472,--none--
4858,orig_gsifts1p_time,1.0325584411621094,--none--
4858,orig_gsifts1p_obj,660,--none--
4858,orig_bestAB_time,0.12920427322387695,--none--
4858,orig_bestAB_obj,948,--none--
4858,orig_5random_time,0.7209103107452393,--none--
4858,orig_5random_obj,2157,--none--
4859,simpl_opt_status,0,optimal
4859,simpl_BB_time,0.7040812969207764,--none--
4859,simpl_BB_obj,1211,--none--
4859,simpl_minAB_time,0.00016999244689941406,--none--
4859,simpl_minAB_obj,4796,--none--
4859,simpl_gswaps_time,0.23986291885375977,--none--
4859,simpl_gswaps_obj,1337,--none--
4859,simpl_5random_time,0.0017321109771728516,--none--
4859,simpl_5random_obj,11435,--none--
4859,simpl_gsifts_1p_time,0.16778779029846191,--none--
4859,simpl_gsifts_1p_obj,2405,--none--
4859,simpl_gsifts_2p_time,0.31107068061828613,--none--
4859,simpl_gsifts_2p_obj,1609,--none--
4859,simpl_gsifts_3p_time,0.482715368270874,--none--
4859,simpl_gsifts_3p_obj,1385,--none--
4859,orig_simpl_time,0.7635061740875244,--none--
4859,orig_simpl_obj,350,--none--
