3-0,orig_simpl_nat_obj,130,--none--
3-0,orig_minAB_nat_obj,107,--none--
3-0,orig_5random_nat_obj,139,--none--
3-0,orig_gsifts1p_nat_obj,114,--none--
3-0,orig_simpl_rnd_obj,152,--none--
3-0,orig_minAB_rnd_obj,118,--none--
3-0,orig_5random_rnd_obj,148,--none--
3-0,orig_gsifts1p_rnd_obj,114,--none--
3-0,orig_simpl_ctl_obj,4821,--none--
3-0,orig_minAB_ctl_obj,5530,--none--
3-0,orig_5random_ctl_obj,6206,--none--
3-0,orig_gsifts1p_ctl_obj,1799,--none--
3-1,orig_simpl_nat_obj,279,--none--
3-1,orig_minAB_nat_obj,239,--none--
3-1,orig_5random_nat_obj,306,--none--
3-1,orig_gsifts1p_nat_obj,200,--none--
3-1,orig_simpl_rnd_obj,315,--none--
3-1,orig_minAB_rnd_obj,303,--none--
3-1,orig_5random_rnd_obj,317,--none--
3-1,orig_gsifts1p_rnd_obj,213,--none--
3-1,orig_simpl_ctl_obj,8981,--none--
3-1,orig_minAB_ctl_obj,10345,--none--
3-1,orig_5random_ctl_obj,12049,--none--
3-1,orig_gsifts1p_ctl_obj,5897,--none--
3-2,orig_simpl_nat_obj,139,--none--
3-2,orig_minAB_nat_obj,140,--none--
3-2,orig_5random_nat_obj,161,--none--
3-2,orig_gsifts1p_nat_obj,77,--none--
3-2,orig_simpl_rnd_obj,108,--none--
3-2,orig_minAB_rnd_obj,123,--none--
3-2,orig_5random_rnd_obj,174,--none--
3-2,orig_gsifts1p_rnd_obj,73,--none--
3-2,orig_simpl_ctl_obj,6843,--none--
3-2,orig_minAB_ctl_obj,5053,--none--
3-2,orig_5random_ctl_obj,2909,--none--
3-2,orig_gsifts1p_ctl_obj,2575,--none--
3-3,orig_simpl_nat_obj,172,--none--
3-3,orig_minAB_nat_obj,174,--none--
3-3,orig_5random_nat_obj,196,--none--
3-3,orig_gsifts1p_nat_obj,155,--none--
3-3,orig_simpl_rnd_obj,221,--none--
3-3,orig_minAB_rnd_obj,190,--none--
3-3,orig_5random_rnd_obj,208,--none--
3-3,orig_gsifts1p_rnd_obj,164,--none--
3-3,orig_simpl_ctl_obj,3913,--none--
3-3,orig_minAB_ctl_obj,7989,--none--
3-3,orig_5random_ctl_obj,10015,--none--
3-3,orig_gsifts1p_ctl_obj,3866,--none--
3-4,orig_simpl_nat_obj,156,--none--
3-4,orig_minAB_nat_obj,165,--none--
3-4,orig_5random_nat_obj,185,--none--
3-4,orig_gsifts1p_nat_obj,175,--none--
3-4,orig_simpl_rnd_obj,207,--none--
3-4,orig_minAB_rnd_obj,190,--none--
3-4,orig_5random_rnd_obj,190,--none--
3-4,orig_gsifts1p_rnd_obj,123,--none--
3-4,orig_simpl_ctl_obj,14688,--none--
3-4,orig_minAB_ctl_obj,9977,--none--
3-4,orig_5random_ctl_obj,10603,--none--
3-4,orig_gsifts1p_ctl_obj,9111,--none--
3-5,orig_simpl_nat_obj,53,--none--
3-5,orig_minAB_nat_obj,54,--none--
3-5,orig_5random_nat_obj,64,--none--
3-5,orig_gsifts1p_nat_obj,51,--none--
3-5,orig_simpl_rnd_obj,76,--none--
3-5,orig_minAB_rnd_obj,65,--none--
3-5,orig_5random_rnd_obj,60,--none--
3-5,orig_gsifts1p_rnd_obj,55,--none--
3-5,orig_simpl_ctl_obj,5174,--none--
3-5,orig_minAB_ctl_obj,3286,--none--
3-5,orig_5random_ctl_obj,3387,--none--
3-5,orig_gsifts1p_ctl_obj,1131,--none--
3-6,orig_simpl_nat_obj,170,--none--
3-6,orig_minAB_nat_obj,145,--none--
3-6,orig_5random_nat_obj,147,--none--
3-6,orig_gsifts1p_nat_obj,130,--none--
3-6,orig_simpl_rnd_obj,189,--none--
3-6,orig_minAB_rnd_obj,200,--none--
3-6,orig_5random_rnd_obj,181,--none--
3-6,orig_gsifts1p_rnd_obj,132,--none--
3-6,orig_simpl_ctl_obj,4702,--none--
3-6,orig_minAB_ctl_obj,4012,--none--
3-6,orig_5random_ctl_obj,3847,--none--
3-6,orig_gsifts1p_ctl_obj,2725,--none--
3-7,orig_simpl_nat_obj,273,--none--
3-7,orig_minAB_nat_obj,274,--none--
3-7,orig_5random_nat_obj,387,--none--
3-7,orig_gsifts1p_nat_obj,211,--none--
3-7,orig_simpl_rnd_obj,324,--none--
3-7,orig_minAB_rnd_obj,275,--none--
3-7,orig_5random_rnd_obj,283,--none--
3-7,orig_gsifts1p_rnd_obj,222,--none--
3-7,orig_simpl_ctl_obj,4057,--none--
3-7,orig_minAB_ctl_obj,2721,--none--
3-7,orig_5random_ctl_obj,6040,--none--
3-7,orig_gsifts1p_ctl_obj,2536,--none--
3-8,orig_simpl_nat_obj,276,--none--
3-8,orig_minAB_nat_obj,201,--none--
3-8,orig_5random_nat_obj,304,--none--
3-8,orig_gsifts1p_nat_obj,188,--none--
3-8,orig_simpl_rnd_obj,310,--none--
3-8,orig_minAB_rnd_obj,334,--none--
3-8,orig_5random_rnd_obj,302,--none--
3-8,orig_gsifts1p_rnd_obj,205,--none--
3-8,orig_simpl_ctl_obj,2771,--none--
3-8,orig_minAB_ctl_obj,3816,--none--
3-8,orig_5random_ctl_obj,6119,--none--
3-8,orig_gsifts1p_ctl_obj,2765,--none--
3-9,orig_simpl_nat_obj,249,--none--
3-9,orig_minAB_nat_obj,223,--none--
3-9,orig_5random_nat_obj,362,--none--
3-9,orig_gsifts1p_nat_obj,205,--none--
3-9,orig_simpl_rnd_obj,307,--none--
3-9,orig_minAB_rnd_obj,254,--none--
3-9,orig_5random_rnd_obj,307,--none--
3-9,orig_gsifts1p_rnd_obj,210,--none--
3-9,orig_simpl_ctl_obj,12905,--none--
3-9,orig_minAB_ctl_obj,15570,--none--
3-9,orig_5random_ctl_obj,16763,--none--
3-9,orig_gsifts1p_ctl_obj,12898,--none--
3-10,orig_simpl_nat_obj,193,--none--
3-10,orig_minAB_nat_obj,156,--none--
3-10,orig_5random_nat_obj,188,--none--
3-10,orig_gsifts1p_nat_obj,172,--none--
3-10,orig_simpl_rnd_obj,210,--none--
3-10,orig_minAB_rnd_obj,156,--none--
3-10,orig_5random_rnd_obj,154,--none--
3-10,orig_gsifts1p_rnd_obj,170,--none--
3-10,orig_simpl_ctl_obj,5901,--none--
3-10,orig_minAB_ctl_obj,8483,--none--
3-10,orig_5random_ctl_obj,14027,--none--
3-10,orig_gsifts1p_ctl_obj,5901,--none--
3-11,orig_simpl_nat_obj,284,--none--
3-11,orig_minAB_nat_obj,269,--none--
3-11,orig_5random_nat_obj,349,--none--
3-11,orig_gsifts1p_nat_obj,226,--none--
3-11,orig_simpl_rnd_obj,516,--none--
3-11,orig_minAB_rnd_obj,335,--none--
3-11,orig_5random_rnd_obj,345,--none--
3-11,orig_gsifts1p_rnd_obj,218,--none--
3-11,orig_simpl_ctl_obj,5397,--none--
3-11,orig_minAB_ctl_obj,5918,--none--
3-11,orig_5random_ctl_obj,7222,--none--
3-11,orig_gsifts1p_ctl_obj,5634,--none--
3-12,orig_simpl_nat_obj,96,--none--
3-12,orig_minAB_nat_obj,86,--none--
3-12,orig_5random_nat_obj,107,--none--
3-12,orig_gsifts1p_nat_obj,91,--none--
3-12,orig_simpl_rnd_obj,100,--none--
3-12,orig_minAB_rnd_obj,101,--none--
3-12,orig_5random_rnd_obj,91,--none--
3-12,orig_gsifts1p_rnd_obj,86,--none--
3-12,orig_simpl_ctl_obj,1830,--none--
3-12,orig_minAB_ctl_obj,3541,--none--
3-12,orig_5random_ctl_obj,8662,--none--
3-12,orig_gsifts1p_ctl_obj,1832,--none--
3-13,orig_simpl_nat_obj,244,--none--
3-13,orig_minAB_nat_obj,242,--none--
3-13,orig_5random_nat_obj,257,--none--
3-13,orig_gsifts1p_nat_obj,234,--none--
3-13,orig_simpl_rnd_obj,388,--none--
3-13,orig_minAB_rnd_obj,331,--none--
3-13,orig_5random_rnd_obj,291,--none--
3-13,orig_gsifts1p_rnd_obj,212,--none--
3-13,orig_simpl_ctl_obj,9986,--none--
3-13,orig_minAB_ctl_obj,11732,--none--
3-13,orig_5random_ctl_obj,15552,--none--
3-13,orig_gsifts1p_ctl_obj,9986,--none--
3-14,orig_simpl_nat_obj,100,--none--
3-14,orig_minAB_nat_obj,120,--none--
3-14,orig_5random_nat_obj,185,--none--
3-14,orig_gsifts1p_nat_obj,94,--none--
3-14,orig_simpl_rnd_obj,238,--none--
3-14,orig_minAB_rnd_obj,150,--none--
3-14,orig_5random_rnd_obj,193,--none--
3-14,orig_gsifts1p_rnd_obj,88,--none--
3-14,orig_simpl_ctl_obj,10431,--none--
3-14,orig_minAB_ctl_obj,11182,--none--
3-14,orig_5random_ctl_obj,15713,--none--
3-14,orig_gsifts1p_ctl_obj,10431,--none--
3-15,orig_simpl_nat_obj,102,--none--
3-15,orig_minAB_nat_obj,100,--none--
3-15,orig_5random_nat_obj,267,--none--
3-15,orig_gsifts1p_nat_obj,96,--none--
3-15,orig_simpl_rnd_obj,171,--none--
3-15,orig_minAB_rnd_obj,191,--none--
3-15,orig_5random_rnd_obj,158,--none--
3-15,orig_gsifts1p_rnd_obj,86,--none--
3-15,orig_simpl_ctl_obj,11864,--none--
3-15,orig_minAB_ctl_obj,13287,--none--
3-15,orig_5random_ctl_obj,14997,--none--
3-15,orig_gsifts1p_ctl_obj,11864,--none--
3-16,orig_simpl_nat_obj,259,--none--
3-16,orig_minAB_nat_obj,255,--none--
3-16,orig_5random_nat_obj,328,--none--
3-16,orig_gsifts1p_nat_obj,235,--none--
3-16,orig_simpl_rnd_obj,744,--none--
3-16,orig_minAB_rnd_obj,303,--none--
3-16,orig_5random_rnd_obj,518,--none--
3-16,orig_gsifts1p_rnd_obj,254,--none--
3-16,orig_simpl_ctl_obj,3584,--none--
3-16,orig_minAB_ctl_obj,3652,--none--
3-16,orig_5random_ctl_obj,12182,--none--
3-16,orig_gsifts1p_ctl_obj,3573,--none--
3-17,orig_simpl_nat_obj,181,--none--
3-17,orig_minAB_nat_obj,195,--none--
3-17,orig_5random_nat_obj,259,--none--
3-17,orig_gsifts1p_nat_obj,161,--none--
3-17,orig_simpl_rnd_obj,246,--none--
3-17,orig_minAB_rnd_obj,242,--none--
3-17,orig_5random_rnd_obj,210,--none--
3-17,orig_gsifts1p_rnd_obj,161,--none--
3-17,orig_simpl_ctl_obj,13060,--none--
3-17,orig_minAB_ctl_obj,16312,--none--
3-17,orig_5random_ctl_obj,16854,--none--
3-17,orig_gsifts1p_ctl_obj,13060,--none--
3-18,orig_simpl_nat_obj,143,--none--
3-18,orig_minAB_nat_obj,144,--none--
3-18,orig_5random_nat_obj,196,--none--
3-18,orig_gsifts1p_nat_obj,105,--none--
3-18,orig_simpl_rnd_obj,363,--none--
3-18,orig_minAB_rnd_obj,277,--none--
3-18,orig_5random_rnd_obj,190,--none--
3-18,orig_gsifts1p_rnd_obj,125,--none--
3-18,orig_simpl_ctl_obj,2089,--none--
3-18,orig_minAB_ctl_obj,2895,--none--
3-18,orig_5random_ctl_obj,6411,--none--
3-18,orig_gsifts1p_ctl_obj,1515,--none--
3-19,orig_simpl_nat_obj,59,--none--
3-19,orig_minAB_nat_obj,57,--none--
3-19,orig_5random_nat_obj,58,--none--
3-19,orig_gsifts1p_nat_obj,57,--none--
3-19,orig_simpl_rnd_obj,77,--none--
3-19,orig_minAB_rnd_obj,66,--none--
3-19,orig_5random_rnd_obj,62,--none--
3-19,orig_gsifts1p_rnd_obj,54,--none--
3-19,orig_simpl_ctl_obj,5135,--none--
3-19,orig_minAB_ctl_obj,2815,--none--
3-19,orig_5random_ctl_obj,8694,--none--
3-19,orig_gsifts1p_ctl_obj,1852,--none--
3-20,orig_simpl_nat_obj,140,--none--
3-20,orig_minAB_nat_obj,146,--none--
3-20,orig_5random_nat_obj,205,--none--
3-20,orig_gsifts1p_nat_obj,118,--none--
3-20,orig_simpl_rnd_obj,214,--none--
3-20,orig_minAB_rnd_obj,150,--none--
3-20,orig_5random_rnd_obj,181,--none--
3-20,orig_gsifts1p_rnd_obj,98,--none--
3-20,orig_simpl_ctl_obj,9576,--none--
3-20,orig_minAB_ctl_obj,10728,--none--
3-20,orig_5random_ctl_obj,13006,--none--
3-20,orig_gsifts1p_ctl_obj,9993,--none--
3-21,orig_simpl_nat_obj,213,--none--
3-21,orig_minAB_nat_obj,162,--none--
3-21,orig_5random_nat_obj,224,--none--
3-21,orig_gsifts1p_nat_obj,177,--none--
3-21,orig_simpl_rnd_obj,261,--none--
3-21,orig_minAB_rnd_obj,252,--none--
3-21,orig_5random_rnd_obj,252,--none--
3-21,orig_gsifts1p_rnd_obj,165,--none--
3-21,orig_simpl_ctl_obj,16425,--none--
3-21,orig_minAB_ctl_obj,16055,--none--
3-21,orig_5random_ctl_obj,16933,--none--
3-21,orig_gsifts1p_ctl_obj,13527,--none--
3-22,orig_simpl_nat_obj,260,--none--
3-22,orig_minAB_nat_obj,267,--none--
3-22,orig_5random_nat_obj,294,--none--
3-22,orig_gsifts1p_nat_obj,253,--none--
3-22,orig_simpl_rnd_obj,470,--none--
3-22,orig_minAB_rnd_obj,261,--none--
3-22,orig_5random_rnd_obj,337,--none--
3-22,orig_gsifts1p_rnd_obj,234,--none--
3-22,orig_simpl_ctl_obj,7207,--none--
3-22,orig_minAB_ctl_obj,7285,--none--
3-22,orig_5random_ctl_obj,11970,--none--
3-22,orig_gsifts1p_ctl_obj,5754,--none--
3-23,orig_simpl_nat_obj,102,--none--
3-23,orig_minAB_nat_obj,104,--none--
3-23,orig_5random_nat_obj,130,--none--
3-23,orig_gsifts1p_nat_obj,88,--none--
3-23,orig_simpl_rnd_obj,194,--none--
3-23,orig_minAB_rnd_obj,168,--none--
3-23,orig_5random_rnd_obj,109,--none--
3-23,orig_gsifts1p_rnd_obj,81,--none--
3-23,orig_simpl_ctl_obj,10854,--none--
3-23,orig_minAB_ctl_obj,10021,--none--
3-23,orig_5random_ctl_obj,13650,--none--
3-23,orig_gsifts1p_ctl_obj,6837,--none--
3-24,orig_simpl_nat_obj,319,--none--
3-24,orig_minAB_nat_obj,320,--none--
3-24,orig_5random_nat_obj,364,--none--
3-24,orig_gsifts1p_nat_obj,274,--none--
3-24,orig_simpl_rnd_obj,458,--none--
3-24,orig_minAB_rnd_obj,358,--none--
3-24,orig_5random_rnd_obj,374,--none--
3-24,orig_gsifts1p_rnd_obj,242,--none--
3-24,orig_simpl_ctl_obj,3708,--none--
3-24,orig_minAB_ctl_obj,5601,--none--
3-24,orig_5random_ctl_obj,7584,--none--
3-24,orig_gsifts1p_ctl_obj,2641,--none--
3-25,orig_simpl_nat_obj,231,--none--
3-25,orig_minAB_nat_obj,226,--none--
3-25,orig_5random_nat_obj,221,--none--
3-25,orig_gsifts1p_nat_obj,191,--none--
3-25,orig_simpl_rnd_obj,329,--none--
3-25,orig_minAB_rnd_obj,251,--none--
3-25,orig_5random_rnd_obj,226,--none--
3-25,orig_gsifts1p_rnd_obj,167,--none--
3-25,orig_simpl_ctl_obj,8049,--none--
3-25,orig_minAB_ctl_obj,8404,--none--
3-25,orig_5random_ctl_obj,12142,--none--
3-25,orig_gsifts1p_ctl_obj,4799,--none--
3-26,orig_simpl_nat_obj,179,--none--
3-26,orig_minAB_nat_obj,179,--none--
3-26,orig_5random_nat_obj,234,--none--
3-26,orig_gsifts1p_nat_obj,135,--none--
3-26,orig_simpl_rnd_obj,315,--none--
3-26,orig_minAB_rnd_obj,285,--none--
3-26,orig_5random_rnd_obj,191,--none--
3-26,orig_gsifts1p_rnd_obj,143,--none--
3-26,orig_simpl_ctl_obj,5067,--none--
3-26,orig_minAB_ctl_obj,7117,--none--
3-26,orig_5random_ctl_obj,8494,--none--
3-26,orig_gsifts1p_ctl_obj,4134,--none--
3-27,orig_simpl_nat_obj,132,--none--
3-27,orig_minAB_nat_obj,128,--none--
3-27,orig_5random_nat_obj,167,--none--
3-27,orig_gsifts1p_nat_obj,114,--none--
3-27,orig_simpl_rnd_obj,139,--none--
3-27,orig_minAB_rnd_obj,118,--none--
3-27,orig_5random_rnd_obj,165,--none--
3-27,orig_gsifts1p_rnd_obj,105,--none--
3-27,orig_simpl_ctl_obj,4073,--none--
3-27,orig_minAB_ctl_obj,2781,--none--
3-27,orig_5random_ctl_obj,6852,--none--
3-27,orig_gsifts1p_ctl_obj,3901,--none--
3-28,orig_simpl_nat_obj,462,--none--
3-28,orig_minAB_nat_obj,434,--none--
3-28,orig_5random_nat_obj,608,--none--
