instance,num_type,value,comment
429,simpl_opt_status,0,optimal
429,simpl_BB_time,0.4768674373626709,--none--
429,simpl_BB_obj,701,--none--
429,simpl_minAB_time,0.00016951560974121094,--none--
429,simpl_minAB_obj,4424,--none--
429,simpl_gswaps_time,0.07357239723205566,--none--
429,simpl_gswaps_obj,1820,--none--
429,simpl_5random_time,0.0018947124481201172,--none--
429,simpl_5random_obj,8212,--none--
429,simpl_gsifts_1p_time,0.13711142539978027,--none--
429,simpl_gsifts_1p_obj,2610,--none--
429,simpl_gsifts_2p_time,0.2322521209716797,--none--
429,simpl_gsifts_2p_obj,1740,--none--
429,simpl_gsifts_3p_time,0.31438422203063965,--none--
429,simpl_gsifts_3p_obj,1329,--none--
429,orig_simpl_time,0.5063521862030029,--none--
429,orig_simpl_obj,229,--none--
429,orig_gsifts1p_time,0.07278561592102051,--none--
429,orig_gsifts1p_obj,263,--none--
429,orig_bestAB_time,0.02861928939819336,--none--
429,orig_bestAB_obj,342,--none--
429,orig_5random_time,0.23079967498779297,--none--
429,orig_5random_obj,819,--none--
42,simpl_opt_status,0,optimal
42,simpl_BB_time,0.7616896629333496,--none--
42,simpl_BB_obj,498,--none--
42,simpl_minAB_time,0.0001780986785888672,--none--
42,simpl_minAB_obj,2508,--none--
42,simpl_gswaps_time,0.1626577377319336,--none--
42,simpl_gswaps_obj,717,--none--
42,simpl_5random_time,0.0017528533935546875,--none--
42,simpl_5random_obj,6078,--none--
42,simpl_gsifts_1p_time,0.11206579208374023,--none--
42,simpl_gsifts_1p_obj,1575,--none--
42,simpl_gsifts_2p_time,0.19473958015441895,--none--
42,simpl_gsifts_2p_obj,1116,--none--
42,simpl_gsifts_3p_time,0.4081916809082031,--none--
42,simpl_gsifts_3p_obj,897,--none--
42,orig_simpl_time,0.7916803359985352,--none--
42,orig_simpl_obj,191,--none--
42,orig_gsifts1p_time,0.11549019813537598,--none--
42,orig_gsifts1p_obj,221,--none--
42,orig_bestAB_time,0.04035329818725586,--none--
42,orig_bestAB_obj,288,--none--
42,orig_5random_time,0.13396120071411133,--none--
42,orig_5random_obj,385,--none--
430,simpl_opt_status,0,optimal
430,simpl_BB_time,1.2439498901367188,--none--
430,simpl_BB_obj,1561,--none--
430,simpl_minAB_time,0.0001678466796875,--none--
430,simpl_minAB_obj,5062,--none--
430,simpl_gswaps_time,0.16568708419799805,--none--
430,simpl_gswaps_obj,1561,--none--
430,simpl_5random_time,0.0016620159149169922,--none--
430,simpl_5random_obj,14478,--none--
430,simpl_gsifts_1p_time,0.1529221534729004,--none--
430,simpl_gsifts_1p_obj,2664,--none--
430,simpl_gsifts_2p_time,0.2706339359283447,--none--
430,simpl_gsifts_2p_obj,2083,--none--
430,simpl_gsifts_3p_time,0.35186266899108887,--none--
430,simpl_gsifts_3p_obj,1705,--none--
430,orig_simpl_time,1.2883656024932861,--none--
430,orig_simpl_obj,279,--none--
430,orig_gsifts1p_time,0.3631424903869629,--none--
430,orig_gsifts1p_obj,782,--none--
430,orig_bestAB_time,0.11571335792541504,--none--
430,orig_bestAB_obj,1228,--none--
430,orig_5random_time,0.31262707710266113,--none--
430,orig_5random_obj,1405,--none--
431,simpl_opt_status,0,optimal
431,simpl_BB_time,1.0223042964935303,--none--
431,simpl_BB_obj,1281,--none--
431,simpl_minAB_time,0.00016427040100097656,--none--
431,simpl_minAB_obj,6362,--none--
431,simpl_gswaps_time,0.14397525787353516,--none--
431,simpl_gswaps_obj,2307,--none--
431,simpl_5random_time,0.0028672218322753906,--none--
431,simpl_5random_obj,12854,--none--
431,simpl_gsifts_1p_time,0.14723992347717285,--none--
431,simpl_gsifts_1p_obj,3255,--none--
431,simpl_gsifts_2p_time,0.21756458282470703,--none--
431,simpl_gsifts_2p_obj,2242,--none--
431,simpl_gsifts_3p_time,0.3659043312072754,--none--
431,simpl_gsifts_3p_obj,1802,--none--
431,orig_simpl_time,1.0713398456573486,--none--
431,orig_simpl_obj,349,--none--
431,orig_gsifts1p_time,0.3309288024902344,--none--
431,orig_gsifts1p_obj,1256,--none--
431,orig_bestAB_time,0.09709048271179199,--none--
431,orig_bestAB_obj,1352,--none--
431,orig_5random_time,0.3656919002532959,--none--
431,orig_5random_obj,2318,--none--
432,simpl_opt_status,0,optimal
